Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,438.0,0,7,18,18.0
1,V0,3,S0,442.35,0,7,22,4.35
1,V0,4,S0,470.35,0,7,50,28.0
1,V0,5,S35,476.82,0,7,56,6.47
1,V0,6,S57,483.04,0,8,3,6.23
1,V0,7,S1,491.7,0,8,11,8.66
1,V0,8,S35,500.23,0,8,20,8.53
1,V0,9,S54,511.14,0,8,31,10.91
1,V0,10,S52,520.44,0,8,40,9.31
1,V0,11,S16,527.01,0,8,47,6.57
1,V0,12,S37,533.48,0,8,53,6.47
1,V0,13,S58,541.69,0,9,1,8.21
1,V0,14,S4,547.4,0,9,7,5.71
1,V0,15,S61,555.28,0,9,15,7.87
1,V0,16,S60,563.89,0,9,23,8.62
1,V0,17,S37,576.23,0,9,36,12.34
1,V0,18,S44,587.09,0,9,47,10.86
1,V0,19,S16,592.82,0,9,52,5.73
1,V0,20,S63,600.93,0,10,0,8.11
1,V0,21,S46,609.95,0,10,9,9.02
1,V0,22,S53,621.28,0,10,21,11.33
1,V0,23,S46,629.65,0,10,29,8.37
1,V0,24,S63,642.89,0,10,42,13.24
1,V0,25,S61,652.63,0,10,52,9.74
1,V0,26,S31,659.64,0,10,59,7.01
1,V0,27,S60,666.04,0,11,6,6.39
1,V0,28,S41,673.9,0,11,13,7.87
1,V0,29,S30,682.32,0,11,22,8.42
1,V0,30,S65,688.15,0,11,28,5.83
1,V0,31,S2,696.15,0,11,36,8.0
1,V0,32,S27,705.99,0,11,45,9.84
1,V0,33,S40,717.17,0,11,57,11.18
1,V0,34,S54,725.34,0,12,5,8.17
1,V0,35,S29,739.77,0,12,19,14.43
1,V0,36,S10,746.43,0,12,26,6.66
1,V0,37,S40,754.39,0,12,34,7.96
1,V0,38,S62,758.12,0,12,38,3.73
1,V0,39,S61,766.18,0,12,46,8.06
1,V0,40,S4,774.05,0,12,54,7.87
1,V0,41,S64,782.82,0,13,2,8.77
1,V0,42,S31,789.19,0,13,9,6.37
1,V0,43,S66,796.57,0,13,16,7.38
1,V0,44,S61,805.2,0,13,25,8.63
1,V0,45,S54,815.03,0,13,35,9.83
1,V0,46,S55,825.48,0,13,45,10.45
1,V0,47,S29,845.98,0,14,5,20.5
