episode,service_level,squared_starvation_penalty,squared_congestion_penalty,net_starvation_shortfall,net_congestion_shortfall
291,0.9397293233082706,-7.9344411916458935,-6.431400176577496,-2.245903114861398,-9.523943649764382
292,0.9372536234031833,-7.938441401245515,-6.434133058335731,-2.2518403534054747,-9.533302078935062
293,0.943749075306998,-7.938763170185988,-6.432143571739224,-2.238898778008577,-9.533594816300758
294,0.9424370124630145,-7.936006321458762,-6.430214228478131,-2.226481016891071,-9.535850375011412
295,0.936807489482728,-7.942984266192145,-6.435024479719835,-2.2324850626795882,-9.547138789601611
296,0.9393256427745322,-7.946921570663774,-6.437506670264725,-2.2286023725877078,-9.552075948968593
297,0.946665870337743,-7.946213328739541,-6.436405884769018,-2.2170987388297014,-9.551790594823759
298,0.9406705495367715,-7.945343023941277,-6.437201719943588,-2.209157025815169,-9.554390803425314
299,0.9345600816498064,-7.9498243706114975,-6.442987106145003,-2.218177609016252,-9.56600538860787
300,0.9318489137293788,-7.956680351113719,-6.4477560215999,-2.2248106512209223,-9.577582225336105
301,0.9349844274077623,-7.957590216107722,-6.451825718739661,-2.22606415939217,-9.58083042569895
302,0.9336029962546817,-7.964332928897995,-6.456325817133027,-2.2267056212339424,-9.592583334416666
303,0.9350688390548909,-7.970399542866673,-6.461064610860829,-2.2334398279852534,-9.602387542706785
304,0.9371607269294312,-7.974290212787365,-6.463712301901525,-2.2325672885803214,-9.608313530519736
305,0.9339100242449639,-7.979263256241129,-6.469867261676096,-2.241730676731098,-9.617738605895248
306,0.9318798651913269,-7.986008594237212,-6.479319708799991,-2.2459121787576932,-9.627096876956061
307,0.9382299351832492,-7.988557680483851,-6.482365097988022,-2.2443944640508926,-9.631299457195565
308,0.9396771198370624,-7.990875384416693,-6.484491848513877,-2.2402144362947585,-9.635275808377667
309,0.9341866349159101,-7.993678812536374,-6.489313892859223,-2.2464841298052654,-9.643382061095714
310,0.937466307277628,-7.99612730188074,-6.492099251282815,-2.2474482150525112,-9.650522487217486
311,0.9357800918284669,-8.000361920243057,-6.496454342754981,-2.247163278970164,-9.656406563648696
312,0.9355040142729706,-8.004251753036359,-6.503074281040091,-2.256503016645283,-9.66692529272409
313,0.9365026394029489,-8.00831046755261,-6.505009610695343,-2.2608677079120425,-9.67606572195294
314,0.9257778181708018,-8.017136677438842,-6.512684060806477,-2.2745064156599817,-9.692730607281394
315,0.9462674819882545,-8.012426679070021,-6.510488653329195,-2.272602793300268,-9.69390697240554
316,0.9396740598457337,-8.01160796044532,-6.510827380909533,-2.2713912768965625,-9.69908112770425
317,0.9429292179848642,-8.011424739542877,-6.510904228398082,-2.268002032985512,-9.699705758264384
318,0.9390782164840115,-8.011648627532269,-6.509589119884515,-2.2632200445069808,-9.706146404072324
319,0.9492736365801381,-8.009911924907666,-6.508071217375433,-2.2534407491071433,-9.705369472650483
320,0.9368531889290012,-8.014475741015175,-6.514088976954551,-2.26136272319347,-9.715795349029527
321,0.9382660687593423,-8.018427013456172,-6.51679673903294,-2.262734361401154,-9.724228729071289
322,0.9362985871081195,-8.021966393397383,-6.521810123455705,-2.269007227832851,-9.732967885133904
323,0.9386482939632546,-8.025075698894678,-6.524745657858474,-2.268659541032166,-9.74051377622529
324,0.9397948164146869,-8.025438430770787,-6.526578717139573,-2.2691853557412793,-9.74469606251649
325,0.9407353652636672,-8.024878661606339,-6.523991113244899,-2.256708113997387,-9.74366733800963
326,0.936147868094938,-8.027573822657473,-6.528070339725312,-2.266226802797531,-9.750729795250404
327,0.9375223987576156,-8.031217460269431,-6.532970372022126,-2.2617511667085295,-9.754652435467522
328,0.9386176013647303,-8.033638677483781,-6.539470509675877,-2.261511322391231,-9.75542020131577
329,0.9407775221024586,-8.03466025581974,-6.539907817973388,-2.255981204879434,-9.758911360936795
330,0.9387877876372387,-8.036416937161992,-6.540910557260925,-2.255326936642219,-9.763749420460282
331,0.9358993695514464,-8.040170599297026,-6.544809255681104,-2.262136118332069,-9.768167223550911
332,0.9316585629389519,-8.045723631198861,-6.551794496296776,-2.267851167576333,-9.776655525697844
333,0.9368599162881823,-8.049916779480705,-6.555700333499206,-2.2671239025035628,-9.784456547272706
334,0.9364232854960002,-8.055325996620523,-6.56072837676153,-2.2641611635334944,-9.790431460824857
335,0.9393282442748092,-8.0536110517733,-6.562424077814553,-2.26479821630049,-9.79091331146382
336,0.9336123150500673,-8.058313849248316,-6.567265635523489,-2.271609991675052,-9.79829957311788
337,0.9412860576923077,-8.056129012099642,-6.567223036535526,-2.268751353594696,-9.799058612313848
338,0.9277324486685197,-8.064605813413724,-6.574723171303226,-2.277895628350822,-9.81455078754443
339,0.9316142495155761,-8.07051149664624,-6.578504509979393,-2.282434749991865,-9.828503164175522
340,0.9385930935851979,-8.073895071756851,-6.582258488963152,-2.2852697079635775,-9.834987499985964
341,0.9411605450771591,-8.073176739477073,-6.581388606680379,-2.2839661967844895,-9.836706180102242
342,0.9325586966938189,-8.079472202230331,-6.586979200039902,-2.289588612425433,-9.84581762969069
343,0.9416716417910448,-8.078790951343727,-6.590330854036889,-2.2862386507243517,-9.844034866005543
344,0.944147745919981,-8.07492947674737,-6.588408219956295,-2.287081346436772,-9.847033334422623
345,0.9311597439333036,-8.083208879106355,-6.596554613553078,-2.2975143107253704,-9.860623809087345
346,0.9396654363614716,-8.083865779220224,-6.594550979842117,-2.289429609096475,-9.863262942844583
347,0.9400758150113723,-8.085521728431317,-6.596923281493107,-2.285219313225189,-9.866099337441886
348,0.9405871459364279,-8.085158577871711,-6.5997706351973475,-2.2849070705391394,-9.868652548006635
349,0.9370590310442145,-8.087819761270998,-6.601186448229274,-2.2854703146817528,-9.87636418442084
