seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
42,7,6,5,D0,True,14,0,14,0,0,0,0,0,6,"['B738', 'B223', 'B149', 'B517', 'B127', 'B733']",6.0,S43,2.15,20,0,20,0.0,,-0.667951,-6.674729,-7.34268,True,True,5,S22,True,1,15.6122,load_queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,6,29,S43,False,20,0,20,20,0,0,0,0,0,"['B730', 'B12', 'B488', 'B42', 'B607', 'B306', 'B374', 'B487', 'B473', 'B300', 'B481', 'B264', 'B684', 'B413', 'B738', 'B223', 'B149', 'B517', 'B127', 'B733']",13.0,S39,4.89,0,0,0,0.0,,-0.520925,-6.636834,-7.157759,False,False,12,S22,True,8,41.8313,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,6,46,S39,False,0,0,0,0,20,0,0,0,0,"['B619', 'B196', 'B672', 'B673', 'B697', 'B650', 'B50', 'B117', 'B655', 'B414', 'B455', 'B247', 'B532', 'B170', 'B333', 'B19', 'B326', 'B408', 'B431', 'B520']",13.0,S65,5.08,20,0,20,0.0,,-0.473455,-6.695903,-7.169358,False,False,12,S66,True,9,30.9381,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,5,S65,False,20,0,20,14,0,0,0,0,0,"['B619', 'B196', 'B672', 'B673', 'B697', 'B650', 'B50', 'B117', 'B655', 'B414', 'B455', 'B247', 'B532', 'B170']",10.0,S38,5.71,6,0,6,0.0,,-0.324594,-6.622239,-6.946834,False,False,18,S22,True,14,44.8763,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,20,S38,False,6,0,6,0,14,0,0,0,0,"['B470', 'B361', 'B526', 'B548', 'B250', 'B296', 'B405', 'B390', 'B551', 'B671', 'B760', 'B388', 'B215', 'B331']",10.0,S61,3.09,20,0,20,0.0,,-0.23063,-6.588149,-6.818779,False,False,12,S61,False,10,29.2162,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,33,S61,False,20,0,20,12,0,0,0,0,0,"['B333', 'B19', 'B326', 'B408', 'B431', 'B520', 'B470', 'B361', 'B526', 'B548', 'B250', 'B296']",9.0,S63,3.24,8,0,8,0.0,,-0.248682,-6.57466,-6.823342,True,False,60,S27,True,40,78.8448,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,46,S63,False,8,0,8,0,12,0,0,0,0,"['B324', 'B362', 'B491', 'B345', 'B515', 'B156', 'B440', 'B201', 'B200', 'B347', 'B16', 'B432']",9.0,S51,3.43,20,0,20,0.0,,-0.266026,-6.565659,-6.831685,False,False,12,S51,False,10,19.9032,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,58,S51,False,20,0,20,15,0,0,0,0,0,"['B405', 'B390', 'B551', 'B671', 'B760', 'B388', 'B215', 'B331', 'B324', 'B362', 'B491', 'B345', 'B515', 'B156', 'B440']",10.5,S33,4.94,5,0,5,0.0,,-0.254402,-6.601199,-6.8556,False,False,18,S60,True,13,40.0373,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,13,S33,False,5,0,5,0,15,0,0,0,0,"['B279', 'B629', 'B751', 'B449', 'B451', 'B584', 'B596', 'B620', 'B611', 'B642', 'B722', 'B384', 'B729', 'B609', 'B276']",10.5,S60,3.7,20,0,20,0.0,,-0.230738,-6.479787,-6.710524,False,False,12,S21,True,7,28.4177,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,28,S60,False,20,0,20,18,0,0,0,0,0,"['B201', 'B200', 'B347', 'B16', 'B432', 'B279', 'B629', 'B751', 'B449', 'B451', 'B584', 'B596', 'B620', 'B611', 'B642', 'B722', 'B384', 'B729']",12.0,S37,2.84,2,0,2,0.0,,-0.248352,-6.448339,-6.696691,False,False,18,S27,True,6,39.3407,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,42,S37,False,2,0,2,0,18,0,0,0,0,"['B328', 'B661', 'B677', 'B567', 'B522', 'B260', 'B323', 'B43', 'B689', 'B423', 'B34', 'B727', 'B600', 'B24', 'B612', 'B95', 'B648', 'B613']",12.0,S27,4.19,20,0,20,0.0,,-0.200579,-6.386967,-6.587546,False,False,12,S23,True,6,38.4577,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,59,S27,False,20,0,20,15,0,0,0,0,0,"['B609', 'B276', 'B328', 'B661', 'B677', 'B567', 'B522', 'B260', 'B323', 'B43', 'B689', 'B423', 'B34', 'B727', 'B600']",10.5,S52,3.68,5,0,5,0.0,,-0.260276,-6.393403,-6.65368,False,False,18,S55,True,15,57.236,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,9,13,S52,False,5,0,5,0,8,0,0,0,0,"['B321', 'B9', 'B204', 'B485', 'B616', 'B21', 'B245', 'B297']",7.0,S22,7.49,13,0,13,0.0,,-0.206679,-6.270534,-6.477213,True,False,54,S62,True,21,143.7647,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,9,27,S22,False,13,0,13,13,0,0,0,0,0,"['B24', 'B612', 'B95', 'B648', 'B613', 'B321', 'B9', 'B204', 'B485', 'B616', 'B21', 'B245', 'B297']",9.5,S54,9.78,0,0,0,0.0,,-0.225238,-6.304369,-6.529607,True,False,36,S62,True,18,86.8684,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,9,47,S54,False,0,0,0,0,15,0,0,0,0,"['B598', 'B20', 'B674', 'B48', 'B658', 'B306', 'B193', 'B374', 'B369', 'B487', 'B383', 'B712', 'B38', 'B28', 'B412']",10.5,S55,0.95,15,0,15,0.0,,-0.183655,-6.385858,-6.569514,False,False,18,S62,True,8,65.1023,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,9,58,S55,False,15,0,15,15,0,0,0,0,0,"['B598', 'B20', 'B674', 'B48', 'B658', 'B306', 'B193', 'B374', 'B369', 'B487', 'B383', 'B712', 'B38', 'B28', 'B412']",10.5,S62,3.22,0,0,0,0.0,,-0.106281,-6.359718,-6.465999,True,False,36,S44,True,24,114.5898,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,10,12,S62,False,0,0,0,0,16,0,0,0,0,"['B495', 'B483', 'B614', 'B630', 'B118', 'B30', 'B378', 'B145', 'B229', 'B486', 'B177', 'B111', 'B57', 'B524', 'B75', 'B131']",11.0,S14,6.76,16,0,16,0.0,,-0.165436,-6.642028,-6.807464,True,False,36,S15,True,16,124.7442,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,10,30,S14,False,16,0,16,0,0,2,0,0,0,[],9.0,S29,3.41,16,0,16,0.0,,-0.18882,-6.597502,-6.786321,True,True,108,S29,True,24,250.9083,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,10,42,S29,False,16,0,16,16,0,1,0,0,0,"['B495', 'B483', 'B614', 'B630', 'B118', 'B30', 'B378', 'B145', 'B229', 'B486', 'B177', 'B111', 'B57', 'B524', 'B75', 'B131']",14.0,S60,7.31,0,0,0,0.0,,-0.147626,-6.562536,-6.710162,True,True,48,S10,True,38,132.6605,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,11,3,S60,False,0,0,0,0,18,0,0,0,0,"['B16', 'B432', 'B279', 'B629', 'B751', 'B449', 'B451', 'B584', 'B596', 'B620', 'B611', 'B642', 'B722', 'B384', 'B729', 'B750', 'B492', 'B46']",12.0,S26,6.85,18,0,18,0.0,,-0.201569,-6.544377,-6.745946,False,False,18,S26,False,12,42.9629,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,11,22,S26,False,18,0,18,18,0,0,0,0,0,"['B16', 'B432', 'B279', 'B629', 'B751', 'B449', 'B451', 'B584', 'B596', 'B620', 'B611', 'B642', 'B722', 'B384', 'B729', 'B750', 'B492', 'B46']",12.0,S58,8.46,0,0,0,0.0,,-0.165197,-6.593856,-6.759053,True,False,24,S58,True,13,65.0381,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,11,43,S58,False,0,0,0,0,17,0,0,0,0,"['B37', 'B164', 'B60', 'B135', 'B230', 'B367', 'B453', 'B92', 'B700', 'B236', 'B397', 'B372', 'B765', 'B128', 'B577', 'B564', 'B105']",11.5,S35,8.51,17,0,17,0.0,,-0.30695,-6.594544,-6.901494,False,False,18,S59,True,15,44.132,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,12,3,S35,False,17,0,17,15,0,0,1,0,0,"['B719', 'B37', 'B164', 'B60', 'B135', 'B230', 'B367', 'B453', 'B92', 'B700', 'B236', 'B397', 'B372', 'B765', 'B128', 'B577']",11.0,S33,6.01,2,1,3,0.0,,-0.231006,-6.484042,-6.715049,True,True,36,S15,True,34,76.8607,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,12,20,S33,False,2,1,3,0,11,0,0,0,0,"['B1', 'B443', 'B726', 'B551', 'B717', 'B173', 'B760', 'B364', 'B557', 'B439', 'B396']",8.5,S15,3.7,13,1,14,0.0,,-0.165316,-6.463305,-6.628622,False,False,18,S59,True,14,37.0182,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,12,32,S15,False,13,1,14,13,0,0,0,0,0,"['B564', 'B105', 'B1', 'B443', 'B726', 'B551', 'B717', 'B173', 'B760', 'B364', 'B557', 'B439', 'B396']",9.5,S32,5.59,0,1,1,0.0,,-0.201209,-6.489854,-6.691064,False,False,12,S40,True,7,28.2425,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,12,47,S32,False,0,1,1,0,14,0,0,0,0,"['B218', 'B121', 'B365', 'B244', 'B539', 'B311', 'B246', 'B169', 'B14', 'B295', 'B489', 'B740', 'B558', 'B268']",10.0,S1,4.05,14,1,15,0.0,,-0.212714,-6.45382,-6.666533,False,False,18,S59,True,14,52.6441,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,13,1,S1,False,14,1,15,9,0,0,0,0,0,"['B218', 'B121', 'B365', 'B244', 'B539', 'B311', 'B246', 'B169', 'B14']",7.5,S29,2.42,5,1,6,0.0,,-0.189495,-6.578106,-6.767601,False,False,18,S29,False,6,48.7037,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,13,11,S29,False,5,1,6,5,0,0,0,0,0,"['B295', 'B489', 'B740', 'B558', 'B268']",5.5,S18,6.89,0,1,1,0.0,,-0.39412,-6.575711,-6.969831,True,False,24,S59,True,14,94.8065,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,13,23,S18,False,0,1,1,0,16,0,0,0,0,"['B476', 'B735', 'B708', 'B754', 'B461', 'B526', 'B266', 'B693', 'B160', 'B767', 'B326', 'B108', 'B595', 'B542', 'B334', 'B322']",11.0,S54,5.81,16,1,17,0.0,,-0.277232,-6.547724,-6.824955,False,False,18,S59,True,8,59.2738,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,13,40,S54,False,16,1,17,15,0,0,0,0,0,"['B476', 'B735', 'B708', 'B754', 'B461', 'B526', 'B266', 'B693', 'B160', 'B767', 'B326', 'B108', 'B595', 'B542', 'B334']",10.5,S12,8.01,1,1,2,0.0,,-0.200205,-6.519785,-6.719991,False,False,18,S40,True,15,64.5543,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,13,59,S12,False,1,1,2,0,13,0,0,0,0,"['B445', 'B392', 'B685', 'B226', 'B739', 'B146', 'B500', 'B517', 'B28', 'B76', 'B673', 'B412', 'B714']",9.5,S29,9.35,14,1,15,0.0,,-0.34822,-6.66261,-7.01083,False,False,18,S59,True,6,80.2262,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,14,17,S29,False,14,1,15,14,0,0,0,0,0,"['B322', 'B445', 'B392', 'B685', 'B226', 'B739', 'B146', 'B500', 'B517', 'B28', 'B76', 'B673', 'B412', 'B714']",10.0,S31,6.48,0,1,1,0.0,,-0.593373,-6.470259,-7.063632,True,False,24,S40,True,12,55.4122,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,14,34,S31,False,0,1,1,0,19,0,0,0,0,"['B429', 'B383', 'B428', 'B419', 'B649', 'B470', 'B185', 'B17', 'B644', 'B113', 'B127', 'B565', 'B478', 'B355', 'B494', 'B487', 'B347', 'B507', 'B327']",12.5,S26,6.02,19,1,20,0.0,,-0.515571,-6.522778,-7.03835,True,False,24,D0,True,13,53.48,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,14,52,S26,False,19,1,20,19,0,0,0,0,0,"['B429', 'B383', 'B428', 'B419', 'B649', 'B470', 'B185', 'B17', 'B644', 'B113', 'B127', 'B565', 'B478', 'B355', 'B494', 'B487', 'B347', 'B507', 'B327']",12.5,S66,5.64,0,1,1,0.0,,-0.543592,-6.560446,-7.104038,True,False,24,D0,True,12,41.6159,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,15,11,S66,False,0,1,1,0,15,0,0,0,0,"['B620', 'B25', 'B12', 'B642', 'B678', 'B444', 'B722', 'B368', 'B729', 'B750', 'B526', 'B446', 'B693', 'B219', 'B532']",10.5,S39,4.09,15,1,16,0.0,,-0.668387,-6.612774,-7.281161,False,False,18,D0,True,6,40.684,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,15,25,S39,False,15,1,16,15,0,0,0,0,0,"['B620', 'B25', 'B12', 'B642', 'B678', 'B444', 'B722', 'B368', 'B729', 'B750', 'B526', 'B446', 'B693', 'B219', 'B532']",10.5,S12,8.6,0,1,1,0.0,,-0.556978,-6.596341,-7.153319,True,False,24,S51,True,14,64.652,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,15,44,S12,False,0,1,1,0,17,0,0,0,0,"['B186', 'B708', 'B100', 'B296', 'B398', 'B48', 'B278', 'B147', 'B445', 'B335', 'B598', 'B38', 'B543', 'B138', 'B324', 'B31', 'B16']",11.5,S19,1.21,17,1,18,0.0,,-0.539821,-6.60553,-7.145351,False,False,18,D0,True,12,67.5977,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,15,57,S19,False,17,1,18,4,0,0,0,0,0,"['B186', 'B708', 'B100', 'B296']",5.0,S32,4.87,13,1,14,0.0,,-0.390723,-6.534715,-6.925438,True,False,144,S42,True,51,381.1467,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,16,7,S32,False,13,1,14,13,0,0,0,0,0,"['B398', 'B48', 'B278', 'B147', 'B445', 'B335', 'B598', 'B38', 'B543', 'B138', 'B324', 'B31', 'B16']",9.5,S51,4.37,0,1,1,0.0,,-0.194991,-6.472554,-6.667545,False,False,12,S51,False,7,36.3373,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,16,21,S51,False,0,1,1,0,12,1,0,0,0,"['B205', 'B41', 'B761', 'B397', 'B22', 'B105', 'B276', 'B424', 'B497', 'B653', 'B157', 'B681']",12.0,S38,5.47,12,1,13,0.0,,-0.183863,-6.476076,-6.659938,True,True,36,S31,True,33,128.952,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,16,38,S38,False,12,1,13,11,0,0,0,0,0,"['B205', 'B41', 'B761', 'B397', 'B22', 'B105', 'B276', 'B424', 'B497', 'B653', 'B157']",8.5,S7,8.64,1,1,2,0.0,,-0.272126,-6.475596,-6.747722,False,False,18,S44,True,8,79.692,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,16,55,S7,False,1,1,2,0,14,0,0,0,0,"['B15', 'B469', 'B120', 'B743', 'B232', 'B65', 'B196', 'B204', 'B659', 'B249', 'B181', 'B616', 'B486', 'B720']",10.0,S52,9.68,15,1,16,0.0,,-0.242387,-6.508319,-6.750706,False,False,18,S31,True,8,56.5981,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,17,15,S52,False,15,1,16,12,0,0,0,0,0,"['B681', 'B15', 'B469', 'B120', 'B743', 'B232', 'B65', 'B196', 'B204', 'B659', 'B249', 'B181']",9.0,S31,2.99,3,1,4,0.0,,-0.201614,-6.427303,-6.628917,True,False,54,S60,True,18,205.1775,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,17,27,S31,False,3,1,4,0,16,0,0,0,0,"['B102', 'B715', 'B448', 'B57', 'B655', 'B257', 'B141', 'B176', 'B537', 'B496', 'B173', 'B717', 'B721', 'B766', 'B760', 'B190']",11.0,S60,0.89,19,1,20,0.0,,-0.201164,-6.430741,-6.631906,True,False,24,S64,True,12,80.805,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,17,39,S60,False,19,1,20,17,0,0,0,0,0,"['B616', 'B486', 'B720', 'B102', 'B715', 'B448', 'B57', 'B655', 'B257', 'B141', 'B176', 'B537', 'B496', 'B173', 'B717', 'B721', 'B766']",11.5,S59,2.15,2,1,3,0.0,,-0.189736,-6.356167,-6.545903,False,False,18,D0,True,6,78.0202,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
