episode,service_level,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance
0,0.8929375393943032,-115.57320741826834,-108.906094681982,-4.838086628473314
1,0.9221405398970207,-114.7470158671182,-91.02790775923921,-0.26294666770802605
2,0.930511686670878,-122.29800143645797,-75.79014561533401,-1.7592873176046526
3,0.9173755656108598,-132.14251425653205,-69.86705643168608,-0.9441590429766353
4,0.9223577597720595,-143.41173330449297,-72.95072551256042,-3.3368765600192627
5,0.9272677990603542,-141.30352337846182,-68.23517001167735,-3.181673976712266
6,0.9214069387387928,-138.41604287219434,-62.46918256647494,-3.415990487807839
7,0.9199842333464722,-139.94360608836044,-63.67988816239332,-1.4464210837623102
8,0.9188783024255358,-144.59323492673832,-65.58200748911497,-2.5645509371864823
9,0.924987222272331,-150.26724903394555,-67.55557144445322,-2.298586236828906
10,0.9287067595648454,-148.16789746993817,-63.08978945290557,-1.8340289434807935
11,0.9225636203706512,-151.33061292123307,-62.36923086441391,-1.7809350271788797
12,0.9225345774204194,-155.13540243244034,-62.51069173751716,-1.1453042744181443
13,0.9285926719010231,-155.98079779290688,-63.446818042213955,-1.2509987861282807
14,0.9280736159300045,-151.42228557567736,-57.524234963573114,-1.298842868337733
15,0.9255171162453126,-153.69985820326087,-57.34786382145114,-0.14704108955886824
16,0.9281687199832951,-149.18951192052626,-54.106298091396354,-0.5730930184837736
17,0.9313522720360119,-149.92839997402754,-55.93646779746522,-0.11017021177332936
18,0.9255341718442188,-151.64325688875766,-58.074970096015456,-1.8438677016104628
19,0.9251766411015158,-148.61062256161205,-55.68140354576653,-1.330237511068891
20,0.9224761961973988,-148.85589356550435,-57.18573835077258,-0.6415567407870171
21,0.9190551937333054,-153.88430001741185,-60.26965051368758,-1.198036667126888
22,0.9270827130351933,-153.76599501772068,-59.71052928587069,-1.3547504713310414
23,0.9222769567597153,-152.7223611706262,-59.2042439259137,-1.7476674159642311
24,0.9218332081141999,-148.94194310661484,-56.81164207092662,-1.0587701407640329
25,0.9319497045902136,-157.20060180894478,-61.910794123699944,-1.3554025476370908
26,0.9310938065918146,-148.76422700098968,-56.86238309970311,-1.6948317310109118
27,0.9287712822955114,-153.89800582024466,-59.53189806051833,-2.098765110443642
28,0.9367107727629751,-153.73494127609163,-59.311709205689084,-2.569119578267344
29,0.9224615014436959,-149.25150251764956,-56.837380764970234,-1.8504226437261018
30,0.9257929019297498,-152.05056684442474,-60.47770055265382,-2.8175023076028727
31,0.9209093343648644,-155.832597189485,-63.48563435009172,-4.314130801532702
32,0.928128122067149,-148.19214544850524,-58.28996025293552,-0.07162690400087444
33,0.9276393831553974,-154.5237190273914,-63.86705956076045,-3.059674322240554
34,0.9243137843107845,-146.7928776075364,-55.5019830121512,-1.5663659301314306
35,0.9214022585904946,-152.97403963905938,-63.01797061981908,-2.887062920752404
36,0.9228793309438471,-147.75013961571312,-58.92537109852711,-1.9053776070527502
37,0.9269703326341024,-152.73280305863435,-62.395222342277584,-2.808308988248686
38,0.9267039307609087,-157.5219571287744,-65.92776484052062,-3.526240661386519
39,0.9261267264356675,-146.01131301676793,-54.630307266158674,-1.1585619309993018
40,0.9245465246129236,-153.05467385678304,-63.03942877456514,-1.793382061244203
41,0.9259436645014518,-147.93576463942222,-57.971057781362916,-2.5318505873420616
42,0.9201255561650515,-156.7510505241196,-65.69639222386061,-3.360131543040123
43,0.9167816643667127,-146.9932979767611,-57.76849426741996,-2.8019070822563137
44,0.9255659523090854,-150.60685393657917,-63.90203289773095,-2.9398368999156363
45,0.9254123050311652,-147.10600130326853,-60.474269405412805,-2.323730956973005
46,0.9240098483236573,-149.02460575609445,-62.234934812164305,-2.542487539058099
47,0.922704296545914,-150.12102662281285,-63.72712535593175,-2.429357974812094
48,0.9186095675283885,-150.21843267921847,-61.722385560886146,-2.9203259782418294
49,0.9238040762260289,-154.13959286191795,-64.66434126926326,-3.2459655806360876
50,0.9232535942253773,-152.85828725683453,-64.35883291964676,-2.242477044028814
51,0.9267106842737095,-158.50398807155645,-68.04323275198362,-3.6300411061902946
52,0.9317867660316125,-153.22908764434627,-62.17432614058248,-1.955303688697418
53,0.922477516323765,-153.7002818450623,-61.86313583227273,-3.3178600045577733
54,0.9264516515437367,-156.5702266363355,-63.846192270206366,-2.302142279760574
55,0.9224717061066392,-153.1544311610954,-61.41143597407873,-1.4752531192226308
56,0.92748914462697,-150.00239908927088,-59.613932346206276,-2.40188763379496
57,0.9292950740111623,-158.3929037031257,-67.42325734152695,-2.9525552250720564
58,0.9193841930960408,-155.3670902654733,-64.06896084871732,-2.9418406697130113
59,0.9280984488857981,-155.59260720807217,-64.25039980031579,-2.728527846259196
60,0.9237780117310874,-152.129221767743,-62.80819348058146,-2.2395697769761242
61,0.9228707384652451,-158.45948051019326,-70.40788711871289,-3.2081591855055045
62,0.9238393790117928,-154.90957730265293,-66.17146790714297,-3.6917242523198257
63,0.9257634046645828,-156.0427783050842,-65.41433250282697,-1.9271963462335047
64,0.9257488271382173,-158.79198804479924,-68.2885030438131,-3.5383092014921704
65,0.9187669235575922,-157.76942121639593,-66.61098852188935,-2.7914541949630327
66,0.9300612756195479,-158.75652076946133,-66.81349392081466,-2.42409906151104
67,0.9232816097108859,-157.20102320801539,-65.24582516666491,-3.0158393026694643
68,0.925663769674163,-158.01176862827364,-65.61404075020042,-2.4691152786072994
69,0.9259006671608598,-161.81400503780964,-69.17238476288615,-4.246354132958257
70,0.9308647902538558,-159.26993044146383,-66.67295224238231,-2.4366761574950986
71,0.9213459389253028,-156.9689684103786,-64.44653342394129,-2.4966127069565136
72,0.9203550437807365,-159.03018316260793,-65.81272552765842,-3.030190488071031
73,0.93083660525521,-161.43720521973106,-66.90248065784013,-2.8488516478592736
74,0.9258080974819172,-165.2730016147469,-70.96585698926283,-4.3942460842923925
75,0.9247608863541852,-159.4311662399652,-66.95012082167163,-2.2758552033483626
76,0.9314858738403339,-164.58163125056112,-73.1588659130825,-4.232178356778352
77,0.9194632869213376,-158.69731238775094,-67.28310948965225,-2.637005127077443
78,0.9204835739321571,-157.5422323514088,-65.95992212916317,-2.739059079871923
79,0.9286695357567988,-161.96303515170067,-70.0179788630138,-3.2957830347480397
80,0.9280719280719281,-160.63085675629415,-69.61198356356121,-2.8839104894926972
81,0.9266662652778614,-162.35649579447957,-72.78432259717526,-3.972469450068042
82,0.919882901182937,-161.4791451767232,-72.74380919231777,-3.3609192451501073
83,0.92257615212257,-160.23093754640644,-72.22916725754635,-2.931815378139381
84,0.9296737410823558,-159.09778356949508,-70.69955956093298,-3.1317113159626375
85,0.9184650842587326,-163.48468948251798,-72.97973770970235,-3.9126420503559207
86,0.9220945845143965,-164.81997186506064,-72.5309590810215,-4.7412754647848265
87,0.9272481609367963,-162.63765329398856,-70.82966016765079,-3.4505499699165623
88,0.9258104177287312,-165.80718439668988,-74.79361518305012,-3.7567913919861247
89,0.9264741203314519,-165.16193881559425,-74.61068370986008,-4.0048989115247995
90,0.9174397590361446,-159.80938297427465,-69.92293889199502,-3.289417761897376
91,0.9108349094839232,-162.18088167438307,-72.28961822870313,-2.6309203891954485
92,0.9279099930624679,-165.1377848146016,-75.46502415855053,-3.6661889865396176
93,0.921458667141416,-166.46753596119433,-76.08093500280003,-3.9934245264842354
94,0.9175992779783393,-164.99334524533137,-73.70432753173212,-3.3514445095436396
