episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,projected_starvation_risk
106,0.9336885026340069,-46.7612207982439,-36.70768587851648,-207.00141207849362,-7.241795490523469
107,0.9342903477686347,-46.939201745541425,-36.850910782187455,-207.7992843815836,-7.271484860034112
108,0.9343627023941843,-47.10889496211986,-36.98681551143151,-208.52221579381708,-7.295433332820116
109,0.9410803449841125,-47.2298528743327,-37.087803078923166,-209.02706018282032,-7.319207390295648
110,0.9414410307837239,-47.36519938581792,-37.19287281854891,-209.63478280987007,-7.344225453822494
111,0.937780705431463,-47.503005455794586,-37.312177688124606,-210.23666418457844,-7.358557019633244
112,0.9425491554003191,-47.60392093252996,-37.4035829940245,-210.6593615345368,-7.3676453555579355
113,0.9365363060797915,-47.74509755644824,-37.52384963806395,-211.21240984381288,-7.388331654353436
114,0.9377388582949655,-47.89464911048068,-37.64236317087631,-211.84628989756166,-7.40984443100432
115,0.9358468818247998,-48.03484961763339,-37.75933127425456,-212.48951603302314,-7.428631555531352
116,0.9304368902623765,-48.204771864773335,-37.891731356743044,-213.23340794260213,-7.45048428253761
117,0.9386582430806257,-48.33459525329763,-37.99684660135155,-213.79202807928652,-7.468007764323745
118,0.9384252824944106,-48.467833841001834,-38.09466268713516,-214.35727529018803,-7.489611025533794
119,0.9367118795647638,-48.60212830116844,-38.21475353370382,-214.95992768140673,-7.502166806006977
120,0.9372831598612223,-48.72468257489415,-38.32183359590152,-215.47863828009767,-7.524881314163975
121,0.9390280621462123,-48.86351620826366,-38.435967450535784,-216.05133145998047,-7.551049261202253
122,0.9403705248108656,-48.98775975590969,-38.54258561774088,-216.58112578509997,-7.56827794914543
123,0.9399055099154404,-49.11711023695541,-38.64706672663433,-217.14682968677462,-7.5859891500231935
124,0.9377066923215681,-49.244967932136305,-38.748303562008275,-217.70958017995588,-7.602791261466376
125,0.9369887640449438,-49.36857519786466,-38.862586601444576,-218.25489696903995,-7.614816869628136
126,0.9355365403803707,-49.501151053026085,-38.969265171120064,-218.83315109630468,-7.62537632715332
127,0.9346227430347961,-49.64534332861078,-39.078243307287046,-219.44110875146637,-7.64113833495229
128,0.934276654301783,-49.80026513533465,-39.19517169358127,-220.05692282196338,-7.6613961914107795
129,0.9395531400966184,-49.922741767847434,-39.28850291578634,-220.5699877411185,-7.681175703371766
130,0.9424278084547841,-50.02210657421493,-39.37155306782906,-220.9763716811727,-7.693834816524644
131,0.9327186718491066,-50.17178707145884,-39.49436464943863,-221.58444601570602,-7.71818927228866
132,0.9424011103400416,-50.272720096190504,-39.57729297450591,-222.0107234073324,-7.725157278886222
133,0.9360486211901307,-50.405570131367305,-39.6857090940763,-222.5615285956523,-7.745846397712834
134,0.9319479888200267,-50.553191880630784,-39.81004352764649,-223.21386192439812,-7.7726737097525636
135,0.9416109422492401,-50.65770820926682,-39.8957984129734,-223.62526415251898,-7.783256128065406
136,0.9433722931956148,-50.751318140224136,-39.97046818976838,-224.002256198303,-7.790989245092817
137,0.9423983190754915,-50.845295138378034,-40.052660829737036,-224.42960379315656,-7.801022569298636
138,0.9403426931012828,-50.95422979517453,-40.13966744952312,-224.89386898631236,-7.818964378825084
139,0.9407519708914494,-51.07362978603776,-40.23760649058331,-225.41413793601424,-7.834124373749403
140,0.9398494002797703,-51.187152595456965,-40.32701941583588,-225.8945857921345,-7.852148917475245
141,0.9460691342918324,-51.26302126404998,-40.39306052524658,-226.19250790720773,-7.859095668607598
142,0.9369121906069925,-51.37819917929125,-40.48505661100343,-226.66456535545532,-7.8694421767099
143,0.9364237603242815,-51.50663425200207,-40.59064532031174,-227.18142121755443,-7.893624865726093
144,0.9335314779789247,-51.6485202614614,-40.7071552412408,-227.77885413464864,-7.918536334917295
145,0.9373523890268274,-51.768646778305374,-40.798732672471814,-228.2496723945288,-7.935328277505607
146,0.930394641564084,-51.89585736667136,-40.91052708704619,-228.81755482792065,-7.954911294472797
147,0.9369320411798449,-52.01236433482991,-41.0091279085575,-229.31263930043437,-7.965942781691579
148,0.9428988415579677,-52.10163613698419,-41.08529647546234,-229.69904237592047,-7.972510324545543
149,0.9367418190425469,-52.22508286461801,-41.18565805513232,-230.24572793906458,-7.992341744255633
150,0.9337863844118355,-52.352268517647865,-41.28303305309886,-230.79742811095844,-8.010833004748708
151,0.9451837674571608,-52.4262531972427,-41.35723131628152,-231.0997719620734,-8.01540349807265
152,0.939122758956564,-52.529857493604105,-41.44208807986688,-231.5503434340254,-8.034307617083455
153,0.9363606330900682,-52.64223005365995,-41.53270010064667,-232.04810401971136,-8.051420614950683
154,0.9355635584392392,-52.76572042639171,-41.6340115625219,-232.54638119971014,-8.070676501306814
155,0.9327034840401752,-52.88989187967348,-41.733888377444345,-233.07266150590016,-8.084680502870244
156,0.9414112098675858,-52.98382542912679,-41.813446834178116,-233.46524441951706,-8.093729603992
157,0.9372472079686085,-53.08745589819378,-41.896877189048524,-233.9145260261353,-8.110867149245696
158,0.9432884784787825,-53.1750958710431,-41.9687900558724,-234.2725172881222,-8.120200892330319
159,0.9362103560839747,-53.27542053400024,-42.0573069343616,-234.71127077774443,-8.135249534298634
160,0.9380175279540647,-53.36479296941414,-42.13814046169648,-235.09030479028667,-8.145508018332565
161,0.936902199904352,-53.45636717227041,-42.22101618307821,-235.48202354986208,-8.157348989037263
162,0.9388451604968638,-53.55407405279942,-42.296200368066856,-235.90563930157225,-8.17813441900809
163,0.9433229338716584,-53.6248878223047,-42.365472259403454,-236.19184027576023,-8.182088753991648
164,0.9342337755682669,-53.73649625461299,-42.45670246457088,-236.67772915143587,-8.195873813282617
165,0.9420429847862835,-53.82036514351862,-42.52870458490292,-237.04108494781758,-8.204269804397756
166,0.9446554043952758,-53.9037512763225,-42.59964919640079,-237.3869714402992,-8.216697247942161
167,0.9335301027015631,-54.007946439826696,-42.68382390615535,-237.8429837931668,-8.226370184425141
168,0.9376836802015234,-54.105018695168376,-42.76539626706086,-238.2755585643078,-8.242432601846877
169,0.9383909011793656,-54.19330705506362,-42.84105679018584,-238.65601299048782,-8.252505088952061
170,0.9403151121534669,-54.28990997868293,-42.91677736432058,-239.05468744062455,-8.267440192658336
171,0.937983075184065,-54.38005857148843,-42.994164162562605,-239.44142275344424,-8.283269815176228
172,0.937718537999462,-54.47982149283123,-43.07188230469779,-239.85941667784186,-8.300016952996685
173,0.9364620719021839,-54.589472365822125,-43.14982572412351,-240.33337319821686,-8.317373061529398
174,0.9396626882722544,-54.69320653856081,-43.228823547907865,-240.75199979908473,-8.333960160728926
175,0.9365611347178168,-54.78694030611652,-43.31202270503025,-241.1710588834023,-8.34279024409469
176,0.9406248115312708,-54.85802543504391,-43.374372497234816,-241.4889878754585,-8.350044971355711
177,0.9399655391312234,-54.93552141773515,-43.443627637911575,-241.8273557860225,-8.356686491335415
178,0.9380839703919427,-55.027608167531746,-43.52224926251922,-242.20280679842176,-8.363958773207685
179,0.9414714696348847,-55.089267275247316,-43.5745440680752,-242.4760446631151,-8.368211021736746
180,0.9442560406952099,-55.159086015930264,-43.62876568919754,-242.7548239059708,-8.375563786503474
181,0.9320852240286084,-55.27983599305944,-43.731538210228905,-243.27556487334755,-8.393738154843893
182,0.9420153533391996,-55.366277131142446,-43.79332716892427,-243.64335229887004,-8.409381263511632
183,0.9389902241297091,-55.45703341626954,-43.86351034993241,-244.04242894942806,-8.422411501511109
184,0.9374981055439362,-55.54810623352089,-43.935894939937825,-244.41649042560744,-8.434551535360121
185,0.9323880911526536,-55.661327779852385,-44.03464140590416,-244.9039906570221,-8.453613233897878
186,0.9333048702387851,-55.74755003063843,-44.10305055346833,-245.27220043630527,-8.461567245489551
187,0.9329892239427692,-55.85733532665434,-44.18246317026219,-245.70647135690143,-8.479003152531625
188,0.9344959971429422,-55.96515838551106,-44.264047744071505,-246.14639430405776,-8.497256044254916
189,0.9377283846223538,-56.06213713620691,-44.33777567951792,-246.5542675806418,-8.511571104335372
190,0.9438331318016928,-56.129996787728615,-44.39111013038747,-246.83946285772413,-8.518714955650221
191,0.9412153633467573,-56.21099071613353,-44.456700042447544,-247.19719646986258,-8.533880722450922
192,0.9431969899259619,-56.274205231038515,-44.51567378005299,-247.4860192242765,-8.542446897566125
193,0.9372843392457171,-56.357434419996885,-44.5850874102328,-247.85024319409158,-8.548597982474972
194,0.9381334776985774,-56.44858399757782,-44.66144856511193,-248.23917789590607,-8.560680207966211
195,0.9461799813584293,-56.509717838378464,-44.71792091647828,-248.48044059477263,-8.56419110570773
196,0.9397968329847625,-56.598555716553236,-44.787399895868184,-248.8335570394414,-8.574036224331707
197,0.936032364034554,-56.68572483583282,-44.86098915457974,-249.19952428733268,-8.58267591496754
198,0.9403159217375696,-56.76281856782378,-44.92801501599125,-249.52848187579872,-8.587044803373608
199,0.9370195061653954,-56.83854970841778,-44.99647478009669,-249.8556949473806,-8.593894570087734
