Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,1,13,2220,23,13,6,7,0,10,14,2,34.0,0.4798
1,1,14,2280,24,9,7,4,1,15,8,20,50.3,0.4798
1,1,15,2340,46,9,10,5,2,37,18,18,3.05,0.4915
1,1,16,2400,17,1,5,0,5,16,22,17,3.5,0.5004
1,1,17,2460,21,6,11,2,1,15,3,8,30.76,0.5009
1,1,18,2520,2,0,5,1,6,2,14,9,27.0,0.501
1,1,19,2580,9,0,3,2,2,9,13,14,39.5,0.4989
1,1,20,2640,9,3,6,6,2,6,15,12,10.13,0.5009
1,1,21,2700,9,6,8,4,2,3,11,14,52.5,0.4977
1,1,22,2760,0,0,6,3,1,0,19,4,25.5,0.4943
1,1,23,2820,0,0,1,0,0,0,2,20,9.5,0.4927
1,2,24,2880,0,0,1,0,1,0,0,0,0.0,0.4937
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4937
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4937
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4937
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4937
1,2,5,3180,4,4,3,0,0,0,0,0,0.0,0.4946
1,2,6,3240,13,11,0,3,3,2,0,0,0.0,0.5003
1,2,7,3300,28,19,9,13,0,9,0,0,0.0,0.5074
1,2,8,3360,8,5,21,19,2,3,25,26,14.27,0.5085
1,2,9,3420,12,5,7,11,3,7,17,17,16.5,0.5104
1,2,10,3480,23,13,6,7,2,10,24,9,32.5,0.5102
1,2,11,3540,10,9,4,3,4,1,3,15,28.5,0.5118
1,2,12,3600,13,5,1,3,1,8,14,4,45.88,0.5103
1,2,13,3660,36,13,3,11,1,23,17,11,8.0,0.5147
1,2,14,3720,37,23,8,10,3,14,8,19,23.5,0.5178
1,2,15,3780,27,19,7,6,6,8,26,14,35.48,0.5224
1,2,16,3840,19,0,16,13,5,19,0,20,13.11,0.5279
1,2,17,3900,26,9,5,1,5,17,15,1,33.0,0.5298
1,2,18,3960,2,1,5,11,5,1,9,11,52.57,0.5304
1,2,19,4020,4,4,5,3,2,0,11,3,24.5,0.5315
1,2,20,4080,3,1,2,2,2,2,0,5,47.5,0.5279
1,2,21,4140,7,1,3,1,1,6,15,15,20.92,0.5272
1,2,22,4200,0,0,2,1,2,0,5,0,52.5,0.5217
1,2,23,4260,0,0,0,0,1,0,0,0,68.0,0.5191
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.5191
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.5191
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.5191
1,3,3,4500,0,0,0,0,1,0,0,0,0.0,0.5193
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.5193
1,3,5,4620,1,0,0,0,0,1,0,0,0.0,0.5204
1,3,6,4680,18,9,0,11,2,9,0,0,0.0,0.5254
1,3,7,4740,30,9,2,21,2,21,0,0,0.0,0.5308
1,3,8,4800,17,3,5,11,5,14,23,30,16.25,0.532
1,3,9,4860,13,0,1,5,1,13,10,19,4.13,0.5356
1,3,10,4920,16,6,10,4,1,10,12,0,44.0,0.5363
1,3,11,4980,19,4,3,6,1,15,11,18,25.5,0.5397
1,3,12,5040,19,4,1,3,1,15,20,16,15.9,0.5435
1,3,13,5100,36,8,8,5,5,28,8,1,49.14,0.5397
1,3,14,5160,48,4,5,9,9,44,0,9,25.5,0.5463
1,3,15,5220,41,6,17,15,9,35,21,20,26.24,0.5544
1,3,16,5280,30,6,9,20,4,24,21,16,27.99,0.5585
1,3,17,5340,27,4,2,6,12,23,13,24,9.37,0.5654
1,3,18,5400,6,0,11,5,3,6,11,13,29.5,0.5669
1,3,19,5460,4,1,7,4,5,3,1,3,27.07,0.5678
1,3,20,5520,18,3,10,3,3,15,14,0,35.97,0.5664
1,3,21,5580,4,0,7,3,0,4,4,20,20.0,0.5651
1,3,22,5640,1,0,3,5,4,1,30,10,21.13,0.5631
1,3,23,5700,0,0,0,0,0,0,7,23,11.63,0.561
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.561
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.561
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.561
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.561
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.561
1,4,5,6060,3,0,0,1,0,3,0,0,0.0,0.5618
1,4,6,6120,13,8,1,8,4,5,0,0,0.0,0.5661
1,4,7,6180,27,10,4,13,4,17,0,0,0.0,0.5712
1,4,8,6240,19,6,6,7,2,13,13,17,46.0,0.5665
1,4,9,6300,17,3,0,12,2,14,17,0,21.5,0.5682
1,4,10,6360,27,5,1,6,2,22,0,7,48.77,0.5631
1,4,11,6420,29,13,0,9,3,16,5,10,25.06,0.5655
1,4,12,6480,28,7,6,3,1,21,4,5,45.5,0.5632
1,4,13,6540,26,5,4,1,6,21,16,8,30.83,0.5641
1,4,14,6600,44,11,0,13,0,33,13,21,13.4,0.5706
1,4,15,6660,33,9,1,12,4,24,15,14,18.36,0.5778
1,4,16,6720,29,4,20,6,10,25,11,13,23.39,0.5809
1,4,17,6780,23,1,6,13,2,22,18,11,21.0,0.5814
1,4,18,6840,26,1,7,13,3,25,19,12,33.47,0.5775
1,4,19,6900,12,0,1,5,0,12,6,23,6.5,0.5809
1,4,20,6960,7,1,0,7,3,6,17,17,29.92,0.5795
1,4,21,7020,4,0,0,3,1,4,17,0,26.5,0.5802
1,4,22,7080,3,0,11,3,3,3,7,8,28.0,0.5768
1,4,23,7140,0,0,1,0,0,0,4,0,53.0,0.5679
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.5683
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.5683
1,5,2,7320,0,0,0,0,1,0,0,0,0.0,0.569
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.569
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.569
1,5,5,7500,0,0,2,2,0,0,0,0,0.0,0.5693
1,5,6,7560,4,0,0,0,0,4,0,0,0.0,0.5701
1,5,7,7620,2,0,0,2,1,2,0,0,0.0,0.5713
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.5713
