episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_depot_backlog,destination_starv_ratio,destination_cong_ratio,destination_onsite_fraction,destination_depot_fraction,alpha,alpha_initial,epsilon
0,0.8702443266384601,-2.5059317076404293,-0.0035984998780489957,-0.0017980345790171472,-0.0006623138399890472,-0.00127560700651951,-0.0006276643178187458,-0.0015229156231810854,-0.0007592628654019135,-0.000253050609372323,-0.00020725308716465244,-0.00018124133569478882,0.02,0.02,0.2
1,0.916218306543816,-2.5133746956844067,-0.007506635357315357,-0.0034847960923126663,-0.001400374108097431,-0.002494304877489903,-0.0013087358074599289,-0.0026078629311494786,-0.0008977450563056877,-0.00032957350021536175,-0.000310548979341156,-0.00028061096707314773,0.019416,0.02,0.198006
2,0.912277174641469,-2.5210420860760645,-0.011520341863682927,-0.005168748516137395,-0.0021873559439089868,-0.0036891627991452,-0.002042083435125364,-0.0034766947253700832,-0.0010631616110047795,-0.00038779678003553723,-0.00043174909320842,-0.00035863311209499704,0.018864,0.02,0.196032
3,0.9194117745470363,-2.5278835375622033,-0.015142386821825303,-0.006718788284198289,-0.002929817757345204,-0.0048208008585022616,-0.002687710677829554,-0.004404555290829478,-0.0012249869468744885,-0.00046286109260000396,-0.0005365610864363226,-0.0004373502840334208,0.018344,0.02,0.194078
4,0.9135743158173746,-2.5351247994457,-0.019007409139951265,-0.008436159069242125,-0.0036747211460473484,-0.006040759863756373,-0.0033914745172081238,-0.005294950310010433,-0.001440155051578149,-0.0005015668967860979,-0.0006670196916016683,-0.0005419635329596837,0.017851,0.02,0.192143
