seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
48,6,5,5,0,0,0,0,2,0,32,30,26,0,0,0,0,0,0,0.0107,0.0187
48,7,5,5,357,362,2,11,156,68,3214,3058,3060,14,13,27,7,10,17,0.0201,0.0214
48,8,5,5,285,304,2,20,171,67,2986,2815,2815,10,11,21,15,0,15,0.0138,0.0096
48,9,5,5,385,385,2,9,126,71,3272,3146,3146,16,8,24,12,20,32,0.019,0.0081
48,10,5,5,384,392,2,8,129,35,3510,3381,3378,13,11,24,12,8,20,0.0203,0.0122
48,11,5,5,390,402,2,12,99,32,3104,3005,3005,4,14,18,14,12,26,0.0068,0.0149
48,12,5,5,336,349,2,10,44,19,2320,2276,2282,5,7,12,9,8,17,0.0014,0.0109
48,13,5,5,355,364,2,8,17,4,1490,1473,1470,6,4,10,4,14,18,0.004,0.0054
48,14,5,5,370,390,2,7,113,36,2996,2883,2874,6,7,13,5,8,13,0.0054,0.0054
48,15,5,5,369,376,2,3,142,45,3084,2942,2948,12,6,18,8,8,16,0.0107,0.0094
48,16,5,5,359,366,2,11,173,37,3266,3093,3094,7,8,15,11,10,21,0.0054,0.0054
48,17,5,5,384,396,2,6,128,31,3470,3342,3338,9,11,20,4,11,15,0.012,0.012
48,18,5,5,346,345,2,7,84,46,3046,2962,2969,8,14,22,6,6,12,0.0146,0.0213
48,19,5,5,360,378,2,14,25,9,2274,2249,2248,10,6,16,12,0,12,0.0122,0.0109
48,20,5,5,319,312,2,6,27,11,1730,1703,1693,3,3,6,9,13,22,0.004,0.0054
48,21,5,5,390,410,2,8,104,82,3092,2988,2997,17,7,24,10,14,24,0.012,0.0053
48,22,5,5,384,398,2,7,112,49,3050,2938,2939,16,9,25,11,0,11,0.0188,0.0081
48,23,5,5,365,370,2,8,151,45,3208,3057,3053,15,15,30,18,15,33,0.0147,0.0173
48,24,5,5,387,395,2,9,166,57,3468,3302,3304,11,13,24,13,8,21,0.012,0.0214
48,25,5,5,339,349,2,15,88,24,3042,2954,2952,13,14,27,14,0,14,0.0109,0.0218
48,26,5,5,290,299,2,18,77,11,2386,2309,2314,18,14,32,18,24,42,0.0108,0.0162
48,27,5,5,297,311,3,11,26,10,1606,1580,1579,3,10,13,7,18,25,0.0054,0.0147
