seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,4,1,50,46,38,1,0,1,0,0,0,0.0106,0.0199
45,7,5,5,374,387,2,6,144,37,3048,2904,2907,10,10,20,3,12,15,0.021,0.025
45,8,5,5,365,364,2,4,173,77,3162,2989,2992,9,9,18,9,4,13,0.021,0.0315
45,9,5,5,361,381,2,9,115,73,3268,3153,3151,9,13,22,10,6,16,0.0198,0.0369
45,10,5,5,364,357,2,7,133,55,3528,3395,3398,14,15,29,10,0,10,0.0253,0.0479
45,11,5,5,339,347,2,8,124,36,3070,2946,2947,9,12,21,10,15,25,0.0237,0.0528
45,12,5,5,330,350,2,13,53,14,2322,2269,2271,8,4,12,7,1,8,0.0255,0.0416
45,13,5,5,368,373,2,4,19,40,1664,1645,1640,8,5,13,6,21,27,0.0275,0.0419
45,14,5,5,358,375,2,8,141,27,2874,2733,2730,12,11,23,11,0,11,0.0291,0.0464
45,15,5,5,378,370,2,3,188,61,3204,3016,3018,15,14,29,5,4,9,0.0423,0.0608
45,16,5,5,384,396,2,8,209,51,3366,3157,3155,21,15,36,13,11,24,0.0527,0.0698
45,17,5,5,360,371,2,9,153,59,3344,3191,3196,13,7,20,16,8,24,0.0488,0.0673
45,18,5,5,310,311,2,13,134,43,2984,2850,2852,9,8,17,23,9,32,0.0305,0.061
45,19,5,5,314,320,2,10,51,37,2252,2201,2200,6,14,20,10,0,10,0.0255,0.0672
45,20,5,5,306,316,2,10,39,36,1736,1697,1694,2,6,8,6,13,19,0.0201,0.0616
45,21,5,5,313,328,1,0,162,23,3096,2934,2933,17,15,32,11,7,18,0.0279,0.0809
45,22,5,5,345,355,2,22,160,23,3020,2860,2863,9,13,22,9,13,22,0.0282,0.0698
45,23,5,5,321,332,2,10,163,19,3228,3065,3061,8,14,22,12,10,22,0.0228,0.0752
45,24,5,5,331,347,2,10,214,102,3396,3182,3183,10,13,23,5,22,27,0.0291,0.0779
45,25,5,5,335,339,2,11,179,91,3000,2821,2822,9,8,17,8,10,18,0.0304,0.0741
45,26,5,5,321,335,2,13,51,19,2216,2165,2170,8,5,13,15,0,15,0.0215,0.0646
45,27,5,5,327,341,2,5,36,23,1692,1656,1656,10,4,14,7,24,31,0.0249,0.0617
