seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
43,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S52,10.14,0,0,0,0.0,-4.807697,,,-4.807697,False,False,,,,,,,,,,,,0.911667,0.638889,,,0.081992,0.064426,,,,,,,,,,
43,0,6,13,S52,False,0,0,0,0,9,0,0,0,0,"['B582', 'B583', 'B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590']",7.5,S54,3.81,9,0,9,0.0,-5.250274,,,-5.250274,False,False,,,,,,,,,,,,0.985714,0.739286,,,0.086112,0.061113,,,,,,,,,,
43,0,6,24,S54,False,9,0,9,0,5,0,0,0,0,"['B613', 'B614', 'B615', 'B616', 'B617']",5.5,S56,1.7,14,0,14,0.0,-5.252599,,,-5.252599,False,False,,,,,,,,,,,,1.0,0.719841,,,0.088131,0.059364,,,,,,,,,,
43,0,6,31,S56,False,14,0,14,0,6,0,0,0,0,"['B637', 'B638', 'B639', 'B191', 'B592', 'B270']",6.0,S48,5.81,20,0,20,0.0,-5.196349,,,-5.196349,False,False,,,,,,,,,,,,1.0,0.714286,,,0.072435,0.062839,,,,,,,,,,
43,0,6,43,S48,False,20,0,20,8,0,0,0,0,0,"['B582', 'B583', 'B584', 'B585', 'B586', 'B587', 'B588', 'B589']",7.0,S41,9.11,12,0,12,0.0,-5.214087,,,-5.214087,False,False,,,,,,,,,,,,0.975,0.766184,,,0.060436,0.069393,,,,,,,,,,
43,0,6,59,S41,False,12,0,12,12,0,0,0,0,0,"['B590', 'B613', 'B614', 'B615', 'B616', 'B617', 'B637', 'B638', 'B639', 'B191', 'B592', 'B270']",9.0,S16,5.02,0,0,0,0.0,-5.408062,,,-5.408062,False,False,,,,,,,,,,,,1.0,0.828788,,,0.063173,0.063762,,,,,,,,,,
43,0,7,13,S16,False,0,0,0,0,7,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165']",6.5,S29,5.41,7,0,7,0.0,-5.872537,,,-5.872537,False,False,,,,,,,,,,,,1.0,0.857937,,,0.160184,0.068861,,,,,,,,,,
43,0,7,25,S29,False,7,0,7,0,13,0,0,0,0,"['B301', 'B302', 'B303', 'B304', 'B305', 'B306', 'B307', 'B308', 'B309', 'B310', 'B311', 'B0', 'B271']",9.5,S66,6.29,20,0,20,0.0,-5.665708,,,-5.665708,False,False,,,,,,,,,,,,0.986364,0.783333,,,0.155558,0.071343,,,,,,,,,,
43,0,7,41,S66,False,20,0,20,14,0,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165', 'B301', 'B302', 'B303', 'B304', 'B305', 'B306', 'B307']",10.0,S61,1.13,6,0,6,0.0,-5.566337,,,-5.566337,False,False,,,,,,,,,,,,0.957143,0.8,,,0.137951,0.076375,,,,,,,,,,
43,0,7,52,S61,False,6,0,6,3,0,0,0,0,0,"['B308', 'B309', 'B310']",4.5,S46,4.04,3,0,3,0.0,-5.406553,,,-5.406553,False,False,,,,,,,,,,,,0.89881,0.832308,,,0.130466,0.072463,,,,,,,,,,
43,0,8,0,S46,False,3,0,3,0,8,0,0,0,0,"['B472', 'B470', 'B487', 'B621', 'B141', 'B213', 'B226', 'B596']",7.0,S52,2.06,11,0,11,0.0,-5.321688,,,-5.321688,False,False,,,,,,,,,,,,0.887143,0.825,,,0.114361,0.078597,,,,,,,,,,
43,0,8,10,S52,False,11,0,11,0,9,0,0,0,0,"['B192', 'B210', 'B688', 'B124', 'B465', 'B467', 'B469', 'B71', 'B214']",7.5,S31,2.99,20,0,20,0.0,-5.498898,,,-5.498898,False,False,,,,,,,,,,,,0.883846,0.895833,,,0.114692,0.085991,,,,,,,,,,
43,0,8,20,S31,False,20,0,20,10,0,0,0,0,0,"['B311', 'B0', 'B271', 'B472', 'B470', 'B487', 'B621', 'B141', 'B213', 'B226']",8.0,S54,5.7,10,0,10,0.0,-5.409204,,,-5.409204,False,False,,,,,,,,,,,,0.916154,0.808333,,,0.12635,0.075786,,,,,,,,,,
43,0,8,34,S54,False,10,0,10,0,10,0,0,0,0,"['B208', 'B207', 'B767', 'B206', 'B705', 'B707', 'B215', 'B195', 'B595', 'B127']",8.0,S12,8.01,20,0,20,0.0,-5.741684,,,-5.741684,False,False,,,,,,,,,,,,0.916154,0.924762,,,0.13866,0.083489,,,,,,,,,,
43,0,8,50,S12,False,20,0,20,20,0,0,0,0,0,"['B596', 'B192', 'B210', 'B688', 'B124', 'B465', 'B467', 'B469', 'B71', 'B214', 'B208', 'B207', 'B767', 'B206', 'B705', 'B707', 'B215', 'B195', 'B595', 'B127']",13.0,S37,6.56,0,0,0,0.0,-5.745486,,,-5.745486,False,False,,,,,,,,,,,,0.930256,0.913095,,,0.1438,0.076201,,,,,,,,,,
43,0,9,9,S37,False,0,0,0,0,20,0,0,0,0,"['B410', 'B411', 'B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B542', 'B269', 'B575', 'B539', 'B272', 'B125', 'B314', 'B114', 'B256']",13.0,S42,9.19,20,0,20,0.0,-5.586814,,,-5.586814,False,False,,,,,,,,,,,,0.985714,0.812727,,,0.100289,0.087139,,,,,,,,,,
43,0,9,31,S42,False,20,0,20,10,0,0,0,0,0,"['B410', 'B411', 'B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419']",8.0,S35,1.31,10,0,10,0.0,-5.579139,,,-5.579139,False,False,,,,,,,,,,,,0.943158,0.876364,,,0.10457,0.081329,,,,,,,,,,
43,0,9,41,S35,False,10,0,10,0,5,0,0,0,0,"['B604', 'B493', 'B437', 'B146', 'B525']",5.5,S57,0.73,15,0,15,0.0,-5.700918,,,-5.700918,False,False,,,,,,,,,,,,1.0,0.857692,,,0.110487,0.073546,,,,,,,,,,
43,0,9,47,S57,False,15,0,15,0,5,0,0,0,0,"['B650', 'B651', 'B652', 'B229', 'B545']",5.5,S15,5.96,20,0,20,0.0,-5.415654,,,-5.415654,False,False,,,,,,,,,,,,0.92,0.857692,,,0.103526,0.071332,,,,,,,,,,
43,0,9,58,S15,False,20,0,20,19,0,0,0,0,0,"['B420', 'B542', 'B269', 'B575', 'B539', 'B272', 'B125', 'B314', 'B114', 'B256', 'B604', 'B493', 'B437', 'B146', 'B525', 'B650', 'B651', 'B652', 'B229']",12.5,S63,5.25,1,0,1,0.0,-4.969924,,,-4.969924,False,False,,,,,,,,,,,,0.884722,0.689161,,,0.111721,0.069186,,,,,,,,,,
43,0,10,16,S63,False,1,0,1,0,9,0,0,0,0,"['B734', 'B735', 'B736', 'B540', 'B544', 'B543', 'B764', 'B657', 'B717']",7.5,S49,4.9,10,0,10,0.0,-5.483202,,,-5.483202,False,False,,,,,,,,,,,,0.928333,0.774286,,,0.146713,0.081885,,,,,,,,,,
43,0,10,29,S49,False,10,0,10,0,5,0,0,0,0,"['B547', 'B548', 'B549', 'B550', 'B551']",5.5,S26,8.9,15,0,15,0.0,-5.694186,,,-5.694186,False,False,,,,,,,,,,,,0.928333,0.823333,,,0.170618,0.08471,,,,,,,,,,
43,0,10,43,S26,False,15,0,15,13,0,0,0,0,0,"['B545', 'B734', 'B735', 'B736', 'B540', 'B544', 'B543', 'B764', 'B657', 'B717', 'B547', 'B548', 'B549']",9.5,S38,9.12,2,0,2,0.0,-5.971422,,,-5.971422,False,False,,,,,,,,,,,,1.0,0.831667,,,0.172948,0.090683,,,,,,,,,,
43,0,11,2,S38,False,2,0,2,0,9,0,0,0,0,"['B421', 'B422', 'B423', 'B424', 'B425', 'B426', 'B427', 'B428', 'B429']",7.5,S37,1.93,11,0,11,0.0,-6.142357,,,-6.142357,False,False,,,,,,,,,,,,1.0,0.828788,,,0.191695,0.112302,,,,,,,,,,
43,0,11,11,S37,False,11,0,11,11,0,0,0,0,0,"['B550', 'B551', 'B421', 'B422', 'B423', 'B424', 'B425', 'B426', 'B427', 'B428', 'B429']",8.5,S48,5.41,0,0,0,0.0,-6.256267,,,-6.256267,False,False,,,,,,,,,,,,1.0,0.842308,,,0.204865,0.119341,,,,,,,,,,
43,0,11,25,S48,False,0,0,0,0,9,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B106', 'B280', 'B93']",7.5,S29,7.68,9,0,9,0.0,-5.959954,,,-5.959954,False,False,,,,,,,,,,,,0.85,0.842308,,,0.206914,0.152547,,,,,,,,,,
43,0,11,40,S29,False,9,0,9,4,0,0,0,0,0,"['B584', 'B585', 'B586', 'B587']",5.0,S10,0.66,5,0,5,0.0,-6.349193,,,-6.349193,False,False,,,,,,,,,,,,0.853846,0.921154,,,0.213631,0.190709,,,,,,,,,,
43,0,11,46,S10,False,5,0,5,5,0,0,0,0,0,"['B588', 'B589', 'B106', 'B280', 'B93']",5.5,S57,2.67,0,0,0,0.0,-6.302174,,,-6.302174,False,False,,,,,,,,,,,,0.853846,0.886364,,,0.220371,0.190846,,,,,,,,,,
43,0,11,54,S57,False,0,0,0,0,10,0,0,0,0,"['B405', 'B276', 'B384', 'B448', 'B711', 'B641', 'B322', 'B600', 'B628', 'B120']",8.0,S44,6.41,10,0,10,0.0,-6.29273,,,-6.29273,False,False,,,,,,,,,,,,0.855,0.833333,,,0.249677,0.187833,,,,,,,,,,
43,0,12,8,S44,False,10,0,10,0,10,0,0,0,0,"['B480', 'B181', 'B671', 'B308', 'B749', 'B57', 'B58', 'B512', 'B377', 'B312']",8.0,S29,5.3,20,0,20,0.0,-6.457979,,,-6.457979,False,False,,,,,,,,,,,,0.816471,0.830769,,,0.281836,0.222047,,,,,,,,,,
43,0,12,22,S29,False,20,0,20,10,0,0,0,0,0,"['B405', 'B276', 'B384', 'B448', 'B711', 'B641', 'B322', 'B600', 'B628', 'B120']",8.0,S37,6.23,10,0,10,0.0,-6.152701,,,-6.152701,False,False,,,,,,,,,,,,0.789412,0.684615,,,0.276251,0.245084,,,,,,,,,,
43,0,12,36,S37,False,10,0,10,5,0,0,0,0,0,"['B480', 'B181', 'B671', 'B308', 'B749']",5.5,S34,5.37,5,0,5,0.0,-6.156997,,,-6.156997,False,False,,,,,,,,,,,,0.789412,0.684615,,,0.280494,0.24254,,,,,,,,,,
43,0,12,47,S34,False,5,0,5,5,0,0,0,0,0,"['B57', 'B58', 'B512', 'B377', 'B312']",5.5,S33,3.68,0,0,0,0.0,-6.06316,,,-6.06316,False,False,,,,,,,,,,,,0.8,0.684615,,,0.274027,0.221464,,,,,,,,,,
43,0,12,56,S33,False,0,0,0,0,10,0,0,0,0,"['B359', 'B360', 'B361', 'B362', 'B363', 'B364', 'B365', 'B366', 'B458', 'B464']",8.0,S66,3.23,10,0,10,0.0,-6.028117,,,-6.028117,False,False,,,,,,,,,,,,0.8,0.651282,,,0.270517,0.231749,,,,,,,,,,
43,0,13,7,S66,False,10,0,10,0,10,0,0,0,0,"['B378', 'B326', 'B741', 'B475', 'B345', 'B379', 'B169', 'B331', 'B561', 'B706']",8.0,S4,2.35,20,0,20,0.0,-6.47775,,,-6.47775,False,False,,,,,,,,,,,,0.913095,0.694118,,,0.237651,0.260178,,,,,,,,,,
43,0,13,18,S4,False,20,0,20,9,0,0,0,0,0,"['B359', 'B360', 'B361', 'B362', 'B363', 'B364', 'B365', 'B366', 'B458']",7.5,S37,0.75,11,0,11,0.0,-6.00188,,,-6.00188,False,False,,,,,,,,,,,,0.777632,0.711765,,,0.203161,0.268511,,,,,,,,,,
43,0,13,26,S37,False,11,0,11,5,0,0,0,0,0,"['B464', 'B378', 'B326', 'B741', 'B475']",5.5,S10,5.68,6,0,6,0.0,-5.976321,,,-5.976321,False,False,,,,,,,,,,,,0.758333,0.74958,,,0.183869,0.274527,,,,,,,,,,
43,0,13,37,S10,False,6,0,6,6,0,0,0,0,0,"['B345', 'B379', 'B169', 'B331', 'B561', 'B706']",6.0,S63,4.83,0,0,0,0.0,-6.038039,,,-6.038039,False,False,,,,,,,,,,,,0.825,0.74958,,,0.184056,0.244334,,,,,,,,,,
43,0,13,48,S63,False,0,0,0,0,16,0,0,0,0,"['B763', 'B688', 'B455', 'B159', 'B721', 'B259', 'B327', 'B406', 'B499', 'B157', 'B465', 'B24', 'B269', 'B504', 'B82', 'B655']",11.0,S37,1.78,16,0,16,0.0,-5.973176,,,-5.973176,False,False,,,,,,,,,,,,0.896667,0.697692,,,0.172899,0.216725,,,,,,,,,,
43,0,14,1,S37,False,16,0,16,16,0,0,0,0,0,"['B763', 'B688', 'B455', 'B159', 'B721', 'B259', 'B327', 'B406', 'B499', 'B157', 'B465', 'B24', 'B269', 'B504', 'B82', 'B655']",11.0,S49,3.13,0,0,0,0.0,-6.29272,,,-6.29272,False,False,,,,,,,,,,,,0.955833,0.825641,,,0.137493,0.217248,,,,,,,,,,
43,0,14,15,S49,False,0,0,0,0,10,0,0,0,0,"['B555', 'B556', 'B179', 'B353', 'B180', 'B231', 'B466', 'B234', 'B74', 'B432']",8.0,S44,4.49,10,0,10,0.0,-6.064262,,,-6.064262,False,False,,,,,,,,,,,,1.0,0.775214,,,0.155514,0.149042,,,,,,,,,,
43,0,14,27,S44,False,10,0,10,0,5,0,0,0,0,"['B23', 'B509', 'B302', 'B720', 'B280']",5.5,S16,0.23,15,0,15,0.0,-6.16053,,,-6.16053,False,False,,,,,,,,,,,,1.0,0.857143,,,0.13747,0.147471,,,,,,,,,,
43,0,14,33,S16,False,15,0,15,0,5,0,0,0,0,"['B161', 'B166', 'B616', 'B635', 'B276']",5.5,S26,7.94,20,0,20,0.0,-5.987356,,,-5.987356,False,False,,,,,,,,,,,,1.0,0.836842,,,0.129357,0.127014,,,,,,,,,,
43,0,14,46,S26,False,20,0,20,10,0,0,0,0,0,"['B555', 'B556', 'B179', 'B353', 'B180', 'B231', 'B466', 'B234', 'B74', 'B432']",8.0,S62,5.52,10,0,10,0.0,-5.859448,,,-5.859448,False,False,,,,,,,,,,,,0.984211,0.825641,,,0.140741,0.106309,,,,,,,,,,
43,0,15,0,S62,False,10,0,10,0,10,0,0,0,0,"['B669', 'B696', 'B183', 'B282', 'B674', 'B329', 'B600', 'B211', 'B687', 'B472']",8.0,S29,3.79,20,0,20,0.0,-6.18238,,,-6.18238,False,False,,,,,,,,,,,,0.978571,0.896364,,,0.150361,0.138024,,,,,,,,,,
43,0,15,12,S29,False,20,0,20,16,0,0,0,0,0,"['B23', 'B509', 'B302', 'B720', 'B280', 'B161', 'B166', 'B616', 'B635', 'B276', 'B669', 'B696', 'B183', 'B282', 'B674', 'B329']",11.0,S44,5.3,4,0,4,0.0,-6.227766,,,-6.227766,False,False,,,,,,,,,,,,1.0,0.925,,,0.144827,0.125509,,,,,,,,,,
43,0,15,28,S44,False,4,0,4,0,8,0,0,0,0,"['B141', 'B702', 'B326', 'B12', 'B165', 'B536', 'B2', 'B568']",7.0,S40,2.76,12,0,12,0.0,-5.970287,,,-5.970287,False,False,,,,,,,,,,,,0.918881,0.966667,,,0.137045,0.112048,,,,,,,,,,
43,0,15,38,S40,False,12,0,12,0,8,0,0,0,0,"['B576', 'B380', 'B361', 'B463', 'B364', 'B300', 'B444', 'B357']",7.0,S35,4.93,20,0,20,0.0,-6.177938,,,-6.177938,False,False,,,,,,,,,,,,1.0,0.978571,,,0.124146,0.108234,,,,,,,,,,
43,0,15,50,S35,False,20,0,20,12,0,0,0,0,0,"['B600', 'B211', 'B687', 'B472', 'B141', 'B702', 'B326', 'B12', 'B165', 'B536', 'B2', 'B568']",9.0,S66,8.23,8,0,8,0.0,-6.146682,,,-6.146682,False,False,,,,,,,,,,,,1.0,0.978571,,,0.112859,0.110879,,,,,,,,,,
43,0,16,7,S66,False,8,0,8,0,12,0,0,0,0,"['B440', 'B144', 'B641', 'B511', 'B420', 'B315', 'B717', 'B625', 'B517', 'B608', 'B35', 'B398']",9.0,S42,9.4,20,0,20,0.0,-6.098257,,,-6.098257,False,False,,,,,,,,,,,,1.0,1.0,,,0.096561,0.104546,,,,,,,,,,
43,0,16,25,S42,False,20,0,20,10,0,0,0,0,0,"['B576', 'B380', 'B361', 'B463', 'B364', 'B300', 'B444', 'B357', 'B440', 'B144']",8.0,S51,9.5,10,0,10,0.0,-6.019475,,,-6.019475,False,False,,,,,,,,,,,,1.0,1.0,,,0.089223,0.094113,,,,,,,,,,
43,0,16,43,S51,False,10,0,10,0,5,0,0,0,0,"['B693', 'B503', 'B458', 'B660', 'B43']",5.5,S19,1.21,15,0,15,0.0,-5.934165,,,-5.934165,False,False,,,,,,,,,,,,1.0,1.0,,,0.073688,0.088962,,,,,,,,,,
43,0,16,49,S19,False,15,0,15,0,5,0,0,0,0,"['B188', 'B525', 'B424', 'B765', 'B573']",5.5,S14,11.48,20,0,20,0.0,-5.790238,,,-5.790238,False,False,,,,,,,,,,,,0.976923,1.0,,,0.06135,0.083878,,,,,,,,,,
43,0,17,6,S14,False,20,0,20,7,0,0,0,0,0,"['B641', 'B511', 'B420', 'B315', 'B717', 'B625', 'B517']",6.5,S31,8.89,13,0,13,0.0,-5.618936,,,-5.618936,False,False,,,,,,,,,,,,0.923077,0.964706,,,0.060166,0.099448,,,,,,,,,,
43,0,17,22,S31,False,13,0,13,0,7,0,0,0,0,"['B451', 'B582', 'B704', 'B99', 'B459', 'B200', 'B639']",6.5,S10,5.83,20,0,20,0.0,-5.367494,,,-5.367494,False,False,,,,,,,,,,,,0.860513,0.976923,,,0.043639,0.095403,,,,,,,,,,
43,0,17,34,S10,False,20,0,20,9,0,0,0,0,0,"['B608', 'B35', 'B398', 'B693', 'B503', 'B458', 'B660', 'B43', 'B188']",7.5,S57,2.67,11,0,11,0.0,-5.216503,,,-5.216503,False,False,,,,,,,,,,,,0.891667,0.90107,,,0.035423,0.08415,,,,,,,,,,
43,0,17,44,S57,False,11,0,11,5,0,0,0,0,0,"['B525', 'B424', 'B765', 'B573', 'B451']",5.5,S50,2.14,6,0,6,0.0,-4.810082,,,-4.810082,False,False,,,,,,,,,,,,0.819048,0.842308,,,0.027551,0.078705,,,,,,,,,,
43,0,17,52,S50,False,6,0,6,3,0,0,0,0,0,"['B582', 'B704', 'B99']",4.5,S18,8.03,3,0,3,0.0,-4.774825,,,-4.774825,False,False,,,,,,,,,,,,0.819048,0.842308,,,0.027227,0.071638,,,,,,,,,,
43,0,18,5,S18,False,3,0,3,0,8,0,0,0,0,"['B724', 'B123', 'B443', 'B728', 'B762', 'B676', 'B422', 'B427']",7.0,S65,4.55,11,0,11,0.0,-4.808945,,,-4.808945,False,False,,,,,,,,,,,,0.84,0.884524,,,0.022151,0.050717,,,,,,,,,,
43,0,18,16,S65,False,11,0,11,0,9,0,0,0,0,"['B617', 'B695', 'B77', 'B703', 'B551', 'B203', 'B119', 'B404', 'B93']",7.5,S26,6.43,20,0,20,0.0,-4.464709,,,-4.464709,False,False,,,,,,,,,,,,0.816667,0.806667,,,0.016492,0.033148,,,,,,,,,,
43,0,18,30,S26,False,20,0,20,10,0,0,0,0,0,"['B459', 'B200', 'B639', 'B724', 'B123', 'B443', 'B728', 'B762', 'B676', 'B422']",8.0,S27,3.79,10,0,10,0.0,-4.21398,,,-4.21398,False,False,,,,,,,,,,,,0.752137,0.806667,,,0.01261,0.025672,,,,,,,,,,
43,0,18,42,S27,False,10,0,10,5,0,0,0,0,0,"['B427', 'B617', 'B695', 'B77', 'B703']",5.5,S30,3.18,5,0,5,0.0,-4.22105,,,-4.22105,False,False,,,,,,,,,,,,0.775214,0.786667,,,0.013638,0.020304,,,,,,,,,,
