seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_onsite_repairs,daily_depot_pickups,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,0,5,5,299,290,0,0,0,0,164,66,3130,2966,2965,0,0,0,0,0,0,0.0,0.0
43,1,5,5,280,273,0,0,0,0,120,35,2984,2864,2865,0,0,0,0,0,0,0.0,0.0
43,2,5,5,270,282,0,0,0,0,146,96,3278,3132,3132,0,0,0,0,0,0,0.0,0.0
43,3,5,5,276,280,0,0,0,0,163,19,3570,3407,3406,0,0,0,0,0,0,0.0,0.0
43,4,5,5,297,285,0,0,0,0,155,34,3100,2945,2943,0,0,0,0,0,0,0.0,0.0
43,5,5,5,283,282,0,0,0,0,69,30,2378,2309,2310,0,0,0,0,0,0,0.0,0.0
43,6,5,5,239,252,0,0,0,0,46,15,1684,1638,1637,0,0,0,0,0,0,0.0,0.0
