episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
27,0.942478410532037,-525.654663967138,-314.0126307560997,-4.430589151274305,-24.56013913338513,-56.88646552424093
28,0.941925747057048,-519.3839040415212,-307.14840096567843,-1.0155925035143885,-23.666440395522283,-57.37868422683573
29,0.9331204434536362,-518.5436821189527,-305.82421678508086,-4.853634731813208,-23.213939726211976,-57.99136728700128
30,0.9383981082883648,-524.0383448360164,-309.02976617751597,-6.188837058343364,-22.799041268049,-58.71696619178898
31,0.9406208228130105,-528.253947467278,-309.7638560566288,-7.386794031500125,-22.036757004860455,-59.34096858167164
32,0.9373504195825381,-523.0328587688347,-304.03848545828964,-2.316197411754226,-20.859465876580394,-59.733114174468206
33,0.9414998633174376,-528.6569822102741,-306.7332195277203,-4.165974173380822,-19.425994578192086,-59.90307858373451
34,0.938573896178672,-521.9130018923112,-299.48766160239916,-4.156434804558121,-18.302672836176612,-60.26300076216134
35,0.9348499285373988,-523.9838809779229,-299.8691611346283,-6.033589877178785,-17.83664003784,-61.047588654706935
36,0.9395401043562674,-528.9037355069183,-301.78941268204096,-7.44206257187681,-17.539074272954245,-61.488295443037146
37,0.9358409749034748,-526.9748789531881,-298.14618670132194,-3.446970690750079,-16.826613747173923,-61.49831594764201
38,0.9459753444525019,-526.8571502049791,-297.2458822382735,-6.59409897440218,-16.427330983575555,-62.018314055989315
39,0.9323869104908566,-522.668145715006,-293.4992972089368,-4.08480628039268,-15.446368423849048,-62.07606513481488
40,0.9379954093343534,-526.6731106232795,-296.55764682339185,-6.392339411444247,-14.758791489080696,-62.35282947240164
41,0.9410760801221594,-523.7277140506837,-294.11604967478206,-3.6591661352119056,-14.211774356562652,-62.83575687478387
42,0.9433687405159332,-530.3219174186343,-298.5049456261786,-7.522734978025485,-13.779895291061381,-63.6207981663643
43,0.937009789019274,-532.1918366535391,-298.51188319168415,-3.822690495497247,-12.8159277024331,-63.896722830179364
44,0.9441847923782132,-529.2691923926052,-294.9425481575906,-3.762603116990651,-11.990622026387031,-64.30014164722743
45,0.938210163393794,-527.0281298159874,-291.67372047723444,-1.9505759663845943,-11.582609970828452,-64.49056189597005
46,0.9383038042989478,-528.4203162348356,-291.7088725676807,-2.682010996257564,-11.311010606081053,-65.18368042669616
47,0.9405876951331497,-527.782670799383,-289.8670099233528,-2.2385062002786986,-10.938145300187474,-65.3281382346612
48,0.9415438724152568,-526.9060714279486,-287.70529363580806,-1.798140000665469,-10.024342460975575,-65.54021274673325
49,0.9342179812136574,-528.6390960574504,-288.0406204542478,-6.108043739261199,-9.807197701426054,-66.07794573314415
50,0.937957072358642,-534.0875720679081,-291.55658403842426,-8.079828107332863,-9.580595074492397,-66.97847152032975
51,0.937773908867143,-540.7505666132678,-297.21395706081853,-9.380812433539498,-9.399713408538698,-67.74281472797574
52,0.9415066026410565,-533.5050503506952,-291.3037794983782,-2.0867955884464404,-8.62873397076607,-67.92798601305905
53,0.9336640172114983,-537.1954442579757,-294.1249497783105,-5.859637465120666,-8.262645136073681,-68.7339087380625
54,0.9424603782839275,-537.8630378757091,-293.5885198369021,-6.328576126490037,-7.876626191871905,-69.22851500240931
55,0.9473363403632817,-535.7020162875375,-291.6814133321838,-2.250038626621808,-7.581279396043057,-69.4771886662986
56,0.9406695092080196,-536.1604956392566,-291.9334537379545,-3.8813033328743636,-6.859098690861183,-69.96327256675237
57,0.9345465574764937,-538.7193495110184,-293.14124247044026,-3.0632516177621247,-5.992995379798788,-70.37230795049116
58,0.9450948361920319,-538.0823402361635,-292.11730902596605,-3.906724007305058,-5.486513627625395,-70.74896099814549
59,0.946299735151755,-544.1237505409596,-296.72827427830094,-7.418197311664288,-4.786957797409951,-71.41297797520845
60,0.9347050754458162,-538.8198134893835,-291.97277671108804,-5.4732763257087464,-4.243171417953748,-71.602547225224
61,0.9378741157264647,-541.5521160656721,-294.2352178652932,-6.63105982904013,-4.1247838399563115,-72.02737810021196
62,0.9340878225441376,-548.8401439052678,-298.78119623460805,-10.059312795811035,-3.7558649640946173,-72.58235661737993
63,0.9393536695862277,-546.623603013036,-296.2102345730257,-5.1556210947567225,-2.8119154241555306,-72.9265571256841
64,0.9360658715263063,-546.4632194673144,-296.3288059961885,-7.900575447518992,-2.5002114655172654,-73.41129702644807
65,0.9328405300640044,-547.1061358844853,-296.3210068373265,-6.989654800543274,-2.016393213565555,-73.91678239616411
66,0.9388759701627759,-547.6405008934179,-296.1024524636215,-2.9010955205640956,-1.0548648124928484,-74.45300607158619
67,0.9384056883981878,-552.9811164734298,-300.19746394078265,-5.86230030662589,-0.7505996102465905,-74.9970788718406
68,0.9355479926512664,-548.3866245333556,-296.34636895328845,-4.633048175209978,-0.0006253763045415129,-75.11712783783877
69,0.9355600641976805,-549.4140590530371,-295.99421417814386,-9.760719595134399,-0.00012972539399513743,-75.20506447213856
70,0.9378012048192771,-549.5400822367984,-295.0915130700317,-7.558992364795863,-0.025711218024594782,-75.42867617958052
71,0.9387416719423592,-548.9365276347024,-293.77554594140855,-6.853748382401141,-0.07977974671647806,-75.634480771633
72,0.9416910491431301,-550.9728000223746,-295.2303129411318,-6.1792867396850255,-0.046816288816208085,-75.82803440054903
73,0.9387687087196267,-551.2528716640692,-294.201264242689,-3.786368696069658,-0.0008518315688633163,-76.07326282716991
74,0.9400506027682691,-558.7337559982719,-299.6705554871557,-5.605381500506156,0.0,-76.78456750958925
75,0.93463934819075,-558.8892721981639,-299.3093028996091,-8.879555451061126,-0.05123445661089783,-77.00262893147429
76,0.9334362109386592,-557.2986306436654,-296.80714932744854,-5.261131598103628,0.0,-77.20342884485818
77,0.9417006721075372,-556.9744448568129,-295.70414601163486,-5.367101216755669,-0.020098670565852933,-77.52759499526272
78,0.940971387352729,-562.2290380633901,-299.26909006677215,-8.957691685250808,-0.0011163048544835707,-77.92482681480651
79,0.9400235201881615,-562.6465297664013,-299.2938762902921,-9.68698573102241,0.0,-78.22283060551483
80,0.9381048569447376,-563.9541758243129,-300.2854094694534,-8.69801117996725,-0.007528826075255363,-78.44749036970575
81,0.939280004736811,-564.7470153571672,-301.2728562342014,-7.931283095465453,-0.04494686237900973,-78.75176990341996
82,0.9378969442780107,-565.085342238936,-300.74363800696057,-4.789551104173145,-0.01254921081216334,-78.95281753309693
83,0.9429814037192561,-570.1864323042729,-304.20271750382676,-7.525889068694221,0.0,-79.46745336610945
84,0.9368082170780316,-570.8503142992487,-304.5649344944534,-7.6758737803926484,0.0,-79.79550684545042
85,0.9379080051743329,-571.5150276082969,-304.4070467260651,-8.21526021342471,0.0,-80.05632600770993
86,0.9371089891340139,-569.9977452674369,-302.7020528837883,-5.970386471842714,0.0,-80.04163462250037
87,0.9357398334886238,-571.3097440503873,-303.7417326226739,-8.608212505160557,0.0,-80.28446323917785
88,0.9341571209524668,-570.8930349553272,-303.094755028362,-7.201968657107225,0.0,-80.34233267414803
89,0.9362167415866844,-571.3487027142118,-302.6872578278959,-9.006342849235345,-0.046258339373302454,-80.53465596474489
90,0.9329294025441611,-573.065324433664,-303.41032087018186,-8.843394339578152,-0.004602307636883323,-80.75252964560333
91,0.9385001663792842,-575.3696014437465,-304.50557817622166,-9.099394425820755,-0.03634953473930279,-80.97014289381113
92,0.941758142066588,-574.4232854610827,-303.7081200903926,-6.333942878895204,-0.09573910031070088,-81.214968468474
93,0.9302720076185942,-572.2752016147515,-301.7290306641955,-4.952016648693867,0.0,-81.42722554214073
94,0.9369041112528087,-576.4311573441648,-304.1179258857367,-8.927138135832,-0.019359493019463957,-81.7381869554987
95,0.9449114380066046,-580.961535525195,-307.3286449097146,-9.822282607651069,-0.0002929925562853451,-82.22545088308254
96,0.9370154746463153,-581.5483518837609,-306.99664837897996,-8.044881461177276,-0.055211489307605284,-82.51179014134158
97,0.9397320753575856,-583.5968174419221,-308.65250542779336,-8.057980549735602,0.0,-82.73973883992633
98,0.9369445111698295,-584.7009320064468,-309.60959065306747,-8.720628354976999,-7.378437533011464e-05,-83.0613953402762
99,0.9390458292919496,-589.2617375096414,-312.662690573725,-8.03800528028942,-0.052758837631552105,-83.57399115354268
100,0.9403669724770642,-591.5374573411466,-314.2846850885186,-7.058907395197623,-0.0001215732855837312,-83.77903008405218
101,0.9392150897474901,-591.0457709427617,-313.26251605457594,-7.123178744637007,0.0,-84.06380947453746
102,0.9360215859691201,-592.5832784705043,-314.47914183217387,-8.280833330615906,0.0,-84.38554379560229
103,0.9315231666717572,-595.6898910213143,-316.2989650119174,-9.941144549230541,-0.00030478385363778783,-84.59508373107816
104,0.9345610584659396,-601.4622307646041,-320.7198565203931,-8.052909799688262,-0.01408715725574951,-85.00745716929266
105,0.9345825115055885,-602.0132612167421,-320.665653486441,-9.756565552677616,0.0,-85.15345991744766
106,0.9417892524767337,-601.4584543810436,-319.9061484182973,-8.717073747085609,-0.0631018874462364,-85.50366438083118
107,0.9368436754176611,-600.9080552977894,-319.40884293615414,-5.059198457893688,-0.04353133064149037,-85.7203974400809
108,0.9450164621370847,-601.8578082090904,-319.9857736586753,-7.855215073923421,-0.01258667533269285,-85.95848671139501
109,0.9356283402502015,-602.5271091492972,-320.04067911047906,-8.012901889392976,0.0,-86.0370964201434
110,0.9399277326106594,-605.418942049538,-322.0539496157466,-11.077660086324997,-0.026999629080618315,-86.28555442573625
111,0.9344384930728029,-610.6756053133263,-325.5412261595634,-11.679942725968075,-0.012836208456283225,-86.64446818787519
112,0.9332933233308327,-609.4129724907962,-323.91714145453716,-8.128494930060937,0.0,-86.75838840394758
113,0.9415808600847971,-609.9975908281391,-323.8625184414799,-8.1884594833149,0.0,-86.9622115617884
114,0.9412315687696399,-610.6247503177349,-323.8955898985459,-8.368183832548965,-0.004389314446909859,-87.09791207043921
115,0.9417941522585317,-613.8639662218072,-326.11675303644466,-8.294158444845943,-0.07387802007713895,-87.48526428382218
116,0.9353953529990754,-615.9221577267008,-327.64638112638875,-8.711028820630096,-0.002160669803090689,-87.70278040432773
117,0.9394471525023464,-612.255436750157,-324.3462414649197,-6.2261520067486105,-0.0173368774669892,-87.61735308778124
118,0.934260505458352,-613.920542184544,-325.0096865947277,-7.134581185440502,-0.0009837785434481246,-87.79819695262
119,0.936801079298456,-615.6939871323966,-326.2101950214495,-8.022565368402057,0.0,-87.99156613995513
120,0.9393921263611343,-618.7059479423837,-327.95637584179946,-10.438632043252348,-0.027689892735259167,-88.3035193507077
121,0.9435987329704463,-621.2755345428224,-329.3251680420708,-11.963466617482206,-0.02648408844907505,-88.44596370769007
122,0.940237130421732,-624.4890695504084,-331.49523590709885,-10.426947466282062,0.0,-88.70626853444985
123,0.9388738510961063,-625.0721491340977,-331.29915851114856,-9.82526522516945,0.0,-88.75541128059955
124,0.9406904869591437,-626.7055430697518,-331.8728670643548,-9.638643406163329,0.0,-88.86373351112191
125,0.9409597466658547,-627.9207320981609,-332.3686879219083,-8.481125385766317,-0.0006094635850595587,-88.93480668091554
126,0.9385176697623929,-632.2137925167411,-335.1400520428124,-11.428167146214792,-0.001418624750219782,-89.12300152817629
127,0.9366297157700788,-632.312056355029,-334.62534056076146,-7.461657998327178,-0.009635514718336204,-89.24992347847285
128,0.9235809820172945,-635.1385798945607,-336.3546058297106,-8.391986218932573,-0.0003124674898082681,-89.41859071616025
129,0.9410182694982844,-635.4293328005551,-336.2389974689416,-8.91073030412907,0.0,-89.43992644946555
130,0.9413630108298929,-636.8139168132301,-336.898778730942,-6.635387344054517,-0.007967330222013796,-89.6549804533487
131,0.9393653594572393,-638.459240209794,-337.868153473988,-6.365604991068098,-0.023365350803339305,-89.78349871190852
132,0.937445542769582,-637.2020721656917,-336.79553966127787,-6.162992494221201,-0.0007952181122296709,-89.99651121980787
133,0.943013879312929,-637.0048670449821,-336.49981940052356,-8.42556884746607,-0.001104103965963441,-89.97921035399261
134,0.939811195959353,-637.7164602143147,-336.525759107486,-7.348152989586258,-0.07834667653821689,-90.27493069922393
135,0.9397482283287982,-637.7864370151516,-335.71639147491203,-9.840758625606352,-0.007353039462854736,-90.29830092325537
136,0.938795715700099,-637.4648048595461,-335.18612480657237,-7.93361915907412,0.0,-90.41940812220538
137,0.9377389404696888,-638.2327213318678,-335.542058972579,-8.955623912867473,-0.03449740324211991,-90.62645340429525
138,0.9460391397719368,-639.4194682600126,-336.06520633769355,-8.852974692653415,-0.09175780324120168,-90.985048729169
139,0.9407094339622641,-641.102834754988,-337.1020792983768,-8.735532275324744,-0.023969319706901714,-91.22705085869632
140,0.9379126953300069,-644.2089473438209,-339.45812269581853,-10.472728977513302,0.0,-91.52302181917449
141,0.9377563546001617,-645.6556533307464,-340.0660400414713,-10.890630294335814,-0.028540308753321926,-91.73110463198414
142,0.9431602993777991,-646.674739578034,-340.47369873107414,-8.816349962624969,-0.008274962468560203,-91.93189180731942
143,0.9379554382703091,-648.9451522788829,-341.86725306749554,-8.655275898618536,0.0,-92.12001142933534
144,0.9430189133839296,-647.861436547302,-340.69434918578594,-7.375640143319916,0.0,-92.30777501263904
145,0.9318882668183588,-648.2717115069881,-340.6218962439297,-8.606199327228959,0.0,-92.49997807439195
146,0.9377750979801025,-649.4070690841684,-340.844523629673,-9.945567610005199,-0.014171642818908288,-92.625269690076
147,0.9426665056457944,-647.6147953870582,-338.9629550773901,-7.057079499349125,0.0,-92.68948663285927
148,0.942112793609157,-650.6331044109126,-340.5769539620818,-9.656883823123328,-0.040490441847018645,-92.86513534466229
149,0.9432804549536067,-650.7132506371915,-340.07007200108444,-10.318657200202246,-0.030857693180086347,-92.9830043709922
150,0.9354877863753603,-651.2272831269868,-339.795797873112,-11.584056098568057,0.0,-93.10510627432728
151,0.9374681800485161,-651.9611447134901,-340.14035123804405,-11.850678699485192,0.0,-93.18324064914886
152,0.944126206157145,-650.5580079280819,-338.3642271516193,-8.030472887010209,-0.05123617758068302,-93.2411056433109
153,0.9413941454315713,-650.9741128944905,-338.36190727895337,-8.690622456064533,0.0,-93.34056152043208
154,0.9386222558667676,-653.9797532883584,-340.202117342413,-11.64781947515779,-0.015165969654497336,-93.61499295394125
155,0.9347165400350672,-655.8510987276129,-341.2121216062505,-11.625021271920778,-0.004307126779359478,-93.87590636017423
156,0.9362246415610684,-657.2297484980681,-341.9104631107918,-9.959005940373851,-0.06496222606297948,-93.97439661422247
157,0.9400716106323583,-658.8292209473377,-342.519754658015,-9.637300921410647,-0.020856563989120024,-94.19094553839949
158,0.9416945676107743,-657.6922509608986,-341.1359538679322,-8.49538252792075,-0.01975447672780752,-94.2351793647371
159,0.9445049295348696,-658.0848728883134,-341.286362860935,-9.94736373415135,-0.006469840286778972,-94.32776104694805
160,0.9393727375049432,-657.7198371065191,-340.55252468668004,-8.541663298654774,-0.009384186749950327,-94.31569895761007
161,0.9387736590675455,-659.345545072546,-341.302563214068,-7.766797302708203,-0.008831351910738389,-94.48974305312738
162,0.9393161609680081,-658.2408939689146,-339.7781771024128,-6.436908119853516,-0.01711668994438776,-94.54253615091145
163,0.9386869728778594,-656.8534799440667,-338.18012786828155,-8.441426643433147,-0.014295345366641538,-94.46559505394403
164,0.9440646176185866,-658.6841263432989,-339.19516063597916,-10.063339382674867,-0.018388577484668014,-94.69427041485123
165,0.9477744628273513,-661.3755514899626,-340.8432213609006,-10.251751983723905,0.0,-94.82294307115818
166,0.9400288149837915,-662.9758812623501,-341.656998119652,-12.227580386393203,0.0,-94.93345434891204
167,0.9430820190233081,-662.8525550252411,-341.20488476012724,-9.877001737230625,0.0,-94.93616045382632
168,0.9409609609609609,-663.2561177329361,-341.36347775608544,-10.522493156730949,0.0,-94.91520897746642
169,0.9378996817699652,-665.6625172204591,-342.876318181653,-12.721716076406427,-0.009679638785267178,-95.03709106875897
170,0.93695218521429,-665.3900752637298,-342.18131381087704,-10.661667969814868,-0.0038088611338252115,-95.08382225123185
171,0.9406817705683417,-666.9526826002151,-343.2040052193121,-10.848631135836946,0.0,-95.17354283457925
172,0.9403553299492385,-666.6866212342195,-342.7442029159901,-11.061716871649457,0.0,-95.16681856599043
173,0.9404333213299724,-666.2134916949288,-341.82923168822117,-11.338089602466097,-0.0010051758222983337,-95.18223331242741
174,0.9429517850570482,-665.6699328390694,-340.8890622967258,-10.554350779123903,-0.010660850776677715,-95.23150483676
175,0.9393144560357675,-665.7708084125157,-340.51157621310114,-10.298426615295968,-0.02634559015387959,-95.2857170091689
176,0.9367096230278212,-664.6256053969839,-339.38205792681725,-10.225125516803745,-0.0007887243263467717,-95.27368882832624
177,0.9366244365939822,-664.3418581947657,-338.822138994187,-10.40952756404668,0.0,-95.32179147504198
178,0.9406787289585021,-663.7764837641997,-337.7077398896689,-9.683329451206978,-0.021204556951432692,-95.38013494669708
179,0.9395907959443871,-664.1514478776992,-337.6111833318718,-10.774539420876764,-0.01574275876474873,-95.52480890000206
180,0.945689917758148,-663.7780352725802,-336.6591016274889,-9.538677218294637,-0.008848690559174656,-95.58911879544911
181,0.9335199229565427,-664.6571480006154,-336.87291941003537,-10.899643297948714,-0.018623155635425815,-95.62709642208945
182,0.9400229982448708,-666.6186727208018,-337.9976574099284,-11.862598880644644,-0.0031173618539458484,-95.82563660130825
183,0.9370295353547567,-667.0017697200611,-337.95006370122616,-11.813058407253077,0.0,-95.92081420940146
184,0.9425893204755773,-667.3727233713976,-337.9990295174921,-12.173210845674094,0.0,-95.96354048281235
185,0.933807423410448,-667.0635186061362,-337.4761944382233,-11.497684603576324,-0.01402315965547073,-96.01763641035386
186,0.932444523979957,-667.1503617412943,-337.20562447323226,-10.293295741697978,-0.003371463224610941,-96.13374832015157
187,0.9425290811265743,-667.7303055070987,-337.23089359213094,-11.774571971628996,-0.0008457158269191795,-96.24281149776402
188,0.9441698864827628,-669.0478885729082,-338.01957166906556,-12.094274801948671,0.0,-96.33837955803627
189,0.938742578779114,-669.8877124218915,-338.2331605864529,-12.81283408216322,0.0,-96.37040500201523
190,0.9437426865492514,-671.4975940446035,-339.30629362760897,-13.483011701178686,0.0,-96.53112704679371
191,0.94790273556231,-673.7161286272756,-340.64842427190507,-14.10512145400793,0.0,-96.72424334829226
192,0.9446222887060584,-674.472624152756,-341.1205464835519,-13.368705877364535,-0.0002496087092013862,-96.84353335787344
193,0.9511917253785039,-673.642089078061,-339.9120766568481,-11.536784472035428,-2.516210948295496e-05,-96.88112981755192
194,0.937651894746317,-674.1631262085162,-339.98058328271486,-12.212296307776796,-0.0025275795861924907,-96.98108724711392
195,0.9464723879918815,-674.3705778708454,-339.88420952653223,-11.984263987092161,-0.004956589073282055,-97.07997591606735
196,0.9396441619389907,-675.7115073001576,-340.74326932362254,-12.575519669703167,-0.00026015328277464094,-97.1952443675986
197,0.9372981132075472,-676.1576070317469,-340.63087631243445,-12.52404439959831,-0.00439364793621537,-97.19909697905136
198,0.9365261362968189,-677.7339008466004,-341.61606493100874,-13.974905728649988,-0.002626303372290582,-97.35681155788963
199,0.939536415908002,-678.1236112645444,-341.7823427044598,-13.780621412468633,0.0,-97.50245971075887
