seed,day,hour,functional_pickups,functional_deliveries,onsite_repairs,depot_pickups,depot_visits,depot_deliveries,unique_stations_visited,breakdowns_onsite,breakdowns_depot,damaged_fraction_onsite,damaged_fraction_depot,restored_onsite,restored_depot,total_breakdowns,total_restored,starvations,congestions,bike_departures,bike_arrivals,total_trips,new_failures_body_accessories,new_failures_drivetrain,new_failures_steering_chassis,new_failures_wheels_tires,new_failures_braking_system,new_failures_electronics,new_failures_locking_system
43,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,197,163,204,0,0,0,0,0,0,0
43,0,6,20,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,14,6,190,188,204,0,0,0,0,0,0,0
43,0,7,30,10,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,1,129,140,142,0,0,0,0,0,0,0
43,0,8,22,32,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,9,2,143,144,152,0,0,0,0,0,0,0
43,0,9,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,1,141,145,144,0,0,0,0,0,0,0
43,0,10,16,26,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,0,166,163,170,0,0,0,0,0,0,0
43,0,11,32,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,168,155,172,0,0,0,0,0,0,0
43,0,12,20,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,0,233,221,234,0,0,0,0,0,0,0
43,0,13,18,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,12,3,242,243,254,0,0,0,0,0,0,0
43,0,14,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,73,2,311,299,384,0,0,0,0,0,0,0
43,0,15,30,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,15,10,227,249,242,0,0,0,0,0,0,0
43,0,16,29,9,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,3,208,201,212,0,0,0,0,0,0,0
43,0,17,18,28,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,3,178,187,180,0,0,0,0,0,0,0
43,0,18,16,26,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,8,160,162,166,0,0,0,0,0,0,0
43,0,19,21,3,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,1,3,117,128,118,0,0,0,0,0,0,0
43,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,90,92,90,0,0,0,0,0,0,0
43,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,58,66,58,0,0,0,0,0,0,0
43,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
43,0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0
43,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,36,32,36,0,0,0,0,0,0,0
43,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,16,6,228,190,244,0,0,0,0,0,0,0
43,1,6,19,32,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,33,7,189,191,222,0,0,0,0,0,0,0
43,1,7,17,12,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,2,150,157,156,0,0,0,0,0,0,0
43,1,8,17,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,0,108,119,112,0,0,0,0,0,0,0
43,1,9,40,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,15,182,161,188,0,0,0,0,0,0,0
43,1,10,17,32,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,2,131,151,138,0,0,0,0,0,0,0
43,1,11,28,27,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,5,2,185,164,190,0,0,0,0,0,0,0
43,1,12,27,13,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,0,230,238,236,0,0,0,0,0,0,0
43,1,13,6,26,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,14,0,258,247,272,0,0,0,0,0,0,0
43,1,14,27,9,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,12,8,324,312,336,0,0,0,0,0,0,0
43,1,15,20,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,5,171,204,176,0,0,0,0,0,0,0
43,1,16,17,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,2,193,179,200,0,0,0,0,0,0,0
43,1,17,9,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,0,149,158,152,0,0,0,0,0,0,0
43,1,18,14,6,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,5,0,121,135,126,0,0,0,0,0,0,0
43,1,19,20,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,76,73,78,0,0,0,0,0,0,0
43,1,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,64,72,64,0,0,0,0,0,0,0
43,1,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,47,44,0,0,0,0,0,0,0
43,1,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
43,1,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,31,28,36,0,0,0,0,0,0,0
43,2,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,7,215,183,228,0,0,0,0,0,0,0
43,2,6,27,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,35,11,185,189,220,0,0,0,0,0,0,0
43,2,7,31,29,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,5,4,137,140,142,0,0,0,0,0,0,0
43,2,8,25,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,4,143,145,144,0,0,0,0,0,0,0
43,2,9,15,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,9,0,141,144,150,0,0,0,0,0,0,0
43,2,10,19,34,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,6,10,228,206,234,0,0,0,0,0,0,0
43,2,11,28,17,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,5,6,141,158,146,0,0,0,0,0,0,0
43,2,12,16,7,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,6,198,194,204,0,0,0,0,0,0,0
43,2,13,20,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,45,4,307,277,352,0,0,0,0,0,0,0
43,2,14,18,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,20,13,318,324,338,0,0,0,0,0,0,0
43,2,15,21,31,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,25,5,209,223,234,0,0,0,0,0,0,0
43,2,16,38,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,10,9,190,196,200,0,0,0,0,0,0,0
43,2,17,7,25,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,2,187,193,192,0,0,0,0,0,0,0
43,2,18,20,10,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,134,132,136,0,0,0,0,0,0,0
43,2,19,11,21,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,90,103,90,0,0,0,0,0,0,0
43,2,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,104,103,104,0,0,0,0,0,0,0
43,2,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,3,74,76,80,0,0,0,0,0,0,0
43,2,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0
43,2,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,29,23,30,0,0,0,0,0,0,0
43,3,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,19,0,185,161,204,0,0,0,0,0,0,0
43,3,6,29,9,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,31,5,235,226,266,0,0,0,0,0,0,0
43,3,7,27,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,38,9,108,133,146,0,0,0,0,0,0,0
43,3,8,26,26,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,13,0,119,109,132,0,0,0,0,0,0,0
43,3,9,26,26,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,11,1,179,172,190,0,0,0,0,0,0,0
43,3,10,12,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,144,150,148,0,0,0,0,0,0,0
43,3,11,26,26,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,5,0,143,138,148,0,0,0,0,0,0,0
43,3,12,20,34,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,9,0,229,217,238,0,0,0,0,0,0,0
43,3,13,28,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,15,4,301,288,316,0,0,0,0,0,0,0
43,3,14,33,13,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,16,8,324,322,340,0,0,0,0,0,0,0
43,3,15,10,19,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,30,11,348,343,378,0,0,0,0,0,0,0
43,3,16,31,30,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,28,4,202,223,230,0,0,0,0,0,0,0
43,3,17,15,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,167,179,168,0,0,0,0,0,0,0
43,3,18,20,10,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,1,185,171,188,0,0,0,0,0,0,0
43,3,19,26,26,0,0,0,0,7,0,0,0.0,0.0,0,0,0,0,2,1,140,149,142,0,0,0,0,0,0,0
43,3,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,84,103,84,0,0,0,0,0,0,0
43,3,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,58,64,58,0,0,0,0,0,0,0
43,3,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0
43,3,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0
43,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,23,30,0,0,0,0,0,0,0
43,4,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,147,133,156,0,0,0,0,0,0,0
43,4,6,30,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,20,1,174,159,194,0,0,0,0,0,0,0
43,4,7,12,26,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,11,2,155,162,166,0,0,0,0,0,0,0
43,4,8,19,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,2,132,145,132,0,0,0,0,0,0,0
43,4,9,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,10,0,170,148,180,0,0,0,0,0,0,0
43,4,10,17,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,4,175,175,182,0,0,0,0,0,0,0
43,4,11,27,7,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,216,207,218,0,0,0,0,0,0,0
43,4,12,31,37,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,1,226,227,228,0,0,0,0,0,0,0
43,4,13,9,14,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,10,4,278,260,288,0,0,0,0,0,0,0
43,4,14,20,29,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,15,2,321,322,336,0,0,0,0,0,0,0
43,4,15,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,3,204,229,206,0,0,0,0,0,0,0
43,4,16,27,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,3,209,205,216,0,0,0,0,0,0,0
43,4,17,23,5,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,9,1,161,177,170,0,0,0,0,0,0,0
43,4,18,13,31,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,4,130,135,132,0,0,0,0,0,0,0
43,4,19,26,16,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,80,82,82,0,0,0,0,0,0,0
43,4,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,74,79,76,0,0,0,0,0,0,0
43,4,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,1,91,85,102,0,0,0,0,0,0,0
43,4,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,23,4,0,0,0,0,0,0,0
43,4,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,15,18,0,0,0,0,0,0,0
43,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,19,18,0,0,0,0,0,0,0
43,5,6,21,25,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,2,0,52,45,54,0,0,0,0,0,0,0
43,5,7,20,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,82,73,82,0,0,0,0,0,0,0
43,5,8,22,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,76,73,76,0,0,0,0,0,0,0
43,5,9,11,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,2,157,148,162,0,0,0,0,0,0,0
43,5,10,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,161,164,162,0,0,0,0,0,0,0
43,5,11,40,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,8,0,166,160,174,0,0,0,0,0,0,0
43,5,12,13,33,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,14,1,190,185,204,0,0,0,0,0,0,0
43,5,13,36,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,12,1,216,207,228,0,0,0,0,0,0,0
43,5,14,24,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,5,2,243,245,248,0,0,0,0,0,0,0
43,5,15,9,29,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,3,238,245,242,0,0,0,0,0,0,0
43,5,16,39,24,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,9,6,187,186,196,0,0,0,0,0,0,0
43,5,17,25,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,8,129,143,132,0,0,0,0,0,0,0
43,5,18,10,27,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,2,3,120,117,122,0,0,0,0,0,0,0
43,5,19,17,10,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,0,91,104,94,0,0,0,0,0,0,0
43,5,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,50,55,50,0,0,0,0,0,0,0
43,5,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,1,89,77,100,0,0,0,0,0,0,0
