seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,1,0,34,33,26,0,0,0,0,0,0,0.0305,0.0225
42,7,5,5,321,340,1,0,203,115,3274,3071,3072,8,9,17,16,6,22,0.0197,0.0342
42,8,5,5,306,300,1,0,150,78,3104,2954,2956,15,4,19,9,7,16,0.0273,0.0391
42,9,5,5,283,282,2,5,175,93,3204,3029,3034,11,9,20,12,0,12,0.0262,0.0446
42,10,5,5,316,331,2,2,155,69,3486,3331,3323,10,11,21,9,5,14,0.0261,0.0548
42,11,5,5,301,306,2,1,130,60,3064,2934,2940,13,12,25,14,0,14,0.0248,0.0706
42,12,5,5,287,284,3,8,84,41,2380,2296,2296,7,12,19,10,3,13,0.0211,0.0763
42,13,5,5,278,267,2,3,69,28,1706,1637,1636,6,6,12,13,3,16,0.0118,0.0803
42,14,5,5,300,303,1,0,225,105,3136,2911,2905,11,15,26,9,0,9,0.0145,0.1
42,15,5,5,286,306,3,16,184,112,2974,2790,2794,9,17,26,7,8,15,0.0173,0.1024
42,16,5,5,277,285,4,16,219,65,3248,3029,3029,9,8,17,1,16,17,0.0279,0.0918
42,17,5,5,259,261,3,11,252,77,3518,3266,3267,12,12,24,13,9,22,0.0267,0.0933
42,18,5,5,279,297,4,9,172,44,3074,2902,2906,12,9,21,13,18,31,0.025,0.0922
42,19,5,5,282,290,3,6,65,42,2422,2357,2358,5,13,18,8,8,16,0.021,0.1012
42,20,5,5,255,261,2,3,75,33,1676,1601,1594,5,6,11,9,6,15,0.0157,0.1047
42,21,5,5,318,323,2,2,220,85,3088,2868,2867,10,10,20,6,1,7,0.0197,0.1153
42,22,5,5,295,304,4,18,217,104,3072,2855,2862,12,12,24,6,3,9,0.0281,0.1096
42,23,5,5,267,283,3,14,213,72,3342,3129,3127,10,11,21,12,20,32,0.0252,0.1048
42,24,5,5,297,307,3,10,186,139,3370,3184,3179,10,5,15,11,11,22,0.0225,0.098
42,25,5,5,271,286,3,8,223,100,3066,2843,2846,8,9,17,12,12,24,0.0171,0.0988
42,26,5,5,297,297,3,9,70,52,2384,2314,2318,7,9,16,4,8,12,0.0211,0.0989
42,27,5,5,287,305,3,9,51,34,1660,1609,1609,11,4,15,9,10,19,0.0237,0.0922
