episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
23,0.933169797774321,-1.0780646641182734,-0.5139028397916906,-1.9647053467311466,-0.9500744519084087,-0.6449965458770958,-0.4759226740039182
24,0.9325727702356943,-1.0964623691731983,-0.5247661396860679,-1.9726868964397015,-0.956955424955714,-0.6656832694799267,-0.49815092424083285
25,0.9343067864152739,-1.119153468470987,-0.5351887514708807,-2.022433514321448,-0.9889343486303216,-0.6851240014040629,-0.5214723343741224
26,0.9360519277579109,-1.1126261541744373,-0.5304177521112491,-1.9250119344657937,-0.9021213212306987,-0.695830497456277,-0.5286632804609236
27,0.9286880783886772,-1.1444572896811334,-0.5433630885628348,-2.0258079328376244,-0.978126942968992,-0.7187575219260103,-0.541887538700514
28,0.9386183936745734,-1.1142850576338361,-0.5189724144781287,-1.8528635611406488,-0.8105418713577313,-0.7131758728546931,-0.5353752201645492
29,0.9322752277031292,-1.174545603591345,-0.5606335575454516,-2.0724507051316943,-1.044868191667048,-0.7443356453842194,-0.5665484619027754
30,0.9411606018823812,-1.175665203769119,-0.5482126572406635,-2.0096651857688244,-0.9403216210559469,-0.7543468035330919,-0.57135512970326
31,0.9349808855844195,-1.1883833435911628,-0.5505153604489965,-2.0618283226571,-0.9433067678043205,-0.7603139522647808,-0.5747253189272264
32,0.9312578353531132,-1.2091066224170122,-0.5578436910963981,-2.070952539417912,-0.9582780764240805,-0.7812373457978701,-0.5945745028872099
33,0.9324235152969406,-1.2524713353448649,-0.5781369124246256,-2.1906770538467772,-1.0623789370304562,-0.8138038091525127,-0.6172339516224942
34,0.9366784706800312,-1.238688518468863,-0.5635005060546677,-2.071375363772691,-0.9532259881028244,-0.819636195733989,-0.620273906444794
35,0.9332372718539865,-1.2569098184405376,-0.5758469417735017,-2.1002960178341326,-0.9939119105960849,-0.8334835941938206,-0.6349394898007407
36,0.9336891622941922,-1.2680794258380401,-0.5786808068442368,-2.0954303696827026,-0.9963269436713861,-0.851011288495493,-0.6487183450662061
37,0.9324960753532182,-1.2718980796827684,-0.5830806016432258,-2.059585755163368,-0.9875667908553,-0.8561834003455964,-0.6548306990550835
38,0.9353893554038543,-1.2805261172063211,-0.5832300950488759,-2.0319705007540976,-0.951583378360394,-0.8702206868647289,-0.6656414150417627
39,0.9327438370846731,-1.2704628051549653,-0.573135550231025,-1.9454385423719138,-0.8609408890980177,-0.8718073921447729,-0.667782199169598
40,0.9270307618360971,-1.3189182139068352,-0.5964141497674085,-2.1417897464006694,-1.0042951423168092,-0.9028556435963196,-0.6865293062441586
41,0.940138166103655,-1.3037413819294783,-0.5771290761237007,-2.013128192279204,-0.8543605990013577,-0.9091114262878501,-0.6857057757541262
42,0.9382246322538123,-1.3282327693334948,-0.5942112725022132,-2.0890009858618086,-0.9277381702590272,-0.9308613056239121,-0.7047388134691069
43,0.9324496095877973,-1.3474269316450347,-0.6020781636525451,-2.142589429521625,-0.9567402938646472,-0.9461723762020207,-0.7182505022601854
44,0.934667912810154,-1.3543600469896941,-0.5995577852556168,-2.107039373081026,-0.9056114490558584,-0.9583629558302401,-0.7307513106078921
45,0.9331159223359604,-1.3981163529912295,-0.6192694705251813,-2.2614640010523437,-1.0164830355634094,-0.9843561657987747,-0.7499448171001282
46,0.9304248816443939,-1.4172745110422136,-0.6273229015278521,-2.3099954656156974,-1.032857113202362,-0.996530029263887,-0.7601662451423531
47,0.9349727430659558,-1.4151993320267025,-0.6253506819397248,-2.263676912113382,-0.9930032534481781,-1.002407630417709,-0.7645432507673028
48,0.9364793467819404,-1.4065190986199614,-0.620716287728805,-2.1788448355522,-0.929792316079947,-1.0057882628731019,-0.7680093023168892
49,0.9394890048565654,-1.4021809476005045,-0.6169307141161907,-2.107582588034554,-0.8765870854763221,-1.013852871624898,-0.7719863154143022
50,0.9344952279328946,-1.4168968469209042,-0.6254551365306883,-2.1080239406786947,-0.9267441808702228,-1.022467886668374,-0.7834487714617397
51,0.9399401215713551,-1.4255250345782169,-0.6290166262626146,-2.1192999141789914,-0.9526248456116865,-1.0388573868882778,-0.7979484808797228
52,0.9362159869098843,-1.4355891539268915,-0.6344331366424791,-2.139563883857087,-0.9509474129028141,-1.050418345770037,-0.810330155816986
53,0.9344376265755826,-1.4407880743240558,-0.6330384631565381,-2.1064303443318018,-0.9260983384557331,-1.0638144576266446,-0.8160582524773619
54,0.9368544671625162,-1.4607565692610516,-0.6436347093058234,-2.153478092119898,-0.9640164779670636,-1.08136463633305,-0.8316531047707186
55,0.9361085972850679,-1.4800563465192056,-0.659108876830225,-2.2230972142934613,-1.0565202955311277,-1.088913686018725,-0.8395719063584958
56,0.9298705999457063,-1.4871713655429908,-0.6614792811668915,-2.2044190805225816,-1.0335622011040104,-1.0956334936232492,-0.843227442738969
57,0.9448849642578242,-1.471306142454336,-0.6481527205217198,-2.1254968315896483,-0.9511990773171963,-1.0970389255662831,-0.8450963285396077
58,0.9330893251459512,-1.497010923399706,-0.6576675394334321,-2.195637070049247,-1.00621068814971,-1.1112654910237054,-0.8545436189740125
59,0.9398071666716727,-1.490068184241483,-0.6486997028645187,-2.128700450501617,-0.9527517608680166,-1.1186109215577444,-0.8596893123834095
60,0.9352034170428039,-1.5100847090797593,-0.6613605970426251,-2.201234889031397,-1.0245097946639004,-1.1286759202429562,-0.8689117278628998
61,0.9369740376007162,-1.522538739597357,-0.6664070054180301,-2.2061391193203184,-1.0458507610189793,-1.1406033955362938,-0.8789691302683581
62,0.9391322725763112,-1.5130403090409,-0.6599285821887422,-2.122948158918676,-0.9816893641480088,-1.1424054074203613,-0.8822011435350922
63,0.9350079149368299,-1.5292658401531207,-0.6682857589159102,-2.1755035951339483,-1.0340894933710139,-1.150751755122267,-0.8870582490468867
64,0.942732080977567,-1.5215694240686939,-0.6583489442365279,-2.1026211801374393,-0.9658409222769266,-1.1527743932418506,-0.8897013352120066
65,0.9331839786866882,-1.524622018506295,-0.6604696430218653,-2.0841256052188184,-0.9729573095256385,-1.1584365210760583,-0.8978813648345918
66,0.9343709152810287,-1.5481095579022734,-0.6712244402908664,-2.161075470368826,-1.0299307353114915,-1.173614668532223,-0.9101026317857492
67,0.9320221154717665,-1.56901835476596,-0.6831591209268029,-2.2072201891174545,-1.0709116800760945,-1.1859742933434754,-0.9200709718937164
68,0.9313826249924431,-1.5874533800756723,-0.6930259407180983,-2.242172775131629,-1.0960030805696694,-1.1947765873393155,-0.9308878609211024
69,0.9359024537106729,-1.592573981508563,-0.6910924013345129,-2.2297784058380863,-1.0720304425378233,-1.208484102649819,-0.940200647113428
70,0.938739877780788,-1.5941356187162565,-0.6842815403161887,-2.1963969387975464,-1.0303388853727042,-1.21551787276212,-0.9479997068400641
71,0.9296583061791874,-1.619283656797884,-0.705261747662194,-2.289424637952343,-1.1397124061198673,-1.2266079165401256,-0.9585621428314886
72,0.9377467354995445,-1.6188569116203901,-0.703613008751304,-2.258769386333704,-1.1145438094210842,-1.2342522914172172,-0.9617108830160992
73,0.9407549545767997,-1.6151643216546323,-0.7003899255709802,-2.2258967599524024,-1.0861484526006169,-1.2413267052189072,-0.967900780127578
74,0.936488055233091,-1.6094828637093919,-0.693027907216163,-2.1750626565356703,-1.0337160806696761,-1.24736726910453,-0.9738397919112173
75,0.940353726764122,-1.620426352883241,-0.6980405201725928,-2.217018160309291,-1.0616927951730613,-1.258566132143306,-0.9814027928176255
76,0.933659238820742,-1.6370675377651882,-0.707109709251297,-2.2718181980585856,-1.1070614901503946,-1.2739032489136721,-0.9939595942804218
77,0.9345489675160005,-1.6520953345623377,-0.7128774159700468,-2.302919991731444,-1.1176682617469145,-1.2831788421536259,-1.002946612015246
78,0.9413085791286121,-1.6489744551621932,-0.708559646574308,-2.264697779362789,-1.0834156932412389,-1.2876106611148141,-1.0074294385953886
79,0.9319551591128254,-1.6457612151597447,-0.7057680522250159,-2.2232803018486678,-1.0443233985109686,-1.2900510825679727,-1.0085574802892203
80,0.9361524468434079,-1.6501594058841518,-0.7094574560481749,-2.213167235391733,-1.0535401078510644,-1.2969243036593543,-1.0137423766717657
81,0.935882441145599,-1.671847321910304,-0.7216097634731413,-2.29477085370352,-1.1192522788421548,-1.308353127573576,-1.024132457817961
82,0.9333799137250136,-1.6825723028344937,-0.7290798034448089,-2.3287242575193017,-1.166466575320841,-1.3192385353601754,-1.0371888390607873
83,0.9346903395504543,-1.69612945644371,-0.7343134942134191,-2.3629851203616585,-1.1744737308677131,-1.3292056380833368,-1.0450086720353364
84,0.9299729972997299,-1.718211443529111,-0.7470641107134209,-2.4485197065501922,-1.2493625508385247,-1.3454531481811876,-1.0596297193870874
85,0.932901724446566,-1.7214813655476913,-0.7439194369615549,-2.449131687859225,-1.2351920522047357,-1.35556551880558,-1.0712379318529741
86,0.9386076888822918,-1.7199026829106454,-0.7421611615903653,-2.4168722743441124,-1.2113810773588582,-1.3613703289274341,-1.077271311617485
87,0.9338765655651124,-1.7266697050349011,-0.745864650662092,-2.426751295434607,-1.2254146799351517,-1.3744217506789704,-1.085370694025675
88,0.9377487804148086,-1.7184033752613854,-0.7377363192684849,-2.370766685745239,-1.1614429112724525,-1.3785678755498354,-1.0890177006263406
89,0.9379251957790342,-1.7168523737143666,-0.7331987949320806,-2.338125460719324,-1.1065858291763335,-1.382734774639738,-1.0900975236734234
90,0.9353075712121662,-1.716010691911328,-0.7300030398889161,-2.3273591939362066,-1.0894340077952347,-1.384094479740612,-1.0912377151652288
91,0.9455759700229662,-1.7108697172799399,-0.7213532057579718,-2.2854333912619174,-1.0336773776585393,-1.3902440260727293,-1.0964030112095635
92,0.9337018225276367,-1.7215403671642842,-0.7300813579626078,-2.3128550143932616,-1.0685155631245893,-1.4001235010612503,-1.10511181500746
93,0.9316495990870597,-1.7416293008276684,-0.7406395378788507,-2.3838491136286244,-1.1192910579991824,-1.41113536145284,-1.1135693947514642
94,0.9359290438965725,-1.7500651239764307,-0.7425397025695388,-2.4051121549382963,-1.1190180397363727,-1.4154240096042363,-1.1149782957142984
95,0.9352659044976019,-1.7628021808003307,-0.7497313283598706,-2.4266642998364625,-1.1547261376998446,-1.4233954813315837,-1.124028827977457
96,0.9368436754176611,-1.7630800851155985,-0.7497537162183586,-2.414719838448803,-1.1333425191239894,-1.428080779377684,-1.126682568797279
97,0.9320663650075415,-1.7813835091584933,-0.7627851224370202,-2.4541390312991123,-1.1972821036281085,-1.43899842095473,-1.1380811689973906
98,0.939785403811666,-1.7787280647800472,-0.7565192003718304,-2.4123888273293934,-1.164193185935267,-1.4511600109606375,-1.1487459395983892
99,0.935705217338734,-1.792019790839938,-0.7590130449846645,-2.4495570590016906,-1.1877213766449117,-1.4622800817257964,-1.1577290541528227
100,0.936369363693637,-1.7889683070848421,-0.7533706641623937,-2.40187837737473,-1.1432036856922172,-1.4661848242363427,-1.1618931537338875
101,0.9335525125173433,-1.7958377837426192,-0.760025383727184,-2.427231704063995,-1.1819695348724488,-1.4721139407522075,-1.1661651048474586
102,0.9353715170278638,-1.7992979384519847,-0.7622950633823681,-2.4208508660961776,-1.1887810217527517,-1.4811301071067058,-1.1740330474623806
103,0.942024649994017,-1.7864493958901209,-0.7537242986272297,-2.348857702546309,-1.1235177697669039,-1.4836589155441697,-1.177131020188098
104,0.9392702759892385,-1.7843898862649665,-0.7540287024052675,-2.321497530339298,-1.0979457936761194,-1.489739781507644,-1.183534718371743
105,0.9379535558780842,-1.7847701031492345,-0.7560018079255466,-2.2909826536123137,-1.1052676885302009,-1.4984238232997737,-1.191447060288075
106,0.9325582095846261,-1.7973912233529714,-0.7660073921859742,-2.3424337769533174,-1.1548977111876986,-1.5073524990248246,-1.2020978812282328
107,0.9377983293556086,-1.8046960224604933,-0.769358354000611,-2.3431108119565995,-1.1578060945042548,-1.50921212091529,-1.204239899162491
108,0.9389937297428286,-1.8159401635353554,-0.7735856398685201,-2.3838937414778925,-1.1628600561819566,-1.5196891295751656,-1.2115576226874316
109,0.9379343542224495,-1.8153117233262053,-0.771339808559917,-2.353434803423676,-1.1487074302874716,-1.5224613169768997,-1.2142389152127064
110,0.9419934884554497,-1.8158983085346856,-0.7737955506727553,-2.338515185856507,-1.1490671507349546,-1.5316516084259675,-1.2233603526260377
111,0.9330411124546554,-1.8286324257053679,-0.7802189437578926,-2.3672512804519963,-1.1783192734500612,-1.537501999212723,-1.2298637470696594
112,0.9413205179221892,-1.81533267100551,-0.7676678353947588,-2.2903993087609513,-1.1060415513369983,-1.5393874066659954,-1.2311745167008379
113,0.9373083578736452,-1.8181827457086546,-0.7674900334379481,-2.2830085677281007,-1.102445537815618,-1.545018912292796,-1.236090233610445
114,0.9381142736918037,-1.821620134870026,-0.766095607126535,-2.2937987464399985,-1.0888636229360809,-1.5534649256535797,-1.2424299531142964
115,0.9384328358208955,-1.8272906621135883,-0.7693837365383575,-2.3064976300663034,-1.1136777838704353,-1.5601994692449972,-1.247403599254254
116,0.9323792486583184,-1.8506291235587788,-0.7835161456035181,-2.3877745440696243,-1.1926222977516614,-1.5764655729480177,-1.2601394977950628
117,0.9422443232879996,-1.8445221815627315,-0.776927585734006,-2.327880546473566,-1.1376336627546484,-1.5817271187510082,-1.2648565989732163
118,0.9332132132132132,-1.8663916561806497,-0.7917217499418069,-2.4059437226219917,-1.2225071845212974,-1.5942434332055584,-1.2750324595239542
119,0.9380083404809085,-1.8713662787601035,-0.7921105446400147,-2.40768546040813,-1.213964444982483,-1.5962561418421797,-1.2775822384599254
120,0.937404351087772,-1.8816091533547665,-0.7949757996115447,-2.4373115307940703,-1.2294763030150293,-1.6048820163781705,-1.2844886609721757
121,0.9360513990632882,-1.8831044132538484,-0.7937718696027427,-2.433153233837854,-1.2257983975991988,-1.6070606757708945,-1.287041678382639
122,0.9411411771764565,-1.8775816541288701,-0.7878861048357781,-2.3995233083613354,-1.1922942813468869,-1.6104622338964276,-1.2911993317683683
123,0.9368848758465012,-1.8880885921722117,-0.794943591703808,-2.424285991782724,-1.216080787674351,-1.6165663977002682,-1.297875618224107
124,0.9432649634160969,-1.884538618156015,-0.7893487533981381,-2.392273126056348,-1.1823798648229462,-1.6240118645511612,-1.3013137120781115
125,0.9346203812804013,-1.8958721129352842,-0.7964875167803324,-2.4270638954827493,-1.2197506941002765,-1.6314895697627314,-1.3072674070433288
126,0.9377631775421831,-1.8952358154092568,-0.795638695295928,-2.4095761052469995,-1.1996014935723875,-1.6325703994803382,-1.307571236023069
127,0.9330703956017689,-1.8998562754697248,-0.7993016700636728,-2.4237055302708748,-1.2226818443232124,-1.6363075426836358,-1.311813855321247
128,0.9367546078785689,-1.910347542705256,-0.8045003727842596,-2.4459805722196504,-1.2412044558247861,-1.6493432465080726,-1.3220774347544817
129,0.935860495828081,-1.9180715828163286,-0.8100461585927434,-2.4719532220172487,-1.272890215821762,-1.6566226821538845,-1.3286976393960395
130,0.9347754638620813,-1.9266064479082807,-0.814852942538999,-2.498036431263877,-1.2939574432253016,-1.6662950927688958,-1.3371540718314605
131,0.9328787111759625,-1.935115574977395,-0.8204240267521845,-2.5172641871465253,-1.3184254680723957,-1.673476830984703,-1.3428590741855486
132,0.9410551224099748,-1.940511453385697,-0.8230008025343745,-2.5283407488522873,-1.3246510485451382,-1.6780111393744175,-1.3460841994322028
133,0.9395604395604396,-1.9374059094546023,-0.819895935176832,-2.493537976138567,-1.3144054376437047,-1.685443185081818,-1.3539939419057359
134,0.9276984511132623,-1.9512877336472463,-0.8267872095403934,-2.537639970517116,-1.343844841249879,-1.697040260647227,-1.3614824826979484
135,0.944441060006092,-1.9416645142490454,-0.818962152271258,-2.472417306411525,-1.2918226215472524,-1.6994401986281555,-1.363001790358872
136,0.9381821517013667,-1.9445843172886461,-0.818523286984349,-2.4623366976284253,-1.285892531457538,-1.704092683599917,-1.36704834753852
137,0.9346208309481486,-1.9438028497277269,-0.8183465291755432,-2.444684510195093,-1.2889761515985787,-1.7090203888713416,-1.3718902382796445
138,0.9364554473143266,-1.9515913775210076,-0.8236252430082399,-2.465808865491759,-1.318666167644491,-1.7196818137226129,-1.3808160154368958
139,0.9370528467504359,-1.9515390493059939,-0.8234394670674404,-2.444352779559764,-1.3025153842441637,-1.7216913127603124,-1.3838960734822396
140,0.9372100679376291,-1.9489119799392756,-0.8189771663505911,-2.4348858894003462,-1.2807725610917289,-1.7211742342937164,-1.3841543600211084
141,0.9334975369458128,-1.9567841911766166,-0.8192225805343735,-2.4527186944655797,-1.2710788814982765,-1.7247630433676304,-1.3860257630625121
142,0.9345010966559505,-1.954315514338801,-0.8208354699530253,-2.4351259978669506,-1.273189516584079,-1.726746664327418,-1.3898012458438673
143,0.9424034775258853,-1.9539003884852493,-0.8169640855700914,-2.410693930633679,-1.2555190019061042,-1.7299155148699317,-1.3920534087729028
144,0.941227518927492,-1.957741017047713,-0.8213940113009947,-2.4043600453547804,-1.2683963576995547,-1.737075255179902,-1.3970241865924333
145,0.938065731122046,-1.9661531146976214,-0.8231286916545864,-2.422855989123263,-1.2704379653698188,-1.7452749739170765,-1.4034885777275545
146,0.9375977384818959,-1.972618038397533,-0.8270761875373609,-2.453349766165079,-1.2990606763653647,-1.7503073364166344,-1.407653370461233
147,0.9394449622658528,-1.977137509557297,-0.8311010790519868,-2.467713167510815,-1.3180057677137154,-1.758160701155575,-1.4137229824628565
148,0.9392367876734914,-1.982611281470706,-0.8318926139562206,-2.4719655790155493,-1.3192728306128958,-1.7673983266639566,-1.4205680412908828
149,0.9376269566256422,-1.9925350916578708,-0.8369617953037058,-2.511962648970401,-1.3466718506052011,-1.774362347563478,-1.4254873303109772
150,0.9382105637138797,-1.9952220329010109,-0.8370210868753563,-2.5161782786269278,-1.3482515918406495,-1.779145888230159,-1.4297203222461894
151,0.9357286992139264,-2.0012806300311263,-0.8396827307438574,-2.532659029739173,-1.3512771671670476,-1.7858708282109372,-1.4354556844015185
152,0.9387785665079222,-2.0066521963687465,-0.844005119544201,-2.5552225385720977,-1.3745864928200469,-1.790079845099756,-1.4377865338929188
153,0.9393339440323868,-2.0150807511452116,-0.846662657861414,-2.5738920315447613,-1.3795631685363825,-1.7996566341910978,-1.4431187966218337
154,0.9399572198957612,-2.0125065159263595,-0.8454599428818043,-2.5595417085208383,-1.3696489632982547,-1.79974942926215,-1.4453095244661565
155,0.9366811572477889,-2.0085271713039194,-0.844168427764083,-2.534148278070223,-1.3500572280895244,-1.803699131400001,-1.447960091673231
156,0.9408559840184031,-2.0067717760583963,-0.8446881454851086,-2.5224604961529713,-1.3474708682020597,-1.8072192415095678,-1.451301428509808
157,0.9358488295119456,-2.0154595866709455,-0.8479075319443754,-2.5587345757162905,-1.368103289535482,-1.8191039242024216,-1.4597500213047157
158,0.9425975510695268,-2.0088242809105674,-0.8433632137509751,-2.515996517344186,-1.336082036943774,-1.8198430898364784,-1.462572215655739
159,0.9350164191245142,-2.0124025797681244,-0.8454399255302387,-2.5204517068423984,-1.345757923347428,-1.8269727960517068,-1.4677867126950335
160,0.9309062556228633,-2.0282134144426602,-0.8532909248881746,-2.5804005232186693,-1.3941156628978315,-1.837017499683682,-1.4763148931886514
161,0.9422938206299591,-2.0284743832293968,-0.8478449717791351,-2.572145430257373,-1.3615620788939529,-1.8446725216851143,-1.4807958238129477
162,0.9386254043825917,-2.0288088292929705,-0.8475748779631996,-2.5604729668435406,-1.3602742914224573,-1.8509394310355596,-1.48657573547937
163,0.9354857925775898,-2.037757246017694,-0.8503224152362683,-2.600180824722317,-1.3818647943631754,-1.8547928715950583,-1.4897593769805828
164,0.9362213102295182,-2.0344588012652953,-0.8492068188692607,-2.5757528421869336,-1.3668062354040984,-1.858940452276827,-1.4965144913022115
165,0.9367930204572804,-2.045441309302678,-0.8525284829993336,-2.6084841630333986,-1.385170289245411,-1.868391520339154,-1.502815877042703
166,0.9369476597137502,-2.0463438358686084,-0.854408265927066,-2.6156491534592554,-1.388922018416038,-1.8724298620500368,-1.5061770542004336
167,0.9409181875205352,-2.045113592868807,-0.8540537722663076,-2.593528415531827,-1.3837835667010634,-1.8735485003771022,-1.5085876416565562
168,0.9343903608680014,-2.0498140004399286,-0.8556825931285252,-2.60285099595106,-1.3971358051509166,-1.8784616623725845,-1.5114334014491124
169,0.9399537412513893,-2.0479300905982463,-0.8549262426156844,-2.594445317357153,-1.394323842152906,-1.880002312389226,-1.5123599224728337
170,0.9403832292167227,-2.0495807611701307,-0.8534215421722382,-2.591365732892116,-1.3917891570006906,-1.8837424292443128,-1.5146850216338579
171,0.9403525573878431,-2.0494679648650584,-0.8517148008218657,-2.587180671821489,-1.3853882265714508,-1.8888193523605976,-1.519587033034448
172,0.9346532895320963,-2.057349696427878,-0.8547843432672368,-2.618256780940269,-1.4072918126897314,-1.8962729961928928,-1.526688485647101
173,0.9338195242994614,-2.0648791868833976,-0.8603782425584342,-2.6389245603517946,-1.4318448884060329,-1.9038548782478277,-1.5347133059007805
174,0.934561683905793,-2.069669145768478,-0.8614024772321552,-2.650389949095324,-1.4419320941189828,-1.9096890188787654,-1.5388151970421935
175,0.934986309704898,-2.074177771986044,-0.8645660870848895,-2.6666713499605397,-1.4516623989339212,-1.914271231502134,-1.5423617844549458
176,0.9307895210119297,-2.0796467854732725,-0.8638720209332735,-2.687674661449148,-1.4577671785223492,-1.9189138021278618,-1.5461448026879714
177,0.939637219690339,-2.0884525485034313,-0.8643433212941761,-2.7186916908839733,-1.4544579407775355,-1.9234539954407657,-1.5496997459330621
178,0.9413072209539829,-2.0802829797839757,-0.8558472492062947,-2.6800948324960903,-1.4041146935429145,-1.9238801355618178,-1.5495919085861556
179,0.9382649710430473,-2.081483363519683,-0.8559349466721637,-2.6772157482745573,-1.403826834184624,-1.9297636864105363,-1.553402740385838
180,0.9357994221045027,-2.0916163518902393,-0.8602954377095245,-2.7094743690125003,-1.4276788480594151,-1.9371346776625151,-1.5583124059180105
181,0.9360650367767488,-2.0987468610113593,-0.8652261467656583,-2.7262687574220883,-1.4452603538129893,-1.943219320362177,-1.5642455849425714
182,0.9452693215427359,-2.094979009701398,-0.8599518664118576,-2.6975954671008364,-1.40912407287255,-1.9459068751288242,-1.56701120179182
183,0.9373764600179695,-2.1007653825037496,-0.8634673311809189,-2.7176707152907933,-1.430942664593016,-1.9529024275041573,-1.5742619375502858
184,0.9321142511712256,-2.111230123879857,-0.8678888919716659,-2.7490538617732225,-1.4488206721509165,-1.9616201402491522,-1.5811679902314348
185,0.9371014579528785,-2.1072075653205884,-0.865331406560414,-2.722462556484847,-1.432010644967282,-1.9632068562214187,-1.5828536535702258
186,0.9402465728769835,-2.103883892822867,-0.8617097124536209,-2.698626575677764,-1.4146461770737682,-1.9674868110907782,-1.5853474080093033
187,0.9375243110619071,-2.1126002811705082,-0.8625958889618117,-2.719589813422228,-1.4178610202393882,-1.9772595000914472,-1.5918035773325478
188,0.9376114620802225,-2.1159400378946382,-0.8611070194560437,-2.720098684758551,-1.4026371485500297,-1.9834543539594294,-1.5962876747388077
189,0.935502265974369,-2.1203487160809344,-0.8610951379926854,-2.7345462287579463,-1.401174006291504,-1.989152180658214,-1.6014201692237415
190,0.939039258717386,-2.1241744235676414,-0.8633815746797529,-2.754501561392238,-1.4186554912013902,-1.9948225538580395,-1.605381326065819
191,0.9417348309119765,-2.1176255571655984,-0.8574731280048933,-2.7159135331765514,-1.3742311627581216,-1.9970514173013885,-1.6052157877761983
192,0.9378455556230634,-2.120496994370565,-0.860217426840625,-2.722625661941384,-1.3886164614835008,-2.001949703345676,-1.6095372755476685
193,0.9279418770843259,-2.1316086463687833,-0.867847306054846,-2.753924661373242,-1.4232509702497065,-2.0083502492529672,-1.616545505846508
194,0.9412467516950924,-2.1322987655743804,-0.8680817940441273,-2.75294508235256,-1.4152984205594428,-2.0152812968917986,-1.62150928534161
195,0.9352169887398823,-2.1333446702014753,-0.8665527086010293,-2.7443436779532977,-1.404634813761487,-2.0204204788240916,-1.625934016067792
196,0.9387449004079673,-2.1370492464155126,-0.8678877246021383,-2.750149419090401,-1.4104399092135775,-2.025829397452789,-1.631137588517218
197,0.9430879712746858,-2.1342545491301466,-0.8654052074955499,-2.7301820745283565,-1.3936134477238957,-2.027864305863274,-1.6333489574701794
198,0.9372868972235753,-2.1340648891604133,-0.8654035158812684,-2.7275696516971166,-1.3934218441956232,-2.0299867398083253,-1.635378785617625
