Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,439.35,0,7,19,19.35
1,V0,3,S8,445.78,0,7,25,6.42
1,V0,4,S8,473.78,0,7,53,28.0
1,V0,5,S21,491.78,0,8,11,18.0
1,V0,6,S0,501.13,0,8,21,9.35
1,V0,7,S42,516.39,0,8,36,15.26
1,V0,8,S35,521.69,0,8,41,5.31
1,V0,9,S57,545.42,0,9,5,23.73
1,V0,10,S57,573.42,0,9,33,28.0
1,V0,11,S57,601.42,0,10,1,28.0
1,V0,12,S29,606.97,0,10,6,5.55
1,V0,13,S54,616.4,0,10,16,9.43
1,V0,14,S54,644.4,0,10,44,28.0
1,V0,15,S29,650.33,0,10,50,5.93
1,V0,16,S10,654.99,0,10,54,4.66
1,V0,17,S29,659.15,0,10,59,4.16
1,V0,18,S35,668.1,0,11,8,8.95
1,V0,19,S29,674.55,0,11,14,6.45
1,V0,20,S33,683.37,0,11,23,8.82
1,V0,21,S33,711.37,0,11,51,28.0
1,V0,22,S33,739.37,0,12,19,28.0
1,V0,23,S63,743.92,0,12,23,4.55
1,V0,24,S46,752.94,0,12,32,9.02
1,V0,25,S53,758.81,0,12,38,5.87
1,V0,26,S46,779.81,0,12,59,21.0
1,V0,27,S63,785.83,0,13,5,6.02
1,V0,28,S44,789.3,0,13,9,3.47
1,V0,29,S61,795.59,0,13,15,6.29
1,V0,30,S61,823.59,0,13,43,28.0
1,V0,31,S66,827.72,0,13,47,4.13
1,V0,32,S31,834.1,0,13,54,6.38
1,V0,33,S65,845.3,0,14,5,11.2
1,V0,34,S30,854.62,0,14,14,9.33
1,V0,35,S41,862.04,0,14,22,7.42
1,V0,36,S60,868.91,0,14,28,6.87
1,V0,37,S66,878.14,0,14,38,9.23
1,V0,38,S34,889.5,0,14,49,11.36
1,V0,39,S54,896.69,0,14,56,7.19
1,V0,40,S35,904.09,0,15,4,7.41
1,V0,41,S55,913.14,0,15,13,9.04
1,V0,42,S53,923.3,0,15,23,10.16
1,V0,43,S45,928.85,0,15,28,5.56
1,V0,44,S44,934.62,0,15,34,5.77
1,V0,45,S63,953.09,0,15,53,18.47
1,V0,46,S43,966.59,0,16,6,13.5
1,V0,47,S58,973.87,0,16,13,7.28
1,V0,48,S38,981.24,0,16,21,7.38
1,V0,49,S59,989.99,0,16,29,8.74
1,V0,50,S37,995.47,0,16,35,5.48
1,V0,51,S4,1008.72,0,16,48,13.25
1,V0,52,S52,1017.15,0,16,57,8.43
1,V0,53,S37,1025.88,0,17,5,8.72
1,V0,54,S4,1037.12,0,17,17,11.25
1,V0,55,S66,1044.97,0,17,24,7.85
1,V0,56,S44,1052.39,0,17,32,7.42
1,V0,57,S52,1057.72,0,17,37,5.33
1,V0,58,S16,1081.72,0,18,1,24.0
1,V0,59,S33,1089.71,0,18,9,7.99
1,V0,60,S62,1094.13,0,18,14,4.42
1,V0,61,S62,1122.13,0,18,42,28.0
1,V0,62,S40,1137.13,0,18,57,15.0
1,V0,63,S40,1165.13,0,19,25,28.0
1,V0,64,S40,1193.13,0,19,53,28.0
1,V0,65,S40,1216.13,0,20,16,23.0
1,V0,66,S54,1223.18,0,20,23,7.05
1,V0,67,S55,1241.13,0,20,41,17.95
1,V0,68,S56,1249.66,0,20,49,8.53
1,V0,69,S45,1257.68,0,20,57,8.02
1,V0,70,S43,1282.48,0,21,22,24.8
1,V0,71,S37,1289.14,0,21,29,6.66
1,V0,72,S37,1317.14,0,21,57,28.0
1,V0,73,S4,1330.88,0,22,10,13.75
1,V0,74,S31,1343.0,0,22,22,12.12
1,V0,75,S15,1361.0,0,22,40,18.0
1,V0,76,S64,1375.69,0,22,55,14.69
1,V0,77,S18,1860.19,1,7,0,484.5
1,V0,78,S61,1870.13,1,7,10,9.94
1,V0,79,S60,1884.74,1,7,24,14.62
1,V0,80,S31,1896.14,1,7,36,11.39
1,V0,81,S60,1903.03,1,7,43,6.89
1,V0,82,S41,1906.9,1,7,46,3.87
1,V0,83,S66,1920.98,1,8,0,14.08
1,V0,84,S31,1925.87,1,8,5,4.88
1,V0,85,S60,1929.76,1,8,9,3.89
1,V0,86,S64,1938.71,1,8,18,8.95
1,V0,87,S4,1944.48,1,8,24,5.77
1,V0,88,S43,1953.35,1,8,33,8.87
1,V0,89,S44,1972.65,1,8,52,19.29
1,V0,90,S63,1985.68,1,9,5,13.03
1,V0,91,S52,2004.94,1,9,24,19.26
1,V0,92,S45,2012.39,1,9,32,7.46
1,V0,93,S32,2021.0,1,9,41,8.61
1,V0,94,S55,2028.17,1,9,48,7.17
1,V0,95,S54,2032.62,1,9,52,4.45
1,V0,96,S50,2042.33,1,10,2,9.71
1,V0,97,S57,2055.33,1,10,15,13.0
1,V0,98,S1,2073.99,1,10,33,18.66
1,V0,99,S11,2083.17,1,10,43,9.17
1,V0,100,S42,2100.67,1,11,0,17.5
1,V0,101,S56,2109.82,1,11,9,9.15
1,V0,102,S3,2123.13,1,11,23,13.31
1,V0,103,S55,2146.13,1,11,46,23.0
1,V0,104,S53,2156.29,1,11,56,10.16
1,V0,105,S46,2168.16,1,12,8,11.87
1,V0,106,S16,2173.49,1,12,13,5.33
1,V0,107,S44,2179.22,1,12,19,5.73
1,V0,108,S63,2187.69,1,12,27,8.47
1,V0,109,S45,2194.85,1,12,34,7.16
1,V0,110,S44,2200.63,1,12,40,5.78
1,V0,111,S16,2212.63,1,12,52,12.0
1,V0,112,S43,2217.21,1,12,57,4.58
1,V0,113,S43,2245.21,1,13,25,28.0
1,V0,114,S63,2253.84,1,13,33,8.64
1,V0,115,S44,2258.81,1,13,38,4.97
1,V0,116,S37,2264.67,1,13,44,5.86
1,V0,117,S4,2275.41,1,13,55,10.75
1,V0,118,S60,2282.53,1,14,2,7.11
1,V0,119,S41,2288.39,1,14,8,5.87
1,V0,120,S39,2301.71,1,14,21,13.32
1,V0,121,S31,2313.43,1,14,33,11.72
1,V0,122,S60,2322.33,1,14,42,8.89
1,V0,123,S64,2330.78,1,14,50,8.45
1,V0,124,S18,2338.3,1,14,58,7.52
1,V0,125,S59,2344.23,1,15,4,5.93
1,V0,126,S59,2372.23,1,15,32,28.0
1,V0,127,S43,2378.69,1,15,38,6.46
1,V0,128,S63,2387.32,1,15,47,8.64
1,V0,129,S63,2415.32,1,16,15,28.0
1,V0,130,S46,2419.34,1,16,19,4.02
1,V0,131,S63,2433.36,1,16,33,14.02
1,V0,132,S63,2461.36,1,17,1,28.0
1,V0,133,S16,2464.67,1,17,4,3.31
1,V0,134,S52,2471.24,1,17,11,6.57
1,V0,135,S61,2481.24,1,17,21,10.0
1,V0,136,S66,2487.86,1,17,27,6.63
1,V0,137,S60,2492.09,1,17,32,4.23
1,V0,138,S52,2503.25,1,17,43,11.15
1,V0,139,S33,2511.98,1,17,51,8.73
1,V0,140,S53,2521.13,1,18,1,9.14
1,V0,141,S45,2529.18,1,18,9,8.06
1,V0,142,S63,2543.35,1,18,23,14.16
1,V0,143,S46,2548.87,1,18,28,5.52
1,V0,144,S55,2554.75,1,18,34,5.88
1,V0,145,S3,2561.87,1,18,41,7.12
1,V0,146,S56,2576.19,1,18,56,14.31
1,V0,147,S33,2586.49,1,19,6,10.3
1,V0,148,S44,2591.27,1,19,11,4.78
1,V0,149,S63,2597.23,1,19,17,5.97
1,V0,150,S46,2602.26,1,19,22,5.02
1,V0,151,S63,2620.78,1,19,40,18.52
1,V0,152,S44,2634.24,1,19,54,13.47
1,V0,153,S44,2662.24,1,20,22,28.0
1,V0,154,S58,2670.74,1,20,30,8.5
1,V0,155,S58,2698.74,1,20,58,28.0
1,V0,156,S38,2703.12,1,21,3,4.38
1,V0,157,S39,2724.62,1,21,24,21.5
1,V0,158,S60,2735.51,1,21,35,10.89
1,V0,159,S41,2739.88,1,21,39,4.37
1,V0,160,S4,2747.84,1,21,47,7.96
1,V0,161,S31,2757.91,1,21,57,10.07
1,V0,162,S4,2762.97,1,22,2,5.07
1,V0,163,S52,2768.4,1,22,8,5.43
1,V0,164,S33,2773.14,1,22,13,4.73
1,V0,165,S61,2778.31,1,22,18,5.17
1,V0,166,S18,2787.75,1,22,27,9.44
1,V0,167,S16,2793.62,1,22,33,5.87
1,V0,168,S44,2797.85,1,22,37,4.23
1,V0,169,S61,2804.64,1,22,44,6.79
1,V0,170,S60,2811.75,1,22,51,7.12
1,V0,171,S60,3301.75,2,7,1,490.0
1,V0,172,S41,3310.62,2,7,10,8.87
1,V0,173,S31,3328.73,2,7,28,18.12
1,V0,174,S61,3332.74,2,7,32,4.01
1,V0,175,S66,3339.87,2,7,39,7.13
1,V0,176,S31,3345.25,2,7,45,5.38
1,V0,177,S66,3358.64,2,7,58,13.38
1,V0,178,S60,3369.87,2,8,9,11.23
1,V0,179,S64,3378.82,2,8,18,8.95
1,V0,180,S60,3384.78,2,8,24,5.95
1,V0,181,S41,3392.64,2,8,32,7.87
1,V0,182,S60,3398.78,2,8,38,6.13
1,V0,183,S65,3409.19,2,8,49,10.41
1,V0,184,S30,3418.01,2,8,58,8.83
1,V0,185,S60,3422.79,2,9,2,4.77
1,V0,186,S18,3437.25,2,9,17,14.46
1,V0,187,S59,3446.68,2,9,26,9.43
1,V0,188,S59,3474.68,2,9,54,28.0
1,V0,189,S38,3478.92,2,9,58,4.24
1,V0,190,S38,3506.92,2,10,26,28.0
1,V0,191,S18,3512.59,2,10,32,5.67
1,V0,192,S4,3516.89,2,10,36,4.3
1,V0,193,S61,3523.26,2,10,43,6.37
1,V0,194,S31,3527.27,2,10,47,4.01
1,V0,195,S44,3541.51,2,11,1,14.24
1,V0,196,S44,3569.51,2,11,29,28.0
1,V0,197,S33,3583.79,2,11,43,14.28
1,V0,198,S54,3589.9,2,11,49,6.1
1,V0,199,S62,3600.68,2,12,0,10.78
1,V0,200,S33,3604.6,2,12,4,3.92
1,V0,201,S33,3632.6,2,12,32,28.0
1,V0,202,S33,3660.6,2,13,0,28.0
1,V0,203,S52,3669.34,2,13,9,8.73
1,V0,204,S52,3697.34,2,13,37,28.0
1,V0,205,S44,3702.67,2,13,42,5.33
1,V0,206,S45,3710.95,2,13,50,8.28
1,V0,207,S53,3717.0,2,13,57,6.06
1,V0,208,S55,3728.66,2,14,8,11.66
1,V0,209,S54,3739.61,2,14,19,10.95
1,V0,210,S54,3767.61,2,14,47,28.0
1,V0,211,S53,3777.58,2,14,57,9.97
1,V0,212,S63,3784.56,2,15,4,6.99
1,V0,213,S16,3787.87,2,15,7,3.31
1,V0,214,S63,3800.87,2,15,20,13.0
1,V0,215,S63,3828.87,2,15,48,28.0
1,V0,216,S52,3837.28,2,15,57,8.41
1,V0,217,S58,3844.12,2,16,4,6.84
1,V0,218,S58,3872.12,2,16,32,28.0
1,V0,219,S38,3881.5,2,16,41,9.38
1,V0,220,S59,3891.24,2,16,51,9.74
1,V0,221,S31,3900.84,2,17,0,9.6
1,V0,222,S64,3914.32,2,17,14,13.48
1,V0,223,S37,3921.26,2,17,21,6.94
1,V0,224,S16,3925.73,2,17,25,4.47
1,V0,225,S63,3936.04,2,17,36,10.31
1,V0,226,S45,3955.2,2,17,55,19.16
1,V0,227,S62,3959.97,2,17,59,4.77
1,V0,228,S52,3965.52,2,18,5,5.55
1,V0,229,S18,3972.4,2,18,12,6.88
1,V0,230,S4,3976.2,2,18,16,3.8
1,V0,231,S49,3984.94,2,18,24,8.74
1,V0,232,S60,3992.99,2,18,32,8.05
1,V0,233,S30,4006.22,2,18,46,13.23
1,V0,234,S41,4015.14,2,18,55,8.92
1,V0,235,S60,4020.5,2,19,0,5.37
1,V0,236,S64,4031.46,2,19,11,10.95
1,V0,237,S18,4037.48,2,19,17,6.02
1,V0,238,S59,4048.41,2,19,28,10.93
1,V0,239,S38,4057.15,2,19,37,8.74
1,V0,240,S58,4061.53,2,19,41,4.38
1,V0,241,S37,4065.24,2,19,45,3.71
1,V0,242,S52,4073.56,2,19,53,8.32
1,V0,243,S46,4081.11,2,20,1,7.56
1,V0,244,S45,4085.12,2,20,5,4.01
1,V0,245,S43,4094.62,2,20,14,9.5
1,V0,246,S52,4106.08,2,20,26,11.46
1,V0,247,S37,4111.26,2,20,31,5.18
1,V0,248,S43,4115.92,2,20,35,4.66
1,V0,249,S37,4120.58,2,20,40,4.66
1,V0,250,S63,4130.35,2,20,50,9.78
1,V0,251,S43,4143.35,2,21,3,13.0
1,V0,252,S40,4149.87,2,21,9,6.52
1,V0,253,S33,4159.38,2,21,19,9.51
1,V0,254,S44,4164.66,2,21,24,5.28
1,V0,255,S43,4173.45,2,21,33,8.79
1,V0,256,S16,4183.53,2,21,43,10.08
1,V0,257,S43,4188.6,2,21,48,5.08
1,V0,258,S63,4201.58,2,22,1,12.98
1,V0,259,S53,4208.07,2,22,8,6.49
1,V0,260,S55,4214.73,2,22,14,6.66
1,V0,261,S54,4232.73,2,22,32,18.0
1,V0,262,S56,4240.93,2,22,40,8.2
1,V0,263,S3,4245.24,2,22,45,4.31
1,V0,264,S55,4259.86,2,22,59,14.62
1,V0,265,S46,4742.75,3,7,2,482.88
1,V0,266,S46,4770.75,3,7,30,28.0
1,V0,267,S45,4775.26,3,7,35,4.51
1,V0,268,S61,4783.53,3,7,43,8.27
1,V0,269,S27,4795.03,3,7,55,11.5
1,V0,270,S66,4799.94,3,7,59,4.91
1,V0,271,S60,4817.94,3,8,17,18.0
