seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0.0372
50,7,5,5,323,330,2,0,171,90,3028,2857,2856,13,14,27,3,12,15,0.0353,0.055
50,8,5,5,316,327,2,1,213,131,3014,2801,2800,11,10,21,7,1,8,0.0406,0.0668
50,9,5,5,322,332,1,0,200,79,3226,3026,3028,11,13,24,10,0,10,0.0419,0.0838
50,10,5,5,326,320,2,1,179,26,3570,3391,3386,11,19,30,9,1,10,0.0432,0.1073
50,11,5,5,285,287,2,5,155,79,2944,2789,2795,16,14,30,15,0,15,0.0461,0.1186
50,12,5,5,290,288,2,0,62,67,2244,2182,2184,6,9,15,10,6,16,0.0405,0.1294
50,13,5,5,304,298,1,0,71,56,1596,1525,1523,5,5,10,11,0,11,0.0327,0.1359
50,14,5,5,329,331,2,4,181,70,3184,3003,3001,9,13,22,9,0,9,0.0315,0.1485
50,15,5,5,330,328,2,0,212,61,3008,2796,2798,10,13,23,5,1,6,0.0381,0.1654
50,16,5,5,282,302,1,0,259,24,3248,2989,2986,13,8,21,10,0,10,0.042,0.1759
50,17,5,5,293,286,2,9,263,88,3420,3157,3157,16,15,31,13,3,16,0.0463,0.1852
50,18,5,5,304,321,2,1,241,56,3024,2783,2788,10,9,19,12,9,21,0.0432,0.1937
50,19,5,5,339,323,2,2,124,24,2352,2228,2225,13,6,19,9,1,10,0.0485,0.1992
50,20,5,5,250,263,1,0,66,34,1626,1560,1558,5,6,11,9,0,9,0.0433,0.2071
50,21,5,5,288,288,2,17,281,69,3154,2873,2874,13,15,28,13,2,15,0.0441,0.2086
50,22,5,5,329,324,2,5,313,82,3060,2747,2745,9,9,18,9,7,16,0.044,0.2133
50,23,5,5,264,275,2,0,241,69,3166,2925,2930,9,12,21,14,10,24,0.0368,0.2263
50,24,5,5,295,309,2,0,345,76,3446,3101,3099,12,12,24,5,5,10,0.0458,0.2392
50,25,5,5,260,260,2,1,192,128,3094,2902,2902,5,10,15,13,0,13,0.0353,0.2513
50,26,5,5,323,326,2,3,169,29,2292,2123,2124,14,8,22,12,1,13,0.0367,0.2585
50,27,5,5,272,268,2,5,82,75,1716,1634,1631,2,14,16,14,3,17,0.0211,0.2711
