episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
104,0.9391708406251886,-8.07048163695413,-7.634422349445478,-4.160663081144867,-4.894979965136164,0.017533,0.1,0.041792,0.2,1467,549,1049,33142,37814,37809,0,0,0,0,3624,3640,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
105,0.9379581781035933,-8.086233230168899,-7.66027346554268,-4.162580705238308,-4.901249578445587,0.017395,0.1,0.041168,0.2,1460,605,1084,33284,37955,37947,0,0,0,0,3682,3671,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
106,0.9386072356824904,-8.115332085626877,-7.689394709902172,-4.192085921698818,-4.941822510355548,0.017259,0.1,0.040553,0.2,1322,733,1304,33473,38310,38301,0,0,0,0,3540,3535,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
107,0.9391309481638919,-8.089197824681442,-7.685624186449212,-4.169403433172344,-4.93960917951257,0.017126,0.1,0.039947,0.2,1420,642,1353,33876,38633,38626,0,0,0,0,3628,3637,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
108,0.9410872539106644,-8.070093593337967,-7.675121458751636,-4.141939485513605,-4.911751396144076,0.016994,0.1,0.03935,0.2,1306,675,1185,33626,38398,38390,0,0,0,0,3541,3534,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
109,0.9379747592559363,-8.098761701445936,-7.690604651830157,-4.148009121108261,-4.9255536582027935,0.016864,0.1,0.038762,0.2,1370,704,1225,33438,38076,38071,0,0,0,0,3522,3512,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
110,0.9402223161964599,-8.124589119282392,-7.713286145956598,-4.226884592963594,-4.982865289807485,0.016737,0.1,0.038183,0.2,1337,642,1173,33106,38034,38033,0,0,0,0,3614,3614,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
111,0.9410145967934913,-8.10760271025152,-7.7029929722895645,-4.211659164731582,-4.9709914991877495,0.016611,0.1,0.037612,0.2,1415,557,1047,33432,38162,38157,0,0,0,0,3633,3629,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.9403518251681076,-8.116818046245282,-7.703079331877658,-4.201564508391168,-4.980127173447973,0.016487,0.1,0.03705,0.2,1367,620,986,33312,38038,38034,0,0,0,0,3532,3529,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9457836777794539,-8.09800560940168,-7.677947843235974,-4.179422750975925,-4.950744493030099,0.016365,0.1,0.036497,0.2,1126,671,1383,33145,38208,38203,0,0,0,0,3535,3534,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.9383354125824274,-8.125370715576313,-7.704440700370709,-4.24257098714939,-5.0085967566965115,0.016245,0.1,0.035951,0.2,1388,688,1230,33666,38455,38451,0,0,0,0,3545,3544,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9383375642009564,-8.152821156045894,-7.74418213090911,-4.255487339046637,-5.012335152802426,0.016126,0.1,0.035414,0.2,1475,614,1212,33878,38552,38540,0,0,0,0,3661,3660,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9394383906119028,-8.184045429547975,-7.763898775713916,-4.263284105889003,-5.022494513789693,0.01601,0.1,0.034885,0.2,1421,602,1078,33404,38130,38124,0,0,0,0,3561,3566,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9451479307570837,-8.15888650973271,-7.7629428794244415,-4.2078225938307146,-4.988044653005156,0.015895,0.1,0.034364,0.2,1281,560,1153,33563,38389,38381,0,0,0,0,3717,3709,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9395676973881717,-8.170432521885276,-7.783433579813295,-4.19253829385927,-4.972804982668403,0.015781,0.1,0.03385,0.2,1443,570,1127,33310,37958,37952,0,0,0,0,3614,3619,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9364082725784854,-8.20568005379595,-7.827744059882358,-4.2137554509855,-4.989887481932641,0.015669,0.1,0.033345,0.2,1540,597,1087,33605,38108,38099,0,0,0,0,3679,3689,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.937755813600946,-8.218346267467693,-7.853784821461857,-4.1845688236734535,-4.974780354054294,0.015559,0.1,0.032847,0.2,1378,675,1162,32983,37853,37846,0,0,0,0,3593,3590,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.942406358432931,-8.211754244980689,-7.85346840739836,-4.145085724971343,-4.944294162883347,0.01545,0.1,0.032356,0.2,1343,599,1160,33719,38598,38593,0,0,0,0,3543,3545,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9441671959592294,-8.203496056670271,-7.856800682924381,-4.129771261864395,-4.933892702956947,0.015343,0.1,0.031872,0.2,1322,524,929,33063,37960,37954,0,0,0,0,3588,3588,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9394398642095053,-8.204281311112563,-7.84930765538069,-4.147684050173508,-4.938547977092949,0.015237,0.1,0.031396,0.2,1380,618,1018,32992,37764,37757,0,0,0,0,3483,3474,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9415018587360595,-8.232704983840184,-7.877799633679206,-4.134320999652156,-4.944610166325182,0.015133,0.1,0.030927,0.2,1425,542,1107,33625,38403,38393,0,0,0,0,3599,3607,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.9316900990686362,-8.262505739957895,-7.938546645558236,-4.109857585325939,-4.936253729510362,0.01503,0.1,0.030465,0.2,1537,766,1301,33714,38054,38048,0,0,0,0,3646,3633,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9306638880619232,-8.31304992446466,-7.9949671445043045,-4.138113690741496,-4.964338684910378,0.014929,0.1,0.03001,0.2,1509,820,1211,33590,38376,38369,0,0,0,0,3596,3598,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9417393666797477,-8.327595974184586,-8.020024933176398,-4.14756426253682,-4.966363857417181,0.014829,0.1,0.029561,0.2,1291,639,1162,33127,38037,38030,0,0,0,0,3608,3594,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.9403438412314589,-8.322168662005813,-8.032014535346768,-4.144353064077721,-4.9761118730881355,0.01473,0.1,0.02912,0.2,1332,691,1085,33911,38729,38722,0,0,0,0,3684,3683,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.9380252100840336,-8.331923141557235,-8.055832529912266,-4.141232512628175,-4.972150634974307,0.014632,0.1,0.028685,0.2,1379,686,1210,33320,38276,38272,0,0,0,0,3591,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.9351425106124924,-8.383707155535939,-8.087628494030891,-4.1836143262804235,-4.989229958965522,0.014536,0.1,0.028256,0.2,1476,663,1087,32980,37477,37469,0,0,0,0,3628,3634,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.9398059433646623,-8.39765199378963,-8.097954290664195,-4.182136675730513,-5.003946386307958,0.014441,0.1,0.027834,0.2,1315,664,998,32877,37724,37712,0,0,0,0,3635,3640,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.934735835524743,-8.399291612361747,-8.099831032489037,-4.192146875758024,-5.02307602232187,0.014348,0.1,0.027418,0.2,1514,670,1153,33464,38253,38239,0,0,0,0,3631,3633,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9365070024714606,-8.443465661627872,-8.148286659129697,-4.196142333630842,-5.04012022543323,0.014255,0.1,0.027008,0.2,1500,658,1231,33988,38791,38783,0,0,0,0,3635,3627,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9449828447601276,-8.442293079636565,-8.146646100899451,-4.183635599125617,-5.035358063068443,0.014164,0.1,0.026605,0.2,1200,628,1021,33226,38343,38332,0,0,0,0,3610,3618,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9439438232723547,-8.442052481262104,-8.15110226386337,-4.199694305116078,-5.063590654705272,0.014074,0.1,0.026207,0.2,1313,547,1050,33181,38146,38140,0,0,0,0,3581,3591,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9380737374039411,-8.449732320123283,-8.157824999581893,-4.234778316772611,-5.088931850259126,0.013985,0.1,0.025816,0.2,1477,594,1085,33443,38078,38062,0,0,0,0,3614,3625,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9453989385625619,-8.45171911608235,-8.161948395536266,-4.23339694384282,-5.090944276192357,0.013897,0.1,0.02543,0.2,1220,601,1103,33351,37993,37987,0,0,0,0,3669,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.937919061302682,-8.479547972312428,-8.194919007229874,-4.247764013991792,-5.108760424659769,0.01381,0.1,0.02505,0.2,1406,668,1060,33408,38188,38180,0,0,0,0,3682,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9341349444923956,-8.492867378411963,-8.214644499153733,-4.253814554277736,-5.118561431923681,0.013724,0.1,0.024676,0.2,1515,698,1352,33599,37956,37946,0,0,0,0,3631,3628,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9399988171279867,-8.527549563242617,-8.224300372931115,-4.296344902683726,-5.149803196634304,0.013639,0.1,0.024307,0.2,1363,666,1285,33816,38553,38547,0,0,0,0,3594,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9386755836866304,-8.55592518493639,-8.252498191537553,-4.298542977553982,-5.155949606625044,0.013556,0.1,0.023944,0.2,1465,589,1169,33494,38209,38204,0,0,0,0,3642,3655,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9397725210236554,-8.552816824187774,-8.258145293587273,-4.287970446550547,-5.150928025990962,0.013473,0.1,0.023586,0.2,1309,682,1121,33058,37858,37854,0,0,0,0,3562,3570,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9352668560322919,-8.581432395441244,-8.271944649447795,-4.312099292308834,-5.172985481407592,0.013392,0.1,0.023234,0.2,1494,671,1132,33445,37889,37882,0,0,0,0,3514,3526,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9413348490741018,-8.59778202059574,-8.289353202454356,-4.335654989037777,-5.203834315877725,0.013311,0.1,0.022887,0.2,1409,552,1076,33427,38044,38034,0,0,0,0,3649,3661,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9417071064931972,-8.592938088108589,-8.317135122209226,-4.3378472351642845,-5.212275725176862,0.013231,0.1,0.022545,0.2,1219,739,1188,33589,38475,38466,0,0,0,0,3603,3601,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9381452581032413,-8.60713150678082,-8.341732182020912,-4.337287884471558,-5.211053539563125,0.013153,0.1,0.022208,0.2,1537,524,1027,33320,37876,37868,0,0,0,0,3672,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9338637945118446,-8.639409713044815,-8.387515462658305,-4.338970612454256,-5.21689777761177,0.013075,0.1,0.021876,0.2,1585,601,1239,33053,37668,37656,0,0,0,0,3602,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9431190432829478,-8.643130196853496,-8.397474131164172,-4.338839214898595,-5.216125555438422,0.012998,0.1,0.021549,0.2,1231,643,1167,32946,37953,37947,0,0,0,0,3626,3616,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9494209192906261,-8.632560164590304,-8.396914848452543,-4.31515894562774,-5.196321015467509,0.012922,0.1,0.021227,0.2,1226,451,969,33156,38026,38018,0,0,0,0,3661,3649,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9387010459742156,-8.634500553127303,-8.402184998399298,-4.326888344459541,-5.2026540970318536,0.012847,0.1,0.02091,0.2,1402,614,1217,32888,37763,37755,0,0,0,0,3539,3553,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.935068064088664,-8.671381090210414,-8.426148403659166,-4.367530308427832,-5.241405409404083,0.012773,0.1,0.020598,0.2,1501,655,1138,33204,37747,37743,0,0,0,0,3623,3619,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9419750513560987,-8.685344191738379,-8.443152622930604,-4.380983909111309,-5.250437519144072,0.012699,0.1,0.02029,0.2,1294,655,1155,33589,38575,38567,0,0,0,0,3637,3635,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9441972339146122,-8.67671337440845,-8.444606032629375,-4.412076003977742,-5.262564250555246,0.012627,0.1,0.019987,0.2,1202,654,1086,33260,37965,37962,0,0,0,0,3629,3624,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.94327560851166,-8.670981657589188,-8.45354626422274,-4.396840425270583,-5.2689782047830445,0.012555,0.1,0.019688,0.2,1361,529,1093,33319,38016,38008,0,0,0,0,3696,3707,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.938258354947381,-8.691436950573568,-8.47534664923395,-4.407339464288518,-5.2783372170399065,0.012484,0.1,0.019394,0.2,1501,570,1242,33543,38175,38168,0,0,0,0,3681,3685,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9364842256214149,-8.697008082447118,-8.495716069512333,-4.390441756831436,-5.2698079780327625,0.012414,0.1,0.019104,0.2,1426,700,1043,33472,38023,38020,0,0,0,0,3613,3600,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.9405477218515051,-8.708943910090321,-8.507854791859383,-4.393943684925014,-5.276718613075934,0.012345,0.1,0.018819,0.2,1288,681,1153,33119,37822,37815,0,0,0,0,3599,3596,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9326488095238095,-8.76225008538237,-8.55805029532516,-4.415854009333001,-5.293606456097847,0.012276,0.1,0.018538,0.2,1436,827,1471,33600,38157,38155,0,0,0,0,3645,3654,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9442166691605567,-8.774091223434715,-8.564570481901871,-4.391159103862348,-5.273605736385142,0.012209,0.1,0.018261,0.2,1260,604,1120,33415,38435,38428,0,0,0,0,3621,3623,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9468139541883634,-8.749277730380221,-8.554540910146189,-4.3924254874113755,-5.271993355625409,0.012142,0.1,0.017988,0.2,1147,620,1033,33223,38135,38129,0,0,0,0,3694,3695,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9291134720114276,-8.789156599113456,-8.589321132488681,-4.434781816188874,-5.318090609754537,0.012075,0.1,0.017719,0.2,1390,992,1189,33603,38204,38199,0,0,0,0,3702,3704,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9452108316052055,-8.754665273903667,-8.575277186829025,-4.415322750979855,-5.295103421710762,0.01201,0.1,0.017454,0.2,1286,537,1106,33273,38008,38000,0,0,0,0,3610,3616,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9396215079603485,-8.755328594305125,-8.59328147881519,-4.3914033328725095,-5.278316675045605,0.011945,0.1,0.017193,0.2,1464,546,1253,33290,37807,37799,0,0,0,0,3563,3569,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9436468054558507,-8.759610532293651,-8.606058085261372,-4.371189716417411,-5.276880862928508,0.011881,0.1,0.016937,0.2,1342,542,1063,33432,38112,38104,0,0,0,0,3634,3650,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.932742470950913,-8.79685036431259,-8.628204079658776,-4.397564926797532,-5.302165490101055,0.011817,0.1,0.016683,0.2,1561,708,1048,33736,38303,38297,0,0,0,0,3649,3641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9388291445142581,-8.807359119796079,-8.640682725751214,-4.4145558261382805,-5.317898997925241,0.011754,0.1,0.016434,0.2,1426,599,1376,33104,37813,37797,0,0,0,0,3652,3671,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9432638930340834,-8.810303804339087,-8.646146138555961,-4.436276537708669,-5.332200995911779,0.011692,0.1,0.016189,0.2,1282,619,1014,33506,38410,38406,0,0,0,0,3573,3593,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9363595370509544,-8.828048681342006,-8.669239577276404,-4.447942489407183,-5.355671058308248,0.011631,0.1,0.015947,0.2,1323,794,1208,33265,38164,38157,0,0,0,0,3571,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9347424278559504,-8.859099683309173,-8.689968263042152,-4.47151208925082,-5.375885424689704,0.01157,0.1,0.015709,0.2,1370,819,1140,33544,38494,38489,0,0,0,0,3634,3639,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9397222646116282,-8.861213638700965,-8.689345511379669,-4.467035643993968,-5.372424737914316,0.01151,0.1,0.015474,0.2,1334,641,1075,32765,37627,37621,0,0,0,0,3650,3637,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9386819484240687,-8.884152241083925,-8.715383119710578,-4.454255567221889,-5.373597330138936,0.01145,0.1,0.015243,0.2,1405,628,1157,33155,38005,37998,0,0,0,0,3653,3638,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9471872099637736,-8.878295520058428,-8.71075061187091,-4.452899308272104,-5.3742928421157545,0.011391,0.1,0.015015,0.2,1253,511,1009,33401,37953,37948,0,0,0,0,3586,3601,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9405334368746453,-8.897152435885296,-8.737695587045742,-4.466736515067539,-5.3862520849274365,0.011333,0.1,0.014791,0.2,1281,710,998,33481,38349,38338,0,0,0,0,3547,3533,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9400150262960181,-8.893515901535874,-8.74008444802027,-4.476752717647967,-5.410164166266003,0.011275,0.1,0.01457,0.2,1231,765,1291,33275,38107,38099,0,0,0,0,3564,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.9439062167825797,-8.89919383391765,-8.753321424038006,-4.482141609793975,-5.414235059968419,0.011218,0.1,0.014352,0.2,1263,584,961,32927,37488,37481,0,0,0,0,3636,3642,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9381811576652943,-8.915992844158929,-8.763921558520888,-4.491371663869818,-5.418486841527843,0.011161,0.1,0.014137,0.2,1278,764,1376,33032,37809,37804,0,0,0,0,3693,3697,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9391456815502283,-8.907202057976766,-8.769945979364874,-4.4795056398707915,-5.422748325132828,0.011105,0.1,0.013926,0.2,1187,826,982,33079,37922,37910,0,0,0,0,3738,3741,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.9455945354863836,-8.898091535266394,-8.766772397374782,-4.5123448950793135,-5.445220195350528,0.011049,0.1,0.013718,0.2,1267,549,1138,33379,38257,38249,0,0,0,0,3670,3676,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.9379928315412186,-8.920690775385566,-8.767715839521449,-4.555382293689573,-5.493719382180057,0.010994,0.1,0.013513,0.2,1388,688,1199,33480,38208,38205,0,0,0,0,3636,3631,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9409234812735201,-8.923520530639646,-8.771232307887631,-4.55262094034329,-5.4974739828375725,0.01094,0.1,0.013311,0.2,1239,739,1125,33482,38505,38496,0,0,0,0,3664,3659,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9449845932928471,-8.917205403510014,-8.761503146541227,-4.571060918263681,-5.5011430414342755,0.010886,0.1,0.013112,0.2,1382,457,1018,33427,38016,38011,0,0,0,0,3646,3665,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.9428476541271662,-8.905289306986303,-8.755620365744573,-4.553156485623651,-5.494617596891394,0.010833,0.1,0.012916,0.2,1301,592,1159,33122,38145,38140,0,0,0,0,3663,3662,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9426770708283313,-8.909513540258066,-8.767056582016314,-4.5576142651290885,-5.499281026278953,0.01078,0.1,0.012723,0.2,1332,578,997,33320,38334,38326,0,0,0,0,3658,3645,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.937903392178244,-8.92339758593278,-8.781950631892773,-4.555972813222163,-5.497512754323559,0.010728,0.1,0.012533,0.2,1500,607,1169,33931,38632,38622,0,0,0,0,3670,3668,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9398141362023981,-8.955446958616605,-8.798537512682428,-4.581201732876707,-5.513319068279762,0.010676,0.1,0.012346,0.2,1472,581,1149,34111,38824,38820,0,0,0,0,3613,3624,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9364882062209595,-8.986955583207846,-8.827994635093619,-4.5984543172342764,-5.528058023802065,0.010625,0.1,0.012162,0.2,1434,712,1137,33789,38422,38414,0,0,0,0,3624,3627,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9390475044375582,-9.006635201526986,-8.843001644223742,-4.6178853580046,-5.5488508994706285,0.010574,0.1,0.01198,0.2,1410,616,1187,33239,38021,38015,0,0,0,0,3668,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9441044104410441,-9.000718073421424,-8.835231272419188,-4.589206795164326,-5.527790216071307,0.010524,0.1,0.011801,0.2,1236,627,1052,33330,38195,38192,0,0,0,0,3588,3600,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9415563062389765,-8.999955130012177,-8.843977122627791,-4.581854459514263,-5.523182375829067,0.010474,0.1,0.011625,0.2,1461,494,1147,33451,38180,38174,0,0,0,0,3655,3666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9435621866650656,-9.014941306721383,-8.863685961820119,-4.585147404918032,-5.5316599610002095,0.010424,0.1,0.011451,0.2,1333,547,1148,33311,38140,38135,0,0,0,0,3598,3594,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9422108306261735,-9.005138289551965,-8.87802109816302,-4.5623651806595475,-5.516101091889364,0.010375,0.1,0.01128,0.2,1386,553,1094,33553,38187,38184,0,0,0,0,3593,3597,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9347903977069151,-9.024022657638568,-8.895700647321663,-4.577989066647288,-5.5313200584097,0.010327,0.1,0.011111,0.2,1498,686,1248,33492,38327,38320,0,0,0,0,3635,3636,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.9364245607679769,-9.045357400506312,-8.916620641881789,-4.581934856241383,-5.542310071675724,0.010279,0.1,0.010945,0.2,1436,670,1112,33126,37870,37861,0,0,0,0,3611,3613,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9381903080008381,-9.057242716644717,-8.937175079756502,-4.593217991375041,-5.554581096798831,0.010231,0.1,0.010782,0.2,1495,570,1255,33409,38159,38155,0,0,0,0,3622,3626,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9329101356839857,-9.064824106686908,-8.95054688588602,-4.5922418159610965,-5.565323614706243,0.010184,0.1,0.010621,0.2,1464,766,1243,33239,37871,37864,0,0,0,0,3614,3624,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9440031059610561,-9.061898719523011,-8.95797057460423,-4.598818314459953,-5.578249196914165,0.010138,0.1,0.010462,0.2,1245,630,1055,33484,38502,38496,0,0,0,0,3578,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9385943871431998,-9.076926867490354,-8.983786353192363,-4.608892761877644,-5.591940259376935,0.010091,0.1,0.010306,0.2,1442,606,1149,33352,37901,37897,0,0,0,0,3559,3569,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.9360675512665863,-9.09648193397742,-9.013084023640197,-4.586085576674077,-5.578853688274161,0.010045,0.1,0.010152,0.2,1497,623,1185,33160,37790,37781,0,0,0,0,3716,3729,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9383085166217696,-9.112774716407479,-9.026354952623834,-4.595940478750836,-5.583023248121065,0.01,0.1,0.01,0.2,1366,718,1261,33781,38534,38530,0,0,0,0,3614,3622,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
