Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;2;;;;;;;1;
Mon 07:01.000000;;14;;;;;;;7;
Mon 07:02.000000;;22;;;;;;;11;
Mon 07:03.000000;;34;;;;;;;17;
Mon 07:04.000000;;46;;;;;;;23;
Mon 07:05.000000;;58;;;;;;;29;
Mon 07:06.000000;;72;;;;;;;36;
Mon 07:07.000000;;84;;;;;;;42;
Mon 07:08.000000;;98;;;;;;;49;
Mon 07:09.000000;;116;;;;;;;58;
Mon 07:10.000000;;124;;;;;;;62;
Mon 07:11.000000;;130;;;;;;;65;
Mon 07:12.000000;;138;;;;;;;69;
Mon 07:13.000000;;156;;;;;;;78;
Mon 07:14.000000;;162;;;;;;;81;
Mon 07:15.000000;;176;;;;;;;88;
Mon 07:16.000000;;184;;;;;;;92;
Mon 07:17.000000;;212;;;;;;;106;
Mon 07:18.000000;;220;;;;;;;110;
Mon 07:19.000000;;240;;;;;;;120;
Mon 07:20.000000;;250;;;;;;;125;
Mon 07:21.000000;;260;;;;;;;130;
Mon 07:22.000000;;274;;;;;;;137;
Mon 07:23.000000;;286;;;;;;;143;
Mon 07:24.000000;;306;;;;;;;153;
Mon 07:25.000000;;324;;;;;;;162;
Mon 07:26.000000;;336;;;;;;;168;
Mon 07:27.000000;;350;;;;;;;175;
Mon 07:28.000000;;362;;;;;;;181;
Mon 07:29.000000;;370;;;;;;;185;
Mon 07:30.000000;;378;;;;;;;189;
Mon 07:31.000000;;386;;;;;;;193;
Mon 07:32.000000;;392;;;;;;;196;
Mon 07:33.000000;;404;;;;;;;202;
Mon 07:34.000000;;422;;;;;;;211;
Mon 07:35.000000;;436;;;;;;;218;
Mon 07:36.000000;;448;;;;;;;224;
Mon 07:37.000000;;478;;;;;;;239;
Mon 07:38.000000;;486;;;;;;;243;
Mon 07:39.000000;;492;;;;;;;246;
Mon 07:40.000000;;508;;;;;;;254;
Mon 07:41.000000;;516;;;;;;;258;
Mon 07:42.000000;;530;;;;;;;265;
Mon 07:43.000000;;550;;0.23881255293897002;;1;;;275;
Mon 07:44.000000;;560;;0.23881255293897002;;1;;;280;
Mon 07:45.000000;;566;;0.23881255293897002;;1;;;283;
Mon 07:46.000000;;588;;0.23881255293897002;;1;;;294;
Mon 07:47.000000;;618;;0.23881255293897002;;1;;;309;
Mon 07:48.000000;;630;;0.23881255293897002;;1;;;315;
Mon 07:49.000000;;638;;0.23881255293897002;;1;;;319;
Mon 07:50.000000;;650;;0.23881255293897002;;1;;;325;
Mon 07:51.000000;;672;;0.47762510587794005;;2;;;336;
Mon 07:52.000000;;682;;0.47762510587794005;;2;;;341;
Mon 07:53.000000;;688;;0.47762510587794005;;2;;;344;
Mon 07:54.000000;;696;;0.47762510587794005;;2;;;348;
Mon 07:55.000000;;712;;0.47762510587794005;;2;;;356;
Mon 07:56.000000;;736;;0.47762510587794005;;2;;;368;
Mon 07:57.000000;;754;;0.47762510587794005;;2;;;377;
Mon 07:58.000000;;766;;0.47762510587794005;;2;;;383;
Mon 07:59.000000;1;779;;0.47762510587794005;;2;;1;390;
Mon 08:00.000000;1;799;;0.47762510587794005;;2;;1;400;
Mon 08:01.000000;1;813;;0.47762510587794005;;2;;1;407;
Mon 08:02.000000;1;821;;0.47762510587794005;;2;;1;411;
Mon 08:03.000000;1;841;;0.47762510587794005;;2;;1;421;
Mon 08:04.000000;1;851;;0.47762510587794005;;2;;1;426;
Mon 08:05.000000;1;863;;0.47762510587794005;;2;;1;432;
Mon 08:06.000000;1;883;;0.47762510587794005;;2;;1;442;
Mon 08:07.000000;1;891;;0.47762510587794005;;2;;1;446;
Mon 08:08.000000;1;907;;0.7165691145313563;;3;;1;454;
Mon 08:09.000000;1;917;;0.7165691145313563;;3;;1;459;
Mon 08:10.000000;1;927;;0.7165691145313563;;3;;1;464;
Mon 08:11.000000;1;943;;0.7165691145313563;;3;;1;472;
Mon 08:12.000000;1;959;;0.7165691145313563;;3;;1;480;
Mon 08:13.000000;1;971;;0.7165691145313563;;3;;1;486;
Mon 08:14.000000;1;983;;0.7165691145313563;;3;;1;492;
