Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.7616493701934814;;;;1;1;16;;2;;;;;0;0;;8;
Mon 07:01.000000;;0.7616493701934814;;;;1;1;26;;2;;;;;0;0;;13;
Mon 07:02.000000;;0.7616493701934814;;;;1;1;42;;2;;;;;0;0;;21;
Mon 07:03.000000;;0.7616493701934814;;;;1;1;54;;2;;;;;0;0;;27;
Mon 07:04.000000;;0.7616493701934814;;;;1;1;60;;2;;;;;0;0;;30;
Mon 07:05.000000;;0.7616493701934814;;;;1;1;72;;2;;;;;0;0;;36;
Mon 07:06.000000;;0.7616493701934814;;;;1;1;88;;2;;;;;0;0;;44;
Mon 07:07.000000;;0.7616493701934814;;;;1;1;114;;2;;;;;0;0;;57;
Mon 07:08.000000;;0.7616493701934814;;;;1;1;126;;2;;;;;0;0;;63;
Mon 07:09.000000;;0.7616493701934814;;;;1;1;144;;2;;;;;0;0;;72;
Mon 07:10.000000;;0.7616493701934814;;;;1;1;156;;2;;;;;0;0;;78;
Mon 07:11.000000;;0.7616493701934814;;;;1;1;170;;2;;;;;0;0;;85;
Mon 07:12.000000;;0.7616493701934814;;;;1;1;188;;2;;;;;0;0;;94;
Mon 07:13.000000;;0.7616493701934814;;;;1;1;196;;2;;;;;0;0;;98;
Mon 07:14.000000;;0.7616493701934814;;;;1;1;208;;2;;;;;0;0;;104;
Mon 07:15.000000;;0.7616493701934814;;;;1;1;210;;2;;;;;0;0;;105;
Mon 07:16.000000;;0.7616493701934814;;;;1;1;216;;2;;;;;0;0;;108;
Mon 07:17.000000;;0.7616493701934814;;;;1;1;230;;2;;;;;0;0;;115;
Mon 07:18.000000;;0.7616493701934814;;;;1;1;248;;2;;;;;0;0;;124;
Mon 07:19.000000;;0.7616493701934814;;;;1;1;262;;2;;;;;0;0;;131;
Mon 07:20.000000;;0.7616493701934814;;;;1;1;274;;2;;;;;0;0;;137;
Mon 07:20.771253;;1.2931530475616455;;;;1;2;274;;3;;;;;0;0;;137;
Mon 07:21.000000;;1.2931530475616455;;;;1;2;288;;3;;;;;0;0;;144;
Mon 07:22.000000;;1.2931530475616455;;;;1;2;310;;3;;;;;0;0;;155;
Mon 07:23.000000;;1.2931530475616455;;;;1;2;326;;3;;;;;0;0;;163;
Mon 07:24.000000;;1.2931530475616455;;;;1;2;338;;3;;;;;0;0;;169;
Mon 07:24.341957;;1.8163650035858154;;1;;1;2;338;;4;;;;;0;0;;169;
Mon 07:25.000000;;1.8163650035858154;;1;;1;2;356;;4;;;;;0;0;;178;
Mon 07:26.000000;;1.8163650035858154;;1;;1;2;364;;4;;;;;0;0;;182;
Mon 07:27.000000;;1.8163650035858154;;1;;1;2;374;;4;;;;;0;0;;187;
Mon 07:28.000000;;1.8163650035858154;;1;;1;2;382;;4;;;;;0;0;;191;
Mon 07:29.000000;;1.8163650035858154;;1;;1;2;398;;4;;;;;0;0;;199;
