Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.6814770698547363;1;1;;;;14;;2;;;;;0;0;;7;
Mon 07:01.000000;;0.6814770698547363;1;1;;;;20;;2;;;;;0;0;;10;
Mon 07:02.000000;;0.6814770698547363;1;1;;;;34;;2;;;;;0;0;;17;
Mon 07:03.000000;;0.6814770698547363;1;1;;;;40;;2;;;;;0;0;;20;
Mon 07:04.000000;;0.6814770698547363;1;1;;;;52;;2;;;;;0;0;;26;
Mon 07:05.000000;;0.6814770698547363;1;1;;;;68;;2;;;;;0;0;;34;
Mon 07:06.000000;;0.6814770698547363;1;1;;;;90;;2;;;;;0;0;;45;
Mon 07:07.000000;;0.6814770698547363;1;1;;;;100;;2;;;;;0;0;;50;
Mon 07:08.000000;;0.6814770698547363;1;1;;;;122;;2;;;;;0;0;;61;
Mon 07:09.000000;;0.6814770698547363;1;1;;;;134;;2;;;;;0;0;;67;
Mon 07:10.000000;;0.6814770698547363;1;1;;;;152;;2;;;;;0;0;;76;
Mon 07:11.000000;;0.6814770698547363;1;1;;;;172;;2;;;;;0;0;;86;
Mon 07:12.000000;;0.6814770698547363;1;1;;;;182;;2;;;;;0;0;;91;
Mon 07:13.000000;;0.6814770698547363;1;1;;;;202;;2;;;;;0;0;;101;
Mon 07:14.000000;;0.6814770698547363;1;1;;;;216;;2;;;;;0;0;;108;
Mon 07:15.000000;;0.6814770698547363;1;1;;;;244;;2;;;;;0;0;;122;
Mon 07:16.000000;;0.6814770698547363;1;1;;;;266;;2;;;;;0;0;;133;
Mon 07:17.000000;;0.6814770698547363;1;1;;;;290;;2;;;;;0;0;;145;
Mon 07:18.000000;;0.6814770698547363;1;1;;;;302;;2;;;;;0;0;;151;
Mon 07:19.000000;;0.6814770698547363;1;1;;;;318;;2;;;;;0;0;;159;
Mon 07:19.447757;;1.2362468242645264;2;1;;;;318;;3;;;;;0;0;;159;
Mon 07:20.000000;;1.2362468242645264;2;1;;;;334;;3;;;;;0;0;;167;
Mon 07:21.000000;;1.2362468242645264;2;1;;;;352;;3;;;;;0;0;;176;
Mon 07:22.000000;;1.2362468242645264;2;1;;;;370;;3;;;;;0;0;;185;
Mon 07:22.894471;;1.769545316696167;3;1;;;;370;;4;;;;;0;0;;185;
Mon 07:23.000000;;1.769545316696167;3;1;;;;380;;4;;;;;0;0;;190;
Mon 07:24.000000;;1.769545316696167;3;1;;;;398;;4;;;;;0;0;;199;
Mon 07:25.000000;;1.769545316696167;3;1;;;;418;;4;;;;;0;0;;209;
Mon 07:26.000000;;1.769545316696167;3;1;;;;428;;4;;;;;0;0;;214;
Mon 07:27.000000;;1.769545316696167;3;1;;;;444;;4;;;;;0;0;;222;
Mon 07:28.000000;;1.769545316696167;3;1;;;;456;;4;;;;;0;0;;228;
Mon 07:29.000000;;1.769545316696167;3;1;;;;474;;4;;;;;0;0;;237;
Mon 07:30.000000;;1.769545316696167;3;1;;;;494;;4;;;;;0;0;;247;
Mon 07:31.000000;;1.769545316696167;3;1;;;;500;;4;;;;;0;0;;250;
Mon 07:31.283144;;2.25642728805542;3;1;1;;;500;;5;;;;;0;0;;250;
Mon 07:32.000000;;2.25642728805542;3;1;1;;;514;;5;;;;;0;0;;257;
Mon 07:33.000000;;2.25642728805542;3;1;1;;;528;;5;;;;;0;0;;264;
Mon 07:34.000000;;2.25642728805542;3;1;1;;;546;;5;;;;;0;0;;273;
Mon 07:35.000000;;2.25642728805542;3;1;1;;;556;;5;;;;;0;0;;278;
Mon 07:36.000000;;2.25642728805542;3;1;1;;;568;;5;;;;;0;0;;284;
Mon 07:36.183902;;2.659205913543701;3;2;1;;;568;;6;;;;;0;0;;284;
Mon 07:37.000000;;2.659205913543701;3;2;1;;;580;;6;;;;;0;0;;290;
Mon 07:38.000000;;2.659205913543701;3;2;1;;;596;;6;;;;;0;0;;298;
Mon 07:39.000000;;2.659205913543701;3;2;1;;;604;;6;;;;;0;0;;302;
Mon 07:40.000000;;2.659205913543701;3;2;1;;;620;;6;;;;;0;0;;310;
Mon 07:41.000000;;2.659205913543701;3;2;1;;;638;;6;;;;;0;0;;319;
Mon 07:42.000000;;2.659205913543701;3;2;1;;;644;;6;;;;;0;0;;322;
Mon 07:43.000000;;2.659205913543701;3;2;1;;;660;;6;;;;;0;0;;330;
Mon 07:44.000000;;2.659205913543701;3;2;1;;;678;;6;;;;;0;0;;339;
Mon 07:45.000000;;2.659205913543701;3;2;1;;;688;;6;;;;;0;0;;344;
Mon 07:46.000000;;2.659205913543701;3;2;1;;;700;;6;;;;;0;0;;350;
Mon 07:46.671817;;3.153130054473877;3;2;2;;;700;;7;;;;;0;0;;350;
Mon 07:47.000000;;3.153130054473877;3;2;2;;;718;;7;0.23894400865341628;;1;;0;0;;359;
Mon 07:48.000000;;3.153130054473877;3;2;2;;;724;;7;0.23894400865341628;;1;;0;0;;362;
Mon 07:49.000000;;3.153130054473877;3;2;2;;;742;;7;0.23894400865341628;;1;;0;0;;371;
Mon 07:50.000000;;3.153130054473877;3;2;2;;;764;;7;0.23894400865341628;;1;;0;0;;382;
Mon 07:50.627864;;3.588709592819214;4;2;2;;;764;;8;0.23894400865341628;;1;;0;0;;382;
Mon 07:51.000000;;3.588709592819214;4;2;2;;;774;;8;0.47788801730683256;;2;;0;0;;387;
Mon 07:52.000000;;3.588709592819214;4;2;2;;;786;;8;0.47788801730683256;;2;;0;0;;393;
