hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 08:00:00,2023-05-22 08:00:00,4.0,1726.0,2.0,,2.0,864.0
2023-05-22 09:00:00,2023-05-22 09:00:00,16.0,2621.0,5.0,3.0,11.0,1316.0
2023-05-22 10:00:00,2023-05-22 10:00:00,34.0,3734.0,8.0,25.0,26.0,1880.0
2023-05-22 11:00:00,2023-05-22 11:00:00,77.0,4828.0,25.0,36.0,52.0,2440.0
2023-05-22 12:00:00,2023-05-22 12:00:00,120.0,5966.0,46.0,57.0,74.0,3020.0
2023-05-22 13:00:00,2023-05-22 13:00:00,173.0,7937.0,62.0,109.0,111.0,4024.0
2023-05-22 14:00:00,2023-05-22 14:00:00,281.0,10503.0,112.0,164.0,169.0,5336.0
2023-05-22 15:00:00,2023-05-22 15:00:00,403.0,12873.0,184.0,264.0,219.0,6546.0
2023-05-22 16:00:00,2023-05-22 16:00:00,521.0,14835.0,260.0,353.0,261.0,7548.0
2023-05-22 17:00:00,2023-05-22 17:00:00,619.0,16546.0,329.0,437.0,290.0,8418.0
2023-05-22 18:00:00,2023-05-22 18:00:00,711.0,17880.0,391.0,507.0,320.0,9100.0
2023-05-22 19:00:00,2023-05-22 19:00:00,808.0,18904.0,460.0,560.0,348.0,9626.0
2023-05-22 20:00:00,2023-05-22 20:00:00,877.0,19868.0,501.0,625.0,376.0,10122.0
2023-05-22 21:00:00,2023-05-22 21:00:00,921.0,20417.0,526.0,660.0,395.0,10406.0
2023-05-22 22:00:00,2023-05-22 22:00:00,960.0,20696.0,560.0,680.0,400.0,10548.0
2023-05-22 23:00:00,2023-05-22 23:00:00,968.0,20696.0,568.0,682.0,400.0,10548.0
2023-05-23 00:00:00,2023-05-23 00:00:00,968.0,20696.0,568.0,682.0,400.0,10548.0
2023-05-23 01:00:00,2023-05-23 01:00:00,968.0,20696.0,568.0,682.0,400.0,10548.0
2023-05-23 02:00:00,2023-05-23 02:00:00,968.0,20696.0,568.0,682.0,400.0,10548.0
2023-05-23 03:00:00,2023-05-23 03:00:00,972.0,20803.0,571.0,690.0,401.0,10602.0
2023-05-23 04:00:00,2023-05-23 04:00:00,999.0,21310.0,589.0,730.0,410.0,10860.0
2023-05-23 05:00:00,2023-05-23 05:00:00,1161.0,22668.0,701.0,829.0,460.0,11564.0
2023-05-23 06:00:00,2023-05-23 06:00:00,1627.0,24240.0,1067.0,978.0,560.0,12400.0
2023-05-23 07:00:00,2023-05-23 07:00:00,1920.0,24997.0,1297.0,1072.0,623.0,12810.0
2023-05-23 08:00:00,2023-05-23 08:00:00,2057.0,25607.0,1408.0,1124.0,649.0,13128.0
2023-05-23 09:00:00,2023-05-23 09:00:00,2152.0,26202.0,1482.0,1166.0,670.0,13436.0
2023-05-23 10:00:00,2023-05-23 10:00:00,2267.0,26884.0,1559.0,1215.0,708.0,13796.0
2023-05-23 11:00:00,2023-05-23 11:00:00,2395.0,27810.0,1629.0,1258.0,766.0,14288.0
2023-05-23 12:00:00,2023-05-23 12:00:00,2521.0,28835.0,1700.0,1331.0,821.0,14828.0
2023-05-23 13:00:00,2023-05-23 13:00:00,2618.0,29989.0,1759.0,1384.0,859.0,15424.0
2023-05-23 14:00:00,2023-05-23 14:00:00,2725.0,31294.0,1815.0,1425.0,910.0,16102.0
2023-05-23 15:00:00,2023-05-23 15:00:00,2867.0,32715.0,1902.0,1502.0,965.0,16840.0
2023-05-23 16:00:00,2023-05-23 16:00:00,2986.0,33809.0,1971.0,1551.0,1015.0,17412.0
2023-05-23 17:00:00,2023-05-23 17:00:00,3097.0,34892.0,2037.0,1598.0,1060.0,17976.0
2023-05-23 18:00:00,2023-05-23 18:00:00,3214.0,35895.0,2097.0,1649.0,1117.0,18506.0
2023-05-23 19:00:00,2023-05-23 19:00:00,3306.0,36748.0,2166.0,1692.0,1140.0,18944.0
2023-05-23 20:00:00,2023-05-23 20:00:00,3368.0,37475.0,2207.0,1727.0,1161.0,19318.0
2023-05-23 21:00:00,2023-05-23 21:00:00,3416.0,37973.0,2245.0,1768.0,1171.0,19572.0
2023-05-23 22:00:00,2023-05-23 22:00:00,3445.0,38159.0,2264.0,1779.0,1181.0,19670.0
2023-05-23 23:00:00,2023-05-23 23:00:00,3451.0,38159.0,2270.0,1785.0,1181.0,19670.0
2023-05-24 00:00:00,2023-05-24 00:00:00,3453.0,38159.0,2272.0,1785.0,1181.0,19670.0
