hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,2.0,914.0,,5.0,2.0,458.0
2023-05-22 08:00:00,2023-05-22 08:00:00,6.0,1690.0,,9.0,6.0,848.0
2023-05-22 09:00:00,2023-05-22 09:00:00,12.0,2690.0,2.0,12.0,10.0,1350.0
2023-05-22 10:00:00,2023-05-22 10:00:00,25.0,3807.0,8.0,50.0,17.0,1912.0
2023-05-22 11:00:00,2023-05-22 11:00:00,55.0,4884.0,15.0,88.0,40.0,2462.0
2023-05-22 12:00:00,2023-05-22 12:00:00,107.0,6243.0,46.0,127.0,61.0,3152.0
2023-05-22 13:00:00,2023-05-22 13:00:00,219.0,8141.0,104.0,174.0,115.0,4128.0
2023-05-22 14:00:00,2023-05-22 14:00:00,317.0,10755.0,156.0,227.0,161.0,5458.0
2023-05-22 15:00:00,2023-05-22 15:00:00,491.0,13199.0,270.0,327.0,221.0,6710.0
2023-05-22 16:00:00,2023-05-22 16:00:00,675.0,15226.0,421.0,436.0,254.0,7740.0
2023-05-22 17:00:00,2023-05-22 17:00:00,825.0,16921.0,530.0,509.0,295.0,8608.0
2023-05-22 18:00:00,2023-05-22 18:00:00,979.0,18346.0,629.0,596.0,350.0,9348.0
2023-05-22 19:00:00,2023-05-22 19:00:00,1117.0,19490.0,735.0,662.0,382.0,9936.0
2023-05-22 20:00:00,2023-05-22 20:00:00,1275.0,20516.0,879.0,726.0,396.0,10456.0
2023-05-22 21:00:00,2023-05-22 21:00:00,1369.0,21006.0,959.0,756.0,410.0,10708.0
2023-05-22 22:00:00,2023-05-22 22:00:00,1412.0,21275.0,991.0,776.0,421.0,10848.0
2023-05-22 23:00:00,2023-05-22 23:00:00,1415.0,21275.0,994.0,779.0,421.0,10848.0
2023-05-23 00:00:00,2023-05-23 00:00:00,1415.0,21275.0,994.0,779.0,421.0,10848.0
2023-05-23 01:00:00,2023-05-23 01:00:00,1415.0,21279.0,994.0,779.0,421.0,10850.0
