Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.6849582195281982;1;1;;;;14;;2;;;;;0;0;;7;
Mon 07:01.000000;;0.6849582195281982;1;1;;;;32;;2;;;;;0;0;;16;
Mon 07:02.000000;;0.6849582195281982;1;1;;;;42;;2;;;;;0;0;;21;
Mon 07:03.000000;;0.6849582195281982;1;1;;;;60;;2;;;;;0;0;;30;
Mon 07:04.000000;;0.6849582195281982;1;1;;;;78;;2;;;;;0;0;;39;
Mon 07:05.000000;;0.6849582195281982;1;1;;;;90;;2;;;;;0;0;;45;
Mon 07:06.000000;;0.6849582195281982;1;1;;;;94;;2;;;;;0;0;;47;
Mon 07:07.000000;;0.6849582195281982;1;1;;;;102;;2;;;;;0;0;;51;
Mon 07:08.000000;;0.6849582195281982;1;1;;;;112;;2;;;;;0;0;;56;
Mon 07:09.000000;;0.6849582195281982;1;1;;;;120;;2;;;;;0;0;;60;
Mon 07:10.000000;;0.6849582195281982;1;1;;;;132;;2;;;;;0;0;;66;
Mon 07:11.000000;;0.6849582195281982;1;1;;;;146;;2;;;;;0;0;;73;
Mon 07:12.000000;;0.6849582195281982;1;1;;;;160;;2;;;;;0;0;;80;
Mon 07:13.000000;;0.6849582195281982;1;1;;;;178;;2;;;;;0;0;;89;
Mon 07:14.000000;;0.6849582195281982;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:15.000000;;0.6849582195281982;1;1;;;;198;;2;;;;;0;0;;99;
Mon 07:16.000000;;0.6849582195281982;1;1;;;;210;;2;;;;;0;0;;105;
Mon 07:17.000000;;0.6849582195281982;1;1;;;;238;;2;;;;;0;0;;119;
Mon 07:18.000000;;0.6849582195281982;1;1;;;;250;;2;;;;;0;0;;125;
Mon 07:19.000000;;0.6849582195281982;1;1;;;;270;;2;;;;;0;0;;135;
Mon 07:19.447757;;1.2052288055419922;2;1;;;;270;;3;;;;;0;0;;135;
Mon 07:20.000000;;1.2052288055419922;2;1;;;;286;;3;;;;;0;0;;143;
Mon 07:21.000000;;1.2052288055419922;2;1;;;;296;;3;;;;;0;0;;148;
Mon 07:22.000000;;1.2052288055419922;2;1;;;;318;;3;;;;;0;0;;159;
Mon 07:22.894471;;1.6556854248046875;3;1;;;;318;;4;;;;;0;0;;159;
Mon 07:23.000000;;1.6556854248046875;3;1;;;;338;;4;;;;;0;0;;169;
Mon 07:24.000000;;1.6556854248046875;3;1;;;;350;;4;;;;;0;0;;175;
Mon 07:25.000000;;1.6556854248046875;3;1;;;;358;;4;;;;;0;0;;179;
Mon 07:26.000000;;1.6556854248046875;3;1;;;;364;;4;;;;;0;0;;182;
Mon 07:27.000000;;1.6556854248046875;3;1;;;;374;;4;;;;;0;0;;187;
Mon 07:28.000000;;1.6556854248046875;3;1;;;;386;;4;;;;;0;0;;193;
Mon 07:29.000000;;1.6556854248046875;3;1;;;;404;;4;;;;;0;0;;202;
Mon 07:30.000000;;1.6556854248046875;3;1;;;;416;;4;;;;;0;0;;208;
Mon 07:31.000000;;1.6556854248046875;3;1;;;;432;;4;;;;;0;0;;216;
Mon 07:31.406562;;2.1926321983337402;4;1;;;;432;;5;;;;;0;0;;216;
Mon 07:32.000000;;2.1926321983337402;4;1;;;;442;;5;;;;;0;0;;221;
Mon 07:33.000000;;2.1926321983337402;4;1;;;;466;;5;;;;;0;0;;233;
Mon 07:34.000000;;2.1926321983337402;4;1;;;;480;;5;;;;;0;0;;240;
Mon 07:35.000000;;2.1926321983337402;4;1;;;;500;;5;;;;;0;0;;250;
Mon 07:36.000000;;2.1926321983337402;4;1;;;;516;;5;;;;;0;0;;258;
Mon 07:36.183902;;2.674278974533081;4;2;;;;516;;6;;;;;0;0;;258;
Mon 07:37.000000;;2.674278974533081;4;2;;;;534;;6;;;;;0;0;;267;
Mon 07:38.000000;;2.674278974533081;4;2;;;;548;;6;;;;;0;0;;274;
Mon 07:39.000000;;2.674278974533081;4;2;;;;562;;6;;;;;0;0;;281;
Mon 07:40.000000;;2.674278974533081;4;2;;;;576;;6;;;;;0;0;;288;
Mon 07:41.000000;;2.674278974533081;4;2;;;;590;;6;;;;;0;0;;295;
Mon 07:42.000000;;2.674278974533081;4;2;;;;608;;6;;;;;0;0;;304;
Mon 07:43.000000;;2.674278974533081;4;2;;;;622;;6;;;;;0;0;;311;
Mon 07:44.000000;;2.674278974533081;4;2;;;;638;;6;;;;;0;0;;319;
Mon 07:45.000000;;2.674278974533081;4;2;;;;650;;6;;;;;0;0;;325;
Mon 07:46.000000;;2.674278974533081;4;2;;;;656;;6;;;;;0;0;;328;
Mon 07:47.000000;;2.674278974533081;4;2;;;;664;;6;;;;;0;0;;332;
Mon 07:47.918653;;3.2073709964752197;5;2;;;;664;;7;;;;;0;0;;332;
Mon 07:48.000000;;3.2073709964752197;5;2;;;;670;;7;;;;;0;0;;335;
Mon 07:49.000000;;3.2073709964752197;5;2;;;;696;;7;;;;;0;0;;348;
Mon 07:50.000000;;3.2073709964752197;5;2;;;;706;;7;;;;;0;0;;353;
Mon 07:51.000000;;3.2073709964752197;5;2;;;;714;;7;;;;;0;0;;357;
Mon 07:52.000000;;3.2073709964752197;5;2;;;;732;;7;;;;;0;0;;366;
Mon 07:52.717526;;3.738537311553955;6;2;;;;732;;8;;;;;0;0;;366;
Mon 07:53.000000;;3.738537311553955;6;2;;;;744;;8;;;;;0;0;;372;
Mon 07:54.000000;;3.738537311553955;6;2;;;;760;;8;;;;;0;0;;380;
Mon 07:55.000000;;3.738537311553955;6;2;;;;770;;8;;;;;0;0;;385;
Mon 07:56.000000;;3.738537311553955;6;2;;;;778;;8;;;;;0;0;;389;
Mon 07:57.000000;;3.738537311553955;6;2;;;;790;;8;;;;;0;0;;395;
Mon 07:58.000000;;3.738537311553955;6;2;;;;818;;8;;;;;0;0;;409;
Mon 07:59.000000;;3.738537311553955;6;2;;;;836;;8;;;;;0;0;;418;
