Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.698854923248291;1;1;;;;12;;2;;;;;0;0;;6;
Mon 07:01.000000;;0.698854923248291;1;1;;;;16;;2;;;;;0;0;;8;
Mon 07:02.000000;;0.698854923248291;1;1;;;;30;;2;;;;;0;0;;15;
Mon 07:03.000000;;0.698854923248291;1;1;;;;48;;2;;;;;0;0;;24;
Mon 07:04.000000;;0.698854923248291;1;1;;;;58;;2;;;;;0;0;;29;
Mon 07:05.000000;;0.698854923248291;1;1;;;;70;;2;;;;;0;0;;35;
Mon 07:06.000000;;0.698854923248291;1;1;;;;74;;2;;;;;0;0;;37;
Mon 07:07.000000;;0.698854923248291;1;1;;;;90;;2;;;;;0;0;;45;
Mon 07:08.000000;;0.698854923248291;1;1;;;;102;;2;;;;;0;0;;51;
Mon 07:09.000000;;0.698854923248291;1;1;;;;110;;2;;;;;0;0;;55;
Mon 07:10.000000;;0.698854923248291;1;1;;;;128;;2;;;;;0;0;;64;
Mon 07:11.000000;;0.698854923248291;1;1;;;;140;;2;;;;;0;0;;70;
Mon 07:12.000000;;0.698854923248291;1;1;;;;154;;2;;;;;0;0;;77;
Mon 07:13.000000;;0.698854923248291;1;1;;;;166;;2;;;;;0;0;;83;
Mon 07:14.000000;;0.698854923248291;1;1;;;;190;;2;;;;;0;0;;95;
Mon 07:15.000000;;0.698854923248291;1;1;;;;212;;2;;;;;0;0;;106;
Mon 07:16.000000;;0.698854923248291;1;1;;;;228;;2;;;;;0;0;;114;
Mon 07:17.000000;;0.698854923248291;1;1;;;;244;;2;;;;;0;0;;122;
Mon 07:18.000000;;0.698854923248291;1;1;;;;252;;2;;;;;0;0;;126;
Mon 07:19.000000;;0.698854923248291;1;1;;;;262;;2;;;;;0;0;;131;
Mon 07:19.447757;;1.320246934890747;2;1;;;;262;;3;;;;;0;0;;131;
Mon 07:20.000000;;1.320246934890747;2;1;;;;268;;3;0.20422466957049012;;1;;0;0;;134;
Mon 07:21.000000;;1.320246934890747;2;1;;;;280;;3;0.20422466957049012;;1;;0;0;;140;
Mon 07:22.000000;;1.320246934890747;2;1;;;;298;;3;0.20422466957049012;;1;;0;0;;149;
Mon 07:22.894471;;1.890568494796753;2;2;;;;298;;4;0.20422466957049012;;1;;0;0;;149;
Mon 07:23.000000;;1.890568494796753;2;2;;;;314;;4;0.20422466957049012;;1;;0;0;;157;
Mon 07:24.000000;;1.890568494796753;2;2;;;;322;;4;0.20422466957049012;;1;;0;0;;161;
Mon 07:25.000000;;1.890568494796753;2;2;;;;342;;4;0.20422466957049012;;1;;0;0;;171;
Mon 07:26.000000;;1.890568494796753;2;2;;;;356;;4;0.20422466957049012;;1;;0;0;;178;
Mon 07:27.000000;;1.890568494796753;2;2;;;;372;;4;0.20422466957049012;;1;;0;0;;186;
Mon 07:28.000000;;1.890568494796753;2;2;;;;382;;4;0.20422466957049012;;1;;0;0;;191;
Mon 07:29.000000;;1.890568494796753;2;2;;;;386;;4;0.20422466957049012;;1;;0;0;;193;
Mon 07:30.000000;;1.890568494796753;2;2;;;;394;;4;0.20422466957049012;;1;;0;0;;197;
