Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;20;;;;;;;10;
Mon 07:01.000000;;32;;;;;;;16;
Mon 07:02.000000;;44;;;;;;;22;
Mon 07:03.000000;;64;;;;;;;32;
Mon 07:04.000000;;74;;;;;;;37;
Mon 07:05.000000;;92;;;;;;;46;
Mon 07:06.000000;;120;;;;;;;60;
Mon 07:07.000000;;132;;;;;;;66;
Mon 07:08.000000;;142;;;;;;;71;
Mon 07:09.000000;;162;;;;;;;81;
Mon 07:10.000000;;186;;;;;;;93;
Mon 07:11.000000;;202;;;;;;;101;
Mon 07:12.000000;;218;;;;;;;109;
Mon 07:13.000000;;240;;;;;;;120;
Mon 07:14.000000;;254;;;;;;;127;
Mon 07:15.000000;;266;;;;;;;133;
Mon 07:16.000000;;276;;;;;;;138;
Mon 07:17.000000;;286;;;;;;;143;
Mon 07:18.000000;;304;;;;;;;152;
Mon 07:19.000000;;320;;;;;;;160;
Mon 07:20.000000;;328;;;;;;;164;
Mon 07:21.000000;;338;;;;;;;169;
Mon 07:22.000000;;356;;;;;;;178;
Mon 07:23.000000;;374;;;;;;;187;
Mon 07:24.000000;;386;;;;;;;193;
Mon 07:25.000000;;398;;;;;;;199;
Mon 07:26.000000;;420;;;;;;;210;
Mon 07:27.000000;;426;;;;;;;213;
Mon 07:28.000000;;432;;;;;;;216;
Mon 07:29.000000;;452;;;;;;;226;
Mon 07:30.000000;;462;;;;;;;231;
Mon 07:31.000000;;478;;;;;;;239;
Mon 07:32.000000;;490;;;;;;;245;
Mon 07:33.000000;;496;;;;;;;248;
Mon 07:34.000000;;510;;;;;;;255;
Mon 07:35.000000;;524;;;;;;;262;
Mon 07:36.000000;;550;;;;;;;275;
Mon 07:37.000000;;560;;;;;;;280;
Mon 07:38.000000;;574;;;;;;;287;
Mon 07:39.000000;;582;;;;;;;291;
Mon 07:40.000000;;594;;;;;;;297;
Mon 07:41.000000;;614;;;;;;;307;
Mon 07:42.000000;;626;;;;;;;313;
Mon 07:43.000000;;646;;;;;;;323;
Mon 07:44.000000;;658;;;;;;;329;
Mon 07:45.000000;;672;;;;;;;336;
Mon 07:46.000000;;688;;;;;;;344;
Mon 07:47.000000;;700;;;;;;;350;
Mon 07:48.000000;;710;;;;;;;355;
Mon 07:49.000000;;720;;;;;;;360;
Mon 07:50.000000;;736;;;;;;;368;
Mon 07:51.000000;;746;;;;;;;373;
Mon 07:52.000000;;762;;;;;;;381;
Mon 07:53.000000;;788;;;;;;;394;
Mon 07:54.000000;;792;;;;;;;396;
Mon 07:55.000000;;808;;;;;;;404;
Mon 07:56.000000;;828;;;;;;;414;
Mon 07:57.000000;;844;;;;;;;422;
Mon 07:58.000000;;858;;;;;;;429;
Mon 07:59.000000;;876;;;;;;;438;
Mon 08:00.000000;;886;;;;;;;443;
Mon 08:01.000000;;898;;;;;;;449;
Mon 08:02.000000;;906;;;;;;;453;
Mon 08:03.000000;;914;;;;;;;457;
Mon 08:04.000000;;928;;;;;;;464;
Mon 08:05.000000;;936;;;;;;;468;
Mon 08:06.000000;;962;;;;;;;481;
Mon 08:07.000000;;990;;;;;;;495;
Mon 08:08.000000;;996;;;;;;;498;
Mon 08:09.000000;;1010;;;;;;;505;
Mon 08:10.000000;;1024;;0.20422466957049012;;1;;;512;
Mon 08:11.000000;;1046;;0.20422466957049012;;1;;;523;
Mon 08:12.000000;;1066;;0.20422466957049012;;1;;;533;
Mon 08:13.000000;;1082;;0.20422466957049012;;1;;;541;
Mon 08:14.000000;;1096;;0.20422466957049012;;1;;;548;
Mon 08:15.000000;;1110;;0.20422466957049012;;1;;;555;
Mon 08:16.000000;;1124;;0.20422466957049012;;1;;;562;
Mon 08:17.000000;;1128;;0.20422466957049012;;1;;;564;
Mon 08:18.000000;;1138;;0.4472997656942802;;2;;;569;
Mon 08:19.000000;;1148;;0.4472997656942802;;2;;;574;
Mon 08:20.000000;;1162;;0.6871564258522531;;3;;;581;
Mon 08:21.000000;;1182;;0.6871564258522531;;3;;;591;
Mon 08:22.000000;;1188;;0.6871564258522531;;3;;;594;
Mon 08:23.000000;;1202;;0.6871564258522531;;3;;;601;
Mon 08:24.000000;;1222;;0.6871564258522531;;3;;;611;
Mon 08:25.000000;;1242;;0.927013086010226;;4;;;621;
Mon 08:26.000000;;1250;;0.927013086010226;;4;;;625;
Mon 08:27.000000;;1264;;0.927013086010226;;4;;;632;
Mon 08:28.000000;;1282;;0.927013086010226;;4;;;641;
Mon 08:29.000000;;1298;;0.927013086010226;;4;;;649;
Mon 08:30.000000;;1318;;0.927013086010226;;4;;;659;
Mon 08:31.000000;;1336;;1.3309105854959165;;5;;;668;
Mon 08:32.000000;;1344;;1.3309105854959165;;5;;;672;
Mon 08:33.000000;;1354;;1.3309105854959165;;5;;;677;
Mon 08:34.000000;;1370;;1.3309105854959165;;5;;;685;
Mon 08:35.000000;;1378;;1.3309105854959165;;5;;;689;
Mon 08:36.000000;;1394;;1.3309105854959165;;5;;;697;
Mon 08:37.000000;;1400;;1.3309105854959165;;5;;;700;
Mon 08:37.545520;1;1400;1;1.3309105854959165;0.7709461920863825;5;;;700;
Mon 08:38.000000;1;1418;1;1.3309105854959165;0.7709461920863825;5;;;709;
Mon 08:39.000000;1;1430;1;1.3309105854959165;0.7709461920863825;5;;;715;
Mon 08:40.000000;1;1446;1;1.3309105854959165;0.7709461920863825;5;;;723;
Mon 08:41.000000;1;1450;1;1.3309105854959165;0.7709461920863825;5;;;725;
Mon 08:42.000000;1;1460;1;1.3309105854959165;0.7709461920863825;5;;;730;
Mon 08:43.000000;2;1479;1;1.3309105854959165;0.7709461920863825;5;;1;740;
Mon 08:44.000000;2;1481;1;1.3309105854959165;0.7709461920863825;5;;1;741;
Mon 08:45.000000;2;1487;1;1.3309105854959165;0.7709461920863825;5;;1;744;
Mon 08:46.000000;2;1509;1;1.3309105854959165;0.7709461920863825;5;;1;755;
Mon 08:47.000000;2;1517;1;1.3309105854959165;0.7709461920863825;5;;1;759;
Mon 08:48.000000;2;1543;1;1.5351352550664066;0.7709461920863825;6;;1;772;
Mon 08:49.000000;2;1553;1;1.5351352550664066;0.7709461920863825;6;;1;777;
Mon 08:50.000000;2;1571;1;1.5351352550664066;0.7709461920863825;6;;1;786;
Mon 08:51.000000;2;1579;1;1.5351352550664066;0.7709461920863825;6;;1;790;
Mon 08:51.602225;3;1579;2;1.5351352550664066;1.541892384172765;6;;1;790;
Mon 08:52.000000;3;1599;2;1.7393599246368967;1.541892384172765;7;;1;800;
Mon 08:53.000000;3;1619;2;1.7393599246368967;1.541892384172765;7;;1;810;
Mon 08:54.000000;3;1641;2;1.7393599246368967;1.541892384172765;7;;1;821;
Mon 08:55.000000;3;1657;2;1.7393599246368967;1.541892384172765;7;;1;829;
Mon 08:56.000000;4;1684;2;1.9435845942073868;1.541892384172765;8;;2;843;
Mon 08:57.000000;4;1706;2;2.186659690331177;1.541892384172765;9;;2;854;
Mon 08:58.000000;4;1720;2;2.186659690331177;1.541892384172765;9;;2;861;
Mon 08:59.000000;4;1726;2;2.186659690331177;1.541892384172765;9;;2;864;
Mon 09:00.000000;4;1736;2;2.186659690331177;1.541892384172765;9;;2;869;
Mon 09:01.000000;4;1752;2;2.186659690331177;1.541892384172765;9;;2;877;
Mon 09:02.000000;4;1770;2;2.186659690331177;1.541892384172765;9;;2;886;
Mon 09:03.000000;4;1786;2;2.186659690331177;1.541892384172765;9;;2;894;
Mon 09:04.000000;4;1800;2;2.4265163504891496;1.541892384172765;10;;2;901;
Mon 09:05.000000;4;1812;2;2.4265163504891496;1.541892384172765;10;;2;907;
Mon 09:06.000000;4;1824;2;2.4265163504891496;1.541892384172765;10;;2;913;
Mon 09:07.000000;5;1835;2;2.4265163504891496;1.541892384172765;10;;3;919;
Mon 09:08.000000;5;1849;2;2.4265163504891496;1.541892384172765;10;;3;926;
Mon 09:09.000000;5;1859;2;2.4265163504891496;1.541892384172765;10;;3;931;
Mon 09:10.000000;5;1873;2;2.6695914466129396;1.541892384172765;11;;3;938;
Mon 09:11.000000;5;1889;2;2.6695914466129396;1.541892384172765;11;;3;946;
Mon 09:12.000000;5;1907;2;2.6695914466129396;1.541892384172765;11;;3;955;
Mon 09:13.000000;5;1919;2;2.6695914466129396;1.541892384172765;11;;3;961;
Mon 09:14.000000;5;1937;2;2.6695914466129396;1.541892384172765;11;;3;970;
Mon 09:15.000000;5;1953;2;2.6695914466129396;1.541892384172765;11;;3;978;
Mon 09:16.000000;5;1977;2;2.9126665427367295;1.541892384172765;12;;3;990;
Mon 09:17.000000;5;1997;2;2.9126665427367295;1.541892384172765;12;;3;1000;
Mon 09:18.000000;5;2009;2;2.9126665427367295;1.541892384172765;12;;3;1006;
Mon 09:19.000000;5;2031;2;2.9126665427367295;1.541892384172765;12;;3;1017;
Mon 09:20.000000;5;2053;2;2.9126665427367295;1.541892384172765;12;;3;1028;
Mon 09:21.000000;5;2071;2;2.9126665427367295;1.541892384172765;12;;3;1037;
Mon 09:22.000000;5;2083;2;2.9126665427367295;1.541892384172765;12;;3;1043;
Mon 09:22.292577;5;2083;2;2.9126665427367295;1.646545812868603;12;1;3;1043;
Mon 09:23.000000;5;2093;2;2.9126665427367295;1.646545812868603;12;1;3;1048;
Mon 09:24.000000;5;2103;2;3.25111386111602;1.646545812868603;13;1;3;1053;
