Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.68465256690979;1;1;;;;16;;2;;;;;0;0;;8;
Mon 07:01.000000;;0.68465256690979;1;1;;;;24;;2;;;;;0;0;;12;
Mon 07:02.000000;;0.68465256690979;1;1;;;;40;;2;;;;;0;0;;20;
Mon 07:03.000000;;0.68465256690979;1;1;;;;52;;2;;;;;0;0;;26;
Mon 07:04.000000;;0.68465256690979;1;1;;;;66;;2;;;;;0;0;;33;
Mon 07:05.000000;;0.68465256690979;1;1;;;;76;;2;;;;;0;0;;38;
Mon 07:06.000000;;0.68465256690979;1;1;;;;88;;2;;;;;0;0;;44;
Mon 07:07.000000;;0.68465256690979;1;1;;;;102;;2;;;;;0;0;;51;
Mon 07:08.000000;;0.68465256690979;1;1;;;;114;;2;;;;;0;0;;57;
Mon 07:09.000000;;0.68465256690979;1;1;;;;118;;2;;;;;0;0;;59;
Mon 07:10.000000;;0.68465256690979;1;1;;;;130;;2;;;;;0;0;;65;
Mon 07:11.000000;;0.68465256690979;1;1;;;;148;;2;;;;;0;0;;74;
Mon 07:12.000000;;0.68465256690979;1;1;;;;162;;2;;;;;0;0;;81;
Mon 07:13.000000;;0.68465256690979;1;1;;;;174;;2;;;;;0;0;;87;
Mon 07:14.000000;;0.68465256690979;1;1;;;;192;;2;;;;;0;0;;96;
Mon 07:15.000000;;0.68465256690979;1;1;;;;210;;2;;;;;0;0;;105;
Mon 07:16.000000;;0.68465256690979;1;1;;;;220;;2;;;;;0;0;;110;
Mon 07:17.000000;;0.68465256690979;1;1;;;;236;;2;;;;;0;0;;118;
Mon 07:18.000000;;0.68465256690979;1;1;;;;254;;2;;;;;0;0;;127;
Mon 07:19.000000;;0.68465256690979;1;1;;;;266;;2;;;;;0;0;;133;
Mon 07:19.447757;;1.200298547744751;2;1;;;;266;;3;;;;;0;0;;133;
Mon 07:20.000000;;1.200298547744751;2;1;;;;272;;3;;;;;0;0;;136;
Mon 07:21.000000;;1.200298547744751;2;1;;;;278;;3;;;;;0;0;;139;
Mon 07:22.000000;;1.200298547744751;2;1;;;;302;;3;;;;;0;0;;151;
Mon 07:22.894471;;1.7252001762390137;2;1;1;;;302;;4;;;;;0;0;;151;
Mon 07:23.000000;;1.7252001762390137;2;1;1;;;304;;4;;;;;0;0;;152;
Mon 07:24.000000;;1.7252001762390137;2;1;1;;;316;;4;;;;;0;0;;158;
Mon 07:25.000000;;1.7252001762390137;2;1;1;;;334;;4;;;;;0;0;;167;
Mon 07:26.000000;;1.7252001762390137;2;1;1;;;348;;4;;;;;0;0;;174;
Mon 07:27.000000;;1.7252001762390137;2;1;1;;;360;;4;;;;;0;0;;180;
Mon 07:28.000000;;1.7252001762390137;2;1;1;;;366;;4;;;;;0;0;;183;
Mon 07:29.000000;;1.7252001762390137;2;1;1;;;374;;4;;;;;0;0;;187;
Mon 07:30.000000;;1.7252001762390137;2;1;1;;;388;;4;;;;;0;0;;194;
Mon 07:31.000000;;1.7252001762390137;2;1;1;;;396;;4;;;;;0;0;;198;
Mon 07:31.406562;;2.1895499229431152;2;2;1;;;396;;5;;;;;0;0;;198;
Mon 07:32.000000;;2.1895499229431152;2;2;1;;;416;;5;;;;;0;0;;208;
