hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,6.0,806.0,,,6.0,406.0
2023-05-22 08:00:00,2023-05-22 08:00:00,9.0,1591.0,,5.0,9.0,800.0
2023-05-22 09:00:00,2023-05-22 09:00:00,22.0,2633.0,3.0,12.0,19.0,1326.0
2023-05-22 10:00:00,2023-05-22 10:00:00,26.0,3750.0,4.0,30.0,22.0,1886.0
2023-05-22 11:00:00,2023-05-22 11:00:00,37.0,4785.0,6.0,58.0,31.0,2408.0
2023-05-22 12:00:00,2023-05-22 12:00:00,80.0,6184.0,12.0,91.0,68.0,3126.0
2023-05-22 13:00:00,2023-05-22 13:00:00,136.0,8143.0,35.0,144.0,101.0,4122.0
2023-05-22 14:00:00,2023-05-22 14:00:00,248.0,10762.0,98.0,233.0,150.0,5456.0
2023-05-22 15:00:00,2023-05-22 15:00:00,366.0,12992.0,174.0,303.0,192.0,6592.0
2023-05-22 16:00:00,2023-05-22 16:00:00,501.0,14868.0,245.0,384.0,256.0,7562.0
2023-05-22 17:00:00,2023-05-22 17:00:00,650.0,16635.0,337.0,443.0,313.0,8474.0
2023-05-22 18:00:00,2023-05-22 18:00:00,741.0,18114.0,403.0,520.0,338.0,9226.0
2023-05-22 19:00:00,2023-05-22 19:00:00,831.0,19284.0,447.0,590.0,384.0,9834.0
2023-05-22 20:00:00,2023-05-22 20:00:00,918.0,20323.0,505.0,638.0,413.0,10368.0
2023-05-22 21:00:00,2023-05-22 21:00:00,969.0,20883.0,544.0,673.0,425.0,10654.0
2023-05-22 22:00:00,2023-05-22 22:00:00,1003.0,21133.0,568.0,689.0,435.0,10784.0
2023-05-22 23:00:00,2023-05-22 23:00:00,1013.0,21133.0,578.0,689.0,435.0,10784.0
2023-05-23 00:00:00,2023-05-23 00:00:00,1013.0,21133.0,578.0,689.0,435.0,10784.0
2023-05-23 01:00:00,2023-05-23 01:00:00,1013.0,21133.0,578.0,689.0,435.0,10784.0
2023-05-23 02:00:00,2023-05-23 02:00:00,1013.0,21133.0,578.0,689.0,435.0,10784.0
2023-05-23 03:00:00,2023-05-23 03:00:00,1020.0,21236.0,584.0,695.0,436.0,10836.0
2023-05-23 04:00:00,2023-05-23 04:00:00,1043.0,21768.0,595.0,726.0,448.0,11108.0
2023-05-23 05:00:00,2023-05-23 05:00:00,1189.0,23099.0,692.0,837.0,497.0,11798.0
2023-05-23 06:00:00,2023-05-23 06:00:00,1680.0,24777.0,1069.0,1036.0,611.0,12694.0
2023-05-23 07:00:00,2023-05-23 07:00:00,2057.0,25559.0,1404.0,1142.0,653.0,13106.0
2023-05-23 08:00:00,2023-05-23 08:00:00,2256.0,26150.0,1574.0,1201.0,682.0,13416.0
2023-05-23 09:00:00,2023-05-23 09:00:00,2427.0,26855.0,1694.0,1271.0,733.0,13794.0
2023-05-23 10:00:00,2023-05-23 10:00:00,2574.0,27618.0,1788.0,1353.0,786.0,14202.0
2023-05-23 11:00:00,2023-05-23 11:00:00,2731.0,28532.0,1887.0,1420.0,844.0,14688.0
2023-05-23 12:00:00,2023-05-23 12:00:00,2832.0,29583.0,1951.0,1509.0,881.0,15232.0
2023-05-23 13:00:00,2023-05-23 13:00:00,2940.0,30751.0,1991.0,1575.0,949.0,15850.0
2023-05-23 14:00:00,2023-05-23 14:00:00,3058.0,32088.0,2046.0,1627.0,1012.0,16550.0
2023-05-23 15:00:00,2023-05-23 15:00:00,3190.0,33606.0,2116.0,1689.0,1074.0,17340.0
2023-05-23 16:00:00,2023-05-23 16:00:00,3320.0,34735.0,2203.0,1756.0,1117.0,17926.0
