seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,20,20,17,0,0,0,0,0,0,0.0106,0.0265
46,7,5,5,336,356,2,13,155,58,3150,2995,2993,12,11,23,10,12,22,0.0133,0.0239
46,8,5,5,332,338,2,14,116,48,3028,2912,2912,12,19,31,16,13,29,0.008,0.0292
46,9,5,5,307,319,2,13,126,52,3174,3048,3047,13,11,24,10,0,10,0.0122,0.0284
46,10,5,5,329,348,2,19,126,31,3332,3206,3204,10,16,26,13,14,27,0.0082,0.0245
46,11,5,5,392,407,2,10,141,30,3040,2899,2903,10,11,21,5,32,37,0.0145,0.0251
46,12,5,5,325,344,2,16,46,14,2232,2186,2184,7,8,15,14,0,14,0.0054,0.0148
46,13,5,5,378,385,2,8,15,8,1712,1697,1699,4,2,6,4,26,30,0.0053,0.0066
46,14,5,5,375,384,2,10,137,81,3096,2959,2958,17,14,31,10,0,10,0.0134,0.012
46,15,5,5,377,393,2,10,117,66,2942,2825,2828,6,13,19,10,8,18,0.0094,0.0161
46,16,5,5,355,357,2,10,109,41,3300,3191,3191,11,11,22,5,10,15,0.0174,0.0174
46,17,5,5,321,341,2,10,106,71,3274,3168,3166,15,12,27,18,20,38,0.0132,0.0198
46,18,5,5,345,355,2,12,114,27,3112,2998,2999,8,9,17,10,0,10,0.0107,0.0161
46,19,5,5,351,352,2,11,30,37,2224,2194,2194,12,8,20,10,10,20,0.0134,0.0121
46,20,5,5,335,345,2,10,9,12,1658,1649,1645,7,3,10,10,12,22,0.0094,0.0027
46,21,5,5,393,413,2,8,96,56,3126,3030,3032,10,13,23,9,21,30,0.0092,0.0092
46,22,5,5,385,386,2,9,112,52,2916,2804,2806,13,13,26,10,0,10,0.0133,0.0147
46,23,5,5,360,379,2,14,138,50,3180,3042,3040,11,15,26,18,8,26,0.004,0.0161
46,24,5,5,349,355,2,11,121,38,3428,3307,3304,19,13,32,13,23,36,0.0119,0.0185
46,25,5,5,349,366,2,13,77,39,3048,2971,2975,8,11,19,10,11,21,0.0093,0.0159
46,26,5,5,336,347,2,12,21,11,2322,2301,2303,4,12,16,7,13,20,0.0053,0.0159
46,27,5,5,366,367,2,8,11,13,1624,1613,1613,3,4,7,4,8,12,0.004,0.0106
