seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,2,0,26,24,19,0,0,0,0,0,0,0.0145,0.0145
50,7,5,5,369,386,2,8,125,49,3028,2903,2900,11,9,20,11,9,20,0.0145,0.0158
50,8,5,5,302,314,2,13,127,43,3014,2887,2889,7,14,21,11,8,19,0.0093,0.0159
50,9,5,5,316,324,2,12,114,48,3226,3112,3114,12,15,27,9,0,9,0.0135,0.0216
50,10,5,5,330,338,2,15,158,52,3570,3412,3409,21,11,32,19,13,32,0.0149,0.0162
50,11,5,5,325,342,2,9,109,34,2944,2835,2837,17,10,27,15,27,42,0.0172,0.0172
50,12,5,5,333,344,2,8,22,14,2244,2222,2226,8,6,14,11,0,11,0.0133,0.0147
50,13,5,5,293,306,2,12,15,4,1596,1581,1578,6,5,11,15,9,24,0.0013,0.0054
50,14,5,5,364,360,2,3,131,33,3184,3053,3051,15,7,22,7,16,23,0.0105,0.0105
50,15,5,5,362,373,2,11,90,60,3008,2918,2920,8,12,20,8,4,12,0.0106,0.012
50,16,5,5,362,367,2,9,130,48,3248,3118,3121,13,14,27,9,12,21,0.0159,0.0185
50,17,5,5,307,322,2,15,158,64,3420,3262,3259,12,13,25,11,2,13,0.0175,0.0162
50,18,5,5,331,340,2,13,134,32,3024,2890,2892,8,17,25,10,22,32,0.0146,0.0213
50,19,5,5,373,381,2,8,49,7,2352,2303,2303,9,7,16,8,8,16,0.016,0.0199
50,20,5,5,265,285,2,13,14,9,1626,1612,1611,3,5,8,13,7,20,0.0027,0.0094
50,21,5,5,347,362,2,12,136,34,3154,3018,3015,13,13,26,7,21,28,0.0093,0.0106
50,22,5,5,355,368,2,9,116,65,3060,2944,2945,12,11,23,13,12,25,0.0079,0.0132
50,23,5,5,361,370,2,9,159,71,3166,3007,3012,12,7,19,7,0,7,0.0147,0.0107
50,24,5,5,336,348,2,7,139,75,3446,3307,3304,13,17,30,14,18,32,0.0132,0.0237
50,25,5,5,340,342,2,13,98,32,3094,2996,2998,9,6,15,11,0,11,0.0107,0.0147
50,26,5,5,324,333,2,15,34,19,2292,2258,2257,8,11,19,10,7,17,0.0081,0.0095
50,27,5,5,263,278,2,7,17,10,1680,1663,1665,5,5,10,5,13,18,0.0081,0.0067
