Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,2,6,3240,16,16,6,13,1,0,0,0,0.0,0.3208
1,2,7,3300,34,31,18,23,0,3,0,0,0.0,0.3209
1,2,8,3360,30,30,11,22,0,0,0,0,55.0,0.3174
1,2,9,3420,10,10,15,20,0,0,0,0,40.0,0.3159
1,2,10,3480,17,15,6,9,1,2,0,0,60.5,0.307
1,2,11,3540,23,23,10,14,0,0,0,0,35.0,0.304
1,2,12,3600,39,37,5,22,0,2,0,0,55.0,0.301
1,2,13,3660,45,43,16,12,0,2,0,0,50.0,0.2999
1,2,14,3720,31,31,13,16,0,0,0,0,53.44,0.2986
1,2,15,3780,27,27,18,5,0,0,0,0,50.0,0.2985
1,2,16,3840,18,16,24,10,0,2,0,0,50.5,0.2942
1,2,17,3900,34,33,22,17,0,1,0,0,60.0,0.286
1,2,18,3960,13,13,14,14,0,0,0,0,50.0,0.2837
1,2,19,4020,17,17,6,5,0,0,0,0,50.0,0.2818
1,2,20,4080,4,3,2,7,0,1,0,0,50.5,0.2734
1,2,21,4140,4,4,1,2,0,0,0,0,33.96,0.2698
1,2,22,4200,1,1,2,4,1,0,0,0,54.55,0.2642
1,2,23,4260,0,0,1,2,0,0,0,0,39.13,0.2623
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.2623
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.2623
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.2623
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.2623
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.2623
1,3,5,4620,0,0,2,2,0,0,0,0,0.0,0.2623
1,3,6,4680,16,16,15,19,0,0,0,0,0.0,0.2626
1,3,7,4740,15,15,17,27,0,0,0,0,0.0,0.2626
1,3,8,4800,32,27,34,16,0,5,0,0,50.0,0.258
1,3,9,4860,4,4,17,11,0,0,0,0,75.0,0.256
1,3,10,4920,8,8,14,9,0,0,0,0,50.0,0.2538
1,3,11,4980,17,17,4,9,0,0,0,0,50.0,0.253
1,3,12,5040,27,27,3,9,0,0,0,0,39.87,0.252
1,3,13,5100,38,28,24,20,0,10,0,0,34.48,0.2514
1,3,14,5160,36,33,7,10,0,3,0,0,55.0,0.2462
1,3,15,5220,33,14,10,21,0,19,0,0,50.0,0.2441
1,3,16,5280,30,24,18,22,0,6,0,0,38.58,0.2434
1,3,17,5340,13,11,12,11,0,2,0,0,54.77,0.2377
1,3,18,5400,14,9,13,12,0,5,0,0,50.0,0.2364
1,3,19,5460,5,5,6,7,0,0,0,0,39.77,0.2358
1,3,20,5520,8,7,4,9,0,1,0,0,49.23,0.2342
1,3,21,5580,6,3,6,7,0,3,0,0,33.99,0.2335
1,3,22,5640,2,2,7,4,0,0,0,0,50.0,0.2327
1,3,23,5700,0,0,0,0,0,0,0,0,42.71,0.2319
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.2319
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.2319
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.2319
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.2319
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.2319
1,4,5,6060,0,0,0,3,0,0,0,0,0.0,0.2319
1,4,6,6120,8,8,10,11,0,0,0,0,0.0,0.2319
1,4,7,6180,17,17,18,11,0,0,0,0,0.0,0.232
1,4,8,6240,22,22,10,11,0,0,0,0,50.0,0.2298
1,4,9,6300,11,11,12,15,0,0,0,0,75.0,0.2287
1,4,10,6360,26,21,4,12,0,5,0,0,24.44,0.2279
1,4,11,6420,5,5,4,27,0,0,0,0,55.0,0.2227
1,4,12,6480,12,12,17,17,0,0,0,0,40.5,0.2193
1,4,13,6540,36,22,5,24,0,14,0,0,50.0,0.2181
1,4,14,6600,36,29,18,25,0,7,0,0,53.89,0.2151
1,4,15,6660,28,19,7,13,0,9,0,0,50.0,0.2138
1,4,16,6720,5,5,3,18,0,0,0,0,45.0,0.2129
1,4,17,6780,24,15,1,10,0,9,0,0,59.48,0.2075
1,4,18,6840,10,10,2,8,0,0,0,0,50.0,0.2049
1,4,19,6900,3,2,6,18,0,1,0,0,50.0,0.2038
1,4,20,6960,7,7,9,7,0,0,0,0,44.36,0.2026
1,4,21,7020,7,7,13,8,0,0,0,0,43.52,0.2012
1,4,22,7080,7,5,18,3,0,2,0,0,50.0,0.1953
1,4,23,7140,0,0,5,1,0,0,0,0,75.0,0.1926
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.1926
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.1926
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.1926
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.1926
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.1926
1,5,5,7500,0,0,1,0,0,0,0,0,0.0,0.1926
1,5,6,7560,0,0,0,2,0,0,0,0,0.0,0.1926
1,5,7,7620,0,0,2,6,0,0,0,0,0.0,0.1929
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.1929
