Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
3,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4225,0,172,383,213
3,1,5,1740,0,0,2,0,0,0,0,0,0.0,0.423,0,172,383,213
3,1,6,1800,21,21,0,5,0,0,0,0,0.0,0.4261,0,175,383,210
3,1,7,1860,11,11,0,20,0,0,0,0,0.0,0.4288,1,179,384,204
3,1,8,1920,9,9,1,15,0,0,20,22,0.0,0.4312,1,183,381,203
3,1,9,1980,6,6,1,12,0,0,19,18,0.0,0.4339,3,184,381,200
3,1,10,2040,1,1,0,1,0,0,27,31,0.0,0.4365,5,185,379,199
3,1,11,2100,3,3,0,6,0,0,23,26,0.0,0.4399,6,188,378,196
3,1,12,2160,5,5,6,6,0,0,26,23,0.0,0.4428,6,193,378,191
3,1,13,2220,6,6,5,5,0,0,26,23,0.0,0.4464,7,194,380,187
3,1,14,2280,19,19,7,20,0,0,28,15,0.0,0.452,12,194,383,179
3,1,15,2340,57,57,43,15,0,0,20,30,0.0,0.4589,18,196,382,172
3,1,16,2400,32,32,10,17,0,0,18,28,0.0,0.4632,21,197,380,170
3,1,17,2460,14,14,6,13,0,0,20,20,0.0,0.4668,23,202,376,167
3,1,18,2520,8,8,9,3,1,0,27,17,0.0,0.4695,26,201,378,163
3,1,19,2580,1,1,8,2,1,0,9,19,0.0,0.4735,29,201,377,161
3,1,20,2640,0,0,15,3,0,0,26,26,0.0,0.4759,31,203,377,157
3,1,21,2700,2,2,6,1,1,0,26,6,0.0,0.4778,33,201,378,156
3,1,22,2760,0,0,3,7,0,0,16,30,0.0,0.4794,33,201,380,154
3,1,23,2820,0,0,0,0,0,0,14,18,0.0,0.4797,33,201,380,154
3,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4426,0,201,380,187
3,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4426,0,201,380,187
3,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4426,0,201,380,187
3,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4426,0,201,380,187
3,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4426,0,201,380,187
3,2,5,3180,0,0,0,0,0,0,0,0,0.0,0.4429,1,201,379,187
3,2,6,3240,5,5,0,0,0,0,0,0,0.0,0.4454,1,203,380,184
3,2,7,3300,10,10,1,6,0,0,0,0,0.0,0.4486,2,206,378,182
3,2,8,3360,18,18,1,4,0,0,26,27,0.0,0.4511,3,209,376,180
3,2,9,3420,4,4,0,1,1,0,25,25,0.0,0.4541,5,211,373,179
3,2,10,3480,25,25,2,3,0,0,16,13,0.0,0.457,7,212,377,172
3,2,11,3540,10,10,2,1,0,0,19,23,0.0,0.4611,7,217,376,168
3,2,12,3600,11,11,5,6,2,0,21,16,0.0,0.465,12,216,374,166
3,2,13,3660,18,18,7,4,1,0,32,22,0.0,0.4696,16,217,372,163
3,2,14,3720,26,23,0,1,1,3,23,34,0.0,0.4757,19,221,371,157
3,2,15,3780,11,7,2,2,1,4,27,16,0.0,0.4815,20,230,362,156
3,2,16,3840,17,15,11,2,1,2,19,29,0.0,0.4862,24,234,356,154
3,2,17,3900,11,11,7,10,1,0,26,23,0.0,0.4908,27,235,362,144
3,2,18,3960,4,4,7,3,1,0,15,15,0.0,0.4939,27,237,361,143
3,2,19,4020,2,2,7,5,0,0,27,15,0.0,0.4971,31,238,356,143
3,2,20,4080,3,2,13,0,0,1,18,26,0.0,0.4994,35,239,351,143
3,2,21,4140,3,3,3,0,0,0,15,26,0.0,0.5014,35,239,354,140
3,2,22,4200,2,2,1,0,0,0,26,20,0.0,0.5029,37,239,352,140
3,2,23,4260,0,0,0,0,0,0,24,18,0.0,0.5032,37,239,352,140
3,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4609,0,239,352,177
3,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4609,0,239,352,177
3,3,2,4440,0,0,0,0,1,0,0,0,0.0,0.4613,1,238,352,177
3,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4613,1,238,352,177
3,3,4,4560,0,0,0,0,1,0,0,0,0.0,0.4619,2,238,351,177
3,3,5,4620,0,0,1,0,0,0,0,0,0.0,0.4624,2,238,352,176
3,3,6,4680,21,21,1,3,0,0,0,0,0.0,0.4656,5,242,347,174
3,3,7,4740,23,23,16,14,0,0,0,0,0.0,0.4689,8,242,347,171
3,3,8,4800,15,15,13,15,0,0,17,25,0.0,0.4712,11,241,347,169
3,3,9,4860,4,4,3,8,0,0,25,30,0.0,0.4737,12,243,344,169
3,3,10,4920,16,13,2,1,1,3,29,22,0.0,0.4771,19,241,340,168
3,3,11,4980,9,9,2,10,0,0,11,18,0.0,0.4805,21,240,342,165
3,3,12,5040,14,14,2,1,0,0,25,23,0.0,0.4842,21,245,338,164
3,3,13,5100,11,11,7,2,0,0,22,24,0.0,0.4882,22,253,332,161
3,3,14,5160,10,10,5,4,0,0,35,18,0.0,0.4944,27,259,322,160
3,3,15,5220,31,31,18,5,2,0,17,22,0.0,0.5002,33,262,316,157
3,3,16,5280,12,12,9,6,2,0,22,31,0.0,0.5059,34,266,315,153
3,3,17,5340,14,14,5,6,6,0,28,11,0.0,0.5123,42,264,312,150
3,3,18,5400,9,9,8,6,2,0,20,30,0.0,0.5173,52,262,306,148
3,3,19,5460,3,2,10,2,1,1,26,19,0.0,0.5221,58,267,301,142
3,3,20,5520,2,2,5,0,1,0,12,29,0.0,0.5246,61,270,296,141
3,3,21,5580,1,1,12,0,1,0,24,24,0.0,0.527,63,273,291,141
3,3,22,5640,4,0,4,4,0,4,23,10,0.0,0.5288,65,271,292,140
3,3,23,5700,0,0,0,0,1,0,22,26,0.0,0.5292,65,272,291,140
3,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4548,0,272,291,205
3,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4548,0,272,291,205
3,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4548,0,272,291,205
3,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4548,0,272,291,205
3,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4548,0,272,291,205
3,4,5,6060,3,3,0,0,0,0,0,0,0.0,0.455,0,272,291,205
3,4,6,6120,17,17,6,2,0,0,0,0,0.0,0.4572,1,275,288,204
3,4,7,6180,11,11,6,10,0,0,0,0,0.0,0.4598,4,279,282,203
3,4,8,6240,9,9,7,9,0,0,24,27,0.0,0.4627,9,277,279,203
3,4,9,6300,4,4,5,14,0,0,20,26,0.0,0.4645,9,282,275,202
3,4,10,6360,6,6,3,17,1,0,25,13,0.0,0.4669,13,278,277,200
3,4,11,6420,7,7,5,0,0,0,31,24,0.0,0.4704,17,278,275,198
3,4,12,6480,10,10,11,1,4,0,16,35,0.0,0.4752,24,276,271,197
3,4,13,6540,15,15,3,1,0,0,20,20,0.0,0.479,30,275,269,194
3,4,14,6600,10,8,2,8,0,2,24,19,0.0,0.4839,32,283,261,192
3,4,15,6660,23,19,1,8,3,4,27,20,0.0,0.4909,38,284,256,190
3,4,16,6720,11,6,1,4,1,5,14,26,0.0,0.4963,41,290,247,190
3,4,17,6780,9,5,10,14,2,4,21,21,0.0,0.5006,47,287,244,190
3,4,18,6840,11,4,2,11,0,7,29,17,0.0,0.5029,49,288,242,189
3,4,19,6900,2,2,1,7,0,0,10,22,0.0,0.506,52,287,240,189
3,4,20,6960,0,0,0,6,3,0,19,19,0.0,0.5081,57,285,238,188
3,4,21,7020,8,0,0,2,2,8,27,14,0.0,0.5096,58,286,236,188
3,4,22,7080,0,0,0,0,1,0,17,21,0.0,0.5117,61,283,238,186
3,4,23,7140,0,0,0,0,1,0,20,21,0.0,0.5125,62,283,238,185
3,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4414,0,283,238,247
3,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4418,0,283,239,246
3,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4418,0,283,239,246
3,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4418,0,283,239,246
3,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4418,0,283,239,246
3,5,5,7500,0,0,0,0,0,0,0,0,0.0,0.4419,0,283,239,246
3,5,6,7560,0,0,0,0,0,0,0,0,0.0,0.4422,0,283,239,246
3,5,7,7620,4,4,0,0,0,0,0,0,0.0,0.4427,1,282,239,246
3,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4427,1,282,239,246
