Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
2,2,17,3900,34,34,2,14,1,0,6,22,19.14,0.4416,37,119,416,196
2,2,18,3960,14,11,4,5,0,3,20,0,40.0,0.4383,39,115,408,206
2,2,19,4020,8,8,15,4,0,0,5,17,15.39,0.4397,40,114,407,207
2,2,20,4080,8,3,18,5,0,5,19,8,35.55,0.4372,41,111,402,214
2,2,21,4140,7,7,11,9,0,0,4,4,23.5,0.4354,40,110,398,219
2,2,22,4200,5,3,5,3,0,2,9,19,41.3,0.4298,37,109,391,230
2,2,23,4260,0,0,0,3,0,0,1,8,24.45,0.4266,36,109,388,234
2,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4266,36,109,388,234
2,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4266,36,109,388,234
2,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4266,36,109,388,234
2,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4266,36,109,388,234
2,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.4266,36,109,388,234
2,3,5,4620,0,0,1,2,0,0,0,0,0.0,0.427,36,109,388,234
2,3,6,4680,20,16,3,6,2,4,0,0,0.0,0.4291,37,108,391,231
2,3,7,4740,23,23,3,24,1,0,0,0,0.0,0.432,37,110,397,223
2,3,8,4800,14,12,6,23,0,2,19,14,23.5,0.4315,39,108,394,226
2,3,9,4860,3,3,6,5,1,0,23,10,40.56,0.4268,38,104,391,234
2,3,10,4920,22,17,9,4,1,5,0,15,17.54,0.4271,38,104,388,237
2,3,11,4980,5,5,9,11,1,0,15,17,13.5,0.4279,38,109,379,241
2,3,12,5040,16,16,11,11,0,0,14,12,29.31,0.4258,39,103,382,243
2,3,13,5100,18,18,1,8,1,0,17,11,10.0,0.4283,37,106,388,236
2,3,14,5160,21,16,12,6,0,5,22,13,24.22,0.4293,37,103,397,230
2,3,15,5220,33,23,4,9,2,10,12,29,12.47,0.4327,40,100,410,217
2,3,16,5280,28,18,12,16,0,10,22,9,32.69,0.4333,42,96,424,205
2,3,17,5340,25,17,10,12,0,8,10,19,18.13,0.4352,45,94,423,205
2,3,18,5400,14,10,3,12,1,4,13,16,24.19,0.4348,45,93,427,202
2,3,19,5460,12,3,0,8,1,9,8,12,34.5,0.4347,46,92,423,206
2,3,20,5520,3,3,1,3,1,0,18,7,27.3,0.4328,45,89,423,210
2,3,21,5580,4,2,1,0,0,2,16,10,23.76,0.4305,45,85,425,212
2,3,22,5640,1,1,11,5,0,0,19,27,23.52,0.43,47,84,416,220
2,3,23,5700,0,0,0,0,0,0,5,8,15.0,0.4282,47,83,412,225
2,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4282,47,83,412,225
2,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4282,47,83,412,225
2,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4282,47,83,412,225
2,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4282,47,83,412,225
2,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4282,47,83,412,225
2,4,5,6060,0,0,0,0,0,0,0,0,0.0,0.4285,47,83,412,225
2,4,6,6120,0,0,2,12,1,0,0,0,0.0,0.4303,47,85,413,222
2,4,7,6180,12,7,7,26,1,5,0,0,0.0,0.4333,48,85,418,216
2,4,8,6240,13,12,8,8,0,1,21,24,13.86,0.4327,46,85,421,215
2,4,9,6300,5,2,8,12,0,3,16,19,1.68,0.4342,44,88,425,210
2,4,10,6360,18,18,4,5,1,0,26,6,25.84,0.4332,44,86,429,208
2,4,11,6420,10,8,5,5,1,2,12,30,27.13,0.4308,40,86,433,208
2,4,12,6480,21,19,4,6,0,2,17,10,5.02,0.4331,40,89,438,200
2,4,13,6540,17,15,10,0,0,2,17,16,25.47,0.4319,37,89,436,205
2,4,14,6600,25,15,7,14,0,10,22,25,2.88,0.4358,37,91,446,193
2,4,15,6660,24,22,19,12,1,2,15,7,19.32,0.4371,36,94,451,186
2,4,16,6720,30,11,9,7,0,19,18,28,15.13,0.4374,34,97,457,179
2,4,17,6780,18,11,6,6,2,7,14,18,13.08,0.4395,38,93,460,176
2,4,18,6840,15,6,4,6,0,9,30,12,19.5,0.4391,39,92,459,177
2,4,19,6900,12,1,1,3,1,11,1,5,27.33,0.4365,38,89,463,177
2,4,20,6960,6,0,2,0,0,6,12,27,5.93,0.4367,36,90,466,175
2,4,21,7020,0,0,1,2,0,0,19,13,27.35,0.4331,35,87,462,183
2,4,22,7080,5,3,0,0,0,2,3,9,10.7,0.433,35,89,459,184
2,4,23,7140,0,0,0,0,0,0,17,0,50.21,0.4243,32,85,452,198
2,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4243,32,85,452,198
2,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4243,32,85,452,198
2,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4243,32,85,452,198
2,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4243,32,85,452,198
2,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4243,32,85,452,198
2,5,5,7500,1,1,0,2,0,0,0,0,0.0,0.4245,32,85,452,198
2,5,6,7560,2,0,0,2,0,2,0,0,0.0,0.4248,32,85,453,197
2,5,7,7620,0,0,0,1,0,0,0,0,0.0,0.4254,32,85,455,195
2,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4254,32,85,455,195
