Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
2,1,6,1800,13,12,12,13,0,1,0,0,0.0,0.4606,38,163,369,198
2,1,7,1860,24,23,8,7,1,1,0,0,0.0,0.4643,40,165,368,195
2,1,8,1920,23,23,9,9,0,0,25,17,14.64,0.4641,40,163,371,194
2,1,9,1980,9,5,7,4,0,4,26,21,23.78,0.4623,41,160,370,197
2,1,10,2040,6,4,7,4,0,2,15,13,17.5,0.4617,41,157,372,198
2,1,11,2100,4,4,1,3,0,0,8,16,38.21,0.4575,40,155,368,205
2,1,12,2160,11,5,2,3,3,6,9,14,8.89,0.4587,39,156,370,203
2,1,13,2220,21,15,4,9,1,6,24,18,5.79,0.4606,39,158,374,197
2,1,14,2280,31,6,8,0,2,25,24,20,0.13,0.4663,42,165,375,186
2,1,15,2340,29,17,38,4,2,12,18,27,0.78,0.4724,44,167,382,175
2,1,16,2400,14,12,30,22,0,2,25,18,15.38,0.4756,46,171,380,171
2,1,17,2460,32,21,14,12,1,11,18,18,16.5,0.4752,50,164,385,169
2,1,18,2520,24,13,15,9,1,11,10,20,22.49,0.4736,50,161,389,168
2,1,19,2580,11,4,8,3,0,7,17,14,20.0,0.4738,50,159,386,173
2,1,20,2640,1,1,4,2,2,0,10,12,25.27,0.47,48,156,389,175
2,1,21,2700,2,2,1,6,2,0,16,13,14.0,0.4692,48,153,390,177
2,1,22,2760,0,0,4,0,0,0,14,18,31.62,0.4658,48,151,381,188
2,1,23,2820,0,0,0,0,0,0,9,9,31.0,0.4599,45,148,379,196
2,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4599,45,148,379,196
2,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4599,45,148,379,196
2,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4599,45,148,379,196
2,2,3,3060,0,0,0,0,1,0,0,0,0.0,0.4607,46,148,378,196
2,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4607,46,148,378,196
2,2,5,3180,1,1,0,1,1,0,0,0,0.0,0.4612,46,151,375,196
2,2,6,3240,9,4,0,18,0,5,0,0,0.0,0.4642,48,154,372,194
2,2,7,3300,25,13,17,22,1,12,0,0,0.0,0.4676,50,152,377,189
2,2,8,3360,22,19,8,14,1,3,34,23,5.31,0.469,50,153,381,184
2,2,9,3420,14,13,7,10,0,1,8,19,14.32,0.4691,50,155,379,184
2,2,10,3480,17,10,1,15,1,7,21,7,26.8,0.4673,50,153,379,186
2,2,11,3540,12,6,0,10,2,6,13,26,8.87,0.4683,50,153,381,184
2,2,12,3600,13,10,3,11,1,3,17,7,44.0,0.4643,49,154,375,190
2,2,13,3660,16,3,2,1,1,13,7,3,17.13,0.4651,49,158,370,191
2,2,14,3720,29,14,7,2,0,15,16,19,0.5,0.4691,48,163,371,186
2,2,15,3780,40,26,3,20,1,14,12,24,10.76,0.4724,47,167,371,183
2,2,16,3840,9,7,6,6,1,2,26,24,10.5,0.4746,46,170,379,173
2,2,17,3900,18,5,10,1,3,13,23,9,33.88,0.4729,46,165,386,171
2,2,18,3960,13,9,0,13,1,4,6,16,13.6,0.4748,47,166,388,167
2,2,19,4020,19,13,8,4,0,6,11,11,28.61,0.4739,54,159,385,170
2,2,20,4080,12,7,8,2,0,5,18,24,16.09,0.4743,54,162,382,170
2,2,21,4140,8,4,2,9,1,4,17,0,41.5,0.4718,53,160,379,176
2,2,22,4200,0,0,5,4,1,0,7,24,12.82,0.4708,53,156,381,178
2,2,23,4260,0,0,1,0,0,0,17,7,40.37,0.4648,53,148,376,191
2,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4648,53,148,376,191
2,3,1,4380,0,0,0,0,2,0,0,0,0.0,0.466,55,147,375,191
2,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.466,55,147,375,191
2,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.466,55,147,375,191
2,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.466,55,147,375,191
2,3,5,4620,2,2,2,1,0,0,0,0,0.0,0.4664,55,148,374,191
2,3,6,4680,23,14,2,6,0,9,0,0,0.0,0.469,56,149,377,186
2,3,7,4740,24,4,34,5,1,20,0,0,0.0,0.4723,60,147,383,178
2,3,8,4800,6,4,12,4,0,2,19,26,11.13,0.4719,58,150,384,176
2,3,9,4860,1,1,3,7,0,0,19,6,31.52,0.4692,59,143,386,180
2,3,10,4920,14,5,5,7,1,9,11,27,5.0,0.4715,59,143,391,175
2,3,11,4980,17,0,6,7,0,17,13,13,16.29,0.4721,59,145,391,173
2,3,12,5040,4,0,1,9,1,4,15,15,17.06,0.4731,58,147,392,171
2,3,13,5100,41,3,4,10,0,38,31,11,13.68,0.4746,57,149,397,165
2,3,14,5160,32,5,8,19,3,27,11,25,12.32,0.4771,58,146,408,156
2,3,15,5220,45,18,21,6,2,27,20,26,0.5,0.4833,61,146,416,145
2,3,16,5280,35,20,15,14,0,15,16,4,20.73,0.4848,63,144,424,137
2,3,17,5340,17,6,9,10,1,11,19,27,2.75,0.4887,64,146,425,133
2,3,18,5400,3,1,8,8,1,2,14,14,38.43,0.4864,65,141,423,139
2,3,19,5460,6,5,2,6,2,1,12,15,15.0,0.487,68,137,428,135
2,3,20,5520,1,0,4,6,1,1,20,1,40.0,0.4823,65,134,426,143
2,3,21,5580,3,3,4,0,1,0,3,23,25.31,0.4813,66,133,418,151
2,3,22,5640,0,0,3,3,1,0,20,0,46.94,0.4756,67,126,412,163
2,3,23,5700,0,0,2,1,0,0,0,20,21.33,0.4719,63,128,408,169
2,4,24,5760,0,0,0,0,1,0,0,0,0.0,0.4726,64,128,407,169
2,4,1,5820,0,0,1,0,0,0,0,0,0.0,0.4726,64,128,407,169
2,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4726,64,128,407,169
2,4,3,5940,0,0,0,0,2,0,0,0,0.0,0.4739,66,127,406,169
2,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4739,66,127,406,169
2,4,5,6060,1,1,1,1,0,0,0,0,0.0,0.4742,66,127,408,167
2,4,6,6120,15,8,7,13,0,7,0,0,0.0,0.4764,67,129,408,164
2,4,7,6180,4,0,9,19,1,4,0,0,0.0,0.4796,68,130,414,156
2,4,8,6240,13,2,4,13,1,11,22,22,10.38,0.4801,69,128,418,153
2,4,9,6300,14,5,5,6,0,9,18,4,15.26,0.479,69,125,421,153
2,4,10,6360,7,0,11,4,1,7,15,21,8.58,0.4797,68,125,423,152
2,4,11,6420,7,1,13,3,1,6,12,10,30.0,0.4787,69,124,417,158
2,4,12,6480,27,9,11,15,0,18,22,16,28.71,0.4764,67,123,415,163
2,4,13,6540,11,0,4,11,0,11,1,4,12.91,0.4771,69,119,419,161
2,4,14,6600,33,18,6,25,3,15,16,29,2.22,0.4818,70,124,422,152
2,4,15,6660,24,14,6,21,0,10,23,20,15.5,0.4847,74,122,427,145
2,4,16,6720,10,4,6,6,0,6,20,4,24.99,0.4836,73,121,426,148
2,4,17,6780,4,2,16,7,1,2,16,19,38.89,0.48,71,121,425,151
2,4,18,6840,3,2,6,0,2,1,4,0,23.0,0.4796,73,120,422,153
2,4,19,6900,5,3,5,5,1,2,10,29,16.76,0.4779,70,121,423,154
2,4,20,6960,5,3,8,11,0,2,18,0,32.27,0.4745,71,116,416,165
2,4,21,7020,1,1,9,8,2,0,11,30,0.5,0.4764,74,115,417,162
2,4,22,7080,2,0,7,6,1,2,20,13,32.94,0.4719,73,111,414,170
2,4,23,7140,0,0,3,0,0,0,9,0,39.92,0.4652,72,104,411,181
2,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4652,72,104,411,181
2,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4652,72,104,411,181
2,5,2,7320,0,0,0,0,1,0,0,0,0.0,0.466,73,104,410,181
2,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.466,73,104,410,181
2,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.466,73,104,410,181
2,5,5,7500,0,0,0,0,0,0,0,0,0.0,0.4661,73,105,409,181
2,5,6,7560,0,0,0,0,0,0,0,0,0.0,0.4668,73,105,410,180
2,5,7,7620,4,0,1,0,0,4,0,0,0.0,0.4674,73,106,409,180
2,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4674,73,106,409,180
