Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4215,34,95,383,256
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4215,34,95,383,256
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4215,34,95,383,256
1,2,4,3120,0,0,0,1,0,0,0,0,0.0,0.4215,34,95,383,256
1,2,5,3180,0,0,0,0,0,0,0,0,0.0,0.4217,34,95,385,254
1,2,6,3240,18,11,3,8,1,7,0,0,0.0,0.4239,34,97,389,248
1,2,7,3300,9,8,8,11,4,1,0,0,0.0,0.427,34,98,393,243
1,2,8,3360,19,17,6,18,0,2,14,21,13.5,0.4267,37,93,397,241
1,2,9,3420,18,11,0,6,0,7,7,18,15.1,0.4255,37,90,405,236
1,2,10,3480,19,17,5,13,0,2,16,13,20.04,0.4248,38,90,404,236
1,2,11,3540,11,10,3,17,1,1,17,11,21.19,0.4237,38,90,404,236
1,2,12,3600,24,20,3,11,0,4,4,12,37.87,0.4205,40,83,404,241
1,2,13,3660,35,21,1,17,1,14,17,10,18.09,0.4218,39,85,406,238
1,2,14,3720,40,22,1,14,2,18,15,10,25.5,0.4217,39,84,403,242
1,2,15,3780,62,31,5,13,1,31,21,18,23.26,0.423,35,89,405,239
1,2,16,3840,50,24,4,13,1,26,0,0,24.77,0.4233,35,87,415,231
1,2,17,3900,32,24,1,7,0,8,9,19,32.84,0.4229,35,86,420,227
1,2,18,3960,6,2,2,13,0,4,14,8,25.23,0.4225,37,82,420,229
1,2,19,4020,12,7,1,9,0,5,10,11,28.0,0.4223,38,84,415,231
1,2,20,4080,12,8,3,7,1,4,10,9,34.5,0.4197,35,87,407,239
1,2,21,4140,2,1,5,2,0,1,1,4,56.16,0.4159,35,86,401,246
1,2,22,4200,3,2,13,4,0,1,9,19,5.0,0.4169,35,86,399,248
1,2,23,4260,0,0,0,3,0,0,17,2,37.26,0.413,35,86,388,259
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.413,35,86,388,259
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.413,35,86,388,259
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4135,35,87,387,259
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4135,35,87,387,259
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.4135,35,87,387,259
1,3,5,4620,2,0,0,3,0,2,0,0,0.0,0.4138,35,87,388,258
1,3,6,4680,24,13,5,6,0,11,0,0,0.0,0.4158,35,88,391,254
1,3,7,4740,27,8,16,13,1,19,0,0,0.0,0.4201,36,94,391,247
1,3,8,4800,22,15,4,19,0,7,14,30,7.28,0.4217,35,94,400,239
1,3,9,4860,6,4,5,4,0,2,17,14,13.13,0.4225,35,92,404,237
1,3,10,4920,6,5,1,13,0,1,26,15,32.08,0.4208,36,84,412,236
1,3,11,4980,14,9,1,11,0,5,6,19,15.0,0.421,35,84,410,239
1,3,12,5040,11,6,6,13,0,5,23,16,0.8,0.4243,34,87,416,231
1,3,13,5100,30,19,23,9,1,11,12,19,29.88,0.4239,31,89,411,237
1,3,14,5160,30,14,18,17,0,16,17,18,14.5,0.4267,31,89,419,229
1,3,15,5220,28,19,5,32,1,9,20,15,24.45,0.4295,36,88,424,220
1,3,16,5280,17,6,18,21,2,11,22,7,32.62,0.4308,36,95,417,220
1,3,17,5340,11,6,14,21,1,5,6,25,22.5,0.4318,35,98,419,216
1,3,18,5400,12,6,20,3,1,6,4,4,29.0,0.4305,34,96,422,216
1,3,19,5460,9,4,5,5,1,5,9,10,17.0,0.4301,33,98,422,215
1,3,20,5520,6,3,3,1,0,3,19,14,17.41,0.4294,33,97,421,217
1,3,21,5580,0,0,9,0,2,0,17,17,28.96,0.4269,33,94,419,222
1,3,22,5640,2,2,9,0,0,0,15,6,28.5,0.4246,33,93,411,231
1,3,23,5700,0,0,1,1,1,0,15,10,20.5,0.4223,34,91,407,236
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4223,34,91,407,236
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4223,34,91,407,236
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4223,34,91,407,236
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4223,34,91,407,236
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4223,34,91,407,236
1,4,5,6060,3,2,0,0,0,1,0,0,0.0,0.4227,34,94,405,235
1,4,6,6120,12,11,0,0,0,1,0,0,0.0,0.4247,34,97,403,234
1,4,7,6180,19,14,5,9,0,5,0,0,0.0,0.4277,36,95,410,227
1,4,8,6240,22,7,6,17,0,15,19,29,0.0,0.4298,37,95,412,224
1,4,9,6300,10,5,5,0,0,5,10,18,16.59,0.4297,36,94,417,221
1,4,10,6360,20,9,2,3,0,11,30,16,23.0,0.4295,35,93,420,220
1,4,11,6420,19,9,9,17,0,10,11,15,9.5,0.4299,34,92,428,214
1,4,12,6480,23,9,8,22,0,14,26,25,29.27,0.4286,34,92,423,219
1,4,13,6540,31,23,0,6,0,8,7,19,6.68,0.4306,34,93,429,212
1,4,14,6600,27,21,5,11,0,6,34,14,4.97,0.4332,33,96,436,203
1,4,15,6660,37,16,4,5,0,21,14,29,18.95,0.4353,32,97,445,194
1,4,16,6720,23,14,6,13,0,9,8,9,20.15,0.435,30,99,452,187
1,4,17,6780,10,7,1,7,0,3,18,16,12.5,0.436,32,97,451,188
1,4,18,6840,13,10,0,4,0,3,16,17,23.0,0.4369,33,98,446,191
1,4,19,6900,17,3,5,10,0,14,19,10,27.18,0.4353,35,98,440,195
1,4,20,6960,7,7,1,5,1,0,7,10,26.53,0.4331,35,95,439,199
1,4,21,7020,7,2,0,3,1,5,14,23,26.0,0.4306,36,91,435,206
1,4,22,7080,3,3,2,1,1,0,12,6,27.5,0.4295,35,91,430,212
1,4,23,7140,0,0,1,0,0,0,11,17,16.65,0.4265,33,91,429,215
1,5,24,7200,0,0,0,0,1,0,0,0,0.0,0.4272,34,91,428,215
1,5,1,7260,0,0,0,0,1,0,0,0,0.0,0.4282,35,91,428,214
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4282,35,91,428,214
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4282,35,91,428,214
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4282,35,91,428,214
1,5,5,7500,0,0,0,0,0,0,0,0,0.0,0.4283,35,91,428,214
1,5,6,7560,2,2,0,1,0,0,0,0,0.0,0.4284,35,91,428,214
1,5,7,7620,4,3,0,1,0,1,0,0,0.0,0.4288,35,91,429,213
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4288,35,91,429,213
