episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,projected_starvation_risk
88,0.9251082897684839,-2.103778118572079,-1.9229756202093968,-2.9876191808510555,-1.547070139203743
89,0.9375455428710225,-2.114133539115702,-1.9336164039291286,-3.012768939682279,-1.5569678531172133
90,0.9349259636712427,-2.1243222845609404,-1.9445895141466996,-3.035002066740616,-1.563388982797925
91,0.9374209860935525,-2.125509483905958,-1.9446597700662833,-2.9864048122608153,-1.570121405333757
92,0.941314908125396,-2.115790092782671,-1.9397125983100016,-2.912021836111476,-1.5715361926404265
93,0.9388805296418898,-2.1079903294469142,-1.936367216215707,-2.8435433132969514,-1.5791348249437973
94,0.9375665129478539,-2.116024754752935,-1.9490393180704249,-2.8583177984561092,-1.5866550098933567
95,0.9353129918876377,-2.124785948576371,-1.9555626831596138,-2.8802652837425544,-1.5969814311583537
96,0.9279563116992229,-2.14570353055428,-1.9756498997467022,-2.956499872296755,-1.6119274993847454
97,0.9324706590430334,-2.146159825376923,-1.9805647729932623,-2.9182492523250563,-1.62143905385183
98,0.938645297853039,-2.1463659239500212,-1.9823364352488146,-2.8927394727380316,-1.6281214523004202
99,0.9450933172787478,-2.1297753729253537,-1.9761341960470733,-2.797144710855614,-1.6256999337894373
100,0.9431449390729287,-2.1298887500046852,-1.9797702215106157,-2.784865282915151,-1.6319170298001286
101,0.9239764314851187,-2.1605616479746987,-2.0090257586395146,-2.9067908871740404,-1.644443538601782
102,0.9383077666384829,-2.1618169051611127,-2.013715293413816,-2.891342434182216,-1.650626178708526
103,0.939539780418108,-2.1762836425844445,-2.0267461974585705,-2.9381622209187244,-1.6588013534137016
104,0.9278433716933194,-2.199593451461193,-2.043583428180924,-3.006114333633135,-1.6733485244599868
105,0.9369615590279841,-2.203407397672277,-2.0506077939022256,-3.000735014438,-1.6836269873816379
106,0.9385516160510986,-2.2001881792638676,-2.0530264490729575,-2.954039396810434,-1.6866893451403702
107,0.9296402227909077,-2.2117527987949632,-2.0655502668877483,-2.982492652783985,-1.6943687259557925
108,0.9353940156348279,-2.22226439501666,-2.0766349195998544,-3.010099755227637,-1.7028594578862037
109,0.9335181707062576,-2.2391040717613553,-2.088054240064063,-3.0469275569029772,-1.7170180869710057
110,0.928504517571692,-2.2432386123825423,-2.0923429891103003,-3.0439908951483474,-1.7234147337314678
111,0.9249256539418583,-2.2664480196139847,-2.111405171662108,-3.125225448867849,-1.7359585719439967
112,0.933678098348757,-2.260469931606622,-2.1068288370921566,-3.0684741086361544,-1.7410208885816703
113,0.932042113017588,-2.264534676251967,-2.1146208345660513,-3.0552198348843107,-1.7510952248403493
114,0.9368865659849889,-2.264031283008879,-2.1174165359245665,-3.0267695833581327,-1.7590101068790256
115,0.9392323135468792,-2.263427182233251,-2.1196288611107725,-3.011205840495871,-1.7650400778688051
116,0.9258000481231954,-2.283882914243296,-2.1337546402077696,-3.0806700959749307,-1.7800891475262834
117,0.9276550030693678,-2.30136363740838,-2.150833978507517,-3.144802908522192,-1.7874891185066042
118,0.9293851691008062,-2.3160446419415206,-2.1618769024441185,-3.1728044794377737,-1.8027658104366364
119,0.93672038605117,-2.316273131121784,-2.163478924284428,-3.143641031241529,-1.8114752092409316
120,0.9330104680543858,-2.323808244380764,-2.1714225966699296,-3.152614298983562,-1.8190239235472934
121,0.938501620770093,-2.3203729446890677,-2.171754411613245,-3.118257181624164,-1.8211914784007368
122,0.9300926339618145,-2.3319252632255294,-2.1827871434525465,-3.1502110332239623,-1.828881117826537
123,0.9336149668074833,-2.334441458066316,-2.1868879671306205,-3.149985549251094,-1.836820755343342
124,0.9385912281754365,-2.3345712975557054,-2.191407488490793,-3.130488554862437,-1.8446476261468188
125,0.9253852149409437,-2.355873874496136,-2.211667717436496,-3.207138116183968,-1.8563192977506802
126,0.9351289605002104,-2.3636805808739534,-2.221289291131919,-3.222496094343245,-1.8651850363352243
127,0.9332656231329908,-2.3713941032466948,-2.226327705866337,-3.234450473532767,-1.872952613145573
128,0.9354692458818196,-2.367276807904122,-2.225942307564213,-3.193329991410761,-1.879946740434623
129,0.9387767436238366,-2.3695588395223406,-2.2284418587326873,-3.178586113474787,-1.886298868221979
130,0.9414926102357396,-2.3666888617043695,-2.22813512354774,-3.1643061861634165,-1.888465036009712
131,0.9356554667307808,-2.3697671553280193,-2.22993378372043,-3.154791748454862,-1.8970891796611307
132,0.9294032462438907,-2.3805683990142,-2.243212222223784,-3.184626834780417,-1.9028500649701183
133,0.9257154882154882,-2.401841994485423,-2.262155597705483,-3.268934393794316,-1.9151341778001487
134,0.9355360796408831,-2.400999720245225,-2.264277606417826,-3.243945953206411,-1.9192857130578471
135,0.93442033329337,-2.3988278719647345,-2.2654857876550443,-3.2180115289223052,-1.9273923028291822
136,0.9310792845056804,-2.402483959648398,-2.2682876481680627,-3.2058074960002876,-1.932028238961966
137,0.9333014010298168,-2.410466165102995,-2.277926115790047,-3.232120383828049,-1.9364954682685638
138,0.9396495005682158,-2.401070623378616,-2.27503513499633,-3.1707632899184817,-1.9405283252483498
139,0.936909561345448,-2.3987757311525955,-2.2784497362916034,-3.142789332311542,-1.943211624132171
140,0.9326807950191571,-2.4086367450914383,-2.2863252559476632,-3.16585045895043,-1.952284857535921
141,0.9316958783032198,-2.41324537128097,-2.293577787395419,-3.1771073458598087,-1.9603450523354704
142,0.9304741769858049,-2.4200240750170456,-2.2992445244735933,-3.182092045052421,-1.9675460662464546
143,0.9335993330157217,-2.4262974549109475,-2.3041424261031542,-3.192716291379742,-1.974012833626344
144,0.9308052350714009,-2.4303309500708274,-2.31025502410642,-3.185656108273731,-1.9819342067189498
145,0.9317147646988384,-2.4415511839474795,-2.3193902464070786,-3.229176005874382,-1.9931454815569956
146,0.9381230871791764,-2.4407985196685877,-2.3233855341715355,-3.2159065075222264,-1.9970757742194356
147,0.9298686533225623,-2.461691460703731,-2.338105809136411,-3.29278316811584,-2.009927659975374
148,0.9394498744212788,-2.460615917740307,-2.3412363804238527,-3.271756586218263,-2.013674240632019
149,0.941690609405716,-2.456597427134009,-2.343227905647215,-3.234598118660532,-2.018599795233375
150,0.9330840445101173,-2.4571577142329235,-2.3449315678557316,-3.2201035400040428,-2.026121257077649
151,0.9323740137247196,-2.4595489745092,-2.3513503353781107,-3.212175156091398,-2.0306884740404487
152,0.9365093796405733,-2.4643595758160743,-2.355396389330719,-3.216047005581266,-2.0330595144498913
153,0.9391746411483254,-2.4630353357607966,-2.354939210301558,-3.195286229087407,-2.036556113767966
154,0.9335778080085172,-2.4732320963300123,-2.3658289904019476,-3.215881669881426,-2.0479479058960615
155,0.9276874687674534,-2.4861577021296872,-2.3777423761787615,-3.2620452919547716,-2.058299370426969
156,0.9362515302618614,-2.4916816527785945,-2.3864789656568184,-3.2711362561317094,-2.062364505284458
157,0.9303349109215325,-2.4999007726891094,-2.3949476400855825,-3.279673204787722,-2.07105856524393
158,0.9321123903835828,-2.5125247318313724,-2.4035076733541856,-3.320749348705499,-2.083928781737511
159,0.942694966939404,-2.505383287841105,-2.4037178016599343,-3.268723057181123,-2.0817496392238577
160,0.9402416918429003,-2.503815920567272,-2.4042918768109853,-3.2371246674457637,-2.083670721040179
161,0.9314854811615071,-2.514680395467323,-2.4140096389443633,-3.278672463878222,-2.0926471484815505
162,0.9334060473853238,-2.518696676940577,-2.417019173120544,-3.2790822686801695,-2.101331009462908
163,0.934238655867032,-2.5268341016047757,-2.4245246854962814,-3.3058914087474753,-2.107980511864625
164,0.9390941272578742,-2.527414140544394,-2.42850805107942,-3.2988948277064862,-2.1120039041060847
165,0.9391469137287931,-2.526329657314234,-2.429996895977452,-3.2807932890927987,-2.1147682921195043
166,0.9360326333282973,-2.527660265043411,-2.431459129611611,-3.270637711239757,-2.1206385291418908
167,0.9407065136383962,-2.5246856267187607,-2.432856864136184,-3.229931582934972,-2.1243581449116955
168,0.938791376371737,-2.5230119352258975,-2.436218896809166,-3.1948110480246608,-2.129646674281019
169,0.9348316635075368,-2.52730497037768,-2.4433580435718585,-3.2029240317587915,-2.1351577928684535
170,0.9386370459321525,-2.533294292404456,-2.4508970330055906,-3.21289524569072,-2.142700089031984
171,0.937773908867143,-2.530141485885883,-2.4522774937111502,-3.1809767785434464,-2.143043185765414
172,0.9390824918347167,-2.5279723303649355,-2.4525864803872817,-3.1579223033568034,-2.1489158562635984
173,0.9397990283351941,-2.529763468866168,-2.4555092476342795,-3.161588344259305,-2.154502434295292
174,0.9359270516717325,-2.5319776851980924,-2.4580610354203642,-3.1660486378034203,-2.1585148940141754
175,0.935359856951274,-2.5406110197762244,-2.4645482417197426,-3.1895965071290076,-2.1683513106445256
176,0.9425086583345882,-2.534669707663553,-2.461525260698117,-3.1498703408270448,-2.170490301526708
177,0.9332087527879921,-2.54355371376912,-2.4692462168531195,-3.172485721168702,-2.1790623382993632
178,0.9311384394961495,-2.549389701838984,-2.476981295432591,-3.1816094510277533,-2.1848818786999584
179,0.9378078631652111,-2.554133744303099,-2.4840230769042067,-3.1964947838670312,-2.1891964692073036
180,0.9317840629316039,-2.565126743294177,-2.493504522293689,-3.233909432335704,-2.196220109602097
181,0.9369514597886441,-2.567101576598626,-2.499230218891558,-3.2232751847159524,-2.202806319543156
182,0.9395487441464453,-2.567719267279006,-2.501498081120826,-3.2108086608071043,-2.206213900369129
183,0.9378691886266948,-2.5731493970861026,-2.508243353934006,-3.21562010087903,-2.212859191311776
184,0.938880772785546,-2.5754418896888973,-2.513628801548147,-3.220248964016584,-2.216784286445752
185,0.937823516799902,-2.5743893161092983,-2.515203697113576,-3.212732853415128,-2.2205268701333143
186,0.9306431273644389,-2.5885657123996655,-2.5277775618425298,-3.2666546712934466,-2.228128776261705
187,0.9284200471627713,-2.599286885191121,-2.535599217620344,-3.3061481166846924,-2.23568083855246
188,0.9365307897657398,-2.601842779104809,-2.5363598619441206,-3.3046567532207285,-2.2400693739077524
189,0.9409772026734214,-2.5993731949952963,-2.537866869270781,-3.289478045531404,-2.245811999704656
190,0.9332449692734064,-2.6097455627596964,-2.547657770626503,-3.3248912069260856,-2.25223842830719
191,0.940219206363664,-2.6111092265003197,-2.5517969427273113,-3.31801061073056,-2.2565801013291185
192,0.9377628008230698,-2.6145193401664284,-2.5590401149529036,-3.3195519419379735,-2.2604632150910895
193,0.9360498707617455,-2.6185554869446297,-2.5644408076170624,-3.3252925880437183,-2.2699051413514053
194,0.9309961213506118,-2.6197777259048234,-2.5664005084235826,-3.3166545466384663,-2.274749163535371
195,0.9328562407914123,-2.626918688565618,-2.5760471514767906,-3.3417240992212096,-2.2805008796243995
196,0.9381169663893114,-2.6270127550821685,-2.58024907348167,-3.3335813759844632,-2.2846319498888987
197,0.9337606191613508,-2.631885740856661,-2.5859591185006443,-3.3460602900524785,-2.290131369636306
198,0.9331516367665997,-2.6366471551206603,-2.5934575765369314,-3.3591570037121077,-2.2955761680105953
199,0.9384457398290496,-2.6340440651053414,-2.592828829470461,-3.3379227809965304,-2.296955515800209
200,0.938879865246947,-2.632224838458368,-2.5942241505316157,-3.3234740181953937,-2.298490513123642
201,0.9367816091954023,-2.6338405045493753,-2.5967629012692592,-3.316598567681185,-2.30305575723852
202,0.9323674420011494,-2.640716977223164,-2.605662392761147,-3.3354719551325056,-2.3086773786843735
203,0.9382956417552794,-2.6373586380234344,-2.605955983355923,-3.3061996292735762,-2.311233426275831
204,0.9397590361445783,-2.6404749297693186,-2.608784118199284,-3.31426236162262,-2.319925948243653
205,0.9348654369519201,-2.6455021214131285,-2.6142926328715377,-3.317491889491421,-2.3240159550648958
206,0.93688937435524,-2.647466818994058,-2.617860016904804,-3.3155205896626043,-2.3271922388849737
207,0.9325684077734058,-2.6518566423092174,-2.6232537805029597,-3.3301229182016647,-2.330900637419972
208,0.9314675934394244,-2.6587358759309794,-2.629267158916042,-3.35224216168889,-2.3381093918776004
209,0.932258064516129,-2.665482755516487,-2.636190735664998,-3.3693998147175086,-2.342989022583172
210,0.9424987881725643,-2.665495077657572,-2.6375812451997906,-3.3573398668493644,-2.3497868044318992
211,0.9400744565870062,-2.664759778047802,-2.6397759209234235,-3.340727199900854,-2.353037605801341
212,0.9360118597404169,-2.6688823668159416,-2.6443348457003557,-3.354575551128024,-2.3589520539147286
213,0.9360887522233277,-2.6748617545913125,-2.6501060713605975,-3.3733645881931524,-2.363193716812793
214,0.9374981192260239,-2.6735985741167125,-2.651662026867004,-3.359565304937266,-2.3673945409973682
215,0.9374831742993031,-2.673055236267006,-2.6552733424560766,-3.347516465790774,-2.3695126206667694
216,0.9343536287771518,-2.678749259963691,-2.660855769008462,-3.36106961007416,-2.3729948745498213
217,0.9325434104063759,-2.6831493930273917,-2.667625816683207,-3.373760935062769,-2.377224526819554
218,0.9326477839918215,-2.693560063718327,-2.6748365352595096,-3.4080411200106484,-2.3842540164563415
219,0.9368004661003956,-2.69410334382825,-2.6783280805089165,-3.4012326954236816,-2.3865588213222306
220,0.9304920431680995,-2.7002274981129575,-2.685759457936967,-3.4181833235788632,-2.392260967543219
221,0.933807786254938,-2.7090410078894225,-2.6936567009923635,-3.4391187532100718,-2.3979096463860996
222,0.9400125722154039,-2.709323169834767,-2.6949797856735094,-3.427659497911255,-2.4020805068871938
223,0.9368840427762634,-2.710352930180387,-2.69768962673463,-3.427757503569424,-2.404632209306265
224,0.9448481741700088,-2.709972083779952,-2.697531558266647,-3.4115235026305397,-2.408066692618901
225,0.9388511985526911,-2.7091381270328156,-2.699594282508972,-3.397578161301493,-2.411310776621603
226,0.9384652077991772,-2.7156410454202056,-2.7048615949375887,-3.4116501836177107,-2.418859554335784
227,0.9407167307867075,-2.715739536317016,-2.7049650548974276,-3.398916374441268,-2.4202746959120227
228,0.931493272465161,-2.722569000033755,-2.7123874140056787,-3.4193924202273998,-2.4269992511185086
229,0.9381982919587376,-2.7260407036521936,-2.7165832183886565,-3.4233959672492076,-2.4316531880509995
230,0.9334661595121657,-2.7318974774033835,-2.721882944548138,-3.439508737222872,-2.4390748638013777
231,0.9387736590675455,-2.7318911729112565,-2.724490794493839,-3.421650265251401,-2.4420716930141877
232,0.9363919501677048,-2.7307528457092123,-2.7282255997679608,-3.411727812184677,-2.440791107039999
233,0.9346805775612089,-2.740306596170966,-2.7354745489671375,-3.444835447715667,-2.44750085868531
234,0.9334931814775963,-2.746198187978128,-2.742291645050597,-3.455075321400545,-2.449739820308412
235,0.9301899266738791,-2.751079545626769,-2.7497348818563236,-3.481471508220851,-2.4556607636294667
236,0.928452679623976,-2.7565379254543227,-2.756448683351108,-3.497955233402189,-2.459652316038594
237,0.9447169927025204,-2.7516649079157642,-2.7555181857665105,-3.4637414100237107,-2.4639102934109154
238,0.9369289452674532,-2.756883324727002,-2.7631638575219704,-3.474834747181551,-2.466903994187145
239,0.9360562437227988,-2.7608004931228565,-2.7687212881492522,-3.485487311673257,-2.468201048941629
240,0.9312981732111428,-2.766539911045906,-2.772728106204772,-3.501684865286254,-2.4754282031055608
241,0.9367236143913137,-2.7661003211024933,-2.773666744374096,-3.475609386785714,-2.4800845626826944
242,0.9379819075951673,-2.765907171254836,-2.7742883674147842,-3.4635953113924542,-2.4852831039814354
243,0.9312977099236641,-2.7702866653370486,-2.7788645489190777,-3.477860322645229,-2.4876951795334676
244,0.9366227008712488,-2.773764056261366,-2.7825587958236766,-3.4825111617410447,-2.4925964418741
245,0.9319378136858857,-2.7811618258376405,-2.790440617907755,-3.5044470620247723,-2.4976012747518492
246,0.9397971162818699,-2.7824887822884823,-2.791203818330137,-3.504532901812864,-2.500655714661785
247,0.9357575020522332,-2.785337997821055,-2.795316857863389,-3.5097463938198517,-2.5094549205851617
248,0.9441378258880927,-2.784981451918654,-2.7970182322060126,-3.506879456768595,-2.5135179988062375
249,0.9356566750932949,-2.789087258729887,-2.7996984478395848,-3.5192651949090403,-2.518684020118292
250,0.9372693726937269,-2.7898324905388225,-2.8028767284409937,-3.51778388348026,-2.5213573245218566
251,0.9417429414746131,-2.788016186400436,-2.8027928174582164,-3.5011681036438147,-2.522632267407988
252,0.9350838154576473,-2.7939884047890424,-2.806789570122619,-3.5154727798532983,-2.529897823249383
253,0.9403527914166212,-2.7942154079212846,-2.808303695906498,-3.503998345885145,-2.533724983420376
254,0.9405245881892372,-2.795514865112827,-2.811355795492846,-3.5054160097265354,-2.5380960933318244
255,0.9432543025634854,-2.791953875178673,-2.811262375860314,-3.487718471313783,-2.5409206316745703
256,0.9369942722065643,-2.795423003308318,-2.815829398592685,-3.493092224067371,-2.5452774861068534
257,0.9390254967788767,-2.7961308061353254,-2.8161790762987975,-3.485829488695286,-2.549954133879612
258,0.9381763376036172,-2.7963846013127234,-2.819129551493064,-3.481128366358074,-2.550485078510512
259,0.9370758046514434,-2.7993790837321137,-2.822895661007245,-3.4828561928372674,-2.5601317030527166
260,0.9339841513754558,-2.8048921484456835,-2.8266968979453475,-3.501090166016406,-2.566430978455597
261,0.9409798200826647,-2.806962700353743,-2.8291150404798824,-3.504350473240953,-2.5708306566332833
262,0.9390773283836781,-2.807857183035382,-2.8305823087656474,-3.5009453775445074,-2.572973913918896
263,0.9324917506735688,-2.8129301303952228,-2.8345746176289492,-3.5124671404712746,-2.579038674039161
264,0.9389324579001763,-2.8127961165007793,-2.836532593023366,-3.5026135387450945,-2.581320139469248
265,0.9355209783859054,-2.8167467515226883,-2.8393975001427894,-3.5083229327511316,-2.58746296550815
266,0.9445765722371076,-2.8133680426364243,-2.8386890551454527,-3.4884747278076373,-2.5886815851693368
267,0.9331719573477142,-2.816875591956692,-2.841265483013726,-3.49699881695515,-2.592568465458023
268,0.9432918818173486,-2.8162912544747,-2.8439548049803896,-3.4884105220377193,-2.5932479962441173
269,0.9355341201845306,-2.819021389028381,-2.8470766905183527,-3.4925770659496242,-2.598638780390742
270,0.9342065913033076,-2.8258588303478964,-2.8537111740607006,-3.523604169599204,-2.607875722464763
271,0.9381446435634527,-2.8275167609167435,-2.856498652085924,-3.5194080196127673,-2.612645556193939
272,0.9397311926047558,-2.826569012535215,-2.856923018142083,-3.5070884345357225,-2.615135887933407
273,0.9287950621701404,-2.833157951817077,-2.862875225687922,-3.5396006891318437,-2.620807837100276
274,0.9423878253517725,-2.8325296397705584,-2.863668923116234,-3.5288398666055603,-2.6237758692853808
275,0.9380983922442343,-2.8358717939652145,-2.86485586858095,-3.5349379567687422,-2.6290412139454635
276,0.9353515391064798,-2.8378255931032736,-2.8688693824659484,-3.5435465257310916,-2.6329834869419155
277,0.9341031986069105,-2.8415400189556252,-2.872169557892874,-3.55625489330885,-2.6368741488268364
278,0.9393041743493638,-2.8417321674208598,-2.875254582459363,-3.547932905877383,-2.640138911192403
279,0.9359526055175666,-2.8460887939639354,-2.879556181275738,-3.5600471391020103,-2.6439489225675916
280,0.937371264813875,-2.846814190648047,-2.8843890748969803,-3.556366159409641,-2.647858697595543
281,0.9354974959271104,-2.849620445963427,-2.887819536081079,-3.5631156504744785,-2.6526776580302807
