seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
49,7,6,7,D0,True,19,0,19,0,0,0,0,0,0,[],3.0,S66,1.4,19,0,19,0.0,,-0.491278,-6.345705,-6.836982,True,True,5,S66,False,0,0.168,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,26,S66,False,19,0,19,18,0,0,1,0,0,"['B690', 'B18', 'B286', 'B707', 'B432', 'B618', 'B272', 'B129', 'B287', 'B605', 'B424', 'B439', 'B45', 'B50', 'B566', 'B339', 'B711', 'B295', 'B686']",12.5,S38,3.69,1,1,2,0.0,,-0.515082,-6.359676,-6.874758,True,True,36,S64,True,19,1.2701,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,42,S38,False,1,1,2,0,15,0,0,0,0,"['B44', 'B760', 'B553', 'B205', 'B400', 'B3', 'B319', 'B31', 'B399', 'B765', 'B149', 'B10', 'B158', 'B697', 'B724']",10.5,S26,9.12,16,1,17,0.0,,-0.474065,-6.353492,-6.827557,False,False,18,S27,True,7,0.5987,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,2,S26,False,16,1,17,16,0,0,0,0,0,"['B163', 'B44', 'B760', 'B553', 'B205', 'B400', 'B3', 'B319', 'B31', 'B399', 'B765', 'B149', 'B10', 'B158', 'B697', 'B724']",11.0,S35,6.42,0,1,1,0.0,,-0.354694,-6.235099,-6.589793,False,False,12,S45,True,7,0.4296,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,19,S35,False,0,1,1,0,15,0,1,0,0,"['B240', 'B242', 'B269', 'B654', 'B641', 'B297', 'B494', 'B367', 'B729', 'B304', 'B336', 'B291', 'B621', 'B734', 'B80', 'B265']",11.0,S27,6.86,15,2,17,0.0,,-0.230765,-6.170742,-6.401507,True,True,36,S3,True,19,0.8987,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,37,S27,False,15,2,17,15,0,0,0,0,0,"['B240', 'B242', 'B269', 'B654', 'B641', 'B297', 'B494', 'B367', 'B729', 'B304', 'B336', 'B291', 'B621', 'B734', 'B80']",10.5,S54,4.59,0,2,2,0.0,,-0.219231,-6.119202,-6.338433,False,False,12,S45,True,7,0.3541,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,52,S54,False,0,2,2,0,13,0,3,0,0,"['B593', 'B333', 'B577', 'B403', 'B662', 'B461', 'B528', 'B688', 'B626', 'B575', 'B586', 'B752', 'B263', 'B16', 'B698', 'B171']",11.0,S24,8.5,13,5,18,0.0,,-0.124108,-6.108875,-6.232982,True,True,72,S46,True,69,1.7034,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,12,S24,False,13,5,18,0,0,0,0,0,0,[],3.0,S15,4.89,13,5,18,0.0,,-0.171356,-6.132488,-6.303844,False,False,18,S34,True,0,0.4054,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,20,S15,False,13,5,18,13,0,0,0,0,0,"['B593', 'B333', 'B577', 'B403', 'B662', 'B461', 'B528', 'B688', 'B626', 'B575', 'B586', 'B752', 'B263']",9.5,S52,4.21,0,5,5,0.0,,-0.21319,-6.125862,-6.339052,False,False,12,D0,True,7,0.3188,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,33,S52,False,0,5,5,0,12,0,0,0,0,"['B235', 'B145', 'B613', 'B1', 'B342', 'B106', 'B543', 'B416', 'B24', 'B260', 'B130', 'B78']",9.0,S7,9.68,12,5,17,0.0,,-0.159446,-6.116429,-6.275875,False,False,18,D0,True,14,0.9027,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,52,S7,False,12,5,17,12,0,0,0,0,0,"['B235', 'B145', 'B613', 'B1', 'B342', 'B106', 'B543', 'B416', 'B24', 'B260', 'B130', 'B78']",9.0,S63,10.87,0,5,5,0.0,,-0.165648,-6.112532,-6.27818,False,False,12,S45,True,7,0.3649,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,12,S63,False,0,5,5,0,12,0,1,0,0,"['B2', 'B733', 'B710', 'B305', 'B607', 'B386', 'B91', 'B611', 'B63', 'B681', 'B732', 'B254', 'B571']",9.5,S41,5.29,12,6,18,0.0,,-0.118145,-6.045109,-6.163254,True,True,30,D0,True,28,0.9803,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,27,S41,False,12,6,18,0,0,0,0,0,0,[],3.0,S29,7.7,12,6,18,0.0,,-0.18918,-6.111863,-6.301042,False,False,12,D0,True,2,0.4818,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,37,S29,False,12,6,18,12,0,0,0,0,0,"['B2', 'B733', 'B710', 'B305', 'B607', 'B386', 'B91', 'B611', 'B63', 'B681', 'B732', 'B254']",9.0,S32,3.29,0,6,6,0.0,,-0.135867,-6.089066,-6.224933,False,False,12,D0,True,6,0.4512,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,50,S32,False,0,6,6,0,14,0,0,0,0,"['B516', 'B325', 'B485', 'B365', 'B409', 'B282', 'B185', 'B23', 'B630', 'B418', 'B113', 'B202', 'B529', 'B552']",10.0,S31,6.41,14,6,20,0.0,,-0.207232,-6.093868,-6.3011,False,False,12,D0,True,6,0.4875,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,10,6,S31,False,14,6,20,14,0,0,0,0,0,"['B516', 'B325', 'B485', 'B365', 'B409', 'B282', 'B185', 'B23', 'B630', 'B418', 'B113', 'B202', 'B529', 'B552']",10.0,S37,2.81,0,6,6,0.0,,-0.177662,-6.204682,-6.382343,False,False,12,D0,True,7,0.358,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,10,19,S37,False,0,6,6,0,14,0,0,0,0,"['B672', 'B38', 'B88', 'B19', 'B404', 'B755', 'B443', 'B592', 'B231', 'B290', 'B162', 'B518', 'B364', 'B466']",10.0,S17,9.71,14,6,20,0.0,,-0.153632,-6.195026,-6.348658,False,False,12,D0,True,8,0.5764,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,10,39,S17,False,14,6,20,0,0,0,0,0,0,[],3.0,S29,6.77,14,6,20,0.0,,-0.148316,-6.294127,-6.442444,False,False,18,S13,True,0,0.6011,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,10,48,S29,False,14,6,20,14,0,0,0,0,0,"['B672', 'B38', 'B88', 'B19', 'B404', 'B755', 'B443', 'B592', 'B231', 'B290', 'B162', 'B518', 'B364', 'B466']",10.0,S28,13.05,0,6,6,0.0,,-0.20055,-6.215079,-6.415629,False,False,12,D0,True,10,0.4592,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,11,11,S28,False,0,6,6,0,14,0,0,0,0,"['B77', 'B234', 'B379', 'B174', 'B275', 'B535', 'B537', 'B230', 'B751', 'B143', 'B137', 'B706', 'B352', 'B165']",10.0,S17,7.99,14,6,20,0.0,,-0.419752,-6.19817,-6.617921,False,False,12,D0,True,9,0.3108,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,11,29,S17,False,14,6,20,14,0,0,0,0,0,"['B77', 'B234', 'B379', 'B174', 'B275', 'B535', 'B537', 'B230', 'B751', 'B143', 'B137', 'B706', 'B352', 'B165']",10.0,S16,9.93,0,6,6,0.0,,-0.295371,-6.223961,-6.519332,False,False,18,S34,True,13,0.3642,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,11,49,S16,False,0,6,6,0,8,0,0,0,0,"['B175', 'B326', 'B224', 'B408', 'B119', 'B232', 'B392', 'B746']",7.0,S26,7.94,8,6,14,0.0,,-0.396096,-6.250332,-6.646428,False,False,18,S37,True,6,1.0233,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,12,4,S26,False,8,6,14,8,0,0,0,0,0,"['B175', 'B326', 'B224', 'B408', 'B119', 'B232', 'B392', 'B746']",7.0,S52,7.0,0,6,6,0.0,,-0.295299,-6.277729,-6.573028,False,False,12,D0,True,6,0.2731,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,12,18,S52,False,0,6,6,0,9,0,0,0,0,"['B110', 'B222', 'B197', 'B704', 'B720', 'B672', 'B181', 'B643', 'B589']",7.5,S54,3.81,9,6,15,0.0,,-0.502203,-6.29431,-6.796512,False,False,18,D0,True,13,0.8208,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,12,30,S54,False,9,6,15,9,0,0,0,0,0,"['B110', 'B222', 'B197', 'B704', 'B720', 'B672', 'B181', 'B643', 'B589']",7.5,S47,8.4,0,6,6,0.0,,-0.389699,-6.288946,-6.678645,False,False,12,D0,True,6,0.4714,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,12,45,S47,False,0,6,6,0,12,1,0,0,0,"['B293', 'B361', 'B285', 'B437', 'B658', 'B541', 'B189', 'B524', 'B237', 'B433', 'B513', 'B616']",12.0,S38,4.38,12,6,18,0.0,,-0.337662,-6.244296,-6.581958,True,True,36,D0,True,34,1.1386,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,13,2,S38,False,12,6,18,12,0,0,0,0,0,"['B293', 'B361', 'B285', 'B437', 'B658', 'B541', 'B189', 'B524', 'B237', 'B433', 'B513', 'B616']",9.0,S30,4.47,0,6,6,0.0,,-0.442725,-6.236038,-6.678763,False,False,12,D0,True,10,0.3223,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,13,15,S30,False,0,6,6,0,7,1,0,0,0,"['B585', 'B351', 'B429', 'B28', 'B353', 'B445', 'B158']",9.5,S50,8.83,7,6,13,0.0,,-0.260336,-6.23924,-6.499576,True,True,36,S62,True,21,0.852,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,13,34,S50,False,7,6,13,7,0,0,0,0,0,"['B585', 'B351', 'B429', 'B28', 'B353', 'B445', 'B158']",6.5,S62,4.95,0,6,6,0.0,,-0.264949,-6.200597,-6.465546,False,False,12,D0,True,6,0.355,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,13,45,S62,False,0,6,6,0,14,0,0,0,0,"['B420', 'B699', 'B42', 'B486', 'B457', 'B94', 'B632', 'B448', 'B305', 'B683', 'B14', 'B13', 'B494', 'B309']",10.0,S42,6.87,14,6,20,0.0,,-0.342771,-6.224372,-6.567143,False,False,12,D0,True,9,0.604,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,14,2,S42,False,14,6,20,14,0,0,0,0,0,"['B420', 'B699', 'B42', 'B486', 'B457', 'B94', 'B632', 'B448', 'B305', 'B683', 'B14', 'B13', 'B494', 'B309']",10.0,S12,10.97,0,6,6,0.0,,-0.336417,-6.113763,-6.45018,True,False,30,D0,True,6,1.4947,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,14,23,S12,False,0,6,6,0,14,0,0,0,0,"['B634', 'B569', 'B370', 'B551', 'B302', 'B140', 'B133', 'B373', 'B478', 'B154', 'B150', 'B103', 'B473', 'B740']",10.0,S35,9.87,14,6,20,0.0,,-0.367097,-6.124827,-6.491924,False,False,12,D0,True,8,0.4844,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,14,43,S35,False,14,6,20,14,0,0,0,0,0,"['B634', 'B569', 'B370', 'B551', 'B302', 'B140', 'B133', 'B373', 'B478', 'B154', 'B150', 'B103', 'B473', 'B740']",10.0,S62,5.61,0,6,6,0.0,,-0.338276,-6.187148,-6.525424,False,False,12,D0,True,6,0.5312,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,14,58,S62,False,0,6,6,0,14,0,0,0,0,"['B532', 'B572', 'B51', 'B161', 'B229', 'B689', 'B197', 'B26', 'B559', 'B359', 'B191', 'B672', 'B74', 'B435']",10.0,S26,5.52,14,6,20,0.0,,-0.313334,-6.221545,-6.534879,False,False,12,D0,True,6,0.5159,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,15,14,S26,False,14,6,20,14,0,0,0,0,0,"['B532', 'B572', 'B51', 'B161', 'B229', 'B689', 'B197', 'B26', 'B559', 'B359', 'B191', 'B672', 'B74', 'B435']",10.0,S12,13.22,0,6,6,0.0,,-0.490965,-6.191656,-6.68262,False,False,12,D0,True,7,0.3927,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,15,37,S12,False,0,6,6,0,14,0,0,0,0,"['B599', 'B72', 'B515', 'B94', 'B249', 'B442', 'B471', 'B129', 'B562', 'B732', 'B686', 'B631', 'B650', 'B348']",10.0,S35,9.87,14,6,20,0.0,,-0.456529,-6.205643,-6.662172,False,False,12,D0,True,10,0.3651,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,15,57,S35,False,14,6,20,14,0,0,0,0,0,"['B599', 'B72', 'B515', 'B94', 'B249', 'B442', 'B471', 'B129', 'B562', 'B732', 'B686', 'B631', 'B650', 'B348']",10.0,S65,10.81,0,6,6,0.0,,-0.491474,-6.187773,-6.679247,False,False,18,S42,True,14,0.6541,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,16,18,S65,False,0,6,6,0,13,0,0,0,0,"['B531', 'B61', 'B85', 'B453', 'B763', 'B603', 'B544', 'B124', 'B382', 'B713', 'B612', 'B580', 'B592']",9.5,S54,8.42,13,6,19,0.0,,-0.272288,-6.191292,-6.46358,False,False,18,D0,True,14,0.5918,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,16,36,S54,False,13,6,19,13,0,0,0,0,0,"['B531', 'B61', 'B85', 'B453', 'B763', 'B603', 'B544', 'B124', 'B382', 'B713', 'B612', 'B580', 'B592']",9.5,S31,5.7,0,6,6,0.0,,-0.284407,-6.137774,-6.422181,False,False,12,D0,True,6,1.6784,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,16,51,S31,False,0,6,6,0,14,2,0,0,0,"['B182', 'B167', 'B609', 'B1', 'B588', 'B486', 'B554', 'B543', 'B679', 'B410', 'B418', 'B416', 'B338', 'B731']",16.0,S15,3.53,14,6,20,0.0,,-0.207323,-6.064274,-6.271596,True,True,36,D0,True,30,1.5383,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,17,10,S15,False,14,6,20,14,0,0,0,0,0,"['B182', 'B167', 'B609', 'B1', 'B588', 'B486', 'B554', 'B543', 'B679', 'B410', 'B418', 'B416', 'B338', 'B731']",10.0,S22,6.37,0,6,6,0.0,,-0.236185,-6.040173,-6.276358,False,False,18,S60,True,12,0.6219,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,17,27,S22,False,0,6,6,0,14,0,0,0,0,"['B579', 'B185', 'B586', 'B208', 'B747', 'B235', 'B287', 'B479', 'B263', 'B292', 'B489', 'B371', 'B248', 'B452']",10.0,S60,4.28,14,6,20,0.0,,-0.290895,-6.023118,-6.314013,False,False,18,D0,True,6,0.6399,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,17,41,S60,False,14,6,20,14,0,0,0,0,0,"['B579', 'B185', 'B586', 'B208', 'B747', 'B235', 'B287', 'B479', 'B263', 'B292', 'B489', 'B371', 'B248', 'B452']",10.0,S7,6.42,0,6,6,0.0,,-0.17709,-5.946941,-6.124031,True,False,18,D0,True,8,0.9075,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,17,58,S7,False,0,6,6,0,14,0,0,0,0,"['B78', 'B613', 'B107', 'B675', 'B8', 'B652', 'B199', 'B101', 'B622', 'B550', 'B136', 'B307', 'B547', 'B414']",10.0,S29,12.29,14,6,20,0.0,,-0.118235,-5.955707,-6.073943,False,False,18,D0,True,7,0.7975,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,18,20,S29,False,14,6,20,0,0,0,0,0,0,[],3.0,S19,8.16,14,6,20,0.0,,-0.135867,-6.050975,-6.186842,False,False,12,D0,True,4,0.4127,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
