episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
0,0.8910293185180712,-0.8475056341849267,-0.6493859517504461,-0.2429938408342423,-0.24866595132662042
1,0.9372915276851235,-1.1527967269101294,-0.8487267543615056,-0.33444623775081017,-0.3271783481524379
2,0.9425160019694732,-1.3786081235255387,-1.0081104226644544,-0.40450414886788594,-0.39436413349530014
3,0.93685929420303,-1.6218610203124046,-1.1979764468389762,-0.4736667064124821,-0.4679531500109787
4,0.9351000540832882,-1.845157557616767,-1.3616758153909283,-0.5395472754857612,-0.529401466041501
5,0.9346565162225847,-2.0648898693054507,-1.5129768565111228,-0.6077035676355766,-0.583165868606525
6,0.9373460263390005,-2.2576478389648345,-1.6383050452859806,-0.6793087980593058,-0.6367833383032211
7,0.936963696369637,-2.4478182802900235,-1.7661026915252054,-0.7474435797894438,-0.6890082833843878
8,0.9344169400536833,-2.627927012460357,-1.9043342491225967,-0.8046036075291858,-0.741855117700861
9,0.9394831931497283,-2.7719980973116685,-1.9996320487820414,-0.849506210330974,-0.781281341983008
10,0.9353912419239052,-2.923326326909463,-2.104123242198419,-0.8979131108876561,-0.8231286614549956
11,0.9365225939054541,-3.0652469868932455,-2.195317346176002,-0.9438776858625788,-0.8579158609505756
12,0.9323399232812039,-3.2132619189658462,-2.3000586530205323,-0.9910281192226552,-0.8963472302553541
13,0.9338439473925116,-3.350175559779725,-2.3926603239726982,-1.038891484950694,-0.9415656805418003
14,0.9347525822723997,-3.4784925894293512,-2.479186697918768,-1.086613726002813,-0.9786063204099008
15,0.9356884057971014,-3.5904183115468435,-2.545081244786656,-1.1208964688914704,-1.0046754691309177
16,0.9333935561577837,-3.7307935124319105,-2.6315625328294048,-1.165894154327518,-1.0423105104157087
17,0.935285239963779,-3.825256193820491,-2.6991379865468796,-1.2057780144173595,-1.0843124771745758
18,0.9399957422219519,-3.887047442177995,-2.738302889029919,-1.217870123468568,-1.0968953245952056
19,0.9387798569907196,-3.974320380999467,-2.7963375160544204,-1.2542430266749867,-1.1336496418939022
20,0.9328196484469058,-4.070424087998175,-2.865770068252471,-1.2925777027116732,-1.1719313795396977
21,0.9369334096316598,-4.142989987468105,-2.9105874501325206,-1.314987128783713,-1.1938979670689958
22,0.9373846794833641,-4.221461551404696,-2.9581735196962238,-1.3228868140001058,-1.2017496798155884
23,0.9435722480526538,-4.268793044830634,-2.995821611025114,-1.34963408465368,-1.2271531889747234
24,0.9362516693871494,-4.336244642973043,-3.041176988647276,-1.375051682938278,-1.2489297774260621
25,0.936701545200146,-4.398254632632174,-3.0893006082385277,-1.390561405156515,-1.2621834720433496
26,0.9433804416026771,-4.448478621637288,-3.1161126277557174,-1.4145657610267548,-1.279991519274965
27,0.9402183694282801,-4.499134232373132,-3.1485439202407317,-1.4418765965407234,-1.3090714020670196
28,0.9342843641089256,-4.566227472502329,-3.193428269705975,-1.470089363715966,-1.3304828470412793
29,0.9347194343749063,-4.623228174609464,-3.231026732307045,-1.4859152273658296,-1.346944549846049
30,0.9416855676256416,-4.67192145588983,-3.2616542594181723,-1.5055460884014304,-1.3643749810145775
31,0.9439020704246638,-4.707473980521492,-3.284312211451961,-1.5161093157586467,-1.37386336331343
32,0.9398403000423446,-4.769615035528784,-3.321303794767996,-1.5402853251350614,-1.3950201854882707
33,0.931427001953125,-4.849132025466757,-3.383612048258589,-1.56773399817157,-1.4210111682335873
34,0.935924496441925,-4.906401882520348,-3.4223915522018444,-1.5893381080668536,-1.4399746732546461
35,0.936324684598905,-4.9599044697426375,-3.4529127033734346,-1.6106264245075363,-1.45488485889557
36,0.9392413460378723,-4.996687939649879,-3.474787405042743,-1.633774523112656,-1.4741210267835527
37,0.9405566960512015,-5.021320777967207,-3.492256185003917,-1.6495006062003263,-1.4884501921356084
38,0.9356625479335322,-5.080616611824832,-3.530444203868671,-1.674753338959666,-1.50947564175528
39,0.9339639748549323,-5.123061131894763,-3.5591402035478428,-1.689303485321517,-1.5230782393199913
40,0.9402714932126697,-5.157885053623208,-3.5782833904220217,-1.711383482137126,-1.5396130063724824
41,0.9346462657173156,-5.195944263038566,-3.6042184000206605,-1.7250759539886455,-1.5508577136675479
42,0.9401083436733952,-5.220132629178854,-3.6230129118791945,-1.7317385913954126,-1.558591974312278
43,0.9365622374264794,-5.256242620304433,-3.648054094910523,-1.7462102672036688,-1.5686104526156148
44,0.9298974034961037,-5.324625814264234,-3.698398305161401,-1.7747449657460217,-1.603893180589222
45,0.9423280583376199,-5.351208007640173,-3.7128099139783783,-1.7850283384269312,-1.6101820366156476
46,0.9361644980303211,-5.393209650285061,-3.7413246947574894,-1.7939085990670207,-1.6160423202820553
47,0.9351992698509279,-5.4206231662831055,-3.7528459464694635,-1.8051499667052282,-1.6221604834082721
48,0.9374353041466237,-5.45673551520486,-3.772970666531594,-1.8175282815923837,-1.6329136901864987
49,0.9317640835757736,-5.515248501390289,-3.808544882392258,-1.845133286054582,-1.6566339312733989
50,0.9395670475045099,-5.540690224692864,-3.8247608706564735,-1.8669963616897873,-1.670978389953289
51,0.9422435801171347,-5.563211252802517,-3.8373108707496306,-1.8815548438314489,-1.6840936819499486
52,0.9370606260890464,-5.594059797102205,-3.85073019504182,-1.900091197145132,-1.69713896733278
53,0.9374061705321854,-5.6180484706613605,-3.874526425650227,-1.9083656707865069,-1.7051051646745081
54,0.9348491738669092,-5.646542941364428,-3.88957403679913,-1.9190673099152793,-1.712648940778801
55,0.9373100765771241,-5.6811641265408355,-3.9142824106863525,-1.92923430132474,-1.7236328760079633
56,0.9363770872965547,-5.710828213658146,-3.931039548108399,-1.938092179277111,-1.731647786983704
57,0.9374220374220374,-5.741378677674415,-3.9470345142774184,-1.9569920754775207,-1.745017210271394
58,0.9336089567552887,-5.771707997703149,-3.9692499797085965,-1.9731845148537481,-1.759622015874031
59,0.936576784251873,-5.795401732875667,-3.983033383121895,-1.9769377704038134,-1.7643003142501883
60,0.9429958098453561,-5.813865260180749,-3.991068903428671,-1.9864033425752525,-1.7730426251182088
61,0.9351973291999524,-5.844370205615427,-4.01364625531066,-1.9977682845210623,-1.782655181805946
62,0.9439490828304662,-5.862643508525503,-4.028049307511839,-2.0063191232717728,-1.7897810626614603
63,0.9435233940123364,-5.885857082514128,-4.044254181913085,-2.014084034794946,-1.799785021217364
64,0.9382138517618469,-5.911709697831236,-4.06155878909063,-2.024875742730525,-1.8076891284633247
65,0.9392595274735223,-5.939922465818588,-4.080217328419963,-2.040864349116217,-1.821180247947845
66,0.9432787572211081,-5.946979274293024,-4.082245593654015,-2.043568063193544,-1.8244286017194027
67,0.9417657919428554,-5.968560392136977,-4.097408169367973,-2.0490802216562285,-1.8267216882892197
68,0.9338708706901739,-5.998132962167174,-4.118526828664709,-2.0610504810080474,-1.837338869105954
69,0.9392163279878611,-6.019998034257451,-4.128931799766903,-2.0708270567981395,-1.8453353206605339
70,0.9393376192072149,-6.033632818305425,-4.138020661884454,-2.074801404268805,-1.8494825232891596
71,0.9352946431230087,-6.067556776179518,-4.1572860319789005,-2.088198242718391,-1.861363099308868
72,0.9456568249893025,-6.074337352450845,-4.15978519427711,-2.0944445191974146,-1.8653767683392322
73,0.9399801736309291,-6.0895674542883045,-4.1684266809042025,-2.1054066583608697,-1.8767537339927325
74,0.9316768273908492,-6.117734672767983,-4.183691145118026,-2.1184519812336102,-1.887717571590288
75,0.9353729290029308,-6.144597682555493,-4.20113405970197,-2.126737996732031,-1.8970746692286085
76,0.9421856496523244,-6.161385520221263,-4.210314542330404,-2.1341692330632225,-1.9028475587530118
77,0.9341677698880732,-6.1889967019248315,-4.224749767356835,-2.1436960920695243,-1.909045237869964
78,0.9476767005827119,-6.197867369406337,-4.229379783679592,-2.145978422112145,-1.909346441466603
79,0.9332163813441413,-6.233045773398758,-4.252416389161966,-2.165731089676828,-1.924674129249465
80,0.9360317602459628,-6.254293451617992,-4.267916929465337,-2.1766050350592105,-1.9292551557814746
81,0.9385014497176866,-6.269342968867415,-4.280687555820091,-2.184810454374743,-1.9371273457297968
82,0.9435469065540665,-6.288409997011957,-4.291696474353184,-2.1981447762421524,-1.950398556133378
83,0.9380122950819673,-6.3087359482090335,-4.301253785743747,-2.211501449908135,-1.959056728466967
84,0.9455657308109411,-6.31808624096307,-4.305772725640041,-2.218503526062466,-1.9652633233485923
