seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,1,0,34,33,26,0,0,0,0,0,0,0.0305,0.0225
42,7,5,5,347,349,2,1,210,108,3274,3064,3066,10,10,20,6,7,13,0.0355,0.0342
42,8,5,5,317,324,2,1,195,61,3104,2909,2914,9,2,11,6,6,12,0.0392,0.0352
42,9,5,5,282,305,2,3,147,58,3204,3057,3059,10,9,19,12,1,13,0.0366,0.0432
42,10,5,5,309,299,1,0,140,71,3486,3346,3338,14,10,24,18,1,19,0.0314,0.0562
42,11,5,5,306,310,2,6,152,60,3064,2912,2916,13,14,27,3,3,6,0.0446,0.0669
42,12,5,5,287,309,2,5,58,51,2380,2322,2323,8,13,21,9,6,15,0.0433,0.0773
42,13,5,5,254,264,2,8,48,21,1706,1658,1656,7,8,15,15,0,15,0.0331,0.0781
42,14,5,5,309,326,2,8,200,97,3136,2936,2932,9,11,20,9,13,22,0.0329,0.0816
42,15,5,5,289,297,2,10,157,69,2974,2817,2821,16,14,30,13,8,21,0.0356,0.0871
42,16,5,5,312,324,2,7,158,53,3248,3090,3093,12,6,18,11,0,11,0.0373,0.0866
42,17,5,5,318,333,1,0,176,101,3518,3342,3340,11,13,24,11,7,18,0.0369,0.1029
42,18,5,5,307,327,2,13,145,56,3074,2929,2929,12,12,24,10,10,20,0.0397,0.102
42,19,5,5,231,249,2,12,72,47,2422,2350,2353,6,9,15,13,6,19,0.0307,0.0988
42,20,5,5,248,259,2,8,27,37,1676,1649,1645,5,5,10,9,7,16,0.0254,0.0949
42,21,5,5,282,307,2,5,200,83,3088,2888,2883,9,10,19,12,20,32,0.0197,0.0996
42,22,5,5,288,296,2,8,151,64,3072,2921,2928,13,8,21,7,5,12,0.0276,0.1
42,23,5,5,315,335,2,5,206,40,3342,3136,3134,18,7,25,10,0,10,0.0384,0.1033
42,24,5,5,314,322,2,7,186,81,3370,3184,3181,9,10,19,9,8,17,0.0384,0.1071
42,25,5,5,294,317,2,9,191,120,3066,2875,2880,10,13,23,8,12,20,0.0408,0.112
42,26,5,5,259,276,2,10,48,62,2384,2336,2338,10,10,20,11,9,20,0.0396,0.1121
42,27,5,5,266,287,2,12,41,43,1660,1619,1620,6,5,11,8,0,8,0.0375,0.1046
