reward,td_target,td_error,future_starvation,future_congestion,future_broken_fleet_ratio
0.0,0.0,0.0,0.0,0.0,0.061518324607329845
0.0,0.0,0.0,0.0,0.0,0.061518324607329845
0.0,0.0,0.0,0.0,0.0,0.061518324607329845
-0.2,-0.1992466925589522,-0.1992466925589522,2.0,0.0,0.060209424083769635
-0.1,-0.09963443857279206,-0.09963443857279206,1.0,0.0,0.060209424083769635
-0.1,-0.09968514795380734,-0.09968514795380734,1.0,0.0,0.060209424083769635
-0.1,-0.09965617679884876,-0.09965617679884876,1.0,0.0,0.060209424083769635
-0.2,-0.1990737838330742,-0.1990737838330742,2.0,0.0,0.060209424083769635
-0.1,-0.0997595573553243,-0.0997595573553243,1.0,0.0,0.060209424083769635
0.0,0.0,0.0,0.0,0.0,0.052770448548812667
-4.2,-3.5897863686099067,-3.5897863686099067,32.0,10.0,0.0549738219895288
-0.8,-0.7956720460832724,-0.7956720460832724,8.0,0.0,0.0549738219895288
-0.2,-0.1995650936900477,-0.1995650936900477,2.0,0.0,0.0549738219895288
-1.1,-1.0932570259414356,-1.0932570259414356,10.0,1.0,0.05366492146596859
-0.4,-0.3985045415159681,-0.3985045415159681,4.0,0.0,0.0549738219895288
-0.7000000000000001,-0.698008928701443,-0.698008928701443,7.0,0.0,0.0549738219895288
-0.4,-0.39802664811093486,-0.39802664811093486,2.0,2.0,0.0549738219895288
-0.6000000000000001,-0.5973781919184603,-0.5973781919184603,3.0,3.0,0.0549738219895288
-0.2,-0.19930844758830346,-0.19930844758830346,0.0,2.0,0.05366492146596859
-0.1,-0.09985094355383865,-0.09985094355383865,0.0,1.0,0.05366492146596859
-0.2,-0.1994296991313218,-0.1994296991313218,0.0,2.0,0.0549738219895288
-0.1,-0.09971057479222185,-0.09971057479222185,1.0,0.0,0.0549738219895288
-0.2,-0.1997018871076773,-0.1997018871076773,2.0,0.0,0.0549738219895288
-0.2,-0.19970285123790163,-0.19970285123790163,2.0,0.0,0.0549738219895288
-0.5,-0.49814821858543534,-0.49814821858543534,5.0,0.0,0.0549738219895288
-0.4,-0.3982965526657075,-0.3982965526657075,3.0,1.0,0.0549738219895288
-0.2,-0.1998051606805902,-0.1998051606805902,2.0,0.0,0.0549738219895288
-0.2,-0.1993067807780353,-0.1993067807780353,2.0,0.0,0.056282722513089
-0.7000000000000001,-0.6961038087526251,-0.6961038087526251,7.0,0.0,0.056282722513089
-0.7000000000000001,-0.6970915739060785,-0.6970915739060785,4.0,3.0,0.056282722513089
-0.9,-0.897031412437738,-0.897031412437738,6.0,3.0,0.05759162303664921
-0.4,-0.3987298160929931,-0.3987298160929931,3.0,1.0,0.05759162303664921
-0.7000000000000001,-0.697106341451617,-0.697106341451617,5.0,2.0,0.05759162303664921
-0.2,-0.19955253920517557,-0.19955253920517557,1.0,1.0,0.058900523560209424
-0.30000000000000004,-0.29827767136362066,-0.29827767136362066,1.0,2.0,0.058900523560209424
-0.30000000000000004,-0.29922441450920867,-0.29922441450920867,3.0,0.0,0.05759162303664921
-0.4,-0.3975455895714324,-0.3975455895714324,4.0,0.0,0.05759162303664921
0.0,0.0,0.0,0.0,0.0,0.05759162303664921
-0.2,-0.19937746156097688,-0.19937746156097688,2.0,0.0,0.05759162303664921
-0.4,-0.3990578166154816,-0.3990578166154816,3.0,1.0,0.056282722513089
-0.4,-0.39824118359871064,-0.39824118359871064,0.0,4.0,0.056282722513089
-1.1,-1.0953415274768727,-1.0953415274768727,9.0,2.0,0.05759162303664921
-1.2000000000000002,-1.1948451912398508,-1.1948451912398508,8.0,4.0,0.05759162303664921
-1.4000000000000001,-1.3964911462676237,-1.3964911462676237,8.0,6.0,0.05759162303664921
-1.4000000000000001,-1.39510792716369,-1.39510792716369,9.0,5.0,0.058900523560209424
-0.8,-0.7980649470343206,-0.7980649470343206,6.0,2.0,0.060209424083769635
-0.9,-0.8960590687562563,-0.8960590687562563,7.0,2.0,0.061518324607329845
-1.6,-1.597233988030594,-1.597233988030594,15.0,1.0,0.06282722513089005
-1.9000000000000001,-1.8887912787910512,-1.8887912787910512,17.0,2.0,0.06544502617801047
-0.2,-0.19921416762460845,-0.19921416762460845,2.0,0.0,0.06413612565445026
-0.30000000000000004,-0.29882940831091054,-0.29882940831091054,3.0,0.0,0.06413612565445026
-0.1,-0.09974269306178737,-0.09974269306178737,1.0,0.0,0.06544502617801047
-0.4,-0.39863091311918364,-0.39863091311918364,0.0,4.0,0.06544502617801047
-0.5,-0.49850935209027086,-0.49850935209027086,1.0,4.0,0.06544502617801047
-0.4,-0.398812071280182,-0.398812071280182,4.0,0.0,0.06544502617801047
-0.1,-0.09971606979532971,-0.09971606979532971,1.0,0.0,0.06544502617801047
-0.8,-0.797082118504417,-0.797082118504417,2.0,6.0,0.06675392670157068
-0.2,-0.1996432802911719,-0.1996432802911719,1.0,1.0,0.06675392670157068
-0.6000000000000001,-0.5971971390073283,-0.5971971390073283,4.0,2.0,0.06675392670157068
-0.1,-0.099716196083918,-0.099716196083918,0.0,1.0,0.06806282722513089
-0.1,-0.09955476638042918,-0.09955476638042918,1.0,0.0,0.06806282722513089
-0.1,-0.09960606016360118,-0.09960606016360118,1.0,0.0,0.06806282722513089
-0.4,-0.3983063545362209,-0.3983063545362209,3.0,1.0,0.06806282722513089
-0.4,-0.397945440729126,-0.397945440729126,3.0,1.0,0.06806282722513089
-0.5,-0.49901528658135597,-0.49901528658135597,4.0,1.0,0.06806282722513089
-0.30000000000000004,-0.2988426895451491,-0.2988426895451491,3.0,0.0,0.06806282722513089
0.0,0.0,0.0,0.0,0.0,0.06806282722513089
-0.1,-0.09962242802471014,-0.09962242802471014,0.0,1.0,0.06806282722513089
-0.2,-0.19941050690236034,-0.19941050690236034,2.0,0.0,0.06806282722513089
-0.1,-0.09959924733274927,-0.09959924733274927,1.0,0.0,0.06806282722513089
0.0,0.0,0.0,0.0,0.0,0.06806282722513089
0.0,0.0,0.0,0.0,0.0,0.06806282722513089
-3.1,-2.6526323852151936,-2.6526323852151936,28.0,3.0,0.059445178335535004
-1.4000000000000001,-1.3923894555869176,-1.3923894555869176,14.0,0.0,0.06176084099868594
-0.2,-0.19965904690399414,-0.19965904690399414,2.0,0.0,0.06307490144546649
-0.6000000000000001,-0.5986335164797684,-0.5986335164797684,5.0,1.0,0.06307490144546649
-1.0,-0.9961325948152269,-0.9961325948152269,9.0,1.0,0.06307490144546649
-1.1,-1.095340958326451,-1.095340958326451,11.0,0.0,0.06307490144546649
-0.2,-0.19966768024935144,-0.19966768024935144,2.0,0.0,0.06438896189224705
-0.7000000000000001,-0.6990055398850877,-0.6990055398850877,7.0,0.0,0.0657030223390276
-0.9,-0.8955019055376195,-0.8955019055376195,6.0,3.0,0.0657030223390276
-0.7000000000000001,-0.697419252850554,-0.697419252850554,6.0,1.0,0.0657030223390276
-0.2,-0.19959486073770505,-0.19959486073770505,1.0,1.0,0.0657030223390276
-0.7000000000000001,-0.6966726906100286,-0.6966726906100286,4.0,3.0,0.0657030223390276
-0.5,-0.49775983484583813,-0.49775983484583813,3.0,2.0,0.0657030223390276
-0.5,-0.4983177233980726,-0.4983177233980726,5.0,0.0,0.0657030223390276
-0.1,-0.09975811837929008,-0.09975811837929008,1.0,0.0,0.06701708278580815
-0.5,-0.49806316240988324,-0.49806316240988324,5.0,0.0,0.0657030223390276
-0.5,-0.49943829321687666,-0.49943829321687666,5.0,0.0,0.0657030223390276
-0.30000000000000004,-0.2987567615414528,-0.2987567615414528,3.0,0.0,0.06438896189224705
-0.2,-0.19955847741232302,-0.19955847741232302,2.0,0.0,0.06438896189224705
-0.4,-0.39847934885035996,-0.39847934885035996,4.0,0.0,0.06438896189224705
-0.4,-0.3985454904852383,-0.3985454904852383,4.0,0.0,0.06176084099868594
-0.9,-0.8945295063041879,-0.8945295063041879,8.0,1.0,0.06176084099868594
-0.5,-0.49874704626008637,-0.49874704626008637,1.0,4.0,0.06044678055190539
-0.6000000000000001,-0.5973763302771394,-0.5973763302771394,3.0,3.0,0.06044678055190539
-0.30000000000000004,-0.2990655152292909,-0.2990655152292909,2.0,1.0,0.06044678055190539
0.0,0.0,0.0,0.0,0.0,0.06044678055190539
-0.5,-0.49835779716447404,-0.49835779716447404,4.0,1.0,0.06044678055190539
-0.2,-0.19934210310956194,-0.19934210310956194,2.0,0.0,0.06044678055190539
-0.2,-0.19936163433600235,-0.19936163433600235,2.0,0.0,0.05913272010512484
-0.4,-0.39877614268785877,-0.39877614268785877,3.0,1.0,0.06044678055190539
-0.2,-0.19976062896889688,-0.19976062896889688,2.0,0.0,0.06044678055190539
-1.6,-1.5892922766024409,-1.5892922766024409,16.0,0.0,0.06282722513089005
-0.6000000000000001,-0.5981426959522369,-0.5981426959522369,6.0,0.0,0.06413612565445026
-0.30000000000000004,-0.29922618745947077,-0.29922618745947077,3.0,0.0,0.06413612565445026
-0.9,-0.8947520799065212,-0.8947520799065212,9.0,0.0,0.06282722513089005
-0.5,-0.49804569708082713,-0.49804569708082713,5.0,0.0,0.06282722513089005
-0.30000000000000004,-0.2986312272700789,-0.2986312272700789,1.0,2.0,0.06413612565445026
-0.2,-0.19952872485649817,-0.19952872485649817,2.0,0.0,0.06544502617801047
-0.30000000000000004,-0.29905682573252385,-0.29905682573252385,1.0,2.0,0.06544502617801047
-0.7000000000000001,-0.6972160095556867,-0.6972160095556867,6.0,1.0,0.06413612565445026
-0.9,-0.8958451758242495,-0.8958451758242495,6.0,3.0,0.06544502617801047
-1.4000000000000001,-1.3925762935592727,-1.3925762935592727,9.0,5.0,0.06675392670157068
-1.5,-1.492547341591916,-1.492547341591916,11.0,4.0,0.06675392670157068
-1.2000000000000002,-1.1933203748075107,-1.1933203748075107,10.0,2.0,0.06544502617801047
-0.30000000000000004,-0.29960774859466516,-0.29960774859466516,2.0,1.0,0.06544502617801047
-1.3,-1.295752312502783,-1.295752312502783,7.0,6.0,0.06544502617801047
-0.8,-0.7990322179354385,-0.7990322179354385,3.0,5.0,0.06544502617801047
-0.30000000000000004,-0.29947390594903484,-0.29947390594903484,3.0,0.0,0.06544502617801047
-1.2000000000000002,-1.1956499246568957,-1.1956499246568957,5.0,7.0,0.06675392670157068
-1.2000000000000002,-1.1933303483356366,-1.1933303483356366,9.0,3.0,0.06675392670157068
-0.6000000000000001,-0.5969796475530447,-0.5969796475530447,4.0,2.0,0.06675392670157068
-0.6000000000000001,-0.596574457362111,-0.596574457362111,6.0,0.0,0.06413612565445026
-0.1,-0.09968191286112427,-0.09968191286112427,0.0,1.0,0.06413612565445026
-0.6000000000000001,-0.5977843026724933,-0.5977843026724933,4.0,2.0,0.06413612565445026
-0.1,-0.09985807566008936,-0.09985807566008936,1.0,0.0,0.06413612565445026
-0.2,-0.19902724828890456,-0.19902724828890456,1.0,1.0,0.06544502617801047
-0.1,-0.09974616684198469,-0.09974616684198469,1.0,0.0,0.06544502617801047
-0.30000000000000004,-0.29879889853304414,-0.29879889853304414,3.0,0.0,0.06544502617801047
-0.1,-0.0996995794749766,-0.0996995794749766,0.0,1.0,0.06544502617801047
-0.1,-0.09983981782187051,-0.09983981782187051,1.0,0.0,0.06544502617801047
-0.30000000000000004,-0.29900694260881844,-0.29900694260881844,1.0,2.0,0.060526315789473685
-4.2,-3.5929769286981954,-3.5929769286981954,31.0,11.0,0.06282722513089005
-1.0,-0.9949089191340855,-0.9949089191340855,8.0,2.0,0.06282722513089005
-1.0,-0.9961349229326223,-0.9961349229326223,10.0,0.0,0.06282722513089005
-0.7000000000000001,-0.6985664797117799,-0.6985664797117799,7.0,0.0,0.06282722513089005
-2.0,-1.9904313926724602,-1.9904313926724602,16.0,4.0,0.06282722513089005
-0.6000000000000001,-0.5975623522722558,-0.5975623522722558,2.0,4.0,0.06282722513089005
-0.4,-0.39900917386656415,-0.39900917386656415,3.0,1.0,0.06282722513089005
-0.6000000000000001,-0.597822501094723,-0.597822501094723,5.0,1.0,0.06413612565445026
-0.1,-0.0997884213222314,-0.0997884213222314,1.0,0.0,0.06413612565445026
-0.2,-0.19881956525753391,-0.19881956525753391,2.0,0.0,0.06413612565445026
-0.30000000000000004,-0.29883039203335354,-0.29883039203335354,3.0,0.0,0.06413612565445026
-0.2,-0.19898326494723287,-0.19898326494723287,2.0,0.0,0.06282722513089005
-0.2,-0.19883430703640348,-0.19883430703640348,2.0,0.0,0.06282722513089005
0.0,0.0,0.0,0.0,0.0,0.06282722513089005
-0.30000000000000004,-0.2989375974908632,-0.2989375974908632,2.0,1.0,0.06282722513089005
-0.4,-0.3991136555001584,-0.3991136555001584,4.0,0.0,0.06282722513089005
-0.1,-0.09965410843758099,-0.09965410843758099,1.0,0.0,0.06282722513089005
0.0,0.0,0.0,0.0,0.0,0.06282722513089005
0.0,0.0,0.0,0.0,0.0,0.06413612565445026
0.0,0.0,0.0,0.0,0.0,0.06413612565445026
-0.2,-0.19896337363782637,-0.19896337363782637,2.0,0.0,0.06413612565445026
-0.4,-0.3986932572480027,-0.3986932572480027,4.0,0.0,0.06413612565445026
-0.2,-0.1994416726769056,-0.1994416726769056,2.0,0.0,0.06413612565445026
-0.30000000000000004,-0.29906554324687845,-0.29906554324687845,3.0,0.0,0.06413612565445026
-0.4,-0.3983927075327592,-0.3983927075327592,4.0,0.0,0.06413612565445026
-0.2,-0.19962891052819853,-0.19962891052819853,1.0,1.0,0.06413612565445026
-0.30000000000000004,-0.29886216567798607,-0.29886216567798607,2.0,1.0,0.06413612565445026
0.0,0.0,0.0,0.0,0.0,0.05172413793103448
-0.30000000000000004,-0.29920453742461195,-0.29920453742461195,2.0,1.0,0.05172413793103448
-1.6,-1.5920096761218927,-1.5920096761218927,13.0,3.0,0.05305039787798409
-0.8,-0.797244065665009,-0.797244065665009,5.0,3.0,0.054376657824933686
-0.30000000000000004,-0.2992786720659729,-0.2992786720659729,3.0,0.0,0.054376657824933686
-1.3,-1.2941511267705517,-1.2941511267705517,7.0,6.0,0.054376657824933686
-1.2000000000000002,-1.1967384210803897,-1.1967384210803897,11.0,1.0,0.054376657824933686
-0.6000000000000001,-0.5977095075105879,-0.5977095075105879,5.0,1.0,0.05570291777188329
-0.4,-0.39906803887782144,-0.39906803887782144,4.0,0.0,0.05570291777188329
-1.1,-1.0955018101900367,-1.0955018101900367,8.0,3.0,0.05570291777188329
-0.7000000000000001,-0.6975702516440753,-0.6975702516440753,7.0,0.0,0.05570291777188329
-0.1,-0.0995444390313315,-0.0995444390313315,1.0,0.0,0.054376657824933686
-0.30000000000000004,-0.29926156585224334,-0.29926156585224334,3.0,0.0,0.05570291777188329
-0.4,-0.3991972014846568,-0.3991972014846568,3.0,1.0,0.05570291777188329
-0.2,-0.19968834557285067,-0.19968834557285067,2.0,0.0,0.05570291777188329
-0.7000000000000001,-0.6972843684682795,-0.6972843684682795,6.0,1.0,0.05702917771883289
-0.30000000000000004,-0.2989043396480169,-0.2989043396480169,3.0,0.0,0.05702917771883289
0.0,0.0,0.0,0.0,0.0,0.05702917771883289
-0.1,-0.09976689220373174,-0.09976689220373174,0.0,1.0,0.05702917771883289
-0.30000000000000004,-0.2988100910221608,-0.2988100910221608,0.0,3.0,0.05570291777188329
-0.2,-0.19922377722097695,-0.19922377722097695,1.0,1.0,0.05570291777188329
-0.30000000000000004,-0.29896584250676517,-0.29896584250676517,3.0,0.0,0.05570291777188329
-0.2,-0.19921275950484596,-0.19921275950484596,1.0,1.0,0.05570291777188329
-0.30000000000000004,-0.2993172301049584,-0.2993172301049584,1.0,2.0,0.05570291777188329
0.0,0.0,0.0,0.0,0.0,0.05702917771883289
-0.4,-0.39853403299585755,-0.39853403299585755,4.0,0.0,0.05702917771883289
-0.1,-0.0996818593680908,-0.0996818593680908,1.0,0.0,0.05702917771883289
-0.5,-0.49794595516354706,-0.49794595516354706,5.0,0.0,0.05702917771883289
-0.2,-0.1992414517548911,-0.1992414517548911,2.0,0.0,0.05702917771883289
-0.2,-0.19937716762191146,-0.19937716762191146,2.0,0.0,0.05702917771883289
-0.2,-0.19904161378879542,-0.19904161378879542,2.0,0.0,0.05702917771883289
-0.4,-0.39863425100247635,-0.39863425100247635,3.0,1.0,0.05702917771883289
0.0,0.0,0.0,0.0,0.0,0.05702917771883289
-0.30000000000000004,-0.2986639317439244,-0.2986639317439244,3.0,0.0,0.05702917771883289
-0.2,-0.19928922335318291,-0.19928922335318291,2.0,0.0,0.05452127659574468
-1.8,-1.5390657447573888,-1.5390657447573888,10.0,8.0,0.05548216644649934
-0.8,-0.7955633212831542,-0.7955633212831542,8.0,0.0,0.05548216644649934
-0.9,-0.8957068169472249,-0.8957068169472249,8.0,1.0,0.052840158520475564
-0.30000000000000004,-0.29834833617883844,-0.29834833617883844,2.0,1.0,0.0488771466314399
0.0,0.0,0.0,0.0,0.0,0.0488771466314399
0.0,0.0,0.0,0.0,0.0,0.0488771466314399
-0.6000000000000001,-0.5976305583148575,-0.5976305583148575,2.0,4.0,0.05151915455746367
-0.2,-0.19943472443875684,-0.19943472443875684,2.0,0.0,0.05019815059445178
-0.5,-0.49825333962946283,-0.49825333962946283,3.0,2.0,0.047556142668428
-0.1,-0.09965786622575697,-0.09965786622575697,1.0,0.0,0.047556142668428
-0.1,-0.09966595805109996,-0.09966595805109996,1.0,0.0,0.047556142668428
-0.1,-0.09977759043486152,-0.09977759043486152,1.0,0.0,0.047556142668428
-0.1,-0.0996332699537451,-0.0996332699537451,0.0,1.0,0.047556142668428
-0.7000000000000001,-0.6963518754776309,-0.6963518754776309,7.0,0.0,0.047556142668428
-0.7000000000000001,-0.696727363019356,-0.696727363019356,5.0,2.0,0.0488771466314399
-0.1,-0.09972653542711826,-0.09972653542711826,1.0,0.0,0.0488771466314399
-0.7000000000000001,-0.6957931723576614,-0.6957931723576614,3.0,4.0,0.0488771466314399
-0.2,-0.19863593577874192,-0.19863593577874192,2.0,0.0,0.05151915455746367
-0.1,-0.09973481384851543,-0.09973481384851543,1.0,0.0,0.05151915455746367
-0.4,-0.39870345365466114,-0.39870345365466114,2.0,2.0,0.05151915455746367
-0.30000000000000004,-0.29929800674039897,-0.29929800674039897,2.0,1.0,0.05151915455746367
-0.30000000000000004,-0.29874843026770515,-0.29874843026770515,2.0,1.0,0.05151915455746367
0.0,0.0,0.0,0.0,0.0,0.05019815059445178
-0.9,-0.897648907765069,-0.897648907765069,7.0,2.0,0.05019815059445178
-0.7000000000000001,-0.6963529419693432,-0.6963529419693432,4.0,3.0,0.05151915455746367
-0.1,-0.09983639750178032,-0.09983639750178032,0.0,1.0,0.052840158520475564
-0.5,-0.4986862482413783,-0.4986862482413783,3.0,2.0,0.052840158520475564
0.0,0.0,0.0,0.0,0.0,0.052840158520475564
-0.2,-0.1993004601583623,-0.1993004601583623,0.0,2.0,0.05416116248348745
-0.30000000000000004,-0.299304105292975,-0.299304105292975,2.0,1.0,0.05416116248348745
-0.1,-0.09971533602735673,-0.09971533602735673,0.0,1.0,0.05416116248348745
-0.7000000000000001,-0.6979056014704936,-0.6979056014704936,7.0,0.0,0.05416116248348745
-1.0,-0.9946761825798619,-0.9946761825798619,10.0,0.0,0.05416116248348745
-0.5,-0.49922318511686,-0.49922318511686,5.0,0.0,0.05416116248348745
-0.8,-0.7970185968819631,-0.7970185968819631,5.0,3.0,0.05416116248348745
-0.30000000000000004,-0.29931400502551553,-0.29931400502551553,2.0,1.0,0.05416116248348745
-0.4,-0.39834624245740624,-0.39834624245740624,3.0,1.0,0.05680317040951123
-0.1,-0.09954890108261247,-0.09954890108261247,1.0,0.0,0.05680317040951123
-0.30000000000000004,-0.29844295337121085,-0.29844295337121085,2.0,1.0,0.05812417437252312
0.0,0.0,0.0,0.0,0.0,0.05812417437252312
-0.7000000000000001,-0.6975920648262616,-0.6975920648262616,0.0,7.0,0.059445178335535004
0.0,0.0,0.0,0.0,0.0,0.059445178335535004
-0.2,-0.19919718249737495,-0.19919718249737495,0.0,2.0,0.059445178335535004
-0.2,-0.1993938736739994,-0.1993938736739994,2.0,0.0,0.05812417437252312
-0.30000000000000004,-0.2990803748392302,-0.2990803748392302,2.0,1.0,0.0607661822985469
-0.30000000000000004,-0.2987169830953198,-0.2987169830953198,0.0,3.0,0.0607661822985469
-0.1,-0.09976269513380108,-0.09976269513380108,0.0,1.0,0.0607661822985469
-0.2,-0.1989616053777372,-0.1989616053777372,1.0,1.0,0.0607661822985469
-0.8,-0.7948843120901281,-0.7948843120901281,7.0,1.0,0.062087186261558784
-0.1,-0.09935650670808516,-0.09935650670808516,0.0,1.0,0.062087186261558784
-0.30000000000000004,-0.2994308433165595,-0.2994308433165595,2.0,1.0,0.062087186261558784
0.0,0.0,0.0,0.0,0.0,0.0607661822985469
0.0,0.0,0.0,0.0,0.0,0.0607661822985469
-0.30000000000000004,-0.2993343297318206,-0.2993343297318206,3.0,0.0,0.0607661822985469
-0.1,-0.099813709896793,-0.099813709896793,1.0,0.0,0.0607661822985469
0.0,0.0,0.0,0.0,0.0,0.0607661822985469
-0.2,-0.19955621982121372,-0.19955621982121372,2.0,0.0,0.0607661822985469
-0.1,-0.099813709896793,-0.099813709896793,1.0,0.0,0.0607661822985469
0.0,0.0,0.0,0.0,0.0,0.0607661822985469
0.0,0.0,0.0,0.0,0.0,0.062087186261558784
0.0,0.0,0.0,0.0,0.0,0.062087186261558784
0.0,0.0,0.0,0.0,0.0,0.062087186261558784
0.0,0.0,0.0,0.0,0.0,0.062087186261558784
0.0,0.0,0.0,0.0,0.0,0.062087186261558784
0.0,0.0,0.0,0.0,0.0,0.062087186261558784
-0.5,-0.42746400809440216,-0.42746400809440216,4.0,1.0,0.05533596837944664
-0.1,-0.0994437681406802,-0.0994437681406802,1.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
-0.1,-0.09965782772781616,-0.09965782772781616,1.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
-0.1,-0.09950304882300698,-0.09950304882300698,1.0,0.0,0.0549738219895288
-0.1,-0.09962050433640963,-0.09962050433640963,0.0,1.0,0.0549738219895288
-0.1,-0.09984335041970092,-0.09984335041970092,0.0,1.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
-0.2,-0.19968670083940185,-0.19968670083940185,2.0,0.0,0.0549738219895288
-0.1,-0.09985048222376446,-0.09985048222376446,1.0,0.0,0.0549738219895288
0.0,0.0,0.0,0.0,0.0,0.0549738219895288
-0.1,-0.09981604161831657,-0.09981604161831657,0.0,1.0,0.0549738219895288
-0.4,-0.39882026432345785,-0.39882026432345785,4.0,0.0,0.0549738219895288
-0.1,-0.09958452234844518,-0.09958452234844518,1.0,0.0,0.056282722513089
-0.4,-0.39855538891135833,-0.39855538891135833,4.0,0.0,0.056282722513089
0.0,0.0,0.0,0.0,0.0,0.056282722513089
-0.1,-0.09975148378531816,-0.09975148378531816,1.0,0.0,0.056282722513089
-0.4,-0.39857944479244534,-0.39857944479244534,4.0,0.0,0.056282722513089
-0.1,-0.09978946109445173,-0.09978946109445173,1.0,0.0,0.056282722513089
-0.2,-0.1994946392971083,-0.1994946392971083,2.0,0.0,0.056282722513089
-0.2,-0.19940424745241275,-0.19940424745241275,1.0,1.0,0.05759162303664921
-0.4,-0.3980687720365008,-0.3980687720365008,3.0,1.0,0.05759162303664921
-0.5,-0.49869265905886384,-0.49869265905886384,2.0,3.0,0.05759162303664921
