Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,1,19,2580,4,4,8,3,1,0,13,20,30.63,0.444,41,129,382,216
1,1,20,2640,5,5,6,1,0,0,20,13,26.23,0.442,41,124,384,219
1,1,21,2700,13,13,2,10,0,0,0,0,30.0,0.4414,41,124,385,218
1,1,22,2760,4,4,1,7,0,0,13,20,17.5,0.439,39,124,384,221
1,1,23,2820,0,0,0,2,0,0,20,23,7.49,0.4377,38,123,386,221
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4378,38,123,386,221
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4378,38,123,386,221
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4378,38,123,386,221
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4378,38,123,386,221
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4378,38,123,386,221
1,2,5,3180,2,2,0,0,0,0,0,0,0.0,0.4382,38,124,385,221
1,2,6,3240,18,9,1,5,1,9,0,0,0.0,0.4406,40,122,386,220
1,2,7,3300,27,18,12,2,1,9,0,0,0.0,0.443,41,121,391,215
1,2,8,3360,18,13,8,13,0,5,27,28,8.77,0.4432,41,122,391,214
1,2,9,3420,10,6,4,1,1,4,13,10,21.46,0.4433,42,118,388,220
1,2,10,3480,16,12,4,3,0,4,19,18,23.8,0.4422,41,118,384,225
1,2,11,3540,5,5,3,0,0,0,13,26,19.48,0.4418,42,122,377,227
1,2,12,3600,5,2,5,1,0,3,26,13,39.02,0.4387,42,120,370,236
1,2,13,3660,13,6,3,5,1,7,5,15,3.36,0.4413,43,122,370,233
1,2,14,3720,30,19,12,9,0,11,27,14,12.57,0.4439,45,123,374,226
1,2,15,3780,26,24,29,5,1,2,24,27,1.5,0.4494,49,129,373,217
1,2,16,3840,13,3,12,11,2,10,10,22,21.5,0.4517,48,131,372,217
1,2,17,3900,13,12,3,10,4,1,21,14,6.32,0.4546,48,129,381,210
1,2,18,3960,4,2,3,7,2,2,12,19,30.28,0.453,49,126,386,207
1,2,19,4020,4,4,6,10,0,0,18,12,7.5,0.4546,48,129,385,206
1,2,20,4080,2,1,6,1,0,1,6,8,29.16,0.4494,42,130,389,207
1,2,21,4140,0,0,7,1,0,0,10,15,25.5,0.4465,42,128,387,211
1,2,22,4200,0,0,0,1,0,0,9,4,41.53,0.4406,41,122,383,222
1,2,23,4260,0,0,2,0,0,0,18,10,18.66,0.4375,40,119,385,224
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4375,40,119,385,224
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4375,40,119,385,224
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4375,40,119,385,224
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4375,40,119,385,224
1,3,4,4560,0,0,0,0,1,0,0,0,0.0,0.4385,41,119,385,223
1,3,5,4620,0,0,0,0,0,0,0,0,0.0,0.4388,41,119,386,222
1,3,6,4680,18,16,2,17,0,2,0,0,0.0,0.4416,41,122,387,218
1,3,7,4740,14,14,15,21,1,0,0,0,0.0,0.4445,44,123,393,208
1,3,8,4800,17,17,22,10,0,0,17,17,23.45,0.4441,44,123,390,211
1,3,9,4860,14,14,12,5,2,0,15,22,9.54,0.4457,44,123,391,210
1,3,10,4920,16,14,3,5,1,2,19,13,27.86,0.4431,40,123,393,212
1,3,11,4980,8,7,9,5,0,1,11,21,8.67,0.4442,40,125,391,212
1,3,12,5040,5,4,5,2,0,1,17,19,2.36,0.447,42,127,388,211
1,3,13,5100,27,23,12,4,1,4,17,17,24.0,0.4475,44,123,386,215
1,3,14,5160,20,16,20,5,1,4,16,16,6.49,0.4522,46,127,388,207
1,3,15,5220,19,16,34,7,2,3,16,16,6.5,0.4573,44,133,391,200
1,3,16,5280,30,28,7,1,0,2,15,0,46.5,0.4581,47,131,393,197
1,3,17,5340,14,6,0,2,1,8,3,4,24.0,0.4574,45,130,398,195
1,3,18,5400,13,5,0,13,0,8,12,8,36.66,0.4547,46,126,400,196
1,3,19,5460,9,0,2,2,0,9,6,24,22.24,0.4544,44,129,399,196
1,3,20,5520,16,5,3,5,0,11,20,14,12.96,0.4539,43,132,399,194
1,3,21,5580,7,2,6,6,1,5,23,16,12.4,0.4548,42,134,402,190
1,3,22,5640,0,0,3,5,1,0,9,22,22.0,0.4527,41,131,408,188
1,3,23,5700,0,0,1,1,2,0,19,8,14.12,0.451,42,126,409,191
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.451,42,126,409,191
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.451,42,126,409,191
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.451,42,126,409,191
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.451,42,126,409,191
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.451,42,126,409,191
1,4,5,6060,1,0,0,1,0,1,0,0,0.0,0.4513,42,126,410,190
1,4,6,6120,11,8,0,1,1,3,0,0,0.0,0.4532,43,127,411,187
1,4,7,6180,18,12,3,4,0,6,0,0,0.0,0.456,43,129,416,180
1,4,8,6240,20,19,3,12,0,1,11,21,20.2,0.4549,43,128,413,184
1,4,9,6300,10,4,2,3,0,6,16,10,22.13,0.4526,43,123,421,181
1,4,10,6360,23,11,2,0,0,12,20,11,24.16,0.4504,42,119,424,183
1,4,11,6420,21,12,2,5,0,9,4,15,28.86,0.4482,39,123,420,186
1,4,12,6480,13,8,17,0,2,5,19,8,21.65,0.4482,40,121,426,181
1,4,13,6540,9,6,8,4,0,3,20,16,22.3,0.4494,40,120,429,179
1,4,14,6600,13,11,0,11,1,2,8,27,24.98,0.4507,41,117,426,184
1,4,15,6660,16,14,0,19,3,2,22,6,10.71,0.4541,41,121,432,174
1,4,16,6720,13,9,3,11,0,4,14,21,22.5,0.455,41,127,424,176
1,4,17,6780,13,10,4,10,0,3,24,14,24.82,0.4546,40,131,416,181
1,4,18,6840,8,7,5,2,0,1,0,0,43.79,0.451,41,129,405,193
1,4,19,6900,8,5,2,3,0,3,1,21,11.47,0.4514,39,134,401,194
1,4,20,6960,4,3,0,13,1,1,7,7,33.86,0.4495,40,134,392,202
1,4,21,7020,0,0,0,6,0,0,18,0,40.5,0.4478,40,135,385,208
1,4,22,7080,4,4,4,1,0,0,6,24,9.25,0.4481,41,133,385,209
1,4,23,7140,0,0,2,0,0,0,12,9,43.0,0.4417,39,128,385,216
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4421,39,129,384,216
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4421,39,129,384,216
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4421,39,129,384,216
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4421,39,129,384,216
1,5,4,7440,0,0,0,0,1,0,0,0,0.0,0.4424,40,128,384,216
1,5,5,7500,1,0,1,0,0,1,0,0,0.0,0.443,41,128,384,215
1,5,6,7560,1,1,0,1,0,0,0,0,0.0,0.4433,41,128,384,215
1,5,7,7620,10,6,1,0,1,4,0,0,0.0,0.4437,41,128,384,215
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4437,41,128,384,215
