Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,1,5,1740,0,0,0,1,0,0,0,0,0.0,0.4524,44,148,372,204
1,1,6,1800,16,8,3,6,2,8,0,0,0.0,0.4553,45,148,372,203
1,1,7,1860,32,24,5,19,1,8,0,0,0.0,0.4584,45,149,380,194
1,1,8,1920,8,7,9,16,1,1,15,0,42.5,0.4531,44,142,379,203
1,1,9,1980,10,7,2,11,0,3,8,28,22.02,0.4507,43,140,381,204
1,1,10,2040,5,4,4,2,2,1,20,0,19.0,0.4505,44,140,375,209
1,1,11,2100,9,8,2,6,0,1,13,20,25.95,0.4482,42,138,376,212
1,1,12,2160,14,14,2,0,0,0,13,23,12.08,0.4489,43,137,374,214
1,1,13,2220,5,4,0,3,0,1,18,15,16.28,0.4494,44,135,375,214
1,1,14,2280,14,12,0,2,0,2,23,13,6.0,0.453,45,136,378,209
1,1,15,2340,35,17,6,5,2,18,23,19,1.5,0.4596,45,141,385,197
1,1,16,2400,5,3,5,2,2,2,14,20,9.79,0.4634,44,145,394,185
1,1,17,2460,7,7,7,7,2,0,16,22,22.0,0.4635,45,142,395,186
1,1,18,2520,24,13,6,3,2,11,15,7,32.5,0.4616,44,140,399,185
1,1,19,2580,9,6,2,3,0,3,6,16,27.06,0.4579,41,138,402,187
1,1,20,2640,6,5,1,0,0,1,24,10,26.5,0.4557,42,135,399,192
1,1,21,2700,8,3,2,3,2,5,16,16,11.14,0.4556,43,133,397,195
1,1,22,2760,1,0,0,6,2,1,4,11,32.49,0.45,39,128,400,201
1,1,23,2820,0,0,0,0,0,0,19,13,25.5,0.4464,39,125,397,207
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4464,39,125,397,207
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4464,39,125,397,207
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4464,39,125,397,207
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4464,39,125,397,207
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4464,39,125,397,207
1,2,5,3180,0,0,0,0,0,0,0,0,0.0,0.4467,39,125,397,207
1,2,6,3240,16,16,0,3,2,0,0,0,0.0,0.4497,42,125,397,204
1,2,7,3300,17,15,7,15,2,2,0,0,0.0,0.454,44,129,395,200
1,2,8,3360,13,10,7,12,0,3,19,31,0.0,0.4568,46,129,397,196
1,2,9,3420,6,2,10,6,0,4,18,7,34.91,0.4541,45,127,395,201
1,2,10,3480,10,5,6,7,1,5,16,22,36.09,0.4515,45,125,391,207
1,2,11,3540,12,8,5,7,0,4,3,15,14.57,0.4515,47,125,384,212
1,2,12,3600,4,2,0,10,0,2,29,14,30.15,0.4515,48,128,378,214
1,2,13,3660,12,12,4,15,3,0,0,15,12.53,0.4531,47,128,390,203
1,2,14,3720,6,6,1,11,0,0,21,16,8.56,0.4555,46,132,390,200
1,2,15,3780,16,14,4,2,1,2,22,25,9.3,0.4613,50,132,397,189
1,2,16,3840,10,5,6,4,0,5,19,21,15.52,0.464,53,133,403,179
1,2,17,3900,8,6,4,4,1,2,24,24,10.0,0.4671,53,138,405,172
1,2,18,3960,9,8,4,3,1,1,16,6,48.2,0.4641,52,134,401,181
1,2,19,4020,5,3,1,2,0,2,9,1,21.5,0.4664,53,136,403,176
1,2,20,4080,4,3,2,2,2,1,1,19,37.5,0.4616,50,132,403,183
1,2,21,4140,4,4,4,6,0,0,15,8,27.03,0.4585,50,129,403,186
1,2,22,4200,0,0,2,4,0,0,12,7,26.19,0.4546,49,124,405,190
1,2,23,4260,0,0,2,1,0,0,11,12,19.0,0.4516,48,120,405,195
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4516,48,120,405,195
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4516,48,120,405,195
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4516,48,120,405,195
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4516,48,120,405,195
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.4516,48,120,405,195
1,3,5,4620,2,2,1,1,0,0,0,0,0.0,0.4522,48,121,404,195
1,3,6,4680,24,22,2,19,1,2,0,0,0.0,0.4548,49,122,408,189
1,3,7,4740,30,28,4,22,1,2,0,0,0.0,0.4579,50,125,413,180
1,3,8,4800,14,8,5,4,1,6,19,15,22.25,0.456,48,127,410,183
1,3,9,4860,5,4,3,6,1,1,6,21,3.54,0.4588,49,128,411,180
1,3,10,4920,11,8,0,18,0,3,12,12,12.44,0.4597,48,129,412,179
1,3,11,4980,8,2,0,4,1,6,10,5,18.86,0.4586,46,128,414,180
1,3,12,5040,12,9,4,6,2,3,21,17,6.87,0.4606,45,129,415,179
1,3,13,5100,19,4,8,6,2,15,29,23,22.76,0.4608,45,126,415,182
1,3,14,5160,34,14,8,5,3,20,10,23,0.0,0.4667,46,131,419,172
1,3,15,5220,32,22,11,16,1,10,21,11,29.33,0.4681,47,133,414,174
1,3,16,5280,37,27,9,7,0,10,6,12,17.8,0.4717,48,135,410,175
1,3,17,5340,14,11,8,18,0,3,15,20,3.0,0.4758,50,139,412,167
1,3,18,5400,8,5,7,4,1,3,21,16,16.44,0.4773,51,141,411,165
1,3,19,5460,13,0,8,3,2,13,14,14,32.97,0.4743,49,140,412,167
1,3,20,5520,10,0,4,1,0,10,14,9,23.62,0.4724,49,138,410,171
1,3,21,5580,6,3,0,5,0,3,9,12,43.4,0.4662,46,135,406,181
1,3,22,5640,5,0,2,0,0,5,0,8,30.0,0.4628,46,133,402,187
1,3,23,5700,0,0,0,0,0,0,24,21,0.5,0.463,45,135,401,187
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.463,45,135,401,187
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.463,45,135,401,187
1,4,2,5880,0,0,0,0,1,0,0,0,0.0,0.4638,46,135,400,187
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4638,46,135,400,187
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4638,46,135,400,187
1,4,5,6060,0,0,0,0,0,0,0,0,0.0,0.4641,46,135,401,186
1,4,6,6120,23,14,3,11,0,9,0,0,0.0,0.4666,46,140,398,184
1,4,7,6180,19,14,8,9,0,5,0,0,0.0,0.4694,46,140,405,177
1,4,8,6240,17,10,0,3,1,7,26,18,27.9,0.4672,44,139,403,182
1,4,9,6300,12,10,6,5,1,2,21,20,19.0,0.4659,45,138,401,184
1,4,10,6360,26,15,6,5,0,11,14,12,23.0,0.4645,45,137,398,188
1,4,11,6420,18,8,7,2,0,10,17,14,38.0,0.4622,45,137,391,195
1,4,12,6480,10,3,2,16,0,7,7,4,25.45,0.4624,46,142,380,200
1,4,13,6540,21,9,4,4,0,12,8,20,8.0,0.4646,48,142,385,193
1,4,14,6600,27,9,3,20,0,18,17,25,1.13,0.4694,50,147,384,187
1,4,15,6660,25,10,6,13,1,15,20,0,31.0,0.4708,54,143,383,188
1,4,16,6720,19,7,4,2,2,12,7,25,23.87,0.4708,55,140,387,186
1,4,17,6780,17,8,3,13,1,9,13,15,21.28,0.4708,55,142,384,187
1,4,18,6840,13,3,4,10,0,10,22,9,32.42,0.4672,53,138,388,189
1,4,19,6900,7,5,4,5,0,2,3,16,23.5,0.4666,54,140,379,195
1,4,20,6960,2,2,3,3,1,0,21,8,23.5,0.4657,57,138,378,195
1,4,21,7020,9,3,1,2,0,6,2,12,33.77,0.4619,55,137,374,202
1,4,22,7080,10,3,1,3,0,7,16,3,45.71,0.4577,55,134,365,214
1,4,23,7140,0,0,0,1,0,0,4,20,12.13,0.4565,55,134,363,216
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4565,55,134,363,216
1,5,1,7260,0,0,0,0,1,0,0,0,0.0,0.4574,56,134,363,215
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4574,56,134,363,215
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4574,56,134,363,215
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4574,56,134,363,215
1,5,5,7500,0,0,1,0,0,0,0,0,0.0,0.4577,56,134,364,214
1,5,6,7560,0,0,0,1,0,0,0,0,0.0,0.4584,56,134,364,214
1,5,7,7620,0,0,2,3,0,0,0,0,0.0,0.4589,57,133,366,212
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4589,57,133,366,212
