seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
43,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S52,10.14,0,0,0,0.0,-4.427526,,,-4.427526,False,False,,,,,,,,0.161654,0.102698,,,0.911667,0.638889,,,0.081992,0.064426,,,,,,,,,,
43,0,6,13,S52,False,0,0,0,0,9,0,0,0,0,"['B582', 'B583', 'B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590']",7.5,S54,3.81,9,0,9,0.0,-4.876056,,,-4.876056,False,False,,,,,,,,0.185563,0.119096,,,0.985714,0.739286,,,0.086112,0.061113,,,,,,,,,,
43,0,6,24,S54,False,9,0,9,0,11,0,0,0,0,"['B613', 'B614', 'B615', 'B616', 'B617', 'B618', 'B574', 'B312', 'B711', 'B404', 'B322']",8.5,S48,6.34,20,0,20,0.0,-4.90901,,,-4.90901,False,False,,,,,,,,0.188237,0.131169,,,1.0,0.741667,,,0.079087,0.061109,,,,,,,,,,
43,0,6,39,S48,False,20,0,20,11,0,0,0,0,0,"['B582', 'B583', 'B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B613', 'B614']",8.5,S50,8.86,9,0,9,0.0,-4.964472,,,-4.964472,False,False,,,,,,,,0.188377,0.137841,,,1.0,0.785417,,,0.06755,0.062959,,,,,,,,,,
43,0,6,56,S50,False,9,0,9,0,5,0,0,0,0,"['B559', 'B560', 'B561', 'B562', 'B563']",5.5,S56,3.2,14,0,14,0.0,-5.003608,,,-5.003608,False,False,,,,,,,,0.215142,0.139847,,,1.0,0.769444,,,0.070021,0.055241,,,,,,,,,,
43,0,7,5,S56,False,14,0,14,0,6,0,0,0,0,"['B637', 'B638', 'B639', 'B191', 'B592', 'B270']",6.0,S41,8.49,20,0,20,0.0,-5.289893,,,-5.289893,False,False,,,,,,,,0.160983,0.146922,,,0.986364,0.830769,,,0.156417,0.062047,,,,,,,,,,
43,0,7,19,S41,False,20,0,20,14,0,0,0,0,0,"['B615', 'B616', 'B617', 'B618', 'B574', 'B312', 'B711', 'B404', 'B322', 'B559', 'B560', 'B561', 'B562', 'B563']",10.0,S29,7.7,6,0,6,0.0,-5.270544,,,-5.270544,False,False,,,,,,,,0.166931,0.152033,,,1.0,0.769231,,,0.160511,0.066823,,,,,,,,,,
43,0,7,37,S29,False,6,0,6,0,7,0,0,0,0,"['B303', 'B304', 'B305', 'B306', 'B307', 'B308', 'B309']",6.5,S46,4.73,13,0,13,0.0,-5.446408,,,-5.446408,False,False,,,,,,,,0.175272,0.158131,,,1.0,0.80875,,,0.169352,0.072535,,,,,,,,,,
43,0,7,48,S46,False,13,0,13,0,7,0,0,0,0,"['B523', 'B524', 'B525', 'B526', 'B342', 'B139', 'B635']",6.5,S66,5.15,20,0,20,0.0,-5.476948,,,-5.476948,False,False,,,,,,,,0.163083,0.170982,,,0.943182,0.91712,,,0.150674,0.081057,,,,,,,,,,
43,0,8,0,S66,False,20,0,20,10,0,0,0,0,0,"['B637', 'B638', 'B639', 'B191', 'B592', 'B270', 'B303', 'B304', 'B305', 'B306']",8.0,S51,7.67,10,0,10,0.0,-5.346024,,,-5.346024,False,False,,,,,,,,0.165645,0.165507,,,0.98,0.85,,,0.111252,0.096695,,,,,,,,,,
43,0,8,16,S51,False,10,0,10,10,0,0,0,0,0,"['B307', 'B308', 'B309', 'B523', 'B524', 'B525', 'B526', 'B342', 'B139', 'B635']",8.0,S39,7.16,0,0,0,0.0,-5.220428,,,-5.220428,False,False,,,,,,,,0.160665,0.163229,,,0.930256,0.833333,,,0.116582,0.098122,,,,,,,,,,
43,0,8,31,S39,False,0,0,0,0,10,0,0,0,0,"['B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444', 'B445']",8.0,S52,4.66,10,0,10,0.0,-5.218084,,,-5.218084,False,False,,,,,,,,0.165145,0.152163,,,1.0,0.763462,,,0.124175,0.089245,,,,,,,,,,
43,0,8,43,S52,False,10,0,10,0,10,0,0,0,0,"['B210', 'B688', 'B124', 'B465', 'B467', 'B469', 'B71', 'B214', 'B372', 'B388']",8.0,S42,8.01,20,0,20,0.0,-5.139121,,,-5.139121,False,False,,,,,,,,0.154977,0.160447,,,0.915833,0.815152,,,0.122657,0.094475,,,,,,,,,,
43,0,8,59,S42,False,20,0,20,9,0,0,0,0,0,"['B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444']",7.5,S60,10.42,11,0,11,0.0,-5.361889,,,-5.361889,False,False,,,,,,,,0.168624,0.165189,,,0.98,0.845455,,,0.117766,0.094316,,,,,,,,,,
43,0,9,17,S60,False,11,0,11,11,0,0,0,0,0,"['B445', 'B210', 'B688', 'B124', 'B465', 'B467', 'B469', 'B71', 'B214', 'B372', 'B388']",8.5,S37,2.84,0,0,0,0.0,-5.197003,,,-5.197003,False,False,,,,,,,,0.178204,0.122543,,,1.0,0.842308,,,0.074544,0.094894,,,,,,,,,,
43,0,9,29,S37,False,0,0,0,0,10,0,0,0,0,"['B410', 'B411', 'B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419']",8.0,S63,1.78,10,0,10,0.0,-5.072486,,,-5.072486,False,False,,,,,,,,0.184413,0.107931,,,1.0,0.792308,,,0.08578,0.079439,,,,,,,,,,
43,0,9,38,S63,False,10,0,10,0,5,0,0,0,0,"['B728', 'B729', 'B730', 'B731', 'B732']",5.5,S54,3.86,15,0,15,0.0,-4.73177,,,-4.73177,False,False,,,,,,,,0.179006,0.114096,,,0.930163,0.666667,,,0.085135,0.089714,,,,,,,,,,
43,0,9,48,S54,False,15,0,15,0,5,0,0,0,0,"['B737', 'B527', 'B92', 'B673', 'B21']",5.5,S27,4.59,20,0,20,0.0,-5.10472,,,-5.10472,False,False,,,,,,,,0.177288,0.128611,,,0.950815,0.806593,,,0.091862,0.094947,,,,,,,,,,
43,0,9,58,S27,False,20,0,20,20,0,0,0,0,0,"['B410', 'B411', 'B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B728', 'B729', 'B730', 'B731', 'B732', 'B737', 'B527', 'B92', 'B673', 'B21']",13.0,S10,4.28,0,0,0,0.0,-5.169882,,,-5.169882,False,False,,,,,,,,0.190187,0.11928,,,1.0,0.77,,,0.102817,0.086374,,,,,,,,,,
43,0,10,15,S10,False,0,0,0,0,9,0,0,0,0,"['B102', 'B103', 'B670', 'B640', 'B601', 'B718', 'B383', 'B152', 'B385']",7.5,S63,4.83,9,0,9,0.0,-5.215818,,,-5.215818,False,False,,,,,,,,0.177918,0.109066,,,1.0,0.76875,,,0.133481,0.083102,,,,,,,,,,
43,0,10,28,S63,False,9,0,9,0,11,0,0,0,0,"['B736', 'B540', 'B544', 'B543', 'B764', 'B657', 'B717', 'B716', 'B763', 'B208', 'B660']",8.5,S45,1.16,20,0,20,0.0,-4.891371,,,-4.891371,False,False,,,,,,,,0.166439,0.116506,,,0.930256,0.68125,,,0.143177,0.077558,,,,,,,,,,
43,0,10,37,S45,False,20,0,20,6,0,0,0,0,0,"['B102', 'B103', 'B670', 'B640', 'B601', 'B718']",6.0,S26,7.09,14,0,14,0.0,-4.947684,,,-4.947684,False,False,,,,,,,,0.150545,0.11917,,,0.930256,0.733333,,,0.146931,0.076622,,,,,,,,,,
43,0,10,50,S26,False,14,0,14,13,0,0,0,0,0,"['B383', 'B152', 'B385', 'B736', 'B540', 'B544', 'B543', 'B764', 'B657', 'B717', 'B716', 'B763', 'B208']",9.5,S16,7.94,1,0,1,0.0,-4.995947,,,-4.995947,False,False,,,,,,,,0.155308,0.116846,,,0.916154,0.739583,,,0.166907,0.070947,,,,,,,,,,
43,0,11,8,S16,False,1,0,1,0,6,0,0,0,0,"['B165', 'B403', 'B112', 'B580', 'B19', 'B514']",6.0,S49,4.59,7,0,7,0.0,-5.047368,,,-5.047368,False,False,,,,,,,,0.165736,0.111957,,,0.853846,0.751961,,,0.182609,0.083915,,,,,,,,,,
43,0,11,18,S49,False,7,0,7,0,6,0,0,0,0,"['B549', 'B550', 'B551', 'B552', 'B553', 'B554']",6.0,S55,8.04,13,0,13,0.0,-5.167616,,,-5.167616,False,False,,,,,,,,0.168517,0.107045,,,0.853846,0.715556,,,0.200363,0.107435,,,,,,,,,,
43,0,11,32,S55,False,13,0,13,0,7,0,0,0,0,"['B330', 'B714', 'B327', 'B333', 'B300', 'B722', 'B460']",6.5,S36,3.85,20,0,20,0.0,-5.17704,,,-5.17704,False,False,,,,,,,,0.159352,0.11628,,,0.828788,0.716667,,,0.210121,0.115199,,,,,,,,,,
43,0,11,43,S36,False,20,0,20,10,0,0,0,0,0,"['B660', 'B165', 'B403', 'B112', 'B580', 'B19', 'B514', 'B549', 'B550', 'B551']",8.0,S46,2.35,10,0,10,0.0,-5.259671,,,-5.259671,False,False,,,,,,,,0.155922,0.1149,,,0.833333,0.702593,,,0.212517,0.136502,,,,,,,,,,
43,0,11,53,S46,False,10,0,10,10,0,0,0,0,0,"['B552', 'B553', 'B554', 'B330', 'B714', 'B327', 'B333', 'B300', 'B722', 'B460']",8.0,S47,7.57,0,0,0,0.0,-5.374145,,,-5.374145,False,False,,,,,,,,0.158204,0.105756,,,0.812727,0.716667,,,0.214929,0.162277,,,,,,,,,,
43,0,12,9,S47,False,0,0,0,0,13,0,0,0,0,"['B530', 'B531', 'B532', 'B533', 'B534', 'B535', 'B536', 'B537', 'B538', 'B222', 'B194', 'B72', 'B224']",9.5,S29,9.08,13,0,13,0.0,-5.385674,,,-5.385674,False,False,,,,,,,,0.13897,0.087206,,,0.812727,0.666667,,,0.280511,0.149676,,,,,,,,,,
43,0,12,27,S29,False,13,0,13,6,0,0,0,0,0,"['B530', 'B531', 'B532', 'B533', 'B534', 'B535']",6.0,S15,3.9,7,0,7,0.0,-5.634284,,,-5.634284,False,False,,,,,,,,0.150795,0.096404,,,0.823333,0.785,,,0.269545,0.148336,,,,,,,,,,
43,0,12,37,S15,False,7,0,7,7,0,0,0,0,0,"['B536', 'B537', 'B538', 'B222', 'B194', 'B72', 'B224']",6.5,S39,7.21,0,0,0,0.0,-5.237552,,,-5.237552,False,False,,,,,,,,0.150224,0.076366,,,0.8,0.632941,,,0.264164,0.14624,,,,,,,,,,
43,0,12,51,S39,False,0,0,0,0,10,0,0,0,0,"['B541', 'B744', 'B757', 'B211', 'B687', 'B704', 'B126', 'B299', 'B199', 'B321']",8.0,S18,2.65,10,0,10,0.0,-5.26194,,,-5.26194,False,False,,,,,,,,0.153498,0.085119,,,0.823333,0.632941,,,0.252404,0.146067,,,,,,,,,,
43,0,13,1,S18,False,10,0,10,0,10,0,0,0,0,"['B298', 'B746', 'B217', 'B724', 'B355', 'B435', 'B669', 'B357', 'B301', 'B363']",8.0,S46,4.15,20,0,20,0.0,-5.044593,,,-5.044593,False,False,,,,,,,,0.141246,0.090886,,,0.816471,0.579762,,,0.218698,0.159495,,,,,,,,,,
43,0,13,14,S46,False,20,0,20,8,0,0,0,0,0,"['B541', 'B744', 'B757', 'B211', 'B687', 'B704', 'B126', 'B299']",7.0,S48,3.57,12,0,12,0.0,-5.155846,,,-5.155846,False,False,,,,,,,,0.142166,0.095051,,,0.795714,0.641667,,,0.197704,0.182383,,,,,,,,,,
43,0,13,24,S48,False,12,0,12,0,8,0,0,0,0,"['B614', 'B421', 'B77', 'B498', 'B348', 'B361', 'B429', 'B403']",7.0,S21,12.11,20,0,20,0.0,-5.012731,,,-5.012731,False,False,,,,,,,,0.13753,0.105574,,,0.785,0.666667,,,0.188824,0.155414,,,,,,,,,,
43,0,13,43,S21,False,20,0,20,7,0,0,0,0,0,"['B199', 'B321', 'B298', 'B746', 'B217', 'B724', 'B355']",6.5,S29,6.52,13,0,13,0.0,-5.182112,,,-5.182112,False,False,,,,,,,,0.145695,0.11565,,,0.789394,0.75,,,0.183657,0.151525,,,,,,,,,,
43,0,13,56,S29,False,13,0,13,13,0,0,0,0,0,"['B435', 'B669', 'B357', 'B301', 'B363', 'B614', 'B421', 'B77', 'B498', 'B348', 'B361', 'B429', 'B403']",9.5,S9,10.63,0,0,0,0.0,-5.404513,,,-5.404513,False,False,,,,,,,,0.170206,0.111087,,,0.891364,0.725,,,0.188456,0.143822,,,,,,,,,,
43,0,14,16,S9,False,0,0,0,0,7,0,0,0,0,"['B308', 'B309', 'B181', 'B464', 'B407', 'B584', 'B720']",6.5,S51,3.47,7,0,7,0.0,-5.819644,,,-5.819644,False,False,,,,,,,,0.214929,0.102159,,,1.0,0.797436,,,0.194173,0.121422,,,,,,,,,,
43,0,14,26,S51,False,7,0,7,0,6,0,0,0,0,"['B332', 'B460', 'B749', 'B229', 'B191', 'B577']",6.0,S66,7.67,13,0,13,0.0,-5.455535,,,-5.455535,False,False,,,,,,,,0.208599,0.101382,,,0.94,0.750962,,,0.178052,0.107871,,,,,,,,,,
43,0,14,40,S66,False,13,0,13,0,7,0,0,0,0,"['B635', 'B566', 'B649', 'B241', 'B99', 'B297', 'B209']",6.5,S15,3.2,20,0,20,0.0,-5.991523,,,-5.991523,False,False,,,,,,,,0.227442,0.124866,,,1.0,0.968421,,,0.161833,0.101506,,,,,,,,,,
43,0,14,50,S15,False,20,0,20,16,0,0,0,0,0,"['B308', 'B309', 'B181', 'B464', 'B407', 'B584', 'B720', 'B332', 'B460', 'B749', 'B229', 'B191', 'B577', 'B635', 'B566', 'B649']",11.0,S30,4.47,4,0,4,0.0,-5.756397,,,-5.756397,False,False,,,,,,,,0.236621,0.119576,,,1.0,0.888158,,,0.160926,0.080008,,,,,,,,,,
43,0,15,5,S30,False,4,0,4,0,5,0,0,0,0,"['B266', 'B668', 'B758', 'B360', 'B650']",5.5,S62,4.79,9,0,9,0.0,-5.801553,,,-5.801553,False,False,,,,,,,,0.212779,0.122073,,,1.0,0.935714,,,0.146266,0.099326,,,,,,,,,,
43,0,15,16,S62,False,9,0,9,0,5,0,0,0,0,"['B125', 'B521', 'B618', 'B322', 'B79']",5.5,S51,5.81,14,0,14,0.0,-5.903989,,,-5.903989,False,False,,,,,,,,0.225274,0.134488,,,1.0,0.94375,,,0.148585,0.102532,,,,,,,,,,
43,0,15,27,S51,False,14,0,14,0,6,0,0,0,0,"['B335', 'B198', 'B490', 'B613', 'B80', 'B232']",6.0,S44,3.83,20,0,20,0.0,-5.864895,,,-5.864895,False,False,,,,,,,,0.219742,0.138535,,,1.0,0.957143,,,0.135594,0.102762,,,,,,,,,,
