episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk
41,0.9408742676881479,-4.584050924749296,-3.312319660081623,-0.7417060577225113
42,0.9313200777395725,-4.639416449665386,-3.3499990318361395,-0.749993266456407
43,0.938659793814433,-4.679758696295086,-3.3761398398283102,-0.7546007745151034
44,0.9351899345261443,-4.722433076492084,-3.403086878402985,-0.7598203857958331
45,0.9428831286948613,-4.751166173926353,-3.4238201104394608,-0.7621270812076851
46,0.9379872430900071,-4.799615527344271,-3.4586298541269476,-0.7727410044769459
47,0.9407014583584428,-4.831903132786912,-3.480643319286899,-0.7762921194715524
48,0.9424915385072146,-4.856713736583006,-3.5001232985363577,-0.7799644473362922
49,0.9386133349088653,-4.895352224038861,-3.52499740643154,-0.7846434996795273
50,0.9409074497532796,-4.929455453265849,-3.545976920197002,-0.7881419106275002
51,0.9404558147914602,-4.954944630556098,-3.5626477707990323,-0.7889822772997505
52,0.9367616191904048,-4.984061909728239,-3.5834227204730187,-0.7897946213968849
53,0.9414027909249137,-5.00716737466547,-3.6022769721110315,-0.7910786188270734
54,0.9416392849606607,-5.04190984096139,-3.6234272933660554,-0.7959646989931614
55,0.9393957667490804,-5.0718566155886435,-3.6470339371394296,-0.7981536939017351
56,0.9438548752834467,-5.096210785320044,-3.6601041821356097,-0.8004475616614752
57,0.9381029908345393,-5.133013897984816,-3.6822763320258183,-0.8074231049698543
58,0.9367530630061109,-5.164791882874677,-3.7060404532971547,-0.8081144215663489
59,0.9426820802269777,-5.185535456168273,-3.716034930886388,-0.8102009150996359
60,0.9334594480977689,-5.22590430365047,-3.7463925944759437,-0.8142682582212709
61,0.9434657558871112,-5.249066797503742,-3.7592972371408275,-0.8179474296692134
62,0.9415986364044138,-5.2828816629666955,-3.7803746226314807,-0.8241865571474006
63,0.9406092747160033,-5.31403341392688,-3.7999266283810016,-0.8254363474468683
64,0.9383266593859968,-5.342050569851203,-3.817856131547296,-0.827823259215544
65,0.9433565794682828,-5.369553533468368,-3.8359357649055994,-0.8316715934221122
66,0.9387352378639303,-5.3964347984660614,-3.8522157549328018,-0.8329867644992837
67,0.9437957294310886,-5.416117673883245,-3.8648310372935297,-0.8370961435979579
68,0.9427578639356254,-5.43828623697051,-3.87949955902073,-0.8390729573299551
69,0.934585589088625,-5.468134905180864,-3.9031672767892958,-0.844375169391927
70,0.9419339090104659,-5.486666443246834,-3.9134834350602112,-0.8469534162855897
71,0.9343360344466705,-5.516665633419002,-3.9371480492302773,-0.8512210348567947
72,0.9387287825131274,-5.538147497536901,-3.953050964882906,-0.8520463600187608
73,0.9386395828938248,-5.565883145969618,-3.9738526561468124,-0.8571587243784509
74,0.9393819575399963,-5.595940088370606,-3.995933865118707,-0.8617149914622965
75,0.9427705309571928,-5.613590634066529,-4.009360738107049,-0.8618013602397196
76,0.9283218349610249,-5.647449984661562,-4.032377965074514,-0.8674473480296775
77,0.9276668877766387,-5.679856277111265,-4.056401466412398,-0.8719167127282293
78,0.9352491925015848,-5.711971178863635,-4.078494120349739,-0.8766359146985347
79,0.9404733083161845,-5.737730115059727,-4.096587833406897,-0.8802770498536883
80,0.9367924246497595,-5.759560649581932,-4.114871453744924,-0.8814296374205886
81,0.938367284423342,-5.781432203023737,-4.130940437755809,-0.8814145788769592
82,0.9413548426223542,-5.802668962595225,-4.143096903141433,-0.8825452798735465
83,0.9379621772336041,-5.823606635017266,-4.157701934986908,-0.8843624508881223
84,0.933774239885085,-5.85372999645101,-4.178603747902434,-0.8872013312551923
85,0.9430694552645772,-5.87157436052471,-4.18838021852774,-0.8896946138965678
86,0.9399468450443456,-5.888996873844366,-4.1991283347933726,-0.8917953347986256
87,0.932657908186273,-5.9138684755013475,-4.218507925844711,-0.8963139418735595
88,0.9417002838786792,-5.935385311333387,-4.232422433857817,-0.8988178858265421
89,0.9358612955048347,-5.959520470358277,-4.251622447125813,-0.9000105775426556
90,0.9359976229386421,-5.984395129688526,-4.2693266229029865,-0.9024325791058002
91,0.9439831528279181,-6.000576811290034,-4.282283403084846,-0.90308015741904
92,0.9448983297022513,-6.0159231616767785,-4.2927899252242945,-0.9049302230240011
93,0.9361176435566934,-6.038872861364524,-4.311533410546743,-0.9064687161945332
94,0.9410774410774411,-6.056573999126678,-4.322538964894044,-0.9066076782889885
95,0.9358271138686569,-6.0857162668088165,-4.341711922863414,-0.9094983322062115
96,0.9379649628029758,-6.103896730449576,-4.353954987360682,-0.911769379387736
97,0.9417818464668223,-6.126554099950156,-4.371471531669674,-0.9156758046398702
98,0.9331908874778055,-6.155190901691985,-4.390366086945275,-0.9200322297863627
99,0.9370540573225299,-6.177651357024536,-4.4027180657094585,-0.9218754909137193
100,0.9398480434847893,-6.194570729393701,-4.414342808407448,-0.9217525793792964
101,0.9349637681159421,-6.216277003669055,-4.431947521288129,-0.9235796930995215
102,0.944811573495267,-6.235314102294628,-4.443720539009239,-0.9255498804006554
103,0.9438938908695389,-6.2506655070058015,-4.452531089114673,-0.9277197450441563
104,0.9386010127042843,-6.268826298840952,-4.466007176710875,-0.9300188890267005
105,0.9446687963353626,-6.282067603225281,-4.475501309893882,-0.9300929615228929
106,0.9365263753611534,-6.30042480186359,-4.485508660702461,-0.9315450104934825
107,0.942192372271528,-6.3149757440365635,-4.497620225694898,-0.9318998446610433
108,0.9381209796756561,-6.334346471074239,-4.511744660586005,-0.9351281953391866
109,0.9413682767027274,-6.346928566598657,-4.519355055931744,-0.9349673576578952
110,0.9479163495783994,-6.356329298202614,-4.52446911457754,-0.9351718100241013
111,0.9418026323770243,-6.368211902087644,-4.532361025079873,-0.9348999862945796
112,0.946146561994074,-6.379555764138041,-4.539103842634908,-0.9347196337777761
113,0.9450912090934092,-6.389607050549136,-4.5458523137957005,-0.9358542999761847
114,0.9400830768311269,-6.409027496535828,-4.558253424752579,-0.9383376326603211
115,0.9365334465401176,-6.429622307784021,-4.571556441294154,-0.9405201349496816
116,0.9402092675635276,-6.445581381494996,-4.580672874361051,-0.9421080487418982
117,0.9466695028564482,-6.455941308950634,-4.587630570053398,-0.9417498334316973
118,0.9390295231796043,-6.472519064121017,-4.599252535282107,-0.943238409797051
119,0.9330331852470258,-6.495730159560038,-4.614370779125414,-0.9473108306184552
120,0.9335962384347035,-6.516262456731189,-4.6302934116447725,-0.949824650316639
121,0.9353650368385801,-6.535938053624854,-4.642286860843848,-0.9527754169660697
122,0.9468668958446415,-6.548008970227056,-4.649153691992492,-0.9539676525880574
123,0.9463534255699192,-6.560390957565063,-4.659203864173083,-0.954419813229875
124,0.9417021276595745,-6.57352917296964,-4.667321669231541,-0.954815619747567
125,0.9396388546705525,-6.587422611549062,-4.676154719126041,-0.9558338287330849
126,0.9485796586277694,-6.5944845551715545,-4.680967915524,-0.9551389479410965
127,0.9429331579576707,-6.608733401174305,-4.6885107675815245,-0.9569004038599421
128,0.9413234585741811,-6.622077588707745,-4.6976572045415494,-0.9584319767787297
129,0.9419483582270061,-6.637635912757368,-4.708818447617525,-0.9600629600421164
130,0.9408960627545633,-6.65176288188638,-4.717970044143292,-0.9609667346479985
131,0.9464722398333484,-6.661093394592629,-4.723080921153918,-0.9616925677882937
132,0.941613168223446,-6.672044351837776,-4.729872397029348,-0.9611196148036715
133,0.9371010478140431,-6.692837119036514,-4.744551517192003,-0.965640244074146
134,0.9399446383439644,-6.706289889078594,-4.754574133498985,-0.9677170777118682
135,0.9372139849899322,-6.723035508911312,-4.766736627083979,-0.9691524630644421
136,0.9398444304291678,-6.739343103131943,-4.77665084447534,-0.9704909032816712
137,0.9394878337738084,-6.749801227994171,-4.784359388362745,-0.9711012962943157
138,0.9428459048137726,-6.75963533826813,-4.791357807230871,-0.9723367524847163
139,0.9466586754569973,-6.76391378026342,-4.793568715016984,-0.9706590319246542
140,0.9372901352209819,-6.781027199534015,-4.803838527874398,-0.9741491787523964
141,0.9337708471310735,-6.801447114153601,-4.815969955002242,-0.9765464632630706
142,0.9385820650061298,-6.815633177927077,-4.826583311980226,-0.9781736581889467
143,0.9412373879338403,-6.828733845554105,-4.832643310456976,-0.9797854520846132
144,0.9446148240366805,-6.839026790083777,-4.838006769848952,-0.9806942111979877
145,0.9405973585362898,-6.8503601806352945,-4.847050853989103,-0.9815420315273732
146,0.9357572443958447,-6.866786085804781,-4.857220491851653,-0.9834942446086891
147,0.9379374013520355,-6.88255524974307,-4.866779595111668,-0.9839636456032952
148,0.944016900558322,-6.894386906605276,-4.874683493901542,-0.9842492750382864
149,0.9437917461832062,-6.908201847068472,-4.88328537923329,-0.9855450605058262
150,0.9432735692234624,-6.918650022541547,-4.891065667075309,-0.9852962074716387
151,0.9422510487637976,-6.9296442408596075,-4.8987634892743985,-0.9856603129608118
152,0.9380097391927822,-6.944135857912783,-4.910158588558628,-0.9867005288001883
153,0.9394517643495381,-6.960645135295611,-4.922689610222013,-0.9885431514195216
154,0.9418615148505913,-6.96888296839234,-4.929082581058613,-0.9893456125904692
155,0.9454299864925709,-6.9783509413176805,-4.933134077766955,-0.9901155131452195
156,0.9369320575314437,-6.989093979908649,-4.942916435140972,-0.9892554374614073
157,0.934590203685742,-7.006038351257128,-4.953003756171819,-0.9922676259899781
158,0.9413299739044363,-7.018237906993459,-4.961626182609006,-0.9942147154448802
159,0.933490378437911,-7.034987638500385,-4.9724006716411,-0.9954493380867131
160,0.9410253309957076,-7.049536134381988,-4.978168386245126,-0.9991208242045819
161,0.94677185346391,-7.056402013924232,-4.982893554125401,-0.9991220456821568
162,0.947128368241013,-7.063108043877323,-4.984946438310577,-0.9977396962839775
163,0.9361587982832618,-7.08018363018747,-4.995508311905782,-1.001907730327861
164,0.9452912112591705,-7.088234308768291,-4.99905183996296,-1.0017302135444184
165,0.9442968419781415,-7.099972351104266,-5.0048458993229215,-1.0034822445897646
166,0.9450352998212284,-7.107699012471393,-5.009818306297726,-1.0044036027930192
167,0.9430037569870796,-7.114090925981621,-5.012579134319058,-1.0039051564638675
168,0.9416343572919773,-7.126620445720068,-5.019027872981348,-1.0060076162023457
169,0.9438442324475609,-7.133904322782092,-5.023356996857792,-1.0063209952443486
170,0.9354360711261642,-7.147961353570103,-5.033379836267078,-1.0074241214753825
171,0.9432637051901852,-7.154568957405039,-5.0368241612633735,-1.0060862012715408
172,0.9413323585853971,-7.16364996559744,-5.0421596569767635,-1.0059584453905839
173,0.9400811649558367,-7.174880310905404,-5.048632478567188,-1.006632719694384
174,0.9399348222561067,-7.185900143049538,-5.054806053138187,-1.008141174529518
175,0.9376201923076923,-7.197811953236303,-5.062809883157463,-1.0083728838356039
176,0.9402886746122058,-7.211342699028081,-5.069762918893462,-1.0111504374766114
177,0.9374068100903752,-7.2255819404626145,-5.079216554860497,-1.013057750944727
178,0.945322434150772,-7.231092295102974,-5.082554676249159,-1.012488690944933
179,0.9412742549718914,-7.241865796010024,-5.088288595236291,-1.0131856660609382
180,0.9423481343507781,-7.255940312019916,-5.095144456638817,-1.014885035095475
181,0.9457511039019555,-7.260044302100017,-5.097751686125566,-1.0137405969851025
182,0.9459874221406434,-7.263158848964048,-5.099152335809286,-1.0137271991797092
183,0.9415167484402447,-7.273171219044828,-5.105824705339237,-1.013557839829696
184,0.9406279048847042,-7.282322367756491,-5.1125320111427435,-1.014091448968881
185,0.9385936051206891,-7.291623304930366,-5.118660318534643,-1.0141226004682844
186,0.9442141884737558,-7.299575677053121,-5.123164651608336,-1.0136227719153472
187,0.946537754886901,-7.306698007392692,-5.126029290486684,-1.014659929883214
188,0.9423221877167064,-7.315421620370136,-5.131047745517416,-1.0149201202902403
189,0.9438025050799139,-7.322910351587891,-5.135432559435859,-1.0150186151884824
190,0.9450931752178122,-7.331023772685873,-5.14003302419207,-1.0152216656432562
191,0.9448102948284195,-7.339373127920039,-5.144658080447088,-1.0151991234141862
192,0.94589450788472,-7.346388295324235,-5.150274029881117,-1.0146763066869144
193,0.9418823101630204,-7.3530286842277635,-5.1556158364152145,-1.013877172934358
194,0.94473328324568,-7.361380342868981,-5.1608933161451755,-1.0144910275452093
195,0.9357253250098487,-7.372423243435848,-5.1670415329456505,-1.0154178615664242
196,0.9468130140299952,-7.379721343948229,-5.170669841488682,-1.016327229090275
197,0.9483102593555408,-7.387307466640678,-5.174687055173175,-1.0172617897325607
198,0.9451583434835567,-7.394402134630678,-5.178243524958714,-1.0179566946348035
199,0.9355663128777173,-7.407966455561096,-5.186172988343931,-1.0187212218943622
