Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,438.0,0,7,18,18.0
1,V0,3,S0,452.35,0,7,32,14.35
1,V0,4,S0,480.35,0,8,0,28.0
1,V0,5,S35,486.82,0,8,6,6.47
1,V0,6,S1,510.35,0,8,30,23.53
1,V0,7,S35,523.87,0,8,43,13.53
1,V0,8,S57,537.6,0,8,57,13.73
1,V0,9,S54,546.75,0,9,6,9.15
1,V0,10,S55,561.52,0,9,21,14.78
1,V0,11,S32,568.2,0,9,28,6.67
1,V0,12,S3,574.69,0,9,34,6.49
1,V0,13,S56,584.0,0,9,43,9.31
1,V0,14,S29,591.28,0,9,51,7.28
1,V0,15,S54,597.71,0,9,57,6.43
1,V0,16,S35,606.12,0,10,6,8.41
1,V0,17,S42,624.12,0,10,24,18.0
1,V0,18,S35,633.43,0,10,33,9.31
1,V0,19,S57,639.15,0,10,39,5.73
1,V0,20,S56,649.95,0,10,49,10.8
1,V0,21,S54,659.65,0,10,59,9.7
1,V0,22,S29,679.08,0,11,19,19.43
1,V0,23,S33,690.91,0,11,30,11.82
1,V0,24,S37,698.31,0,11,38,7.41
1,V0,25,S16,710.28,0,11,50,11.97
1,V0,26,S63,717.09,0,11,57,6.81
1,V0,27,S45,722.75,0,12,2,5.66
1,V0,28,S53,729.81,0,12,9,7.06
1,V0,29,S54,739.77,0,12,19,9.96
1,V0,30,S50,749.11,0,12,29,9.34
1,V0,31,S14,756.27,0,12,36,7.16
1,V0,32,S29,766.77,0,12,46,10.5
1,V0,33,S55,779.39,0,12,59,12.62
1,V0,34,S32,783.56,0,13,3,4.17
1,V0,35,S62,792.59,0,13,12,9.03
1,V0,36,S4,805.08,0,13,25,12.49
1,V0,37,S58,817.29,0,13,37,12.21
1,V0,38,S59,824.98,0,13,44,7.69
1,V0,39,S44,840.01,0,14,0,15.03
1,V0,40,S63,848.48,0,14,8,8.47
1,V0,41,S52,860.75,0,14,20,12.27
1,V0,42,S34,873.1,0,14,33,12.35
1,V0,43,S66,887.96,0,14,47,14.86
1,V0,44,S62,895.88,0,14,55,7.92
1,V0,45,S35,912.57,0,15,12,16.69
1,V0,46,S42,921.88,0,15,21,9.31
1,V0,47,S0,934.88,0,15,34,13.0
