seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174,0.032
44,7,5,5,337,348,2,0,168,82,3158,2990,2994,9,7,16,4,10,14,0.0237,0.0408
44,8,5,5,341,361,2,0,168,95,3114,2946,2946,6,12,18,7,5,12,0.0223,0.0563
44,9,5,5,322,319,2,0,178,79,3322,3144,3135,9,14,23,5,0,5,0.0275,0.0746
44,10,5,5,314,320,2,8,183,68,3500,3317,3321,14,18,32,7,0,7,0.037,0.0886
44,11,5,5,339,336,2,0,147,68,2926,2779,2781,13,11,24,11,0,11,0.0397,0.1032
44,12,5,5,324,316,2,0,132,13,2266,2134,2138,11,9,20,8,8,16,0.0432,0.1139
44,13,5,5,313,315,3,2,89,30,1684,1595,1583,8,5,13,7,0,7,0.0446,0.1181
44,14,5,5,315,331,2,1,231,125,3032,2801,2806,9,14,23,6,0,6,0.0486,0.1353
44,15,5,5,310,304,2,5,223,58,3124,2901,2905,11,11,22,14,3,17,0.0448,0.1436
44,16,5,5,319,313,2,3,302,60,3352,3050,3047,6,6,12,4,0,4,0.0476,0.1481
44,17,5,5,313,321,2,4,287,38,3464,3177,3181,12,17,29,5,5,10,0.0568,0.1651
44,18,5,5,331,347,2,5,258,86,3204,2946,2949,18,12,30,10,7,17,0.0672,0.1739
44,19,5,5,321,313,2,0,116,62,2272,2156,2155,8,11,19,7,0,7,0.0685,0.1884
44,20,5,5,288,302,2,1,69,76,1636,1567,1565,8,5,13,21,5,26,0.0511,0.1927
44,21,5,5,350,335,2,1,326,123,3204,2878,2875,12,10,22,14,1,15,0.0485,0.2045
44,22,5,5,294,314,2,4,268,67,2930,2662,2664,11,12,23,12,0,12,0.0474,0.2161
44,23,5,5,310,310,2,5,267,59,3140,2873,2874,11,17,28,12,1,13,0.0464,0.2331
44,24,5,5,311,306,1,0,278,106,3538,3260,3257,17,10,27,8,4,12,0.0567,0.2451
44,25,5,5,295,303,2,12,218,45,3138,2920,2920,8,17,25,17,5,22,0.0452,0.254
44,26,5,5,340,330,2,3,111,48,2318,2207,2210,10,13,23,7,3,10,0.0479,0.266
44,27,5,5,318,322,2,0,105,52,1592,1487,1484,8,9,17,9,4,13,0.0463,0.2765
