Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
2,V0,1,S0,420,0,7,0,0.0
2,V0,2,S35,426.47,0,7,6,6.47
2,V0,3,S54,432.87,0,7,12,6.41
2,V0,4,S29,438.8,0,7,18,5.93
2,V0,5,S27,447.73,0,7,27,8.93
2,V0,6,S33,456.1,0,7,36,8.37
2,V0,7,S52,461.83,0,7,41,5.73
2,V0,8,S43,468.93,0,7,48,7.09
2,V0,9,S54,478.42,0,7,58,9.49
2,V0,10,S40,485.09,0,8,5,6.67
2,V0,11,S29,496.16,0,8,16,11.08
2,V0,12,S50,501.45,0,8,21,5.29
2,V0,13,S35,511.06,0,8,31,9.61
2,V0,14,S54,521.47,0,8,41,10.41
2,V0,15,S45,529.67,0,8,49,8.2
2,V0,16,S40,536.67,0,8,56,7.01
2,V0,17,S52,544.88,0,9,4,8.21
2,V0,18,S58,551.73,0,9,11,6.84
2,V0,19,S63,558.85,0,9,18,7.12
2,V0,20,S43,565.98,0,9,25,7.14
2,V0,21,S45,574.28,0,9,34,8.3
2,V0,22,S55,580.35,0,9,40,6.06
2,V0,23,S54,588.79,0,9,48,8.45
2,V0,24,S10,596.01,0,9,56,7.21
2,V0,25,S50,601.79,0,10,1,5.78
2,V0,26,S29,609.08,0,10,9,7.29
2,V0,27,S40,619.16,0,10,19,10.08
2,V0,28,S62,623.89,0,10,23,4.73
2,V0,29,S15,634.68,0,10,34,10.79
2,V0,30,S10,646.48,0,10,46,11.8
2,V0,31,S32,652.73,0,10,52,6.25
2,V0,32,S29,662.02,0,11,2,9.29
2,V0,33,S1,670.93,0,11,10,8.92
2,V0,34,S57,678.09,0,11,18,7.16
2,V0,35,S55,685.67,0,11,25,7.57
2,V0,36,S32,691.34,0,11,31,5.67
2,V0,37,S53,697.06,0,11,37,5.73
2,V0,38,S37,703.08,0,11,43,6.02
2,V0,39,S59,710.57,0,11,50,7.48
2,V0,40,S18,719.0,0,11,58,8.43
2,V0,41,S60,725.96,0,12,5,6.96
2,V0,42,S31,731.85,0,12,11,5.89
2,V0,43,S47,742.57,0,12,22,10.72
2,V0,44,S60,752.75,0,12,32,10.18
2,V0,45,S40,762.55,0,12,42,9.79
2,V0,46,S29,769.62,0,12,49,7.08
2,V0,47,S50,778.91,0,12,58,9.29
2,V0,48,S35,785.02,0,13,5,6.11
2,V0,49,S1,793.55,0,13,13,8.53
2,V0,50,S56,801.52,0,13,21,7.97
2,V0,51,S63,812.05,0,13,32,10.53
