Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,anticipated_demand_shortfall,squared_starvation_penalty,squared_congestion_penalty
5193,6787.082172607839,V0,S31,S55,13,0,-189.12477305668773,12.486852807195532,0.004709620784806798,0.0,0.26646822536744946
5193,6802.776630431279,V0,S55,S36,0,0,-195.8555045180066,-4.782266242335794,0.002842794925534022,0.0,0.27632794385382425
5193,6809.630098127643,V0,S36,S25,0,6,-204.56886174805942,-6.663893467030192,0.006514029152803392,0.0,0.2879857139355955
5193,6833.032628442082,V0,S25,S30,0,11,-205.1771777861916,0.44914133051284466,0.005313926574629943,0.0,0.28905079431412034
5193,6849.785791885352,V0,S30,S55,0,2,-204.83197538469878,2.393121233750435,0.0031321815755552887,0.0,0.2889512788204076
5193,6861.773853250426,V0,S55,S63,14,0,-197.3036263534225,6.399242400362766,0.0038216016678950496,0.0,0.27819112964780135
5193,6875.4170709723885,V0,S63,S65,5,0,-194.31468727201042,2.9265713812594925,0.006582119967012238,0.0,0.27348349237695446
5193,6888.315895335092,V0,S65,S31,0,0,-200.46430024201348,-4.8473573821289335,0.01559281582698308,0.0,0.2805773215360277
5193,6894.511022100488,V0,S31,S58,0,0,-204.70059486615227,-2.1852964048438537,0.015626861091404674,0.0,0.28655335935398485
5193,6900.720724110999,V0,S58,S57,0,0,-206.2073156745564,-0.44275864544803767,0.013107497953484332,0.0,0.28912817302771127
5193,6911.872891597333,V0,S57,S46,0,11,-213.07713620613117,-4.738654997226092,0.0186342097136745,0.0,0.2978551173760037
5193,6925.798506248442,V0,S46,S66,0,9,-210.6112622402465,3.8763732214796107,0.008057423129340602,0.0,0.29624380254150623
5193,6938.447832585173,V0,S66,S31,12,0,-194.13860003318166,17.010375646230358,0.0012823786021516723,0.0,0.2741706170394059
5193,6947.83202000028,V0,S31,S61,8,0,-190.18851997594,5.837154062436724,0.0020313788584480816,0.0,0.2684748685523933
5193,6955.840062631239,V0,S61,S26,0,0,-202.8433532078994,-10.631005359380566,0.0014753029086700023,0.0,0.2864685781719721
5193,7636.865296540449,V0,D0,S33,0,0,-217.2124823269325,-25.188239886596932,0.012057763576911651,0.0,0.30488566173145126
5193,7655.809698580229,V0,S33,S26,0,0,-218.35845184425347,1.0612008229196306,0.016703548761660168,0.0,0.30564617901899144
5193,7665.257049499637,V0,S26,S27,0,16,-221.966687656047,-2.389631222414522,0.015107668399220923,0.0,0.31103104925322494
5193,7680.04872496215,V0,S27,S61,0,4,-214.6323180773017,8.483134253530068,0.014469316076684374,0.0,0.30077515458801546
5193,7687.32632558447,V0,S61,S31,8,0,-206.20035289160458,9.485442300482049,0.015561607731344544,0.0,0.28867538751197225
5193,7695.334368215429,V0,S31,S52,12,0,-203.80462245156716,2.4249258172277735,0.01872499752936755,0.0,0.28473932037882527
5193,7707.320654376548,V0,S52,S54,0,0,-215.62616436682592,-15.367424362887505,0.019405906622674867,0.0,0.30133066142850107
5193,7714.126152013754,V0,S54,S32,0,12,-215.551513151189,2.2443594715426514,0.02085283803375807,0.0,0.30094789133060873
5193,7725.174838392655,V0,S32,S3,2,0,-202.19889949369914,13.372411303842512,0.021916758634733583,0.0,0.28188945833866413
5193,7730.163486724399,V0,S3,S18,9,0,-194.76922219091645,8.365144098289107,0.022413254071774764,0.0,0.271316830017794
5193,7744.59224416049,V0,S18,S33,1,0,-202.08966777687817,-9.006450674097465,0.01980310318157596,0.0,0.28213820757496105
5193,7750.865427991463,V0,S33,S53,0,0,-199.76861214208765,3.326174582043194,0.015249524143253661,0.0,0.27965641485141307
5193,7755.510271034069,V0,S53,S16,0,4,-197.85937593491428,3.8850061171649486,0.013830965117561518,0.0,0.277213887058595
5193,7762.238980144467,V0,S16,S18,4,0,-182.54621231088237,14.435388601954799,0.014653728845146237,0.0,0.2554268197955419
5193,7770.107739160806,V0,S18,S15,0,0,-188.16712038688925,-4.750224451602293,0.018512212946245936,0.0,0.26270212975135465
5193,7777.874331417596,V0,S15,S45,0,14,-191.87566584312964,-5.786358378746229,0.01734899353054493,0.0,0.2681463741151014
5193,7792.349289854977,V0,S45,S52,0,2,-190.50500186214717,0.8801030157470677,0.013022384887552233,0.0,0.2669718198434467
5193,7797.807192770113,V0,S52,S63,9,0,-181.66358026310402,10.657379931689263,0.009192271301113174,0.0,0.25515589310904535
5193,7806.565213610881,V0,S63,S33,7,0,-185.3819497489744,-5.8723453225483695,0.013277725068274685,0.0,0.2596969341389628
5193,7814.612004091701,V0,S33,S24,0,0,-194.1766646477838,-7.84876962181184,0.011774051930309698,0.0,0.27239033570795207
5193,7826.095644863754,V0,S24,D0,0,12,-194.9109054266639,-0.7791672858743937,0.010171079026400357,0.0,0.27370473621756014
5193,7839.241811829456,V0,D0,S18,0,0,-195.39456597481052,1.4709087782303243,0.024193547805114485,0.0,0.27189477168182463
5193,7859.033039727003,V0,S18,S33,12,0,-190.00088125748422,1.2925163215411146,0.020093907781842852,0.0,0.2650010564049023
5193,7870.8062235579755,V0,S33,S4,0,0,-196.43838445322243,-5.474124327060906,0.016242517173432107,0.0,0.274786829881611
5193,7875.8352709406345,V0,S4,S37,0,0,-196.33750039199123,2.0685509800183013,0.004255680818537272,0.0,0.2767690309796647
5193,7879.5821939664975,V0,S37,S27,0,0,-201.30455342300385,-2.955695312139028,0.0036882570497239384,0.0,0.28389333983155957
5193,7886.772657607578,V0,S27,D0,0,13,-200.8100266015296,2.5051169184420985,0.0026952651768617714,0.0,0.28336732372834134
5193,7897.372987787539,V0,D0,S47,0,0,-196.69866867050683,2.376184201706252,0.016668084056750073,0.0,0.2750749576115043
5193,7918.456204667376,V0,S47,S63,11,0,-186.62274495512833,8.940164695369049,0.012227990040711597,0.0,0.26162438947298455
5193,7933.602340151719,V0,S63,S16,2,0,-185.2551432008779,1.213237205267859,0.005851561815122422,0.0,0.2608345029229207
5193,7937.9075012174735,V0,S16,S53,0,0,-193.29056049316608,-6.103400059384626,0.007688597021685558,0.0,0.27186801763552737
5193,7942.636210327872,V0,S53,S16,0,0,-194.53926627451048,0.7013290531089353,0.0066956046890676085,0.0,0.2738031045477653
5193,7947.36491943827,V0,S16,S51,0,0,-194.15559942949693,2.3246628634337867,0.005915396796888444,0.0,0.27340025631035214
5193,7953.9588316766985,V0,S51,S29,0,5,-200.45446702174684,-6.696189206066805,0.007894288460898463,0.0,0.2819550547449727
5193,7967.0260225414195,V0,S29,S10,0,15,-202.84156708894625,-3.053148087819352,0.002645615119499469,0.0,0.28625454248016957
5193,7978.186844578255,V0,S10,S63,0,0,-193.94468426816792,8.4389717270208,0.0025675943730864015,0.0,0.2736887336944292
5193,7986.011955563808,V0,S63,S33,12,0,-182.5906686224089,12.472834927046392,0.008596475812761979,0.0,0.256577236752078
5193,7996.558746044629,V0,S33,S43,8,0,-176.79084406980164,7.558341655590112,0.0026101511438571656,0.0,0.24945586506638603
5193,8005.623191533887,V0,S43,S31,0,0,-192.6737990532609,-14.961404292617601,0.002163304543447416,0.0,0.2719961977965769
5193,8012.96929884605,V0,S31,S62,0,0,-193.54943480401005,1.070740774788618,0.0018157573284944787,0.0,0.2732804068558198
5193,8018.945869022874,V0,S62,S54,0,1,-192.5991915808765,2.175381981126975,0.0015178596794407665,0.0,0.2719912940805053
5193,8025.225126381194,V0,S54,S66,0,3,-192.8628512584378,-0.43676443362892314,0.0011703124644878292,0.0,0.27242824744790156
5193,8035.3085633552455,V0,S66,S39,0,11,-191.6655386767951,0.7143148774136705,0.0009220643654796944,0.0,0.2707793387975165
5193,8047.902424250434,V0,S39,S43,14,0,-177.6353129487745,13.706014031791483,0.0017306437869529503,0.0,0.25080284780244105
5193,8062.79180302583,V0,S43,S52,1,0,-181.4959448227051,-5.155649888509174,0.00035464013691057915,0.0,0.2565194010245477
5193,8067.885019801701,V0,S52,S7,0,0,-187.94750047257264,-5.268525224454891,0.000893693073990318,0.0,0.2655389826900331
5193,8080.5674104501495,V0,S7,S26,0,13,-189.1586673878777,0.684266476509805,0.0,0.0,0.2674045960665232
5193,8099.093807975543,V0,S26,S25,0,7,-192.8911174188512,-3.9040596594189196,0.008007773056124653,0.0,0.2712580937296307
5193,8115.97019570056,V0,S25,S31,10,0,-187.53227679759115,5.837198809103484,0.005851561054147334,0.0,0.264061694209143
5193,8134.059393756781,V0,S31,S37,10,0,-193.16199616721642,-6.402584045641845,0.011618009327728227,0.0,0.2710014105937615
5193,8144.865532885605,V0,S37,S15,0,0,-194.5886870205556,-0.17588816977624333,0.011490338634928392,0.0,0.27303397387147466
5193,8152.854253446744,V0,S15,S27,0,14,-197.72462522922916,-2.55855220424408,0.008993672657028731,0.0,0.2779106889743776
5193,8164.1780650136225,V0,S27,S31,1,0,-202.56941809114966,-5.917014871361403,0.01614321648797619,0.0,0.283485390238181
5193,8169.944002325806,V0,S31,S33,13,0,-192.0801577780911,11.715067869024011,0.017512127755084938,0.0,0.26840754465221234
5193,8182.620357536026,V0,S33,S24,0,0,-198.02493338813227,-5.674116561833927,0.009447612211103419,0.0,0.27825865204005346
5193,8194.10399830808,V0,S24,S17,0,12,-202.25671463865245,-2.2046615680314403,0.008568104790784611,0.0,0.28439069891182506
5193,8205.365546441853,V0,S17,S52,0,2,-203.96572575966084,0.332518114729794,0.008724146283610748,0.0,0.28677618019907775
5193,8218.338870869706,V0,S52,S33,8,0,-192.68594512748314,13.206349130752642,0.005092631880280153,0.0,0.2714770026680829
5193,8226.07365528954,V0,S33,S45,6,0,-196.3910673862236,-1.7522385860286818,0.01076687328609386,0.0,0.27572168856162954
5193,8233.187261352738,V0,S45,S37,0,0,-210.60475354812453,-12.80623171748502,0.007738247063194212,0.0,0.2963517250856885
5193,8238.695508871464,V0,S37,S41,0,0,-212.91373914233975,-1.8686204432212037,0.007277214809112951,0.0,0.29968180315703336
5193,8245.391948052495,V0,S41,S39,0,9,-213.4962368903713,0.8542446002467727,0.008546826294423696,0.0,0.30027699574212774
5193,8256.20861985482,V0,S39,S49,2,0,-201.5521015086654,11.25883184963132,0.0068090899184397044,0.0,0.2837028977118864
5193,8261.048528435995,V0,S49,S64,7,0,-201.9857606611318,1.5759105596429492,0.008979487383844763,0.0,0.28394463202868003
5193,8269.347380040386,V0,S64,S36,0,0,-206.60199181569072,-3.5515730236383263,0.00705024528573397,0.0,0.2908154133947989
5193,8279.121114993155,V0,S36,S54,0,1,-210.80960756005246,-5.796373692683517,0.01204357805006932,0.0,0.29587136786325985
5193,8287.287942750349,V0,S54,S62,1,0,-209.5165749061896,1.993549660446348,0.00999375772136055,0.0,0.29440035797545566
5193,8293.567200108668,V0,S62,S32,0,0,-215.14888145448603,-3.48268161730698,0.014568615715799548,0.0,0.3015516962442772
5193,8300.093242896211,V0,S32,S55,0,7,-219.64232295203198,-3.6936987402909267,0.0160297332244564,0.0,0.3076392320164753
5193,8307.76563452253,V0,S55,S62,0,0,-211.68920970972493,10.073687541412028,0.008873095282527728,0.0,0.2976638725992389
5193,8313.983567749263,V0,S62,S40,7,0,-207.78656031014694,5.270611675926631,0.012405310633328111,0.0,0.29153291624894623
5193,8321.215407543861,V0,S40,S66,0,0,-210.61488412491545,-1.4270837812788955,0.012880528160593341,0.0,0.2954537364631371
5193,8327.63220850912,V0,S66,S30,0,5,-214.79516216519826,-2.031006393451406,0.01520696756272667,0.0,0.300947839018146
5193,8335.009170385038,V0,S30,S22,5,0,-201.4701066747847,14.641696542362496,0.00922064252918796,0.0,0.2831721797523523
5193,8343.103329782041,V0,S22,S50,0,0,-209.8346778329307,-6.9796210835685315,0.014958718655182505,0.0,0.2939964431277381
5193,8356.93972475108,V0,S50,S1,0,15,-212.42840258596465,-0.4632020258917464,0.006582120664572734,0.0,0.2991436629015213
5193,8369.567063634806,V0,S1,S42,0,5,-207.21606400392668,6.584936370608887,0.004709620467733845,0.0,0.29210718711244293
5193,8376.256859095998,V0,S42,S31,11,0,-201.0614607420624,7.1590479649889005,0.006979317255181124,0.0,0.28301126333481114
5193,8394.355060586502,V0,S31,S30,9,0,-202.72067630673223,-3.0383551605551986,0.004681249160390821,0.0,0.28577462516341795
5193,9075.268808324085,V0,D0,S33,0,0,-206.72446898593304,-16.433912919797052,0.00957528280878137,0.0,0.2905612680638732
5193,9094.213210363865,V0,S33,S45,0,0,-204.8764881970906,3.9113804946928212,0.014100489905614738,0.0,0.28712361815094195
5193,9098.326816427063,V0,S45,S58,0,1,-205.3988447936085,1.5281284512786328,0.014157232647129966,0.0,0.2878569423648725
5193,9104.870589712482,V0,S58,S37,1,0,-205.1150312175728,2.3336068129982266,0.010525718243799373,0.0,0.2881032599221179
5193,9109.079896174595,V0,S37,S34,0,0,-207.77896689536107,-0.5882241879120897,0.014313274583858237,0.0,0.2911989090201873
5193,9117.44533047565,V0,S34,S14,0,12,-210.2587693686193,-1.3766848590410632,0.012767043406830676,0.0,0.2949788242971517
5193,9130.699181645385,V0,S14,S37,2,0,-198.58002367348834,13.665816180713222,0.01000085099209844,0.0,0.2789583529834558
5193,9144.044265160914,V0,S37,S22,10,0,-190.40079604007363,9.371163297270954,0.014043748939708046,0.0,0.26669278151415016
5193,9159.161353922065,V0,S22,S12,0,0,-199.0436628200771,-7.659917258188784,0.0097880665992206,0.0,0.27967984195344847
5193,9175.75241551842,V0,S12,S58,0,0,-200.32432480471672,0.728716720086851,0.026243366770409556,0.0,0.278556107425182
5193,9185.047052994423,V0,S58,S65,0,0,-201.52942838929818,0.809580160987764,0.029399663963547873,0.0,0.27969959494546853
5193,9194.189632614105,V0,S65,S62,0,12,-202.00133000734306,1.5474288801559055,0.016285074071032052,0.0,0.28269947552221336
5193,9209.128324555695,V0,S62,S12,0,0,-192.2927652232706,10.9301729647797,0.015731834433940058,0.0,0.26907338574756773
5193,9219.958444915908,V0,S12,S51,12,0,-182.12993251262984,11.275190053897859,0.01268193024577669,0.0,0.2552590568100973
5193,9230.974658511623,V0,S51,S35,0,0,-197.88801520518365,-14.487527578577811,0.030286263735093005,0.0,0.2744220497902524
5193,9242.29162667996,V0,S35,S1,0,11,-195.52802251626028,2.926210462662141,0.012894712641094928,0.0,0.27416205318032444
5193,9251.320116103136,V0,S1,S58,0,3,-192.9898950128152,2.7656543636505546,0.014306181471656824,0.0,0.27032577355014037
5193,9264.601710425875,V0,S58,S22,14,0,-186.1188251388764,8.03005558884692,0.033960335923827814,0.0,0.2571191619213832
5193,9281.899894751705,V0,S22,S23,0,0,-193.55311047936578,-9.504778670906632,0.028924446816770186,0.0,0.2685349404258426
5193,9286.49763407219,V0,S23,S47,0,3,-197.43764513919726,-2.903023717120874,0.02814423725995802,0.0,0.2741559830761743
5193,9293.368016127713,V0,S47,S22,0,2,-193.6153710315473,2.760744016128058,0.023853092592607626,0.0,0.26951138483339226
5193,9299.690969026979,V0,S22,S60,5,0,-190.51202390956723,-0.993739016308524,0.02347008190932911,0.0,0.2651947362120682
5193,9309.47013962942,V0,S60,S64,0,0,-199.60922855040056,-9.200345075819087,0.020257043496625736,0.0,0.2786275705176312
5193,9313.423865750505,V0,S64,S18,0,4,-200.1444560099284,0.7735509044189826,0.018668256119558725,0.0,0.2796564263485554
5193,9318.944546419561,V0,S18,S2,0,7,-201.56383546959867,-0.10439032390769398,0.013788407173620829,0.0,0.28253179929216415
5193,9330.98107638422,V0,S2,S51,0,9,-205.35875912992412,-3.1412473706464255,0.010000851214049507,0.0,0.28857060533956236
5193,9349.985412280053,V0,S51,S9,11,0,-188.43589062562506,16.009977243038975,0.00982353032120454,0.0,0.26467198006349424
5193,9361.954533216835,V0,S9,S12,6,0,-182.32711486184854,7.918923106386728,0.004596135555434701,0.0,0.2569825729375509
5193,9369.412333055387,V0,S12,S16,3,0,-182.15447531842366,1.9884071057444999,0.000914971332546519,0.0,0.25740119832808406
5193,9379.502083194675,V0,S16,S31,0,0,-187.57276410214075,-3.54397107385023,0.0030640902857370137,0.0,0.264682487887706
5193,9386.458485757632,V0,S31,S44,0,0,-185.72042367062406,3.7121328487529013,0.0014327458842408756,0.0,0.26234973627795505
5193,9393.202944690349,V0,S44,S66,0,0,-187.91228581290403,-0.31550245386418396,0.0007873009568196355,0.0,0.2655677039489183
5193,9400.118188063936,V0,S66,S26,0,10,-187.9300888498702,1.8617334738467264,0.0001418560293983954,0.0,0.2657073147474362
5193,9413.761670591346,V0,S26,D0,0,10,-192.05354811391436,-2.20433192900839,0.0,0.0,0.2715651321371838
5193,9424.750167070213,V0,D0,S55,0,0,-187.5950031594558,6.336199910990217,0.0,0.0,0.26525836193070623
5193,9445.04800786472,V0,S55,S12,15,0,-181.98914802859403,3.2208542026061764,0.0026598007097563907,0.0,0.2568654559777219
5193,9462.782347261693,V0,S12,S16,5,0,-174.86175020034884,6.473663009136942,0.011362667815299373,0.0,0.24524271693392932
5193,9473.872097400981,V0,S16,S63,0,0,-189.44576035167245,-13.393925864950774,0.007660225476537819,0.0,0.26653033496528783
5193,9477.177258466736,V0,S63,S41,0,9,-191.99471163165876,-4.0196073776492085,0.015490678321524353,0.0,0.2687288886958719
5193,9489.966326437498,V0,S41,S37,9,0,-181.68409450949548,10.030549176131359,0.011107327507747742,0.0,0.25492482387162385
5193,9501.162765618528,V0,S37,S29,0,0,-184.7800470503509,-3.655536064833626,0.010788150965991922,0.0,0.25936985398881923
5193,9510.392367113414,V0,S29,S10,0,14,-185.58888895182432,0.3496424806893117,0.002553408909658661,0.0,0.26197422148852306
5193,9521.053189150249,V0,S10,S40,0,6,-183.34100627076856,2.6810379850586514,0.0012057764401301328,0.0,0.25903564135950774
5193,9529.513023956773,V0,S40,S37,10,0,-174.8916670610704,9.196305624829762,0.007376513909204106,0.0,0.24599333622933303
5193,9540.826039831054,V0,S37,S64,10,0,-174.3021236186903,0.6262825382520703,0.005106817724195436,0.0,0.2455721660421437
5193,9550.771019166874,V0,S64,S13,0,0,-180.13673514907435,-4.033649962294049,0.005248673531642764,0.0,0.25379824624198766
5193,9562.773553894871,V0,S13,S7,0,11,-182.22181695769376,-0.26016774106435037,0.005418901058627956,0.0,0.25671263583607856
5193,9573.378217756532,V0,S7,S28,0,4,-178.0789473924749,5.923840812241423,0.005574942678283273,0.0,0.25082628637365584
5193,9582.647323355326,V0,S28,S63,7,0,-165.4551644007313,13.274244119352318,0.005702613117424747,0.0,0.23295793182319896
5193,9602.443240314184,V0,S63,S16,8,0,-161.99333371755662,1.0734454760936671,0.004482650706550149,0.0,0.2282909909329291
5193,9609.748401379939,V0,S16,S33,0,0,-177.34219158366167,-13.576048167739572,0.0048089202336782004,0.0,0.2499400056309757
5193,9614.236975537033,V0,S33,S44,0,2,-175.58992826806656,2.516468995892609,0.004170567403824925,0.0,0.24756386523934404
5193,9619.516439248491,V0,S44,S3,0,6,-178.416934972293,-1.0445069301955812,0.0035322156520196887,0.0,0.25167751601794514
5193,9629.88111417398,V0,S3,S27,0,9,-182.73959674857664,-3.4945680642954926,0.0015958803624392438,0.0,0.2581336770063155
5193,9644.213443075298,V0,S27,S60,0,3,-175.55213633736724,6.945415496904502,2.8371180513842846e-05,0.0,0.24824512117279218
5193,9651.854234144472,V0,S60,S37,9,0,-173.85938121174726,2.42657831930228,0.0,0.0,0.24586310462708055
5193,9662.193449483164,V0,S37,S58,11,0,-171.59071964284482,1.982981245532983,0.0030640902857370137,0.0,0.24211218653977318
5193,9671.402755945277,V0,S58,S61,0,0,-180.39454596817583,-8.40114612446456,0.0034471017299906167,0.0,0.25449599145522617
5193,9676.988610383665,V0,S61,S31,0,0,-178.05500960680402,4.1256360529262395,0.0036598858375028005,0.0,0.25114189745582727
5193,9680.996653014625,V0,S31,D0,0,0,-178.3588434773744,1.4769275531864707,0.0038301129205858576,0.0,0.25154528995833425
5193,9685.471666889915,V0,D0,S33,0,0,-179.5335617905742,0.6196169784601295,0.004042897028098041,0.0,0.2531701027643229
5193,9704.416068929695,V0,S33,S63,0,0,-178.82490119709556,2.4964865393201023,0.0013618179329562684,0.0,0.2526453343957099
5193,9708.962859410516,V0,S63,S45,0,0,-178.53525189168775,2.073290071456796,0.0014469317281561593,0.0,0.25222300342587606
5193,9713.126969848823,V0,S45,S57,0,0,-177.54568386879617,2.763608675809394,0.001907963760286354,0.0,0.2507435815636019
5193,9721.252297800058,V0,S57,S1,0,12,-183.33810888399978,-5.9609174569016545,0.0025675943096718106,0.0,0.2588205831676037
5193,9730.91090521129,V0,S1,S63,1,0,-176.0191082076914,8.083338674784386,0.0020569127433496866,0.0,0.2485552227914929
5193,9741.275599287292,V0,S63,S58,11,0,-171.31654770230065,5.410151572698879,0.0017022726064391074,0.0,0.24197574354420476
5193,9751.894957607516,V0,S58,S37,0,0,-183.1802240165866,-11.035362103989087,0.004376258525964876,0.0,0.25828325172696476
5193,9755.604264069629,V0,S37,S66,0,0,-183.63839679518642,0.3856048103377532,0.004007433052455738,0.0,0.25898632948306544
5193,9761.676804932242,V0,S66,S62,0,12,-187.7073221172229,-6.292128654982662,0.004886940789847497,0.0,0.2645845384908568
5193,9773.596289911395,V0,S62,S7,0,8,-189.25021353239737,-0.6457663877848745,0.0029009561246115985,0.0,0.2671130665047145
5193,9790.103821146266,V0,S7,S58,10,0,-179.8881001749636,10.161483656566617,0.002482480768130282,0.0,0.2539473578605784
5193,9807.482869624717,V0,S58,S53,10,0,-182.34546767273778,-1.6413019426482265,0.002361903124117269,0.0,0.25745448167049656
5193,9818.99665984973,V0,S53,S45,0,0,-191.56263500117777,-8.00039064871254,0.004284051999051115,0.0,0.2701459324016571
5193,9822.551664066481,V0,S45,D0,0,2,-194.20218306818978,-0.6915610499855234,0.004511022013893173,0.0,0.2738298646977884
5193,9828.070111353267,V0,D0,S61,0,0,-193.8954720184447,2.2462142665631006,0.004851476623961421,0.0,0.27333480821816486
5193,10517.104344750653,V0,D0,S26,0,0,-182.55830564286507,-30.53905318994515,0.020495359903674758,0.19994434958386942,0.15510121237643076
5193,10538.09284122952,V0,S26,S15,0,15,-173.27455132066297,10.030410051066127,0.019666921331207204,0.1834795954601654,0.15028774924053176
5193,10551.395809172987,V0,S15,S39,0,3,-176.25893371564672,-3.2282868191414593,0.017414247746702034,0.20449553825347663,0.14446909884683823
5193,10563.10669941581,V0,S39,S33,18,0,-171.58809568721227,5.388780508486462,0.007677248917284646,0.20880119420688245,0.13745234674534
5193,10580.42635851688,V0,S33,S45,2,0,-187.34947101576847,-14.891501722927245,0.00805742306592601,0.2138016229394688,0.15719084424975463
5193,10585.539964580077,V0,S45,S41,0,0,-189.64305778907038,-0.3865717229481902,0.010015036170160523,0.20152796080738947,0.16617322100658358
5193,10594.028563789789,V0,S41,S15,0,14,-187.96609208226675,3.5569137338995063,0.006763696105715065,0.1846872322144075,0.17275281336872408
5193,10608.496014937144,V0,S15,S29,0,6,-183.28278349232758,5.513620310802821,0.006604817317276692,0.18436087683457592,0.1663247160238475
5193,10618.400587239123,V0,S29,S56,15,0,-171.2593752886533,13.73228888947392,0.008199279031909815,0.19652994096579576,0.1429950125492294
5193,10631.182987804203,V0,S56,S63,5,0,-163.85188393918443,6.3371681442064585,0.007935427154594422,0.19943806160873628,0.13113399303264764
5193,10641.213766198287,V0,S63,S27,0,0,-166.70294844905257,-1.1879756470142127,0.009541236529726325,0.18838329560463055,0.14038145409701805
5193,10649.083173600786,V0,S27,S61,0,13,-165.31086334915233,2.045907530730176,0.00915538848742098,0.1841998369939566,0.14056032828483703
5193,10660.860774223107,V0,S61,S35,0,7,-157.93068020892875,8.958294332885913,0.013334467524424257,0.17471560011116055,0.13409768772341635
5193,10674.98191009268,V0,S35,S37,11,0,-131.88062025487855,27.36395423659613,0.00020427260116301344,0.16304114570140943,0.1054055160931792
5193,10691.371174099266,V0,S37,S63,9,0,-143.77441290635556,-11.168550409556275,0.0009646211521041063,0.18105314659744087,0.11315463332002483
5193,10700.648838172277,V0,S63,S29,0,0,-149.04726779696514,-3.777420464539091,0.005730984044280227,0.16391795893902025,0.1282746205713794
5193,10708.90176936631,V0,S29,S18,0,15,-150.8838955315854,-0.15037651795472584,0.006899877924376528,0.15549793846832446,0.1348471625445062
5193,10726.288490347322,V0,S18,S49,0,5,-148.32239490375045,4.044793606804035,0.008755354981687896,0.16475634224683974,0.1262923288498503
5193,10733.79069481607,V0,S49,S41,11,0,-148.74924577822696,1.0587898641841207,0.017059606214670463,0.17242740706111712,0.12160855977635664
5193,10744.787513835674,V0,S41,S53,6,0,-144.52536521068117,5.668635812467613,0.017556103141954525,0.16499262110502352,0.11924352589457467
5193,10756.824736362254,V0,S53,S35,3,0,-144.84964697115552,-1.8784132174645833,0.01078105912208232,0.1652949291913049,0.12076035370347085
5193,10766.50592008368,V0,S35,S1,0,12,-138.23816385209273,4.99470762213582,0.0024682947339712265,0.14451389407994347,0.12321770427001712
5193,10776.034409506856,V0,S1,S22,0,8,-137.50479323757,2.1063416086921336,0.005311090166821973,0.13667524937383665,0.1255744646850203
5193,10795.633007173525,V0,S22,S63,0,0,-159.97421843559476,-21.870478596906764,0.025420601584289253,0.16994750972751788,0.13723666737377926
5193,10807.31923880001,V0,S63,S16,14,0,-153.51395268008315,7.004922123540183,0.024197802892435866,0.17997755627222353,0.12331891818957604
5193,10817.624399865765,V0,S16,S33,6,0,-152.3465795374268,2.687225409703302,0.04028427847791995,0.18998804798860758,0.11383643541802604
5193,10825.112974022859,V0,S33,S29,0,0,-154.32940019700635,-1.1409440100994175,0.03174738143399363,0.1812754780166882,0.12249149169709389
5193,10832.4371450878,V0,S29,S15,0,14,-145.12124462817246,8.65997537879636,0.030164268648151093,0.17076396376856887,0.11497551966407249
5193,10846.34171738978,V0,S15,S53,0,6,-152.04458891005612,-12.107168040027886,0.04376542496501544,0.18012840340925115,0.11769900674317972
5193,10857.108928613517,V0,S53,S54,15,0,-149.02211091243993,0.8186184477470704,0.04514426514969496,0.19349461605687152,0.10652684459465628
5193,10870.06996582418,V0,S54,S10,5,0,-134.60060714456162,9.767076652229349,0.029647910524752186,0.18451364796076122,0.09335319794767631
5193,10876.783568640207,V0,S10,S35,0,0,-138.82645838214646,-3.842505675718485,0.01880443622602624,0.1809014636465058,0.10305999797557361
5193,10882.390491623908,V0,S35,S50,0,12,-134.51502404168144,4.6583785957552095,0.008715635126041826,0.1670916147311505,0.10561901628598956
5193,10892.99564515184,V0,S50,S17,0,8,-142.97903525601853,-8.03628189149137,0.006616165611921375,0.16459050547145124,0.11920817407676694
5193,10906.308217026604,V0,S17,S63,0,0,-141.4031665047531,2.9933589463089163,0.013527391704113404,0.1954952789548617,0.10038333001463134
5193,10919.283815891507,V0,S63,S52,12,0,-138.63942339801955,1.1487181106490425,0.025837659814914624,0.19415275420112313,0.09495525941629449
5193,10929.541836732275,V0,S52,S54,6,0,-144.65997629638844,-5.574542157629537,0.01600136229760092,0.21039089102730274,0.0971476072696893
5193,10939.34733436948,V0,S54,S47,0,12,-161.4915894607051,-23.165835284786652,0.022739523250122566,0.21239289779281245,0.11875264224965787
5193,10956.743093167972,V0,S47,S15,0,6,-192.97575976238363,-41.540361706074634,0.043544130302372946,0.23842312443179053,0.14661458738210426
5193,10968.384954957564,V0,S15,S66,0,0,-203.41563646603106,-21.80197900459845,0.04051408467861892,0.2595523879192964,0.15136552387427402
5193,10974.583698308623,V0,S66,S62,12,0,-197.92426648738166,-1.3093271430867048,0.0335347669953893,0.2590490201363338,0.14506411937043523
5193,10986.503183287776,V0,S62,S7,8,0,-193.30475659462698,-2.746171667621809,0.029806790105872942,0.25289576019052923,0.14225361891746316
5193,11003.010714522647,V0,S7,S15,0,0,-191.76789612842344,-2.6428952902631124,0.017283739885119144,0.21952449049650813,0.1588999597370344
5193,11014.425181240747,V0,S15,S34,0,13,-196.12550452816197,-7.194125675682898,0.016046754715204566,0.21143386951770404,0.1693017431474721
