Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,0,7,420,0,0,0,0,0,0,0,0,0.0,0.4442
1,0,8,480,1,0,0,0,1,1,0,0,92.44,0.4351
1,0,9,540,1,0,0,0,4,1,0,0,82.73,0.4332
1,0,10,600,5,4,0,2,3,1,0,0,108.59,0.435
1,0,11,660,5,4,0,2,5,1,0,0,80.5,0.4347
1,0,12,720,9,5,2,0,4,4,6,0,108.52,0.439
1,0,13,780,25,19,1,2,5,6,0,3,82.08,0.4439
1,0,14,840,35,16,3,1,3,19,1,1,70.63,0.4545
1,0,15,900,83,50,18,6,10,33,6,0,82.97,0.4673
1,0,16,960,35,21,10,9,10,14,0,1,113.28,0.4611
1,0,17,1020,36,30,25,12,7,6,0,5,114.5,0.4582
1,0,18,1080,15,15,15,7,5,0,8,3,60.03,0.4606
1,0,19,1140,12,10,10,6,5,2,10,1,98.61,0.4523
1,0,20,1200,5,1,14,3,2,4,0,0,100.0,0.4442
1,0,21,1260,13,1,7,0,1,12,1,0,84.5,0.4384
1,0,22,1320,3,2,2,0,2,1,12,0,108.5,0.429
1,0,23,1380,0,0,0,1,1,0,0,2,116.6,0.4219
1,1,24,1440,0,0,0,0,1,0,0,0,0.0,0.4227
1,1,1,1500,0,0,0,0,0,0,0,0,0.0,0.4227
1,1,2,1560,0,0,0,0,0,0,0,0,0.0,0.4227
1,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.4227
1,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4227
1,1,5,1740,6,6,0,1,1,0,0,0,0.0,0.4238
1,1,6,1800,15,15,0,13,4,0,0,0,0.0,0.4368
1,1,7,1860,22,19,0,15,4,3,0,0,0.0,0.45
1,1,8,1920,13,10,9,17,5,3,2,8,93.65,0.4451
1,1,9,1980,7,6,1,15,3,1,1,0,122.5,0.4362
1,1,10,2040,11,9,6,9,3,2,0,1,75.0,0.4333
1,1,11,2100,19,12,1,4,2,7,0,1,124.5,0.4293
1,1,12,2160,14,8,2,4,1,6,0,5,90.0,0.4368
1,1,13,2220,17,8,2,11,7,9,0,4,117.0,0.4361
1,1,14,2280,32,10,2,7,7,22,8,1,93.55,0.4488
1,1,15,2340,47,13,4,4,7,34,5,0,91.99,0.4551
1,1,16,2400,18,9,2,1,7,9,0,4,70.97,0.4615
1,1,17,2460,16,12,0,19,7,4,0,13,113.26,0.4622
1,1,18,2520,14,9,10,13,5,5,0,1,57.08,0.4658
1,1,19,2580,11,7,0,8,7,4,0,0,120.0,0.4629
1,1,20,2640,7,5,3,4,5,2,1,6,89.41,0.4571
1,1,21,2700,10,4,1,1,1,6,1,0,70.0,0.4526
1,1,22,2760,3,0,0,2,1,3,0,0,104.19,0.4372
1,1,23,2820,0,0,0,0,0,0,0,0,120.0,0.4235
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.4235
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.4235
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.4235
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.4235
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.4235
1,2,5,3180,1,1,0,0,0,0,0,0,0.0,0.4249
1,2,6,3240,29,11,0,3,4,18,0,0,0.0,0.4333
1,2,7,3300,39,16,5,18,3,23,0,0,0.0,0.4442
1,2,8,3360,25,5,0,10,2,20,6,3,109.91,0.4393
1,2,9,3420,10,0,7,10,3,10,4,0,103.5,0.4299
1,2,10,3480,31,13,6,18,5,18,11,1,93.0,0.4328
1,2,11,3540,24,9,1,3,2,15,6,11,66.5,0.4365
1,2,12,3600,13,9,2,6,3,4,2,0,109.77,0.4311
1,2,13,3660,35,15,6,8,7,20,1,8,84.45,0.4313
1,2,14,3720,36,21,5,5,1,15,1,8,73.5,0.4351
1,2,15,3780,48,20,11,2,9,28,9,2,83.0,0.4471
1,2,16,3840,32,14,14,5,7,18,0,1,113.51,0.4523
1,2,17,3900,39,21,21,7,3,18,1,2,111.13,0.4509
1,2,18,3960,16,5,5,8,5,11,2,2,87.0,0.4575
1,2,19,4020,9,3,13,3,5,6,6,1,88.96,0.4597
1,2,20,4080,12,4,4,5,2,8,1,3,88.0,0.4643
1,2,21,4140,10,5,0,1,2,5,0,0,99.96,0.4618
1,2,22,4200,5,0,2,1,3,5,0,0,94.41,0.4556
1,2,23,4260,0,0,0,0,1,0,0,0,99.16,0.4464
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.4464
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.4464
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.4464
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.4464
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.4464
1,3,5,4620,0,0,1,2,2,0,0,0,0.0,0.4479
