episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max
141,0.9337282040433955,-72.83340164544124,-54.142232727572065,-220.19777368453524
142,0.9374227953360851,-72.93790691638117,-54.22296203087677,-220.12464758513764
143,0.9399981762363597,-73.05941062450418,-54.31513806832677,-220.22765224027674
144,0.9416188579412027,-73.16325482470812,-54.39865059637833,-220.20196251525908
145,0.9395062844741839,-73.26728619716289,-54.477229336015945,-220.1912512469797
146,0.9335854266078449,-73.37266918546041,-54.559315802656535,-220.20922572080366
147,0.940858582791912,-73.4923727454937,-54.65039836327607,-220.34770714994318
148,0.939799331103679,-73.5934191261726,-54.72685902723895,-220.35607204853164
149,0.9325060532687651,-73.6843801669563,-54.801105340663156,-220.27454688826907
150,0.945677053132725,-73.78395487807589,-54.876640325185356,-220.27771543211085
151,0.9388241685277963,-73.88700609824149,-54.95713311266969,-220.29315142758549
152,0.9318371732123671,-73.96945319669211,-55.021482519272936,-220.16710174376595
153,0.9401902207047921,-74.07676509488056,-55.10257589845191,-220.193241019682
154,0.9379230440880542,-74.18900429968794,-55.18995330370915,-220.31781181386563
155,0.9389587073608617,-74.29244497569466,-55.273071987260764,-220.3914561477087
156,0.933812734082397,-74.39316027872678,-55.351502416859006,-220.40492637324147
157,0.9329077294830106,-74.48855847784759,-55.422573718377095,-220.37092592830385
158,0.9411042944785276,-74.56269572962002,-55.48183802388385,-220.20854131567935
159,0.9363076923076923,-74.66118447684593,-55.55868816756215,-220.2375405993617
160,0.939364657567339,-74.76694408990456,-55.63851763775896,-220.28962844105646
161,0.9409985333659252,-74.84917598192904,-55.70118015817542,-220.16733350568438
162,0.9436265709156194,-74.92015240460137,-55.75490888506823,-220.02563638962758
163,0.9366100974528674,-75.00617846556294,-55.82318229218174,-219.99640837788505
164,0.9414215906706238,-75.06591200524886,-55.87002828702676,-219.74833570887102
165,0.9334341448661727,-75.1521318052892,-55.93667876284546,-219.7123737204356
166,0.9327625056331681,-75.2624018732391,-56.01772165715343,-219.85749987799457
167,0.9417587407295293,-75.33715227354536,-56.07660964926029,-219.75957801882745
168,0.9353588969219975,-75.43037940624971,-56.148642577136144,-219.80357578408675
169,0.9428870919436957,-75.51992877051009,-56.21746852128569,-219.77692714077855
170,0.9366863011629664,-75.61373323245411,-56.290710244163535,-219.8663999323726
171,0.9366702872314747,-75.69705681431049,-56.35361628163807,-219.83954084991808
172,0.9365340148472678,-75.76917287236301,-56.411246533110116,-219.7099250574315
173,0.9458669054013727,-75.84908664574596,-56.47638621783265,-219.68194017574754
174,0.9394654801900784,-75.93023194859524,-56.53807732549508,-219.67748189298368
175,0.9392705222192054,-76.0032734437322,-56.5976768535223,-219.62627924981058
176,0.9363032316520689,-76.07799741288517,-56.6549217677521,-219.55978737095566
177,0.9320769532783667,-76.15191402542409,-56.71424774014596,-219.55726490209832
178,0.935720539838773,-76.2321162011674,-56.77615288061656,-219.58886275541477
179,0.9273890371089013,-76.30174740103215,-56.831777049274145,-219.53923914618778
180,0.9332210323667429,-76.38502173884228,-56.894967308589585,-219.60844276172352
181,0.9411360239162929,-76.47653828045516,-56.966017838289716,-219.69998352198655
182,0.9360004798464492,-76.5498056038279,-57.02254316036405,-219.66150178269095
183,0.9384601563201869,-76.61647678236037,-57.08001116642399,-219.5958767482894
184,0.9309982591992316,-76.69416675650133,-57.14349524144767,-219.6320669963873
185,0.9432905905725122,-76.76847964198504,-57.20485763804595,-219.6211756007844
186,0.9370885809612552,-76.84287154415581,-57.26112883718296,-219.63035857342123
187,0.9358689116055322,-76.917941094385,-57.3203635490141,-219.63321739539018
188,0.942765623111326,-76.99085052507664,-57.378414736199396,-219.6401230152796
189,0.9409285241163365,-77.06152574961818,-57.43490160608877,-219.62761239380666
190,0.9421850434576251,-77.13913546684253,-57.49653459787398,-219.65414651054817
191,0.9433837457530293,-77.22087419988371,-57.56160088902906,-219.7362006967522
192,0.9416681592930921,-77.288733903421,-57.614301182060835,-219.7177532214789
193,0.9446060642413701,-77.35038832548207,-57.665122204973414,-219.66771473137888
194,0.9350677012018865,-77.42880146536012,-57.72845864001329,-219.7401231027857
195,0.9316329610624812,-77.48568802983623,-57.77303731500998,-219.6756992908963
196,0.944015502467678,-77.55116143395992,-57.8240236379008,-219.64569613630763
197,0.9337991579324554,-77.60547988580709,-57.86555164138215,-219.55909257428019
198,0.9449204034512091,-77.65855929378588,-57.90686505729427,-219.47222007718676
199,0.9354666191282646,-77.7088468764724,-57.946246035374436,-219.37430329155302
200,0.9356601929888848,-77.76898869158678,-57.99377272102133,-219.34822715442309
201,0.9445773645476847,-77.81659003159432,-58.03043610209164,-219.23525533302873
202,0.9344662388140649,-77.88518256235317,-58.08265297183757,-219.26344653388404
203,0.9371555582620346,-77.94247491720546,-58.12849056371473,-219.23367868842058
204,0.9365469307049342,-77.99674449758909,-58.1713262290663,-219.19115685304658
205,0.9408668824294486,-78.05805497888136,-58.22169298908884,-219.19654749159506
206,0.9340345330739299,-78.11461641456813,-58.268130917545506,-219.18976724963125
207,0.9349094536989448,-78.17389664900038,-58.31552878684833,-219.174742647092
208,0.9492818941169401,-78.23688713816814,-58.36487839108046,-219.19824893750624
209,0.932869324173672,-78.28717658667455,-58.40438613254757,-219.15696609673407
210,0.9367111650485437,-78.33297045263338,-58.44442186303806,-219.08713699463087
211,0.9338520240863293,-78.37305021208748,-58.47675511466102,-218.97414827819057
212,0.9309842925586755,-78.41603552806988,-58.51355411943455,-218.88095420795298
213,0.935441644601791,-78.47008647915706,-58.55716359965703,-218.86245929649027
214,0.9378668103964547,-78.52821148060485,-58.6049323780552,-218.88298800174843
215,0.9390096618357487,-78.58631237609798,-58.65467683835504,-218.90811199740548
216,0.9401489464761443,-78.63814457521907,-58.69899191474086,-218.88349153887464
217,0.937003543932543,-78.6913985387278,-58.741734875199526,-218.87488641089868
218,0.932440493944998,-78.74666952777469,-58.78798827488266,-218.90384203945317
219,0.940211624170027,-78.79624318317624,-58.828496178494184,-218.9022687672723
220,0.9390588305240941,-78.83477784656891,-58.8593730026385,-218.79282637311383
221,0.945363484595538,-78.88484219107053,-58.90202006552687,-218.78996735149028
222,0.9364529686852543,-78.93288960684897,-58.94166569676114,-218.76516724145708
223,0.9400443671682954,-78.98042919738837,-58.9803098928619,-218.7487436524133
224,0.9402529041626331,-79.02017052576733,-59.011132359629634,-218.6747490347956
225,0.9349861928202665,-79.07241353058077,-59.051606004554934,-218.69765069431776
226,0.9327880726745941,-79.10682578742787,-59.081161501864216,-218.60403673716482
227,0.9317027166803565,-79.15405357004002,-59.11764946368364,-218.57939302900527
228,0.9344787332754647,-79.19253787648667,-59.14905066885551,-218.51898236869528
229,0.9393730932583597,-79.24010168366884,-59.18697545278297,-218.51410521935844
230,0.9327937649880096,-79.29031861212358,-59.22771081708103,-218.52932995688425
231,0.9361293036111278,-79.34369453478679,-59.271771276171606,-218.58710619076854
232,0.9391611109450207,-79.39441109348533,-59.31277251818935,-218.61567121897346
233,0.9415339735018841,-79.4474623191333,-59.35450390487813,-218.68107246237832
234,0.9343713922027175,-79.49283593251135,-59.39078997755061,-218.67738155893016
235,0.9433060317266998,-79.53738033512943,-59.42737950285809,-218.68417815523605
236,0.9389522473623224,-79.58960989354813,-59.46921571582706,-218.7309149095467
237,0.9403518251681076,-79.62847091638918,-59.49977487157784,-218.69655210680722
238,0.9394213109324662,-79.66693563463525,-59.53076891728216,-218.66891972570153
239,0.9366595789284538,-79.71020786329426,-59.564804642722834,-218.6674024352581
240,0.9422896984697111,-79.74261198946796,-59.59013911941676,-218.58618235026026
241,0.9337055958179874,-79.78242863429506,-59.62488675508959,-218.59633006769005
242,0.9419791063868669,-79.818406568101,-59.65477539106265,-218.5700618618199
243,0.9396095005655098,-79.85969719381448,-59.68588888550064,-218.5700712183567
244,0.939449762932987,-79.90086040093956,-59.72049200291055,-218.59033019384958
245,0.9405520808275198,-79.93165209533518,-59.74479067955581,-218.5301725204603
246,0.9392936646411166,-79.97747067075491,-59.78252131551149,-218.57712261590447
247,0.9410593028519693,-80.01396135143746,-59.81346523795417,-218.5666631104409
248,0.9355071374906085,-80.05805868743288,-59.84866476713556,-218.61359156483286
249,0.9417930284540567,-80.09193109602862,-59.87612829113709,-218.5797471095388
