seed,exp_name,alpha,duration_hours,total_runtime_s,lookahead_minutes,num_scenarios,n_routing_candidates,n_time_steps,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9483,401.1217,2124,991,60282,58158,58155,230,42,216,230,230,218,7450,7675,0.0157,0.0328,0.9514,0.0039,0.0261,0.97,3,20,210,218,216,218
43,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9541,398.4349,1963,795,60062,58099,58099,218,42,194,218,218,216,7566,7786,0.0079,0.0329,0.9593,0.0052,0.0209,0.9739,4,16,192,204,194,216
44,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9459,398.5214,2350,865,59410,57060,57064,232,42,226,232,232,226,7316,7549,0.0157,0.0288,0.9556,0.0052,0.0209,0.9739,4,16,220,220,226,226
45,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9532,397.3581,2096,687,59520,57424,57426,247,42,226,247,247,238,7386,7627,0.0105,0.0276,0.9619,0.0052,0.0274,0.9674,4,21,222,246,226,238
46,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9523,397.9248,1931,878,58938,57007,57007,215,42,227,215,215,215,7535,7750,0.0105,0.0316,0.9578,0.0026,0.0104,0.987,2,8,221,200,227,215
47,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9478,398.6909,2143,955,59402,57259,57258,226,42,205,226,226,229,7429,7658,0.0132,0.0448,0.942,0.0078,0.0209,0.9713,6,16,202,208,205,229
48,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.952,399.0402,2111,750,59646,57535,57531,208,42,225,208,208,207,7524,7730,0.0106,0.0317,0.9578,0.0092,0.0317,0.9591,7,24,226,207,225,207
49,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9478,397.5207,2143,946,59136,56993,56993,214,42,223,214,214,204,7500,7724,0.0131,0.0327,0.9542,0.0026,0.0196,0.9778,2,15,216,203,223,204
50,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9499,398.0511,2159,817,59402,57243,57242,244,42,227,244,244,235,7311,7563,0.0143,0.0261,0.9596,0.0078,0.0222,0.97,6,17,224,243,227,235
51,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,30.0,20,5,6,0.9528,399.6467,1996,829,59852,57856,57857,219,42,218,219,219,226,7590,7802,0.0119,0.0264,0.9618,0.0065,0.0208,0.9727,5,16,214,213,218,226
