seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,4,1,50,46,38,1,0,1,0,0,0,0.0106,0.0199
45,7,5,5,370,384,2,6,108,40,3048,2940,2942,9,8,17,8,12,20,0.0118,0.0223
45,8,5,5,377,380,2,3,144,88,3162,3018,3025,9,12,21,4,6,10,0.0183,0.034
45,9,5,5,369,386,2,8,93,54,3268,3175,3173,13,14,27,10,0,10,0.0225,0.0423
45,10,5,5,359,352,2,10,103,61,3528,3425,3421,16,11,27,13,11,24,0.0264,0.0436
45,11,5,5,310,320,2,12,93,37,3070,2977,2980,14,8,22,11,0,11,0.0309,0.0389
45,12,5,5,330,348,2,10,38,32,2322,2284,2287,9,10,19,13,10,23,0.0255,0.0389
45,13,5,5,320,332,2,11,24,10,1664,1640,1637,10,10,20,13,12,25,0.0214,0.0375
45,14,5,5,330,335,2,10,136,27,2874,2738,2735,14,5,19,12,21,33,0.0238,0.0304
45,15,5,5,349,354,2,9,139,67,3204,3065,3066,14,8,22,10,9,19,0.0291,0.0291
45,16,5,5,401,409,2,4,160,62,3366,3206,3200,13,17,30,9,1,10,0.0345,0.0464
45,17,5,5,347,360,2,8,180,69,3344,3164,3171,8,10,18,11,13,24,0.0303,0.0487
45,18,5,5,342,355,2,13,152,22,2984,2832,2836,10,14,24,13,0,13,0.0268,0.0509
45,19,5,5,318,317,2,11,21,47,2252,2231,2230,8,12,20,14,8,22,0.0188,0.0525
45,20,5,5,313,331,2,9,23,17,1736,1713,1709,3,6,9,9,24,33,0.0106,0.0475
45,21,5,5,309,324,2,11,134,56,3096,2962,2960,16,21,37,11,9,20,0.0159,0.0595
45,22,5,5,297,301,2,15,136,29,3020,2884,2891,12,10,22,10,0,10,0.0202,0.054
45,23,5,5,341,349,2,11,147,29,3228,3081,3073,9,12,21,5,11,16,0.0256,0.0553
45,24,5,5,326,344,2,13,170,76,3396,3226,3229,11,11,22,14,26,40,0.0212,0.0517
45,25,5,5,318,324,2,10,165,34,3000,2835,2836,9,10,19,8,0,8,0.0228,0.0524
45,26,5,5,311,323,2,12,38,8,2216,2178,2184,11,9,20,9,22,31,0.0252,0.0477
45,27,5,5,313,332,2,6,26,22,1692,1666,1665,5,4,9,9,1,10,0.02,0.0454
