episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,unmet_starvation_deficit,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
101,0.9358047016274864,-114.77516237132754,-42.011857373267475,-6.111870041325217,-28.473866247326388,-0.5210199068963309,-107.46896054332512,-46.1544096080439,-78.35965216022923,-5.016462955801359,0.0,0.0,-60.387829011293036,-1.478247068840192,-4.812442268793314
102,0.9417507810622446,-115.05835082716752,-42.065001887527785,-6.045069933525713,-28.47570709515618,-0.4435319180536078,-107.35425048716142,-46.07318606302026,-78.59511161878788,-5.133961715767208,0.0,-0.0003655346410930458,-60.66653801271346,-1.4889542046838316,-4.8398869035763115
103,0.9375245817323692,-115.58941364579023,-42.22518153583139,-6.037908196851243,-28.569077293295674,-0.4154743945776094,-107.76774107499345,-46.459009607211385,-78.97167108662403,-5.153889181983095,-0.007433028750171584,-0.0004053454617720152,-61.047605044952896,-1.5017818971657264,-4.8697451187291385
104,0.9359792461832062,-115.81300080502116,-42.25095246580512,-5.954755406654316,-28.54804790384388,-0.322314307068333,-107.5652355523611,-46.33572812438032,-79.18512226907721,-5.2113264559928565,-0.0001092669336065934,-0.001375953787078516,-61.294578437179425,-1.5060515698499375,-4.897295418837953
105,0.9369412901667069,-116.37785496919263,-42.40445748670306,-5.965226085218562,-28.63644836822485,-0.30553911825618146,-108.04705890177199,-46.79603199012087,-79.57643886709168,-5.314466134441263,0.0,-0.005684969176259146,-61.68737168625946,-1.51339008423496,-4.926240479596001
106,0.9379501220165466,-116.65164082975042,-42.44981583245897,-5.895194573341415,-28.631340269141308,-0.22253523111027917,-108.03778403787464,-46.76652268979254,-79.8171380046608,-5.394747816480295,-0.001707904525543207,-0.0037926999508420354,-61.987387944352925,-1.5158493548811063,-4.946818530319072
107,0.9342894863178108,-116.87087152272602,-42.47758220773367,-5.815132593932254,-28.610052310658613,-0.13089101708076956,-107.811765290369,-46.60194272489378,-80.02539743319994,-5.284717864746164,0.0,0.0,-62.21965012640421,-1.5335413661481054,-4.971076070937573
108,0.940170680596471,-117.35975237298635,-42.58913049081777,-5.824781761953029,-28.661131635274486,-0.11843926822351493,-108.05745828094842,-46.89152668997595,-80.36513291583077,-5.247777800526268,-0.0016405164264759735,-0.0028928801554046124,-62.547599599121256,-1.5430135207339437,-4.997093920728628
109,0.9413446042509198,-118.12282874036468,-42.83542759144867,-5.915614390096323,-28.834119288248168,-0.1725605593721948,-108.96570034444404,-47.65286232685915,-80.8518599074285,-5.507048272887364,-0.0036408216688887333,-0.0020363488620884903,-62.97685849899905,-1.5540239857588072,-5.030177704765291
110,0.9307881625547751,-118.29738090665711,-42.84994525546531,-5.839533144747391,-28.807509265527944,-0.08457648258528248,-108.66256972957488,-47.408382481946695,-81.02185819661089,-5.323122593081385,-0.0025279373056090646,-0.004956457639663053,-63.17163850615461,-1.5496476506464019,-5.051807037547422
111,0.9456489456489456,-118.06593451250062,-42.70387497533773,-5.639957382422341,-28.641268750728397,-0.002818682959602733,-107.63931620176983,-46.42305776207832,-80.96615994816165,-5.140186063422986,0.0,-0.0008751001421506576,-63.232542028841415,-1.546770946273696,-5.069498226805175
112,0.9425834473731184,-118.0243880741806,-42.61238645757954,-5.509737164750104,-28.51850187661302,0.0,-106.9362619090493,-45.8620979113082,-81.01275623774069,-5.1223092893932565,0.0,0.0,-63.35411021346465,-1.5417251990286978,-5.0904881788181795
113,0.9392705276396958,-117.85840403530226,-42.51230927973775,-5.335885819639672,-28.398756790073183,-0.001066483383493235,-105.99884635002212,-44.97448052853953,-80.99157055639748,-4.932506704216275,0.0,0.0,-63.405811929144065,-1.543975335585884,-5.111749854503683
114,0.9472927647340681,-118.00248392575952,-42.5411830744174,-5.251678564481474,-28.38798845418973,-0.002118545378645815,-105.75675809886393,-44.64462158354202,-81.14184265795589,-4.790631052000928,0.0,0.0,-63.58468441031501,-1.558640079279488,-5.135974579432042
115,0.9419211852571499,-117.95098948637745,-42.480702381516615,-5.13296540561687,-28.29716761404371,-0.011803514067041571,-105.06234498809017,-44.08509337674271,-81.18499992269915,-4.69357171384068,0.0,0.0,-63.653533362159195,-1.5628605904346635,-5.1606000774673
116,0.9440157361174156,-118.41945494982127,-42.610561832688,-5.144357920510533,-28.371268307703275,-0.021834537243355608,-105.42264204385003,-44.39928630853683,-81.51352615517553,-4.864849358768997,0.0,0.0,-63.95696453921166,-1.5713818971979694,-5.187206433932232
117,0.9436918507743128,-118.65370237909849,-42.648417656745494,-5.086582804147676,-28.363807458675417,-0.0042718209009785044,-105.32396764641143,-44.28286279287561,-81.70993140475815,-4.910192892165894,-0.0006266214963471281,-0.000559377161419202,-64.17658157221521,-1.5844652314139,-5.213330416258977
118,0.942495946189418,-118.83221990293082,-42.66490067438519,-5.024637976139161,-28.340538923058077,-0.0017646879028532655,-105.14138250821631,-44.09947664291484,-81.87541632945427,-4.882837412281829,0.0,0.0,-64.37629252187052,-1.5859323730467325,-5.237772699920629
119,0.9379140069854269,-119.35983040264236,-42.81688941106271,-5.04822172826329,-28.435539875160142,-0.014855862236824398,-105.66834576139772,-44.52324809454316,-82.2450139738513,-4.911516708026947,-0.005186847980386821,-0.0005875136313138947,-64.71882733921213,-1.6055601444560286,-5.263581084619354
120,0.9393616373271608,-119.53948045504832,-42.829470703618476,-4.990856733601688,-28.406984282092445,-0.012132073475224962,-105.41362765802738,-44.39446247071471,-82.41390205989171,-5.045807943353769,0.0,-0.0025796725899840966,-64.89868467974189,-1.6113218152881983,-5.281958539519725
121,0.9400341963849536,-120.00959944457381,-42.950995508414564,-5.008004803194564,-28.471536857720952,-0.02130242988115544,-105.84060260289137,-44.82947652480687,-82.7343881296664,-5.221702109824536,-0.00010728296834899301,-0.00047083020704247967,-65.22357035215862,-1.622197579873026,-5.305437589135656
122,0.942380362163306,-120.78819158361091,-43.189695928238024,-5.111475612169006,-28.639851527234025,-0.09325014810583375,-106.92640036058289,-45.89130605296086,-83.22449780959462,-5.543631224943279,0.0,0.0,-65.7006884466796,-1.633185076321533,-5.332508806599091
123,0.9411834354557026,-120.90763072709227,-43.18439681780925,-5.030328727173397,-28.597805410344176,-0.004250706755846485,-106.63814522851006,-45.63229629603043,-83.35470915334197,-5.4740770837883215,0.0,0.0,-65.88699574430215,-1.6407154641313535,-5.354332345557076
124,0.9343727555661958,-120.89993267451784,-43.11466513688967,-4.91266277146197,-28.503157621342176,-0.01514315948167076,-106.1418553413627,-45.159917246512386,-83.41560988377,-5.316731256653592,0.0,0.0,-66.03336242918911,-1.6473431008116401,-5.371935575163266
125,0.9444360879636593,-120.78325367220592,-43.01506499004603,-4.77026621093664,-28.379465762260836,0.0,-105.36947978263717,-44.40784052840626,-83.41192205495204,-5.115244667997001,0.0,0.0,-66.07233377749866,-1.6520082057639622,-5.386935045396918
126,0.9473748250897366,-120.7460369994317,-42.93078940620615,-4.646775506068204,-28.268117536295527,-0.0017403198825256037,-104.75728051768607,-43.80931896243072,-83.45129426332325,-5.063821024532504,0.0,-0.0004595169255455088,-66.19197774239852,-1.6564835738468149,-5.401934254470043
127,0.9397445529676934,-120.87641659868183,-42.91850615965254,-4.574853734246883,-28.219392012152575,-0.0009475695417852601,-104.47241470866966,-43.57465941577261,-83.58735177305697,-5.031169083236707,0.0,-5.3738440225372994e-05,-66.36807207004449,-1.6611283670272097,-5.419434692787845
128,0.9394247443640495,-120.71649081601636,-42.80366144678856,-4.421905165978889,-28.08918281755877,0.0,-103.66449530854113,-42.84872502412698,-83.56076213126426,-4.919428865201087,0.0,0.0,-66.4173230292663,-1.667101230264182,-5.43802081480826
129,0.9436657521173805,-120.4277402819503,-42.6348841222262,-4.257269648405369,-27.909647777655238,0.0,-102.5924343257883,-41.94455983594207,-83.45504970794066,-4.6543806115774995,0.0,0.0,-66.39895019230688,-1.6642810144785993,-5.451551898122807
130,0.9435171746492501,-120.54485166964005,-42.62391756674423,-4.197012308278731,-27.86699720877633,-0.006554477563848241,-102.32644252337593,-41.75578724598031,-83.5771479405642,-4.574806112004152,0.0,0.0,-66.5362581350425,-1.6668506467016635,-5.468613234997057
131,0.9453925943794476,-120.68220956534662,-42.62020002048497,-4.132668123480544,-27.83368755556017,-0.008284477628056043,-102.14386366287462,-41.61234836850192,-83.71104779204597,-4.617416901586178,0.0,-0.0023117496844225435,-66.7088003342712,-1.674000396710645,-5.485865859832579
132,0.9405220238275684,-121.20400500770803,-42.78400517627385,-4.188176601063042,-27.94415986431826,-0.041454864758331184,-102.71666423574892,-42.20274930878471,-84.06108631131178,-4.851816674440224,-0.001286839663975958,-0.00012980341480549895,-67.02960760931227,-1.6847354964932908,-5.508162682241419
133,0.9388333987145056,-121.03329617034831,-42.67150850624554,-4.046400023072165,-27.819563896053165,-0.0007818737701139283,-101.91469832672433,-41.44114113112421,-84.02797256323169,-4.665876571178501,-0.0007760468351158687,0.0,-67.05740322981298,-1.6862628904987236,-5.526314905278174
134,0.9393930342314356,-121.49197425070075,-42.79747506809927,-4.08107524517111,-27.895938729474487,-0.028468597542132767,-102.41460276637147,-41.897453202194406,-84.34273540197998,-4.888712223373039,0.0,-0.0003484469298981081,-67.36043985186609,-1.699172730024737,-5.546841523919925
135,0.9424198250728864,-121.87807074970571,-42.891605483979646,-4.086414324951208,-27.943078027014256,-0.03852421255104242,-102.80300920084325,-42.25239300788044,-84.61660640172461,-4.972243787113139,-0.0022941244281740477,-0.004210267539638823,-67.64972221442537,-1.7125307455524015,-5.569310236068352
136,0.9364813404417365,-122.08902179300051,-42.921789347917965,-4.04215236772934,-27.93618863604048,-0.004003380239907133,-102.8005245051412,-42.1662596678869,-84.79040703851783,-4.948373763624438,0.0,0.0,-67.83751255469647,-1.7227029592255918,-5.589943716868058
137,0.9418587045392606,-122.25946652474389,-42.93302069190425,-3.982596379960629,-27.91328231583963,0.0,-102.74729625438881,-42.102701027682215,-84.94956726999173,-4.914809564351226,0.0,0.0,-68.02414003808668,-1.7289829669978591,-5.608582921718942
138,0.9411764705882353,-122.38086829447835,-42.92925582824936,-3.931575682051506,-27.88185971672641,-0.0002682812487794017,-102.57459666536528,-41.9604725559742,-85.07059047256175,-4.814625061816409,0.0,0.0,-68.18295838988095,-1.7411895347936757,-5.628570386399961
139,0.9409903590723219,-122.42931233079635,-42.90330002675244,-3.8482654450804366,-27.827305008505455,-0.005839730422822832,-102.2892098689171,-41.74325674170277,-85.15523594524434,-4.668248654367467,0.0,0.0,-68.32189102624642,-1.7443617008367998,-5.6435543099686045
140,0.9430106873937333,-122.98864118070821,-43.0529248527713,-3.9031788382323036,-27.921668267147847,-0.04553885588380812,-102.99537387015471,-42.405561458651164,-85.51630141844089,-4.9240660454079235,0.0,0.0,-68.6769350089368,-1.7520636309885378,-5.6643890805162265
141,0.9411392214214637,-123.46484551110758,-43.17813872340064,-3.933223953589237,-27.994828790094214,-0.05382259561816057,-103.49910541694751,-42.9097476579841,-85.83319067527384,-5.087084650989125,0.0,-0.0001514578784390939,-68.99177808080034,-1.761782372190724,-5.6854625907779965
142,0.9390047666757749,-123.76911273389547,-43.22973116620574,-3.9258893473364838,-28.007069631473254,-0.03135717378559981,-103.6755911496741,-43.13943915133317,-86.05446131901878,-5.2507241433354395,0.0,-0.00013568797956179401,-69.24799096104488,-1.765553591494353,-5.702412448821937
143,0.9455675102288226,-123.9738821742228,-43.266295705763426,-3.8897086754473076,-28.008997800212455,0.0,-103.72970857657035,-43.20651927309265,-86.227919357423,-5.282712066198004,0.0,0.0,-69.45243639831124,-1.774661211918055,-5.719808944374462
144,0.936910696054291,-124.35792089291233,-43.35684800112832,-3.911005412495803,-28.054244306599923,-0.014675231385514506,-104.12081370503583,-43.602711440118114,-86.49415949336802,-5.457354339681228,0.0,-0.0002840905653234845,-69.72461110059656,-1.779108795223042,-5.737423120865937
145,0.9439586044118982,-124.57208482279607,-43.39531245201383,-3.8630358490027445,-28.0568445590311,0.0,-104.2071958909169,-43.61002014211024,-86.66913429912637,-5.491749533943492,0.0,0.0,-69.95066651764658,-1.7872188408362746,-5.754381149049544
146,0.9369333978000726,-124.56614529842331,-43.3352553352596,-3.7780561745967116,-27.974138543503667,0.0,-103.73250217499742,-43.274129174801786,-86.71652321635099,-5.347323397080886,0.0,0.0,-70.03934105376416,-1.7867529845873635,-5.771051722688584
147,0.9396903256308728,-124.56197357989969,-43.28254153407365,-3.692984322295641,-27.89839685195778,-0.0048786026257837,-103.27999500260209,-42.84076429457702,-86.76918479908055,-5.18453812696119,0.0,-0.00018949383382586553,-70.12073185431842,-1.7868753398877089,-5.787623448595933
148,0.9418685539727187,-124.86714218863902,-43.33834219457989,-3.6850199005798014,-27.9127808906544,-0.018416470502649482,-103.5165593133976,-43.095726586607455,-86.98903241786155,-5.251959222309348,0.0,0.0,-70.36765811454642,-1.7846409944953445,-5.802317135783296
149,0.9385956971726864,-124.8099786199669,-43.26784060382798,-3.575536030108683,-27.823128612006162,-0.0014815225419518002,-103.00082796479651,-42.57665547084753,-87.0089695710774,-5.162208034585716,0.0,0.0,-70.43763096583459,-1.7845153719589761,-5.81636071376406
150,0.9364392678868553,-124.67058625317864,-43.18368448820562,-3.453139132049032,-27.725961164127053,0.0,-102.33486977802424,-41.90058416523407,-86.97994730611036,-5.085376265790456,0.0,0.0,-70.44239048226277,-1.7824050462644931,-5.831713384713994
151,0.9464865025744814,-124.89285009362207,-43.21318889123504,-3.4339983854385223,-27.722134625775222,0.0,-102.38132339865324,-41.98214075031918,-87.15185040036178,-5.179531129403884,0.0,0.0,-70.64925172377765,-1.7818311014209751,-5.851316984430004
152,0.9389019631207364,-125.23246526123361,-43.29204719162032,-3.451882023724402,-27.762555299617215,-0.0029314845949370886,-102.69848596621699,-42.30370241961769,-87.39319444457135,-5.2291425245469805,-0.00012094446231653952,-0.00042500384681784314,-70.89604519100308,-1.7907157012541917,-5.871393770453229
153,0.9412046031983261,-125.2037035847828,-43.25580671772105,-3.3619180607713584,-27.7070733569039,0.0,-102.27432945488697,-41.914785558276286,-87.4323196312422,-5.145279210996307,0.0,0.0,-70.96214232787297,-1.7998001873389768,-5.887313308912314
154,0.9432741498645802,-125.03310425322175,-43.15600800918192,-3.2341789534023513,-27.597770914665514,-0.005467188395439974,-101.53941432696189,-41.205598776962276,-87.3920543605882,-5.014750966019209,0.0,-0.0004572988279752058,-70.95012917971178,-1.8081237642363153,-5.90556221451398
155,0.9440211892149277,-125.16090118039047,-43.16967109221259,-3.180997250624567,-27.583971197225267,-0.007217728450962688,-101.46399118298558,-41.09849151157333,-87.51464880085555,-5.0551846928147075,0.0,0.0,-71.1021566247023,-1.8138186033388481,-5.91999803942362
156,0.9444678418867698,-125.47844064708457,-43.24807206052828,-3.1920799568709657,-27.623182766577703,-0.014585646847504082,-101.75285280849415,-41.433432860028546,-87.74305048448869,-5.184277272678475,0.0,0.0,-71.33573824704852,-1.8225043350193841,-5.937067990883872
157,0.942260816575259,-125.22233312785973,-43.10412110986574,-3.0506293017197237,-27.473702553113664,-0.00020661113647163246,-100.7961044265256,-40.65190897249671,-87.64670545747929,-4.996570730109516,-0.00015515098148775875,0.0,-71.30386565717177,-1.8191378192724015,-5.948634393968719
158,0.9443925937076622,-125.44115561650896,-43.1510142228881,-3.0355286163665953,-27.48787671336874,-0.002137095216362834,-100.84282527029025,-40.73058663048422,-87.81898981778836,-4.990784488753274,-0.00046051734608903907,-0.0009572686079937022,-71.45518526774053,-1.828074806527682,-5.965515932581014
159,0.9363229507704323,-125.7432325149394,-43.228505047013904,-3.0493973256086337,-27.530613276710746,-0.03925924995359581,-101.08747565931692,-40.97486428956719,-88.03628544422125,-5.087873273038847,-0.0008744490275079389,-0.0009015656131159972,-71.64967681471386,-1.8352605978977394,-5.98116604992055
160,0.9422548397813415,-126.00141310108043,-43.282772545287436,-3.056097161242777,-27.551144582321022,-0.0327369569100436,-101.20321437985976,-41.16892294532011,-88.2262987069388,-5.129018293641099,0.0,-0.00023967638356660225,-71.82508244649719,-1.838239130903939,-5.997158420021843
161,0.9394441159077469,-126.09761317210379,-43.282524110748646,-3.0111884759679075,-27.5261076765171,-0.01546746045867966,-101.05303552169248,-41.08980139331505,-88.32201202339945,-5.034054545958088,0.0,0.0,-71.9515571582363,-1.8379440053532603,-6.011844785260753
162,0.9441407323702776,-126.25915839048025,-43.3095683046729,-2.987534074343531,-27.526550403879966,-0.014162803598273628,-101.01469767813809,-41.10170629795963,-88.45600616965088,-4.9946486472397345,-0.0024146385966369046,0.0,-72.09922989505576,-1.8439076933373486,-6.028262085784838
163,0.9456515233135812,-126.48970745333347,-43.3605504825687,-2.97371685563546,-27.546150443244905,-0.026125723470768372,-101.19264289986197,-41.23337132872568,-88.62863360697253,-5.022364875539935,0.0,0.0,-72.29177721948231,-1.849825253638956,-6.0430929397518645
164,0.9401078540656163,-126.68142257585642,-43.3792388013025,-2.9500326518837863,-27.536003789459482,-0.0004669764277368557,-101.25200282905499,-41.314896424489945,-88.77701914274706,-5.036248536778111,0.0,0.0,-72.47342664678908,-1.8520872337290086,-6.056205260962632
165,0.9347184547053388,-126.77809407191506,-43.36421125297067,-2.9118466922006556,-27.49642573984669,0.0,-101.06126704397255,-41.268194646141446,-88.87304762427398,-5.0390096315246495,0.0,0.0,-72.59111792620017,-1.8544331042006488,-6.070748783773708
166,0.9406869742156893,-126.71472324931881,-43.28501828628259,-2.823150082391412,-27.401193948154045,0.0,-100.56775406140417,-40.919311234571644,-88.8745999219229,-4.868077058098286,0.0,0.0,-72.65741604909894,-1.8533734665603236,-6.082393461280579
167,0.9375244869051566,-126.99703777421941,-43.35035665956486,-2.8436195212020583,-27.435074416592308,-0.0194698031151274,-100.87685692146484,-41.302482424044854,-89.07614792654124,-4.875929192592891,0.0,-0.0010919063628566123,-72.8750934359334,-1.8611339401433062,-6.102066054965134
168,0.9503051699377693,-127.35583831325911,-43.44753731281992,-2.8783306035936542,-27.494766411131017,-0.03866760766787642,-101.30296238191525,-41.74528161794226,-89.32153905437286,-4.921107420905525,0.0,0.0,-73.11161436230014,-1.867943737418094,-6.120132605784884
169,0.938576912775645,-127.25050488873737,-43.36647749894524,-2.7812283601538064,-27.404164215273124,0.0,-100.76353282735296,-41.250186624861975,-89.3082855927346,-4.792688642779558,0.0,0.0,-73.13647593040903,-1.871942299292993,-6.132720805303818
170,0.9377756442951006,-127.56074977526414,-43.438799870612314,-2.811756300632854,-27.443827903889716,-0.031642306271207385,-101.08562743724657,-41.61717303920688,-89.51865766364958,-4.8810953252118034,0.0,-0.0029407345619522026,-73.3531871801413,-1.8744464144236899,-6.1487975412067
171,0.9408637674195098,-127.79970770291845,-43.49625907861022,-2.819343232637016,-27.470989422946207,-0.02709245097742647,-101.28012826501491,-41.839058168433006,-89.69267245451199,-4.972970610853514,-0.0002110242248644898,-0.0003741623839157556,-73.51863336904603,-1.8819238564290883,-6.1630554193272875
172,0.9435653691113651,-127.94377203268161,-43.50323046455158,-2.794782358136437,-27.453972351359432,-0.018223284966065345,-101.26130789875778,-41.849657615065404,-89.80773812267591,-4.973792365535624,-0.00021443176592757696,0.0,-73.66068498460199,-1.8833649755886708,-6.174379024560518
173,0.9406618600862771,-128.02527438646973,-43.48598256392978,-2.7557138075076906,-27.4145816655353,0.0,-101.12069955671276,-41.77113511710089,-89.8919095120418,-4.915679221806642,0.0,0.0,-73.76771937187326,-1.8849070128867986,-6.187184493058932
174,0.9480229399335949,-128.0309578032439,-43.44912124438596,-2.694023563479081,-27.362090179713732,-0.004673570840912015,-100.83831932829001,-41.53767758293837,-89.9356531755138,-4.869790739007245,0.0,-0.0009969371364034125,-73.84986339310204,-1.8911681785655343,-6.19837831787475
175,0.943320564998803,-128.153017976507,-43.462995290931595,-2.669476147416062,-27.354179436172775,-0.003620064418861282,-100.81568256994844,-41.54156096856864,-90.04349310003066,-4.821462261458749,0.0,0.0,-73.97289020773697,-1.8937671515660643,-6.211855677591003
176,0.943856818453448,-128.10181226648032,-43.404509775840566,-2.5881132929527673,-27.282437923145654,-0.006024301177689647,-100.43474668163594,-41.16797483427269,-90.0552116233745,-4.758304202358997,-2.0254284712735094e-05,0.0,-74.02630572653113,-1.8960139431252148,-6.221898282112805
177,0.9388808589717117,-128.2118222472404,-43.406790553442605,-2.5577364579036654,-27.262116993087364,-0.000734293673491922,-100.38919703096145,-41.1689892709616,-90.15186535813888,-4.782584703617686,-2.514222782314668e-06,-0.00021865773728880507,-74.14961880961074,-1.9000268013709631,-6.234253538961474
178,0.9400152091254753,-128.43026212564507,-43.453363181583114,-2.558702521216367,-27.281326052994547,-0.007861613755125672,-100.57804111996968,-41.34413080778676,-90.30574412381945,-4.836116901770424,-0.002005131668521281,-0.00011380517628521846,-74.3166451544336,-1.9016606493868111,-6.244357006638035
179,0.9441386156484072,-128.5367343700453,-43.45887952430871,-2.526745320610678,-27.265014904628476,-0.007353241274030185,-100.51805247021156,-41.308678457203264,-90.39934803422577,-4.812864658651544,-0.0002823075105182685,-0.0013309888233780144,-74.43245935012891,-1.9049034801522235,-6.2550359650749385
180,0.9376128566269412,-128.671862111405,-43.47409141669892,-2.516853312125327,-27.25767607681594,0.0,-100.4908071251075,-41.395327169506395,-90.50488262787646,-4.839996705427854,0.0,0.0,-74.54719142925632,-1.9087377627897066,-6.267091473780995
181,0.940222928027806,-128.78077255547666,-43.477273036925034,-2.494362849731988,-27.23940275591175,-0.01587164215795395,-100.42856416745246,-41.391842896311644,-90.5950246813751,-4.8313217227327785,0.0,0.0,-74.65626333072419,-1.9118904871284232,-6.2783756382115
182,0.9492492492492492,-128.77611808864506,-43.43774173084475,-2.4338004054147198,-27.185700212552483,-0.002531428597393486,-100.18342713896286,-41.139286964898545,-90.62755548861192,-4.766933016454788,-0.0005604425975218426,0.0,-74.7223747790143,-1.9110563835851655,-6.286431165196354
183,0.9458989353726196,-128.9188109534635,-43.45211637820308,-2.416622078408223,-27.178168270331515,-0.0057363612065543974,-100.24487643557427,-41.187242282101685,-90.7452997647848,-4.819607467751293,0.0,-5.2950170742930685e-05,-74.84800480380586,-1.912612274493479,-6.294361222829464
184,0.9432263468038646,-129.02994743416468,-43.45504905211145,-2.397988519447035,-27.16103626298775,-0.004784904376959621,-100.21110116731491,-41.22124857032517,-90.8354772082825,-4.803758713708805,-9.676891461264994e-05,0.0,-74.95960729890518,-1.9136190927844252,-6.305379546582157
185,0.9458586342017887,-129.20415414925685,-43.48419429287888,-2.3859185692711624,-27.16729912078979,0.0,-100.33513073200264,-41.32368400111163,-90.96473354971221,-4.870770604872661,0.0,0.0,-75.10688040606473,-1.91475085744915,-6.315270935462866
186,0.9403973509933775,-129.35619382109022,-43.50019393637438,-2.3777618962866787,-27.160824624188567,0.0,-100.3976568664382,-41.4378613880958,-91.08052234971304,-4.866841415776641,0.0,0.0,-75.23921685931263,-1.9150642391630535,-6.323775454587083
187,0.9443761524277812,-129.45771906541685,-43.50500815668189,-2.3482339326240176,-27.147214207447366,-0.008373113658507963,-100.41276537750278,-41.41132076886148,-91.16874398666982,-4.919017379657931,0.0,0.0,-75.35427036843213,-1.9174046184953017,-6.333327107425351
188,0.9466435079379589,-129.39273441236136,-43.44501369488432,-2.275475874949558,-27.07741386993469,-0.0036080156333537583,-100.03938511644277,-41.114432859793936,-91.16340987915363,-4.849839055681741,0.0,0.0,-75.39530899778643,-1.917603608375956,-6.340534318101764
189,0.9419846866204642,-129.47980347612264,-43.44720199988271,-2.2479661708736853,-27.06150828304596,-0.006132686696863083,-99.98339543115371,-41.078513107760955,-91.24162403559724,-4.869627530325591,0.0,-0.0013920602353579598,-75.48920988973657,-1.9177057403685944,-6.349209329492158
190,0.944326391840204,-129.51849704368533,-43.42285459230595,-2.2091791991143186,-27.02188704371998,0.0,-99.81854048297433,-40.96870435150871,-91.29443601417888,-4.823285445545805,0.0,0.0,-75.5671708035708,-1.918546648767685,-6.356858027015745
191,0.9448171194414934,-129.52205132483022,-43.38854601408501,-2.15533068638155,-26.97441224077298,-0.0053376920729503305,-99.59253939146232,-40.78489916913581,-91.32911642700337,-4.75965542622751,-0.00017000776575280374,0.0,-75.62857309335686,-1.9190969664841515,-6.363890146606754
192,0.9477374887623614,-129.46021148772687,-43.33322528193658,-2.0788246033323556,-26.909787523707774,0.0,-99.24651721230033,-40.45692069046745,-91.32841956605286,-4.673236301636497,0.0,0.0,-75.66310293015012,-1.9203401638756787,-6.370943288446521
193,0.9420664645383746,-129.37453475843088,-43.2736613853053,-2.0017973821201083,-26.84227924278438,-0.000358649557465548,-98.89448452009935,-40.118323304429666,-91.31348589373772,-4.567241704507452,0.0,0.0,-75.6883656799403,-1.9221342665483483,-6.376524388423244
194,0.9370008344260341,-129.41256630762214,-43.25764886202275,-1.9587338184323335,-26.811541559564763,0.0,-98.77766183744552,-40.00201246579505,-91.36615702327975,-4.54217442836579,0.0,0.0,-75.7711578303055,-1.9225558314137838,-6.383890406943225
195,0.938878842676311,-129.50918724653076,-43.26515551883419,-1.9408028775796349,-26.802001827564382,0.0,-98.7748728618991,-40.03300596298023,-91.4485652443379,-4.546000896781231,0.0,0.0,-75.86620354431007,-1.9264232748565568,-6.392865310884654
196,0.9423338060895018,-129.52354271229248,-43.24965497583348,-1.8949037494324001,-26.774361687736025,-0.0016810396369998956,-98.60389921365847,-39.889163911205245,-91.48762203911281,-4.504976521911552,0.0,-0.00030819279017758677,-75.91955524537939,-1.926975025152536,-6.399741358555848
197,0.9408144363777599,-129.76377536340132,-43.314044194738095,-1.906649182575629,-26.813569476747613,-0.023960320189838458,-98.9105969909651,-40.1731713328145,-91.64961153777182,-4.6058009745636275,0.0,0.0,-76.08776411429562,-1.9307976635851487,-6.408157203581063
198,0.9366359792485082,-129.7596581697576,-43.285058543899524,-1.8592000256114432,-26.774925638006824,-0.00110051091028539,-98.7034667096574,-39.98990551880018,-91.67830775309109,-4.5504747264155165,-0.0003041233148154215,-1.4377696481278024e-05,-76.13496899742086,-1.9348620621809833,-6.415717957600823
199,0.940108947542661,-129.82005588313527,-43.27369841787022,-1.8241838904239467,-26.74894217930192,0.0,-98.62392061873292,-39.947754876324815,-91.74336533798136,-4.554002416764566,0.0,0.0,-76.23043552264402,-1.9352798956614363,-6.423112600473983
