Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,439.35,0,7,19,19.35
1,V0,3,S0,447.35,0,7,27,8.0
1,V0,4,S21,470.35,0,7,50,23.0
1,V0,5,S8,476.78,0,7,56,6.42
1,V0,6,S8,504.78,0,8,24,28.0
1,V0,7,S0,512.78,0,8,32,8.0
1,V0,8,S35,524.24,0,8,44,11.47
1,V0,9,S35,552.24,0,9,12,28.0
1,V0,10,S57,555.97,0,9,15,3.73
1,V0,11,S57,583.97,0,9,43,28.0
1,V0,12,S50,589.61,0,9,49,5.64
1,V0,13,S50,617.61,0,10,17,28.0
1,V0,14,S35,622.71,0,10,22,5.11
1,V0,15,S54,628.62,0,10,28,5.91
1,V0,16,S54,656.62,0,10,56,28.0
1,V0,17,S54,684.62,0,11,24,28.0
1,V0,18,S55,689.57,0,11,29,4.95
1,V0,19,S55,717.57,0,11,57,28.0
1,V0,20,S55,745.57,0,12,25,28.0
1,V0,21,S54,753.57,0,12,33,8.0
1,V0,22,S29,760.57,0,12,40,7.0
1,V0,23,S54,765.99,0,12,45,5.43
1,V0,24,S54,792.99,0,13,12,27.0
1,V0,25,S53,798.96,0,13,18,5.96
1,V0,26,S53,826.96,0,13,46,28.0
1,V0,27,S45,835.51,0,13,55,8.56
1,V0,28,S66,843.85,0,14,3,8.34
1,V0,29,S66,871.85,0,14,31,28.0
1,V0,30,S31,884.85,0,14,44,13.0
1,V0,31,S66,893.24,0,14,53,8.38
1,V0,32,S31,903.12,0,15,3,9.88
1,V0,33,S66,916.51,0,15,16,13.38
1,V0,34,S31,929.89,0,15,29,13.38
1,V0,35,S66,933.77,0,15,33,3.88
1,V0,36,S66,960.77,0,16,0,27.0
1,V0,37,S31,969.16,0,16,9,8.38
1,V0,38,S66,982.54,0,16,22,13.38
1,V0,39,S66,1010.54,0,16,50,28.0
1,V0,40,S66,1038.54,0,17,18,28.0
1,V0,41,S66,1066.54,0,17,46,28.0
1,V0,42,S66,1094.54,0,18,14,28.0
1,V0,43,S66,1122.54,0,18,42,28.0
1,V0,44,S66,1150.54,0,19,10,28.0
1,V0,45,S66,1173.54,0,19,33,23.0
1,V0,46,S60,1180.27,0,19,40,6.73
1,V0,47,S60,1202.77,0,20,2,22.5
1,V0,48,S60,1230.77,0,20,30,28.0
1,V0,49,S60,1258.77,0,20,58,28.0
1,V0,50,S66,1268.0,0,21,8,9.23
1,V0,51,S33,1284.24,0,21,24,16.23
1,V0,52,S33,1312.24,0,21,52,28.0
1,V0,53,S40,1320.76,0,22,0,8.53
1,V0,54,S40,1348.76,0,22,28,28.0
1,V0,55,S40,1376.76,0,22,56,28.0
1,V0,56,S40,1860.76,1,7,0,484.0
1,V0,57,S62,1878.76,1,7,18,18.0
1,V0,58,S54,1895.54,1,7,35,16.78
1,V0,59,S55,1908.54,1,7,48,13.0
1,V0,60,S55,1931.54,1,8,11,23.0
1,V0,61,S55,1959.54,1,8,39,28.0
1,V0,62,S55,1987.54,1,9,7,28.0
1,V0,63,S56,1996.58,1,9,16,9.03
1,V0,64,S55,2005.61,1,9,25,9.03
1,V0,65,S54,2014.56,1,9,34,8.95
1,V0,66,S54,2038.06,1,9,58,23.5
1,V0,67,S29,2042.48,1,10,2,4.43
1,V0,68,S29,2070.48,1,10,30,28.0
1,V0,69,S11,2079.73,1,10,39,9.25
1,V0,70,S11,2106.73,1,11,6,27.0
1,V0,71,S11,2129.73,1,11,29,23.0
1,V0,72,S42,2138.58,1,11,38,8.85
1,V0,73,S35,2146.39,1,11,46,7.81
1,V0,74,S35,2174.39,1,12,14,28.0
1,V0,75,S57,2179.12,1,12,19,4.73
1,V0,76,S57,2207.12,1,12,47,28.0
1,V0,77,S56,2217.94,1,12,57,10.82
1,V0,78,S57,2234.94,1,13,14,17.0
1,V0,79,S57,2262.94,1,13,42,28.0
1,V0,80,S57,2289.94,1,14,9,27.0
1,V0,81,S35,2298.66,1,14,18,8.73
1,V0,82,S56,2309.1,1,14,29,10.44
1,V0,83,S56,2337.1,1,14,57,28.0
1,V0,84,S35,2347.54,1,15,7,10.44
1,V0,85,S0,2360.5,1,15,20,12.97
1,V0,86,S0,2384.0,1,15,44,23.5
1,V0,87,S0,2412.0,1,16,12,28.0
1,V0,88,S0,2440.0,1,16,40,28.0
1,V0,89,S0,2463.5,1,17,3,23.5
1,V0,90,S0,2486.5,1,17,26,23.0
1,V0,91,S0,2504.5,1,17,44,18.0
1,V0,92,S0,2522.5,1,18,2,18.0
1,V0,93,S42,2528.26,1,18,8,5.76
1,V0,94,S42,2546.26,1,18,26,18.0
1,V0,95,S1,2550.45,1,18,30,4.19
1,V0,96,S35,2558.98,1,18,38,8.53
1,V0,97,S35,2586.98,1,19,6,28.0
1,V0,98,S35,2614.98,1,19,34,28.0
1,V0,99,S57,2623.71,1,19,43,8.73
1,V0,100,S35,2627.93,1,19,47,4.23
1,V0,101,S35,2651.43,1,20,11,23.5
1,V0,102,S35,2674.43,1,20,34,23.0
1,V0,103,S42,2688.74,1,20,48,14.31
1,V0,104,S0,2694.5,1,20,54,5.76
1,V0,105,S0,2713.5,1,21,13,19.0
1,V0,106,S11,2723.39,1,21,23,9.89
1,V0,107,S42,2727.88,1,21,27,4.48
1,V0,108,S35,2737.19,1,21,37,9.31
1,V0,109,S42,2746.5,1,21,46,9.31
1,V0,110,S35,2760.81,1,22,0,14.31
1,V0,111,S42,2770.12,1,22,10,9.31
1,V0,112,S42,2788.12,1,22,28,18.0
1,V0,113,S50,2808.43,1,22,48,20.31
1,V0,114,S54,2814.14,1,22,54,5.71
1,V0,115,S54,3302.14,2,7,2,488.0
1,V0,116,S54,3330.14,2,7,30,28.0
1,V0,117,S62,3344.64,2,7,44,14.5
1,V0,118,S33,3349.06,2,7,49,4.42
1,V0,119,S33,3375.06,2,8,15,26.0
1,V0,120,S33,3403.06,2,8,43,28.0
1,V0,121,S33,3431.06,2,9,11,28.0
1,V0,122,S33,3458.06,2,9,38,27.0
1,V0,123,S33,3481.56,2,10,1,23.5
1,V0,124,S44,3485.84,2,10,5,4.28
1,V0,125,S44,3512.84,2,10,32,27.0
1,V0,126,S44,3540.84,2,11,0,28.0
1,V0,127,S44,3568.84,2,11,28,28.0
1,V0,128,S16,3572.08,2,11,32,3.23
1,V0,129,S44,3585.31,2,11,45,13.23
1,V0,130,S16,3588.55,2,11,48,3.23
1,V0,131,S44,3601.78,2,12,1,13.23
1,V0,132,S63,3610.25,2,12,10,8.47
1,V0,133,S63,3637.25,2,12,37,27.0
1,V0,134,S16,3646.05,2,12,46,8.81
1,V0,135,S44,3658.55,2,12,58,12.5
1,V0,136,S45,3667.83,2,13,7,9.28
1,V0,137,S55,3673.9,2,13,13,6.06
1,V0,138,S55,3700.9,2,13,40,27.0
1,V0,139,S56,3709.93,2,13,49,9.03
1,V0,140,S42,3719.08,2,13,59,9.15
1,V0,141,S50,3729.39,2,14,9,10.31
1,V0,142,S3,3742.4,2,14,22,13.01
1,V0,143,S3,3769.4,2,14,49,27.0
1,V0,144,S3,3797.4,2,15,17,28.0
1,V0,145,S3,3820.4,2,15,40,23.0
1,V0,146,S50,3845.4,2,16,5,25.0
1,V0,147,S35,3853.34,2,16,13,7.94
1,V0,148,S1,3866.87,2,16,26,13.53
1,V0,149,S35,3875.4,2,16,35,8.53
1,V0,150,S57,3889.13,2,16,49,13.73
1,V0,151,S32,3895.52,2,16,55,6.4
1,V0,152,S54,3902.07,2,17,2,6.55
1,V0,153,S27,3913.57,2,17,13,11.5
1,V0,154,S61,3918.85,2,17,18,5.28
1,V0,155,S61,3946.85,2,17,46,28.0
1,V0,156,S31,3950.86,2,17,50,4.01
1,V0,157,S31,3978.86,2,18,18,28.0
1,V0,158,S31,4006.86,2,18,46,28.0
1,V0,159,S66,4014.86,2,18,54,8.0
1,V0,160,S41,4019.76,2,18,59,4.91
1,V0,161,S41,4045.76,2,19,25,26.0
1,V0,162,S30,4049.68,2,19,29,3.92
1,V0,163,S65,4059.01,2,19,39,9.33
1,V0,164,S65,4082.01,2,20,2,23.0
1,V0,165,S65,4110.01,2,20,30,28.0
1,V0,166,S65,4138.01,2,20,58,28.0
1,V0,167,S65,4166.01,2,21,26,28.0
1,V0,168,S65,4194.01,2,21,54,28.0
1,V0,169,S65,4222.01,2,22,22,28.0
1,V0,170,S65,4250.01,2,22,50,28.0
1,V0,171,S22,4254.37,2,22,54,4.36
1,V0,172,S22,4741.37,3,7,1,487.0
1,V0,173,S47,4746.69,3,7,6,5.32
1,V0,174,S47,4773.69,3,7,33,27.0
1,V0,175,S47,4799.69,3,7,59,26.0
1,V0,176,S47,4827.69,3,8,27,28.0
1,V0,177,S47,4850.69,3,8,50,23.0
1,V0,178,S30,4854.88,3,8,54,4.18
1,V0,179,S30,4882.88,3,9,22,28.0
1,V0,180,S41,4886.8,3,9,26,3.92
1,V0,181,S47,4891.25,3,9,31,4.45
1,V0,182,S60,4897.79,3,9,37,6.54
1,V0,183,S60,4924.79,3,10,4,27.0
1,V0,184,S41,4942.15,3,10,22,17.37
1,V0,185,S47,4951.6,3,10,31,9.45
1,V0,186,S41,4961.06,3,10,41,9.45
1,V0,187,S41,4989.06,3,11,9,28.0
1,V0,188,S41,5017.06,3,11,37,28.0
1,V0,189,S41,5045.06,3,12,5,28.0
1,V0,190,S30,5059.13,3,12,19,14.08
1,V0,191,S41,5064.06,3,12,24,4.92
1,V0,192,S41,5092.06,3,12,52,28.0
1,V0,193,S60,5096.92,3,12,56,4.87
1,V0,194,S60,5124.92,3,13,24,28.0
1,V0,195,S60,5152.92,3,13,52,28.0
1,V0,196,S60,5180.92,3,14,20,28.0
1,V0,197,S41,5188.42,3,14,28,7.5
1,V0,198,S60,5192.79,3,14,32,4.37
1,V0,199,S41,5197.86,3,14,37,5.08
1,V0,200,S60,5205.73,3,14,45,7.87
1,V0,201,S60,5233.73,3,15,13,28.0
1,V0,202,S60,5261.73,3,15,41,28.0
1,V0,203,S64,5269.73,3,15,49,8.0
1,V0,204,S64,5294.73,3,16,14,25.0
1,V0,205,S18,5298.75,3,16,18,4.02
1,V0,206,S18,5326.75,3,16,46,28.0
1,V0,207,S59,5331.18,3,16,51,4.43
1,V0,208,S59,5359.18,3,17,19,28.0
1,V0,209,S59,5387.18,3,17,47,28.0
1,V0,210,S38,5395.92,3,17,55,8.74
1,V0,211,S61,5403.42,3,18,3,7.5
1,V0,212,S61,5431.42,3,18,31,28.0
1,V0,213,S61,5459.42,3,18,59,28.0
1,V0,214,S41,5464.66,3,19,4,5.24
1,V0,215,S41,5492.66,3,19,32,28.0
1,V0,216,S30,5497.08,3,19,37,4.42
1,V0,217,S30,5525.08,3,20,5,28.0
1,V0,218,S30,5553.08,3,20,33,28.0
1,V0,219,S30,5581.08,3,21,1,28.0
1,V0,220,S30,5604.08,3,21,24,23.0
1,V0,221,S62,5631.88,3,21,51,27.79
1,V0,222,S62,5659.88,3,22,19,28.0
1,V0,223,S62,5687.88,3,22,47,28.0
1,V0,224,S62,6180.88,4,7,0,493.0
1,V0,225,S31,6187.35,4,7,7,6.48
1,V0,226,S31,6215.35,4,7,35,28.0
1,V0,227,S31,6243.35,4,8,3,28.0
1,V0,228,S31,6271.35,4,8,31,28.0
1,V0,229,S31,6299.35,4,8,59,28.0
1,V0,230,S31,6318.85,4,9,18,19.5
1,V0,231,S31,6346.85,4,9,46,28.0
1,V0,232,S31,6374.85,4,10,14,28.0
1,V0,233,S31,6402.85,4,10,42,28.0
1,V0,234,S31,6430.85,4,11,10,28.0
1,V0,235,S66,6444.24,4,11,24,13.38
1,V0,236,S31,6452.62,4,11,32,8.38
1,V0,237,S31,6480.62,4,12,0,28.0
1,V0,238,S60,6494.51,4,12,14,13.89
1,V0,239,S60,6522.51,4,12,42,28.0
1,V0,240,S41,6527.88,4,12,47,5.37
1,V0,241,S41,6553.88,4,13,13,26.0
1,V0,242,S41,6581.88,4,13,41,28.0
1,V0,243,S47,6586.83,4,13,46,4.95
1,V0,244,S47,6614.83,4,14,14,28.0
1,V0,245,S41,6619.28,4,14,19,4.45
1,V0,246,S58,6626.2,4,14,26,6.91
1,V0,247,S58,6653.2,4,14,53,27.0
1,V0,248,S59,6657.39,4,14,57,4.19
1,V0,249,S59,6685.39,4,15,25,28.0
1,V0,250,S64,6690.57,4,15,30,5.19
1,V0,251,S18,6695.59,4,15,35,5.02
1,V0,252,S18,6723.59,4,16,3,28.0
1,V0,253,S18,6751.59,4,16,31,28.0
1,V0,254,S18,6779.59,4,16,59,28.0
1,V0,255,S18,6807.59,4,17,27,28.0
1,V0,256,S37,6812.03,4,17,32,4.43
1,V0,257,S37,6839.03,4,17,59,27.0
1,V0,258,S37,6867.03,4,18,27,28.0
1,V0,259,S37,6895.03,4,18,55,28.0
1,V0,260,S37,6922.03,4,19,22,27.0
1,V0,261,S37,6950.03,4,19,50,28.0
1,V0,262,S37,6968.03,4,20,8,18.0
1,V0,263,S18,6974.46,4,20,14,6.43
1,V0,264,S12,6990.34,4,20,30,15.88
1,V0,265,S12,7008.34,4,20,48,18.0
1,V0,266,S12,7036.34,4,21,16,28.0
1,V0,267,S12,7064.34,4,21,44,28.0
1,V0,268,S12,7092.34,4,22,12,28.0
1,V0,269,S12,7120.34,4,22,40,28.0
