episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9106480266856565,-0.826282134311044,-0.04580938700122982,-0.3175286034180143,-0.2330654040826499,-0.2755016555301212,-0.2303186026115509,-0.0593566328335343,-0.33686725223882613,-0.006941578469530125,-0.05451446430498236
1,0.9021481538108708,-1.234430895921967,-0.07909568874964594,-0.3574152742244701,-0.42302617746560944,-0.41460442936964126,-0.35665602498070925,-0.08318701286865807,-0.5359976923843331,-0.010086233204399206,-0.096191293568136
2,0.9145694360218314,-1.303707281474294,-0.09980194211504584,-0.1922870863172787,-0.5828808870016629,-0.44010569061578686,-0.4176369638607532,-0.09649573253877076,-0.6083761318046818,-0.011600634721178844,-0.11775650929684325
3,0.9202486543855659,-1.3799830373204804,-0.11899936918005777,-0.1621687314334208,-0.712707908477676,-0.46407251236517283,-0.4750134156661701,-0.14049263700229003,-0.642723735760055,-0.020740611687255654,-0.13361940990643958
4,0.9132589370153206,-1.4187567067802889,-0.13737902718220543,-0.11354214229904132,-0.8314983606908434,-0.48358709975153336,-0.5175990334677919,-0.1830371050335362,-0.6640395246964497,-0.02746496274540694,-0.14737614392792883
5,0.9227656114073906,-1.4534699542146745,-0.14947147072747624,-0.08055915044933085,-0.9290785666761975,-0.4938568290167499,-0.5548860634060722,-0.22427019409061263,-0.6936658570022294,-0.033083873214282446,-0.15534778399562543
6,0.9228200652652349,-1.4444134225741447,-0.1694452196842873,0.00186519326990827,-1.038247785328741,-0.49458427714007425,-0.5981986237603749,-0.2663199227560712,-0.7172410923220326,-0.04040597959615742,-0.16959061677616824
7,0.9258672699849171,-1.4315772210429216,-0.17744127713879224,-0.0002134135081942525,-1.1544345865304124,-0.4954055594092022,-0.6179143420985261,-0.3317228250990873,-0.6942386262019967,-0.048303357987134615,-0.17430539152135516
8,0.9123443401518267,-1.5231777660629673,-0.20044121870140147,-0.047727112677225327,-1.3220727055869572,-0.5250520264363687,-0.6855906633826767,-0.4219613580058628,-0.751260496234345,-0.06274763065383046,-0.19053589118174374
9,0.9238962118064735,-1.5273756559035885,-0.21120500602900902,0.03528671633178233,-1.4002701325501932,-0.5277211374815066,-0.7096061681976323,-0.4470663823128045,-0.7929580479557488,-0.06828435311609896,-0.20125476038696122
10,0.9263068328955644,-1.4942330535505512,-0.22076814632154484,0.0175478280528013,-1.4816131241654482,-0.5124627991779485,-0.7391572864818048,-0.492062420354891,-0.7571483756894852,-0.07681195886035248,-0.2058875415655553
11,0.9199105484592351,-1.5129433597366815,-0.23547415416948647,0.02178822637858914,-1.5680069617628538,-0.5228681506322663,-0.7602058137457923,-0.5465342402453803,-0.7733742296783908,-0.08349491489428126,-0.21498581468595615
12,0.9213797272280781,-1.4513088647681716,-0.2448546193807106,0.125313034792193,-1.6632830670654242,-0.5010490869618596,-0.7786410012457733,-0.5894491052563705,-0.7794299027300209,-0.09000547093142675,-0.22513027107509107
13,0.9257392220299451,-1.4359162924239601,-0.25306109366938234,0.0890777942402441,-1.7354693128884533,-0.4967768698481853,-0.8008051721500113,-0.636812027882487,-0.739159039554734,-0.09821090494546933,-0.22797430376110941
14,0.9186843307446323,-1.4605917890789089,-0.2653626092145866,0.01505975937214027,-1.8252716651989318,-0.5104414743067789,-0.8263694785439571,-0.7033846599235868,-0.7182382848727211,-0.10710259552548064,-0.23292044783998334
15,0.9241285030758715,-1.4421094472528262,-0.27571878419466933,0.07205929823002959,-1.9159444040767548,-0.5043836441967422,-0.8594349411245826,-0.7480226560653676,-0.7380437070008157,-0.11463671886804555,-0.24301802292538227
16,0.9282300252154605,-1.3824983144118026,-0.282496687913467,0.12218755938244426,-1.9666841177575922,-0.4898708243395574,-0.8640974136430404,-0.7720387527188745,-0.7095346254543673,-0.11791035404856279,-0.24420977216741743
17,0.9254115421002839,-1.340660312044782,-0.29136759121921874,0.10538147626422802,-2.0327494938503543,-0.4809181065766067,-0.8729111084031337,-0.8179026117006636,-0.6923931171166664,-0.12418695889346379,-0.24791491593592782
18,0.9172275580428042,-1.4406332559143933,-0.310391084365161,0.0860708982521951,-2.1624485458124543,-0.5174179950529858,-0.9336712427207616,-0.8499900688498431,-0.6935917666618091,-0.1299327033171935,-0.2588845915209154
19,0.9248356017739716,-1.3995413633048788,-0.3179076164911218,0.15036846171417875,-2.208989708909625,-0.5072046945067418,-0.9516671553796573,-0.8627826997391601,-0.6892104845837873,-0.133426119767713,-0.261871962162036
20,0.9207289968884279,-1.4492551013651183,-0.33477554980384794,0.04890317963836628,-2.2910902225046486,-0.530638663877652,-0.9913880350283022,-0.9087083648197378,-0.6707328308218425,-0.14017598563598763,-0.26757943163570175
21,0.9210199706645605,-1.4577614368108796,-0.34688585944310035,0.014735871022427504,-2.370364195115953,-0.5391292648852146,-1.0228801776922514,-0.9486164307381634,-0.6425443845077722,-0.14662908698510302,-0.2731330582857526
22,0.9163792123118911,-1.4492946095742654,-0.3555859387315028,0.07251161462428744,-2.4367528123166236,-0.5417966665685721,-1.0336442320786485,-0.9688934125331075,-0.6610132571991112,-0.14938800464038005,-0.2794158536357794
23,0.9142750093668041,-1.408750706160065,-0.36201197478819763,0.1383331886428102,-2.5262053742993498,-0.5397046445643283,-1.0443186058093783,-1.020091066783426,-0.6858497470878041,-0.15327985878654085,-0.2868592210263451
24,0.9174564815164445,-1.492264828521645,-0.37327359939464155,0.14183694470401664,-2.6028901461607923,-0.5626250479294672,-1.0870041141816265,-1.03540329137015,-0.711111116867836,-0.15785285804291527,-0.2955165070409029
25,0.9193493603049402,-1.4923650304754295,-0.3804088208996974,0.010480757256355104,-2.672865359761467,-0.5649824934267877,-1.0986259328240382,-1.109552096819178,-0.6754530633053532,-0.16731233206854051,-0.2944562472233264
26,0.9143825186538754,-1.449353032165556,-0.38957303372866825,0.1130158518090916,-2.7336356772478183,-0.5525263746911173,-1.109366128746033,-1.1231825570812486,-0.6961279079350536,-0.1663349110403865,-0.3041073381355804
27,0.9073009431480855,-1.4944102539727593,-0.39823647009885144,0.01888585018682641,-2.808393002616538,-0.5754121971569847,-1.1233984229239131,-1.1737992237735517,-0.6863806843824687,-0.1712180075575327,-0.3060299934579943
28,0.9137820633545519,-1.4679957142043558,-0.4095903083195327,0.04117730591419965,-2.8844072688773013,-0.569614808067576,-1.1429252629462476,-1.204626122249917,-0.689395201001266,-0.17413909500349053,-0.3131293618442205
29,0.9124045801526718,-1.4255095851513315,-0.41938280586329213,0.19374969125670843,-2.9645649410249684,-0.5565885899024015,-1.150815866553412,-1.2021998967364524,-0.6884169296980591,-0.1748604957969101,-0.3215953343250544
30,0.9121498864496593,-1.4952732871549208,-0.4311347325527903,0.15693969379406297,-3.0604802104669018,-0.5779512570045466,-1.1944241004203318,-1.2426546018010456,-0.716683110552505,-0.1801489114013031,-0.3318814420861069
31,0.917799984972575,-1.4637597175172836,-0.4360777842626765,0.18093023871711167,-3.0912007484021458,-0.5696410424314614,-1.2003054562004283,-1.2516365445043214,-0.6975442492587263,-0.18289748830981395,-0.33268034512344047
32,0.9129926897279373,-1.4550137163516708,-0.44872808594368196,0.20630664999114826,-3.158534285267483,-0.5767154724685355,-1.2087964251456313,-1.2732972151522437,-0.6792556626310022,-0.18414528533611177,-0.3335728959914366
33,0.9259660662231856,-1.4433613946335455,-0.4576510058286934,0.3085813956208109,-3.2208595970908225,-0.5750336745548188,-1.209045358760754,-1.2704231616446515,-0.6854653051218916,-0.18353052310877688,-0.3403285843916188
34,0.9266494375190027,-1.4339327267993642,-0.4678890057553815,0.26685989882126676,-3.2741963042747653,-0.5774184497344816,-1.2235007676030767,-1.3075453428172057,-0.6698616681671221,-0.1888641961676733,-0.34265158548088903
