episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9180060032676014,-0.08966956014342528,-0.003748825033584544,-0.04882504269209204,-0.017025258755557653,-0.029742958040082635,-0.0220781146609055,-0.005548290456793876,-0.0374020606784308,-0.0008820954432971822,-0.005111591435695563
1,0.9131661203018983,-0.16583965060195352,-0.007546553674960055,-0.07762564675815345,-0.031325542171970484,-0.05450416536864297,-0.04105843928622212,-0.004311104015790673,-0.06964795287871067,-0.0008784427478668962,-0.010481384526492301
2,0.903584947673124,-0.24587248226171277,-0.011995500047938833,-0.09976486099083634,-0.04882721552543141,-0.08090763168095942,-0.06238811242892021,-0.0024993501584680234,-0.10589234428971032,-0.0002001193523232645,-0.016655328599989475
3,0.9140919366993218,-0.2844510181374134,-0.014039905949386495,-0.0954194709994716,-0.05922535056776135,-0.0936619753425696,-0.07005945694218114,0.007803840534789144,-0.1167136191146998,0.001172340444990095,-0.01936431218452588
4,0.9166822692379704,-0.30674261865197483,-0.01666461466936964,-0.0909575769151708,-0.07185759202588171,-0.10101663192726808,-0.07735055743452947,0.013861418212869247,-0.11549878363659795,0.0020123683401932924,-0.02126730290722893
5,0.9090261371732853,-0.3415017924916753,-0.01836002141118765,-0.09191331949831275,-0.08036747262671737,-0.11241853520554072,-0.08225369898608438,0.020503639453639075,-0.12400925718593446,0.0034819826640883553,-0.023599736740122376
6,0.9185455097548014,-0.36738319952931847,-0.0203412313604418,-0.1011097371427339,-0.0854999286400642,-0.12123629311555535,-0.0888277198010495,0.02584165701966485,-0.12339754809517862,0.00483707124479133,-0.025059208311236144
7,0.9143916913946588,-0.3916646467664414,-0.022228082274351697,-0.10057521027337576,-0.09242398460175237,-0.12920927716125744,-0.09206167072883203,0.0326900586840288,-0.12649263409065215,0.006510576697903223,-0.02646430558545937
8,0.9215875013883232,-0.40829540592335456,-0.024345036856966113,-0.09503401183646838,-0.09975681293595695,-0.13430331851724508,-0.09821298646531698,0.03889089434616624,-0.12429664575224042,0.007476271300151323,-0.028446258794323286
9,0.9193186570852819,-0.40469293995968286,-0.025403250391972568,-0.08257706498352213,-0.10732222893470873,-0.13289392559320448,-0.09872771756258765,0.043086685498395706,-0.1135268424501146,0.008417600952732106,-0.028590124132360086
10,0.9294250706880302,-0.4021081335639924,-0.027100403356603724,-0.06787046572530295,-0.1176564410644823,-0.13230513484547263,-0.09946113141178153,0.04725117006890375,-0.10212843753742444,0.009057940144359754,-0.028317597716006313
11,0.9213035652740015,-0.41946094857404076,-0.028421463903705167,-0.07884817437619215,-0.12679299372069341,-0.13840243795925092,-0.10302845360823024,0.04813780408197505,-0.09635061920135823,0.009243294290196954,-0.028230762759604074
12,0.9113322608402858,-0.4510273797892,-0.03040916356588003,-0.09188913368054778,-0.13850628710448928,-0.1490111370072101,-0.11077403647145014,0.047841947526061954,-0.10377351492017364,0.00963957456376666,-0.03005553374878393
