episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9247000571319749,-0.6168007338770426,-0.03644843514060394,-0.3007510523947195,-0.1647605223052428,-0.2036370552826497,-0.18692491767231856,-0.04166535957275639,-0.23865280366578798,-0.006014309871324963,-0.04104346722611549
1,0.9113453890598034,-1.0298682421855576,-0.07177682556286721,-0.449638048387809,-0.3296987548874655,-0.3393852966477373,-0.3318284437963405,-0.09000394851667622,-0.4238093191980236,-0.013374124140169506,-0.08041818506815375
2,0.9188781664656213,-1.0802417326321079,-0.09119243197363873,-0.2511271526743809,-0.43449391426618345,-0.36221987606455763,-0.3803210366566989,-0.06943859161094715,-0.4847332184482015,-0.01109834437729924,-0.09965601262152254
3,0.9144195180904902,-1.1676917315225956,-0.11415776135737543,-0.2745720670303137,-0.5752434828682815,-0.39629747422082606,-0.4407759025164772,-0.11810127241928768,-0.47878100161671056,-0.019711195214279796,-0.11362749370785855
4,0.9095467841811343,-1.2555042859135224,-0.14263027601591996,-0.2385287197976831,-0.7456861816540422,-0.42755065844097034,-0.5177649408418641,-0.15643655853578403,-0.46327820140259207,-0.030680938826915614,-0.12862793130705066
5,0.9190002666971463,-1.182140327018896,-0.1543016190899556,-0.15380130914102694,-0.8528301585451757,-0.4090169044472228,-0.5203189182495109,-0.18720758531338244,-0.3876774591424474,-0.03468733060416921,-0.12917292038342315
6,0.9080407701019253,-1.2407897912281387,-0.17948872877518748,-0.14902132682899946,-1.0112660635693391,-0.44795208201266057,-0.5695098274678303,-0.2384809440919013,-0.36047561060589506,-0.04034549636352609,-0.13615569445552428
7,0.9120533373286388,-1.3135432481434859,-0.20497524820904614,-0.21202464914398672,-1.138216707988266,-0.46667535308970043,-0.6407945174270229,-0.29910753095682807,-0.3500642379502701,-0.05374872221862551,-0.15049960600901427
8,0.9153074739829706,-1.3182667023175372,-0.2218719914522327,-0.23831183764493874,-1.2655893287494056,-0.46771321041474073,-0.6681902610765824,-0.3494976368621289,-0.29230112613989306,-0.05962538619253572,-0.15643509019610977
9,0.9206114958186703,-1.2287624085125943,-0.23215959095953817,-0.14991786636301027,-1.3531462572198185,-0.43718283431419863,-0.6710665704589044,-0.3911677999365009,-0.25744977704454286,-0.06536756318928202,-0.15978662847521893
