episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9102539981185325,-0.46627883648426544,-0.02573477921206526,-0.2116457079253294,-0.11156132676625656,-0.15672588104510773,-0.1326557823611707,-0.02676222631236225,-0.20046691693158633,-0.005317307612315602,-0.029130935925479905
1,0.9120398539701856,-0.7442696556989844,-0.04359822301255867,-0.30534121810884474,-0.19711171095714022,-0.24767046799515408,-0.20947559123672396,-0.03442832479119648,-0.30325820869225273,-0.005944994470479765,-0.04863313700569093
2,0.9041950113378685,-0.9962432028210055,-0.061040134482957524,-0.3513260687347226,-0.2936097712537207,-0.33043483929702067,-0.27342629135860774,-0.032982819126840736,-0.41067928360158373,-0.0042016622160071515,-0.06637666969111787
3,0.9078144997365053,-1.1001071357076853,-0.07489648204260962,-0.3187126162770815,-0.37375255037871896,-0.3648991104245561,-0.3134171741002239,-0.034809928326670674,-0.4590090974615948,-0.003917869981201953,-0.08109100338727035
4,0.9065986008697297,-1.157872288745092,-0.08706603485949141,-0.2999306375418407,-0.4484704662157772,-0.3860609833965618,-0.3402994866790438,-0.054672939718138094,-0.4821637434545699,-0.0030498465366606067,-0.09196487670589736
5,0.9079431279620853,-1.1847115509686956,-0.10599333924004417,-0.20676821026564496,-0.542204736001108,-0.4008300375151897,-0.379650338016739,-0.06304289934563492,-0.49960498240543255,-0.005375883492001114,-0.10465478844669664
6,0.9191919191919192,-1.1941629430706455,-0.11367377734798645,-0.16807304528368341,-0.5895454672547633,-0.40614857756657535,-0.4073892275136753,-0.06714971585651716,-0.49787832417123234,-0.005246260177710055,-0.11210279548191963
7,0.9135844233949781,-1.2472422844762239,-0.12542904883563186,-0.15664770608004727,-0.6767510480573528,-0.42614443745517,-0.4365214636803959,-0.09082943062289421,-0.5016589364644165,-0.008959811601088576,-0.11894222682723547
8,0.9201047806155861,-1.2233520280923467,-0.13045376768737973,-0.08304180787784174,-0.7229902154612563,-0.4185701572330618,-0.44019977063530674,-0.09263019453098872,-0.4979220887093274,-0.010055813730991544,-0.12026875951580279
9,0.9241628487354266,-1.1956902007355008,-0.13447869362220086,-0.12316370696243169,-0.7752991339087311,-0.4115262064690209,-0.44671563672844905,-0.11899332965599302,-0.4314408046347057,-0.012961402765536617,-0.11700497535684118
10,0.9150612629594722,-1.2460526457607524,-0.14408407618851243,-0.10508494742868663,-0.8395472887725024,-0.4305862147847594,-0.4705542209609651,-0.12763757919643684,-0.4341526003660382,-0.013361076450768889,-0.1236230144557979
11,0.9142604483063554,-1.2359815489457089,-0.1532177699713347,-0.14219879237924565,-0.8956902430921624,-0.4275145454817263,-0.4887783598682214,-0.1701981109072303,-0.3979657600763183,-0.018942835503131864,-0.12493717729021345
12,0.9184112255290257,-1.2247384161098445,-0.1605092196764673,-0.10501668159359602,-0.9552280440480041,-0.4236743062668285,-0.5034610092359433,-0.1869702258440584,-0.3840439778922946,-0.021643433800059186,-0.12938862646501667
13,0.9253400465920192,-1.201657664687003,-0.1642531628280112,-0.06847939899718354,-0.9951179031025893,-0.4159967317039022,-0.508470409331547,-0.1943894821252052,-0.3587215851409881,-0.022491354624751513,-0.13271668404656609
14,0.9167294933655006,-1.241513720397678,-0.17370119470069986,-0.08452865693385618,-1.069882484092312,-0.43243474281297994,-0.5297771119582619,-0.22378834152050817,-0.35755059962800406,-0.026194390248378503,-0.1367065985871957
15,0.9226965122332118,-1.2221102551057617,-0.18015940374331824,-0.0715134902354948,-1.1065180222871,-0.42771068515717764,-0.5344776870397748,-0.23363436314400254,-0.33227370946778256,-0.026948782948202188,-0.13739270191424768
16,0.9221691908752677,-1.1743965692480416,-0.18645575145029242,-0.013612267010670894,-1.150633991126557,-0.4127175490335149,-0.5355299276252098,-0.24456480736615133,-0.30734041199884704,-0.029423400092189033,-0.13795698516094937
17,0.9258388625592417,-1.14871609261138,-0.1914449514522432,-0.024313302807972288,-1.1998739183790037,-0.4046082254404852,-0.5430081033964942,-0.27941047657860985,-0.27574131727393303,-0.03366750496295378,-0.1389413365830968
18,0.9255631733594515,-1.128021428161489,-0.1979175274959605,-0.007482009543639784,-1.2516789012876912,-0.39951076923549,-0.5616109833092627,-0.29334254137747257,-0.2335044442872682,-0.03649761419956113,-0.14107382931476656
