episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9148267373603485,-0.40320485803487094,-0.01920064094072408,-0.22818353848681633,-0.08152762505673518,-0.13387749640175448,-0.1090924377964492,-0.029430334706671432,-0.1643959834068432,-0.0047210363690476835,-0.023043528652745674
1,0.9159857769707974,-0.6208150281750852,-0.03626098322634185,-0.2413682535342222,-0.16387022526103526,-0.2030828146183322,-0.17523198587976344,-0.02921368043682525,-0.2700296616288773,-0.004615593404580693,-0.04467789255654019
2,0.9173736767024552,-0.7937222994868434,-0.04766884158768005,-0.32559017225393133,-0.21719023885107913,-0.25616192849128316,-0.22039962375093392,-0.03662577557312509,-0.32505542694799444,-0.0038398955414745716,-0.05664677097727018
3,0.9175269299820467,-0.8774548358223763,-0.057278512759373755,-0.2459765554172764,-0.25875519208229525,-0.2841899170257963,-0.24867706925399116,-0.0004230123624088637,-0.35506019675426365,0.0003094880948062311,-0.06888027070732315
4,0.9164874957564785,-0.9374339427559747,-0.06792615121097954,-0.2571964341863032,-0.31190368948868646,-0.3061245573247019,-0.27680497109672114,0.007290859521489147,-0.3354407289615701,0.0013313795496041148,-0.075408511565516
5,0.9189106836792992,-0.9310814595289213,-0.07794059550915709,-0.19176912110168026,-0.375009124604134,-0.30582481410451395,-0.28879958172996545,0.0064343615158783535,-0.30699640293635205,0.0014320396123636816,-0.07912329555588452
6,0.9116805900504252,-0.9792703833960563,-0.08738509361048495,-0.19442398938737912,-0.43260615964217514,-0.32176452678927725,-0.318266587917383,0.011441857994006436,-0.2820585181055525,0.002157293903774524,-0.08374652469666598
7,0.9176861106967029,-1.0047735145876107,-0.0969273162727778,-0.1782917152191544,-0.48694633154506917,-0.33042209471279765,-0.33361876835118026,-0.004545273109895266,-0.28397257985014035,0.0019335137894008405,-0.0911409304182195
8,0.9117057109336563,-1.055976478107353,-0.11036565254041429,-0.1833694508670072,-0.5631497190137625,-0.3522243711303107,-0.35670860661345327,-0.024694580232445425,-0.27313177649478554,-0.0003029541859390713,-0.09742539947703455
9,0.9197392853082724,-1.0409787801976313,-0.11469902688994311,-0.1295390252591497,-0.604639351968559,-0.34981218105883494,-0.3523038515188943,-0.016572126152138288,-0.23711575808879434,0.0010348524189666807,-0.09634605102302247
