episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9106480266856565,-0.826282134311044,-0.04580938700122982,-0.3175286034180143,-0.2330654040826499,-0.2755016555301212,-0.2303186026115509,-0.0593566328335343,-0.33686725223882613,-0.006941578469530125,-0.05451446430498236
1,0.8986435851318945,-1.3119580543714795,-0.08949163811073735,-0.35368876587866305,-0.4630747885847454,-0.42680217418523964,-0.38952346599935606,-0.10492418799794609,-0.5769008084730672,-0.011195734062246396,-0.1018786829699206
2,0.917667629618367,-1.351925343813278,-0.10860624066849878,-0.19045731061090285,-0.5933468464975501,-0.44868143703633395,-0.43173723638916217,-0.12724202576123542,-0.6551756191871871,-0.013689729292425831,-0.12146583586700806
3,0.9161419136845339,-1.383409345671555,-0.12160326110552877,-0.19276291861965306,-0.6950215865669531,-0.4641046487038019,-0.47388863196126907,-0.16708681255947982,-0.6477913573891328,-0.019791883616524873,-0.13260063764156585
4,0.914570054791457,-1.4325965846477595,-0.13535266279243452,-0.09157361398757068,-0.8017751269783592,-0.47877778756604017,-0.5012290712068649,-0.17618328147411758,-0.684219662644459,-0.02053565312865132,-0.1480204496195768
5,0.9223326656336218,-1.428505531994609,-0.14274137885874177,-0.1400594857436174,-0.8955048839805131,-0.47552095304677505,-0.5053935442528661,-0.2574485649492746,-0.6785052245219597,-0.02752125300609661,-0.15173329991674891
6,0.9165091129093247,-1.5102919539311672,-0.15905627635511252,-0.11057292569013727,-1.0039603139752782,-0.5023486650314123,-0.5548967990419457,-0.2836142204035714,-0.7249068992997634,-0.03286348762154254,-0.16628154404803136
7,0.9179082351197094,-1.5547554013557716,-0.17848622745087936,-0.13691426116829683,-1.1306714446639452,-0.5152190924938983,-0.6084414202756747,-0.34950916859320297,-0.7313051770670499,-0.04346281526562337,-0.17415850904983435
8,0.9273779164922163,-1.4619006634866512,-0.18691438884652184,-0.030290957368653313,-1.2109808433517033,-0.492341693860369,-0.6096521258300523,-0.3871961905029337,-0.7376902357029698,-0.04668361624719894,-0.17921726252578293
9,0.9164615442874995,-1.4659115462505012,-0.20563127244594823,-0.027248316707913316,-1.3240371967884241,-0.5000574426447313,-0.6419199827985071,-0.44772810349908804,-0.7391395965669191,-0.05542955461987478,-0.1873813023743013
10,0.9117856473674348,-1.5158214345486274,-0.2253051132711473,0.00841540335809607,-1.4650573012902748,-0.5165856398732729,-0.7029252560002315,-0.4881919865049852,-0.7601863943454769,-0.061246102621956,-0.20510568457951867
11,0.9197213657645312,-1.4940332815721027,-0.23715138244768383,0.007701569283698594,-1.5442632800635978,-0.5181273597672064,-0.724846582422104,-0.5424539019028318,-0.7503824404445083,-0.06813395023615382,-0.21095102418620099
12,0.912844888410264,-1.535050410526097,-0.24697154429962082,-0.010754594847951786,-1.6240339255955327,-0.5296898529099512,-0.760621365754129,-0.571932839107213,-0.7571765630519531,-0.07426499830293372,-0.21789544307253797
13,0.918959218668456,-1.5391788062488825,-0.2668619716822064,0.004769664542661867,-1.7384137048689265,-0.5339280284724334,-0.8146986259583209,-0.6203719307989123,-0.7666987866676436,-0.08241206484889241,-0.2340575393695391
14,0.9182565417389337,-1.5195603203202714,-0.2748407036912453,0.0307227421161292,-1.8284644111625135,-0.5270539111772803,-0.8158476722606536,-0.6717347464195877,-0.7738324907698878,-0.08900075347980177,-0.24243133767258887
15,0.9168998109640831,-1.5396827522634524,-0.28486383364654216,0.08893223046184599,-1.9166159552746822,-0.5318133266297906,-0.8479846029925402,-0.6933740894122242,-0.7914832426674416,-0.09255870192823343,-0.25251006366389095
16,0.9173753202866798,-1.5655941167904865,-0.3006737130492952,0.06378500874289904,-2.009002022415612,-0.5399895326655072,-0.891606503910687,-0.7442693168935727,-0.7983303798800895,-0.10172220558934682,-0.2610429552044597
17,0.9232602301076069,-1.5498181465305452,-0.31377747140122436,-0.008493617382428036,-2.0977943745458876,-0.5346748893484957,-0.9153187632278218,-0.8222518965498037,-0.7921762220744527,-0.11165046880201457,-0.2642843416214876
18,0.9132153614457832,-1.5877470746449405,-0.32589531250757714,-0.02768201865213692,-2.202642400675169,-0.5472126021227732,-0.9424059880154934,-0.8846849208375465,-0.8005790413134659,-0.12174609059114176,-0.2723490393868458
19,0.9212851102385986,-1.511876889208549,-0.33061000116698847,0.00437336649036559,-2.2716802335472,-0.5241621909553555,-0.9488637914732223,-0.9397699284205092,-0.7954309170523274,-0.12784881862289257,-0.27829153555068836
20,0.9239847145212049,-1.420138487621265,-0.3374394023355011,0.11833019554955608,-2.3511690532782508,-0.49519582940703416,-0.9524918021842897,-0.9717141368051909,-0.7894071538789177,-0.13311412921504573,-0.28458614835093893
21,0.920980103446974,-1.4456243123323127,-0.347764929572281,0.16867633616006666,-2.4386437719703418,-0.5066230158327538,-0.975120066056177,-1.0072681513112451,-0.8363183220568328,-0.13801032561560683,-0.2942590079399742
22,0.918195862692641,-1.4828059144751853,-0.3639315800029759,0.1440324244156626,-2.5159065937309926,-0.5214054287771868,-0.9966826563558903,-1.0408633333603763,-0.8403524738811937,-0.14272632400007376,-0.2983494080147753
23,0.9151007728443703,-1.4902182540140152,-0.372035547652625,0.10648877051890066,-2.560061543543536,-0.5243121325280272,-1.0117220166102707,-1.065896133730569,-0.8203901787176064,-0.14781092029635962,-0.2993048674086465
24,0.928809247689948,-1.3948194716663496,-0.37575748708219364,0.16636571120441332,-2.6063459644191487,-0.5016087436438089,-1.002901411833952,-1.0877110336201645,-0.7789240001083048,-0.15114201053173493,-0.29986381604572643
25,0.9098809748724731,-1.4420517147351783,-0.38643443479004413,0.14695390761020521,-2.6737993699589557,-0.5194287240670498,-1.0250167140918038,-1.1292646673405828,-0.7969073129521437,-0.15728106229420719,-0.3084573858103647
26,0.9252227087422618,-1.4025594413400826,-0.3911309712742263,0.18900073949209176,-2.7199253028475585,-0.5105473257055673,-1.020597905824645,-1.1498254080804642,-0.7822895294003809,-0.15924128450323924,-0.3088027714247474
27,0.9162585886193676,-1.4617843820447542,-0.40429647424673637,0.17627945876111573,-2.8210890903693655,-0.5276009436509279,-1.046131154196683,-1.184378243034959,-0.7949408019296891,-0.16470626127123122,-0.3179031137458275
28,0.915152430962185,-1.5142729170888498,-0.4165781597308124,0.11732764898609677,-2.9015754969041176,-0.5447101472789325,-1.0813573780131243,-1.2227094034823307,-0.7895922284545492,-0.16917284746120007,-0.32650772116133814
29,0.901248495788207,-1.5891823394912545,-0.43487958884175026,0.1520570230202404,-3.0130087492563082,-0.581987824257079,-1.1275625162476508,-1.2492874241141934,-0.8278031264732448,-0.17502328901927666,-0.34084727776010204
30,0.9141539153915391,-1.5987817463357232,-0.4412546985871811,0.1765902176983462,-3.056353589402811,-0.5865147540025814,-1.133074915410497,-1.2605520632259857,-0.8343195159943925,-0.1773399610072839,-0.3449877300513172
31,0.9075308358231824,-1.6117543663403586,-0.45449273779737537,0.1712607022229542,-3.1245243736929975,-0.5980371037813674,-1.1582992557326637,-1.301003057485415,-0.8489054925482524,-0.18267865530503158,-0.352379340819936
32,0.9193010385869154,-1.5435019204471132,-0.4665614839297312,0.22949706306716666,-3.194662782969681,-0.581782045956684,-1.1728801686659822,-1.3346402189169366,-0.8318568256681543,-0.18738692343020416,-0.35503229476471954
