episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9161645271155358,-0.0990728298609625,-0.004053265972532895,-0.04808415388151087,-0.020812976654989143,-0.033343525132999464,-0.023534541012055873,-0.0045293626155560205,-0.03868212821231807,-0.0007716060515753681,-0.00576837816642096
1,0.9141201264488936,-0.18046424165730993,-0.008213469182960339,-0.0746111015027282,-0.0385645547161091,-0.0597714348179991,-0.044291435417285856,-0.004304708195941098,-0.07260582794417826,-0.0006315802551529562,-0.011463409596767057
2,0.909596713965646,-0.2512572558552699,-0.012252796306852113,-0.09602256707819602,-0.05456423232012079,-0.081927784647224,-0.06226770977971877,-0.0032470148918615225,-0.10229464829829527,-0.00013355097192554948,-0.016877963276782183
3,0.9212681241078807,-0.298037909365855,-0.014526857725010011,-0.11119846603518564,-0.06562986533230321,-0.09686855771688986,-0.07277200889335304,-0.0016998030510132476,-0.11899734412369115,0.000578678978713242,-0.0198904686463607
4,0.916819732353713,-0.33583150884383367,-0.01671485945074231,-0.10825219977775755,-0.07026616051289099,-0.1093174928487078,-0.07899381277698812,0.009983794782296345,-0.13147189928723327,0.002212302483941558,-0.02243575507773968
5,0.9132709146734392,-0.3652268936361697,-0.019841683144363284,-0.10824447869935283,-0.08145613568182254,-0.11970702496786288,-0.08749574764936532,0.01699754424324858,-0.13307766227963075,0.003200738328611406,-0.024266155768354374
6,0.9147830703883495,-0.3845558031369457,-0.021950356515988322,-0.09327239008375075,-0.08984978955500565,-0.1265809314195009,-0.09233795540401614,0.02597476644581391,-0.13846583259146356,0.004482715234707705,-0.02606068034327942
7,0.9183781334944126,-0.3926361581530275,-0.023187727787545735,-0.08659101941922027,-0.1006321839393982,-0.1288694167297849,-0.09560402576319103,0.03088611871727413,-0.12876412777754304,0.005308662524280241,-0.026712995879196927
8,0.9192520511352795,-0.39930111537033347,-0.024694777286181087,-0.07985899436620816,-0.11035688572162827,-0.13121088801808345,-0.09797745637517404,0.03606099395344324,-0.11866909364823225,0.0062681448288822725,-0.027017683798949282
9,0.914643935629372,-0.4126203120647526,-0.026388997180995816,-0.0831795419796781,-0.120374730390083,-0.13572386552396085,-0.10294753486910269,0.038381764497384625,-0.11049697381911393,0.006797512381474005,-0.027799445354578223
10,0.925228076708248,-0.4178923355629534,-0.027717757479475833,-0.08159267812844968,-0.12845536805096716,-0.13741083956438957,-0.10518221899457585,0.03952153366551215,-0.10203719041293427,0.007614195725425693,-0.028672721349563446
11,0.9157630107688267,-0.45371311395777525,-0.02963285055100098,-0.08778138058400804,-0.13877686333652234,-0.1488268035988195,-0.11165368973008327,0.042705668436694905,-0.11267082363448934,0.008220218833833321,-0.030773178244985343
12,0.9267265900557515,-0.45662398881093497,-0.03056599322055198,-0.08617309549356482,-0.1441105030744691,-0.14973447071502027,-0.11040526761221793,0.046355274892587464,-0.10372008008911338,0.009373217776294672,-0.030686919242775612
13,0.9208286252354049,-0.45885664905450574,-0.032972978394857494,-0.06573927176967016,-0.1595905049139399,-0.15029985700649393,-0.11423008164873108,0.04922047503413911,-0.10040213484266786,0.009601558317469915,-0.03231363016796193
14,0.9075690316755699,-0.4872043117185929,-0.03528766394200815,-0.08615647193028536,-0.17174073586579494,-0.15963587859843797,-0.12059586445958898,0.04667248704944287,-0.10008992696849119,0.00910949994816365,-0.0337265908940339
15,0.9213541666666667,-0.5009776544781123,-0.03694684526895783,-0.08037672265938324,-0.1852380169789267,-0.16433280334948877,-0.12404658762056643,0.046166459994660444,-0.10136682935955549,0.009299285108212227,-0.03503281090730364
16,0.9103245504919145,-0.5299259592391262,-0.03894261689065812,-0.08295100163761077,-0.19711393626690063,-0.17409850455205306,-0.12859124347120726,0.04810258927026782,-0.10988613599635624,0.009865996770801614,-0.03682786703909944
17,0.9099996256224028,-0.5492031731911396,-0.04134531775374919,-0.08300819649878058,-0.2110480202734395,-0.1807225559482931,-0.13420793802019063,0.04867008985069602,-0.11187676154577533,0.009978698724927406,-0.03875618197802873
18,0.9202620284617122,-0.5483907431323486,-0.04217029307352016,-0.0812318711638533,-0.21992735725511986,-0.18055998348267627,-0.13304665060911025,0.0494093082740146,-0.10358056233543972,0.01039332836222403,-0.03854309646467537
19,0.9214387839566559,-0.5522325017604449,-0.04363961059125221,-0.07631710743186836,-0.22698312869358936,-0.18210472928744925,-0.13300497216604817,0.05058720429819314,-0.098538983336454,0.011262543285979528,-0.038534963328217736
20,0.9205206623899747,-0.5628759024060866,-0.04519832419518045,-0.07608681318564095,-0.23305734111520407,-0.18551408481158044,-0.13462378089371474,0.0530266480707176,-0.09641449041799176,0.011589821160773246,-0.03935576600194183
21,0.9143686502177069,-0.5736771112685292,-0.04675732323946394,-0.07426598430335787,-0.24414360897776533,-0.18936411213100512,-0.138774210786219,0.05242463287404133,-0.09742787294028879,0.011410061950410734,-0.0406329568227981
22,0.9100920879533922,-0.5968830677700843,-0.048866082009343545,-0.08207475618574159,-0.258317849928937,-0.1961751589965671,-0.14589652261733088,0.05025342768856443,-0.10159935750627944,0.010807420909563758,-0.042555946431986805
23,0.9146506386175808,-0.6057139042265492,-0.0502921183556284,-0.08285921099780354,-0.2666033199992565,-0.1989660724065494,-0.14811669974723035,0.049605984675971,-0.09928122973544501,0.010922379595860468,-0.043553201063133366
24,0.9178894434645551,-0.6022423353031537,-0.05194620540094848,-0.07562987468849953,-0.2787627294496251,-0.1985965345003068,-0.14906930153445871,0.04649895927909601,-0.09236127063621741,0.010787197051220594,-0.043729140730473355
25,0.9068306527909177,-0.6277097310636507,-0.053447306626774514,-0.08617276400486512,-0.28839230685358536,-0.2073053257010627,-0.1522645021500733,0.04686024716559962,-0.09547886779983387,0.011233955019888879,-0.044899673734023406
26,0.9236528083909705,-0.6251274484318808,-0.05401059558629259,-0.07548411983397085,-0.29476134765979267,-0.2063989338046118,-0.15077214177198695,0.047793584292518655,-0.09610146654628415,0.01182450910558303,-0.04568614439890435
