seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
48,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.0348
48,7,5,5,328,349,2,1,184,123,3286,3102,3106,16,9,25,5,16,21,0.0262,0.0446
48,8,5,5,293,307,2,5,153,140,2986,2833,2832,8,12,20,12,0,12,0.0198,0.0542
48,9,5,5,305,318,2,7,175,87,3272,3097,3098,15,10,25,8,1,9,0.0306,0.0586
48,10,5,5,293,301,2,4,248,110,3510,3262,3258,11,10,21,13,12,25,0.0277,0.0659
48,11,5,5,296,290,1,0,172,72,3104,2932,2937,7,13,20,12,0,12,0.0211,0.083
48,12,5,5,256,289,2,13,84,25,2320,2236,2238,3,9,12,6,4,10,0.0173,0.0787
48,13,5,5,239,245,2,11,47,24,1490,1443,1439,8,4,12,10,13,23,0.0146,0.0691
48,14,5,5,264,291,2,9,194,24,2996,2802,2793,7,8,15,7,11,18,0.0146,0.0676
48,15,5,5,294,291,1,0,218,54,3084,2866,2875,14,9,23,9,0,9,0.0212,0.0796
48,16,5,5,315,332,2,9,191,73,3266,3075,3075,10,9,19,4,9,13,0.0292,0.0796
48,17,5,5,287,312,2,10,199,100,3470,3271,3268,13,10,23,10,9,19,0.0332,0.0797
48,18,5,5,309,311,2,6,182,92,3046,2864,2870,10,10,20,11,7,18,0.0318,0.0849
48,19,5,5,268,290,2,11,52,17,2274,2222,2220,11,9,20,10,3,13,0.0335,0.0831
48,20,5,5,238,266,2,10,69,13,1730,1661,1654,7,4,11,9,6,15,0.031,0.0755
48,21,5,5,296,311,2,7,187,64,3092,2905,2910,11,6,17,6,21,27,0.037,0.0728
48,22,5,5,275,298,2,10,163,75,3050,2887,2891,11,11,22,11,0,11,0.0375,0.0737
48,23,5,5,292,293,2,6,138,55,3208,3070,3070,13,20,33,16,7,23,0.0335,0.0924
48,24,5,5,282,303,2,6,234,53,3468,3234,3229,10,12,22,9,16,25,0.0343,0.0991
48,25,5,5,271,287,2,7,164,49,3042,2878,2880,15,9,24,14,6,20,0.0357,0.1019
48,26,5,5,272,286,2,6,79,18,2386,2307,2311,17,10,27,19,0,19,0.0333,0.108
48,27,5,5,216,240,2,15,43,38,1624,1581,1578,6,14,20,14,13,27,0.0227,0.107
