episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
32,0.9369339351164693,-4.965573421186755,-3.4409632167459407,-1.5874835263073417,-1.4130144399563356
33,0.9240028962770772,-5.051357568772603,-3.501228741909691,-1.624013837548373,-1.445408140173178
34,0.9330040603599782,-5.115891747664699,-3.5442542490090645,-1.6521241515945049,-1.4674924361168824
35,0.9380603343833293,-5.161431968165954,-3.577172437639188,-1.6775165320585412,-1.4850683523572323
36,0.9364603718199609,-5.19352773891998,-3.6032320489757157,-1.6948858234796298,-1.5009640711840633
37,0.936063606360636,-5.2396452495391355,-3.6302952747612003,-1.7181827443681221,-1.516889179953968
38,0.9363767074047448,-5.284357089903239,-3.659503361930687,-1.7368306818227586,-1.5311597267636938
39,0.9428255807010211,-5.316027304647665,-3.67828943472183,-1.751802387509491,-1.5430199435979146
40,0.9316883432599976,-5.36404122549784,-3.7093332621118456,-1.7742025502971595,-1.5637383365641797
41,0.9409445290796666,-5.377074615362127,-3.720948192289295,-1.7800771501477688,-1.5665562379470277
42,0.9352481048594122,-5.4062769746123935,-3.7432850066094563,-1.7905576682230013,-1.5757998554545978
43,0.9301254852396859,-5.446854173747787,-3.7714609016841223,-1.8062369184667215,-1.5914002376918024
44,0.9320840296013368,-5.498804442577427,-3.804408542730042,-1.8281722481166,-1.6108728681079125
45,0.9394614111629307,-5.526533250293836,-3.81902099704293,-1.8329584696302401,-1.6164591563336916
46,0.9371076738248987,-5.5630965998856565,-3.8431792496457247,-1.8558570690051701,-1.6392067572067284
47,0.9418142063226943,-5.570050476197109,-3.8462094873780477,-1.8578348052973677,-1.639602593950713
48,0.9376728803367408,-5.611269793435428,-3.8713325047809355,-1.8760553076060167,-1.6561841187828519
49,0.9383004889168841,-5.644868438442557,-3.888701278484726,-1.8901462349915101,-1.6689372735047698
50,0.9388128933140307,-5.6633736341408385,-3.898068985193514,-1.9006130429016022,-1.675153406985795
51,0.9389902034664657,-5.685339240368364,-3.913153188185199,-1.9150927473136259,-1.6869559985757143
52,0.9403330390575055,-5.710712167786422,-3.926292551187827,-1.9255697439402792,-1.6939453764237877
53,0.9347299841606647,-5.736411312072935,-3.939095087147836,-1.9337438470333066,-1.6975691466035945
54,0.9374414740975683,-5.756705242729878,-3.9448106186683587,-1.9436964730382595,-1.7033268258001646
55,0.9398150945676476,-5.789831267364704,-3.9680605698718643,-1.957428236576633,-1.716545792323653
56,0.9390044333363087,-5.816438791927529,-3.9840940350314344,-1.9771468162789787,-1.7246406951745383
57,0.9405889807495021,-5.847612619790931,-4.007094941794815,-1.9905453026070095,-1.7362816261665992
58,0.9365291667933247,-5.8778177689625934,-4.022986262539752,-2.0150917743025314,-1.7527660300472119
59,0.9411943658544005,-5.891241371657314,-4.033377777764233,-2.0215324735886058,-1.7596869015145193
60,0.940983606557377,-5.904093962277711,-4.039339905081581,-2.026602102632612,-1.762409667432966
61,0.9290928050052137,-5.942622165597962,-4.060731268759314,-2.0409657305191855,-1.7726816070163254
62,0.9373132544520139,-5.9548779983595,-4.071360723295175,-2.04525906936139,-1.7786288565502995
63,0.9417005029998182,-5.977370367856978,-4.084862022592127,-2.057641183666111,-1.7875717948482208
64,0.9413518281924925,-5.993450666548931,-4.095267135733662,-2.0657695793989816,-1.794386252486848
65,0.9315358891675624,-6.02318820697138,-4.112459829000418,-2.0840232311458795,-1.8061526410369932
66,0.9400071102684127,-6.039157352147926,-4.120761076764489,-2.095843246292669,-1.813830227615339
67,0.9407867247657136,-6.043338201957954,-4.118651981309837,-2.0980795578484783,-1.816959918596766
68,0.9362122664111164,-6.066930364887678,-4.134498263814527,-2.104058308615262,-1.824525273877001
69,0.9332458390502893,-6.090288065344705,-4.146545780996284,-2.117340178118561,-1.8354981091603242
70,0.9376141843121987,-6.109861168480242,-4.15715733394284,-2.1214582778596176,-1.8397331697238022
71,0.9347583250309452,-6.139460301542124,-4.178419971802675,-2.13745741170725,-1.8528850324886403
72,0.9388850776985713,-6.16454486386023,-4.195542726195532,-2.1493979348325314,-1.8610620787353587
73,0.9394530060303344,-6.180362776728136,-4.210307740278208,-2.156068680559349,-1.8654053091182585
74,0.9344670385699718,-6.207247273776531,-4.225124942566116,-2.1697942063239584,-1.874574661490782
75,0.9347943722943723,-6.238043816284495,-4.243946688829439,-2.183234685481099,-1.886400945212212
76,0.9284062611170402,-6.279045941789908,-4.270886554843339,-2.196096644162422,-1.899968609496666
77,0.9413278281422972,-6.289862418696928,-4.27447637202853,-2.198992985015524,-1.9038027768556631
78,0.9406634386935732,-6.306562317022593,-4.281633543596831,-2.2070328393633263,-1.9112112654740574
79,0.9355640764483854,-6.329203721736599,-4.296202518429496,-2.2150358483863446,-1.9184262015779538
80,0.9332088653336545,-6.359404063993281,-4.311321217878621,-2.229486964683853,-1.9295833053804414
81,0.9403943560057887,-6.370907736956693,-4.319930853418936,-2.237281865417653,-1.9369162639492896
82,0.9412758256673202,-6.3895947690979735,-4.331618453473196,-2.2454883003371138,-1.9450584922596819
83,0.9343922028697771,-6.4031768228207255,-4.340250617222968,-2.2553509058324077,-1.952400512848726
84,0.9429030108438844,-6.420746761774778,-4.351230404814961,-2.2654636378991224,-1.9608641508082625
85,0.933688039198004,-6.432163831499894,-4.358127561372464,-2.2743703759079534,-1.9684092695443705
86,0.9384415662832473,-6.443959409502667,-4.364741368113356,-2.279192192470698,-1.973421701272488
87,0.934027042560271,-6.4775670824401,-4.38545621245603,-2.296097582016573,-1.9885471659823515
88,0.9364844903988183,-6.496535230150263,-4.397772559077936,-2.3108091651551095,-2.0016541949550404
89,0.9416917519566527,-6.5060796334258395,-4.405350004800503,-2.314825094863636,-2.002602102747833
90,0.9366993894409195,-6.531848657446584,-4.415695790885634,-2.326891433008382,-2.011720563629066
91,0.9444044620367038,-6.539883607007852,-4.415893007433125,-2.335289945854776,-2.02175335571616
92,0.9393016100606386,-6.553708298977365,-4.42482987150812,-2.340088429292929,-2.0254377779104864
93,0.9366948289292348,-6.580235581854225,-4.442664262858166,-2.351646714575488,-2.039822536095373
94,0.9385368182360664,-6.60095796820168,-4.452851132065311,-2.3613467899337643,-2.0463757114796954
95,0.9335443037974683,-6.627708434420794,-4.468921005401112,-2.374098887315972,-2.0595208571931627
96,0.9451884242810725,-6.626696310812747,-4.465042271364459,-2.376552838820354,-2.0592937531203863
97,0.9262184380504991,-6.674620186368135,-4.497785815327052,-2.3949324471542135,-2.077267310343881
98,0.93597265908541,-6.679248711012648,-4.502265130123958,-2.402949560838264,-2.081772483664772
99,0.9397528321318228,-6.690051639159509,-4.50937754888361,-2.413707421923688,-2.090879013902768
100,0.9380817115919255,-6.707602419829505,-4.525297052804289,-2.416963228732884,-2.095826911682968
101,0.9412905767890158,-6.715832165128629,-4.5313047103312005,-2.4208645096068016,-2.0995010659518885
102,0.936090675279622,-6.738132428041881,-4.550298825874865,-2.4292782667536468,-2.1053907683682063
103,0.9423243323884828,-6.751869379499144,-4.555211268014514,-2.438492601982788,-2.1122304552071887
104,0.9404644490271676,-6.765066398290152,-4.565596345653037,-2.445676288107804,-2.1178191369754487
105,0.9406099033816425,-6.777613057393711,-4.573136830858842,-2.456534619536591,-2.1283567101204444
106,0.9363020564381398,-6.794909423036976,-4.588467495471864,-2.464206235181452,-2.136007089785148
107,0.9336039693279206,-6.817593807431721,-4.601102810159756,-2.476933692135638,-2.147780382555897
108,0.9384540975182128,-6.830643262324009,-4.6073062502005415,-2.486186306936234,-2.155195287116532
109,0.9417180656118709,-6.842909655779944,-4.615022861173944,-2.4888316481261863,-2.157851062570212
110,0.9383543043360189,-6.850250561272334,-4.616421747468706,-2.499095166622502,-2.1651714081287374
111,0.9438790781203232,-6.8601633848854595,-4.623378804187258,-2.505417581885546,-2.169236376740259
112,0.9429626959812579,-6.867286405971818,-4.629306767183677,-2.5111431385703193,-2.174769574144282
113,0.9362686521432729,-6.8798625104337034,-4.636456141147194,-2.518664825743289,-2.1804769056038875
114,0.9383617193836172,-6.899809413368967,-4.649737263303427,-2.5254612294382226,-2.1868718858412053
115,0.9438151061438941,-6.911178779946879,-4.658907298975811,-2.537755854928238,-2.195597351774343
116,0.9358789191791539,-6.922688328327038,-4.665231618688453,-2.538202346409805,-2.1949842953904035
117,0.9330536409949056,-6.948554312414463,-4.683920927337392,-2.5458757165885526,-2.201369116633953
118,0.937692837671869,-6.964705918844026,-4.6945814340361,-2.554344538987661,-2.2076979766840092
119,0.9387230737055959,-6.972118982017112,-4.6961481818247135,-2.5581083683629413,-2.209392299011876
120,0.9325786237881296,-6.995522405735081,-4.708621351868381,-2.5726620436587297,-2.2203791444196224
121,0.937749977445644,-7.007998007822583,-4.717166841870569,-2.5818141519070505,-2.229775300065293
122,0.9427181842745204,-7.0121592075742365,-4.720646894968874,-2.580237955425812,-2.2284535939861887
123,0.9387852988788297,-7.02391209711637,-4.728505266432234,-2.5878282924552716,-2.2349840702379042
124,0.9426811506250758,-7.033141571660086,-4.735947302703749,-2.5932528816819564,-2.2387149405388493
125,0.9352682658853689,-7.050600308808472,-4.747000406614296,-2.601727937233188,-2.2431019838291038
126,0.9409928656361475,-7.0615431873342,-4.7519808368499845,-2.6079144719540372,-2.246645139782474
127,0.9338031562462354,-7.085779390521907,-4.766888588761595,-2.621209888756636,-2.2571986268144735
128,0.9364900642098536,-7.103177355654955,-4.775804385599223,-2.630403727616,-2.263051863900344
129,0.9399547726731731,-7.122147455339101,-4.785272697541088,-2.6360195241919504,-2.268613654164993
130,0.9292189469892538,-7.14460670483813,-4.800656367362462,-2.6435315255736915,-2.275215143027966
131,0.9382331599951627,-7.154440535173876,-4.803046889750989,-2.6561046909263784,-2.2843067832677915
132,0.9434727731698521,-7.169798527335577,-4.811980598146847,-2.665876805169846,-2.291443202432252
133,0.9404531136418706,-7.179348419813283,-4.816613080243777,-2.6702069736131016,-2.2937580425459254
134,0.9363367490215995,-7.198570239692718,-4.82849897406887,-2.677431759211915,-2.3021175258839457
135,0.9395355850422196,-7.209611069273557,-4.834363585285916,-2.6845288342656404,-2.3091347530368536
136,0.9362963408762639,-7.2230591631739385,-4.842951804438981,-2.691052442541308,-2.3130898189856284
137,0.9426590292432921,-7.229587342656383,-4.844829721806288,-2.694844327601466,-2.315481193278644
138,0.937681598062954,-7.239710147200063,-4.851332462932066,-2.7004785364716364,-2.3204412572870483
139,0.944757917728431,-7.247868007239215,-4.855296336197147,-2.707384586113167,-2.3267348182130827
140,0.9381052631578948,-7.2613867885348755,-4.862502978885048,-2.7175056541771543,-2.3344978781872796
141,0.9458423342562449,-7.259832941120497,-4.862750959058685,-2.718366550654509,-2.3346054942812686
142,0.9404726383004117,-7.266362382178955,-4.867106334566629,-2.720658027874423,-2.335611392231941
143,0.9411361468764903,-7.271079399556325,-4.870064954179794,-2.7210684318040874,-2.3362398800044244
144,0.9412581921415843,-7.277983519887893,-4.8749552943905,-2.728816996063083,-2.341614546271483
145,0.9429926615357079,-7.286704140374243,-4.877959394384508,-2.730292897210841,-2.3426681509361016
146,0.9474561105797414,-7.286190501378887,-4.879243437217122,-2.731830901570218,-2.3427431746451077
147,0.9420267940847371,-7.292865496318685,-4.883520812165555,-2.7335174226708587,-2.344778557036964
148,0.9416264210936797,-7.297858282010688,-4.886543506240025,-2.7376764277840158,-2.345889209579957
149,0.9430745256210469,-7.310043652689968,-4.89341552007508,-2.7429387768202034,-2.3505880191752198
150,0.9352526544329774,-7.32415324461598,-4.901971657786,-2.7520092534550065,-2.3575637134486422
151,0.9434092064726468,-7.3312489851404745,-4.906846548825459,-2.7573240438642226,-2.361219417176466
152,0.9469958304586495,-7.32937029165743,-4.90443459369204,-2.757648013633307,-2.360546735058858
153,0.9333353182873816,-7.3468933187783625,-4.9149532375463885,-2.7654964369202766,-2.366780458589262
154,0.9374776172854243,-7.363899430178548,-4.927149991263733,-2.7729739618057887,-2.3729346453431894
155,0.9455974937494351,-7.361709999725827,-4.925909734387813,-2.775429928579853,-2.372136577323187
156,0.9386963822317204,-7.3696521736301905,-4.93149465654222,-2.7798000719137543,-2.375882310984333
157,0.9386073093698301,-7.383251218677094,-4.9426453637416845,-2.790464095893492,-2.384359777549279
158,0.9415018337040822,-7.398878483270598,-4.948739604952089,-2.798829750887626,-2.388868628096623
159,0.9421608837529564,-7.405264651303966,-4.952390340569619,-2.8003972016384533,-2.3894907414386473
160,0.9365474527900904,-7.415599025800365,-4.961193127507542,-2.8071325510823932,-2.3937472707518674
161,0.9373993918798068,-7.424320962755445,-4.967470395913502,-2.811960740573511,-2.3980100379709604
162,0.9392366412213741,-7.430820199182094,-4.970896381533561,-2.816025906022511,-2.400772228256742
163,0.9374188287172672,-7.446276535355237,-4.9775348528838395,-2.824243147429503,-2.406905329790501
164,0.9363829596144059,-7.466091371955051,-4.990717918502785,-2.8320914635788164,-2.4126867379743797
165,0.9378889493081989,-7.476428829175887,-4.999807557948965,-2.8371457512439084,-2.417058729108302
166,0.9395026375282592,-7.4874442824588785,-5.007986365999447,-2.8414895177823247,-2.421673626991477
167,0.9415100600283551,-7.49640866403959,-5.012348299240493,-2.8469710714188734,-2.4262048395965743
168,0.938604121052158,-7.5058511806201516,-5.021737757686235,-2.852136903899747,-2.4317484540467746
169,0.9426613023394427,-7.51587121525509,-5.0279777097780265,-2.859167853123183,-2.4369888035558325
170,0.939025882640886,-7.513627185463487,-5.029918475243641,-2.858020941989201,-2.4350676790435024
171,0.9378305288461538,-7.519238574455716,-5.035942807338133,-2.8603939548971633,-2.438174590132806
172,0.9322949681547889,-7.5376303975902585,-5.050407882040907,-2.8664645342589505,-2.4441589248639812
173,0.9467850563256923,-7.54589027384617,-5.056386005401138,-2.868986070426052,-2.4461475601875278
174,0.9342608906980983,-7.558931942569731,-5.064793508879186,-2.8752576148690396,-2.4490913614402987
175,0.9416873078874333,-7.565489920896526,-5.069494734778173,-2.879026958099165,-2.4536196359263927
176,0.9376221253569819,-7.57708081972851,-5.077452728780534,-2.884530088268856,-2.459125776368669
177,0.9416260456159354,-7.583827768942262,-5.079190451983993,-2.8908583433438304,-2.4630340236655686
178,0.9410163876234988,-7.592404841865627,-5.08485233300377,-2.894604727343104,-2.465946729348246
179,0.9416826879062529,-7.597000155179813,-5.090325756356587,-2.8952206596734698,-2.4671762395103487
180,0.933671620152229,-7.607147817552651,-5.097485589962938,-2.9008753408448524,-2.4726554600277058
181,0.9411332510433198,-7.617263699572902,-5.10466880257146,-2.90520799675908,-2.4770411875567557
182,0.9363116726835139,-7.633129611778338,-5.113938448442928,-2.916282514847497,-2.48740943082887
183,0.9379111717447325,-7.64389568767323,-5.123361644577384,-2.918034921630949,-2.489588221500674
184,0.9380611226988301,-7.653756528708696,-5.128596163148786,-2.9255300245987006,-2.493686663689477
185,0.9494940395760142,-7.656377599272084,-5.127158860047948,-2.9290705239561423,-2.496810363647135
186,0.945162635529608,-7.66317754086503,-5.1299379944095005,-2.934195435370528,-2.5014372677707155
187,0.9427988355691606,-7.675431533055462,-5.136534151224873,-2.9378687554724636,-2.504626399711413
188,0.9462456056007933,-7.6775469502703695,-5.137374835780301,-2.939498366011168,-2.505760591674415
189,0.9365291667933247,-7.687460669751872,-5.1446722012978,-2.94884561059963,-2.512594968180293
190,0.9386049020195362,-7.698149839661798,-5.150625455729188,-2.9511848539402616,-2.514118793212604
191,0.9381502714836049,-7.71109017855345,-5.158958824820575,-2.958673741247874,-2.5209140971139172
192,0.9383547296286321,-7.7209355772811445,-5.165167272107376,-2.9649937292379214,-2.5257616741289057
193,0.9445693557574122,-7.7232512886086155,-5.166896819060023,-2.9656222547062723,-2.5252138464243714
194,0.9443454089494516,-7.7292665935439455,-5.169568735069408,-2.969720209430957,-2.528514449286956
195,0.9425249468101046,-7.737627652030251,-5.1750538681655325,-2.9766578456851955,-2.534685816988683
196,0.9463083231077725,-7.738124880905023,-5.17627477730838,-2.9778376120294,-2.535438639524462
197,0.9385249628664101,-7.748727238450418,-5.180682520868563,-2.9838971538916423,-2.5389239898009945
198,0.94006271464835,-7.755027929309493,-5.184384799062905,-2.987717551959593,-2.542343379114252
199,0.9383530687878514,-7.767553891594127,-5.191188965935559,-2.9954214405060138,-2.549148288026717
200,0.9357246464402272,-7.782477109957135,-5.202564083078523,-2.998490691259827,-2.5514380061142012
201,0.9405023835716905,-7.7927804985932925,-5.210055140910824,-3.005296481648052,-2.556765074624629
202,0.9406772009029345,-7.7985144995992295,-5.214502811157947,-3.008147584319885,-2.5594546981230466
203,0.9395261286563685,-7.805539685684004,-5.21832941711366,-3.0084636429286973,-2.5609967328883845
204,0.9418873823768151,-7.812609119928196,-5.221643837637756,-3.0157965125586705,-2.5665831793001135
205,0.9414034021871203,-7.817245097221713,-5.222083457414884,-3.015690223179147,-2.564399721862634
206,0.9397182417316645,-7.825835919597844,-5.226618248514493,-3.0213317215420727,-2.5702077178334273
207,0.9391028545536928,-7.8300033561897315,-5.22847090180859,-3.0247385450935016,-2.570543322883035
208,0.9377915076624871,-7.83418451700205,-5.233786591929867,-3.0265529485519784,-2.573040825026713
209,0.942752703764123,-7.83542089119001,-5.2353051340860315,-3.030344861666567,-2.577150378355097
210,0.9388548181431781,-7.846012098498685,-5.240443896727659,-3.0338226983508463,-2.5798206197889417
211,0.9377898223426678,-7.854890519741925,-5.245712802484938,-3.041283643189523,-2.584975981478276
212,0.9412612179968185,-7.863798390294031,-5.252696048995186,-3.0431001043203048,-2.5868426949965198
213,0.9402051312900412,-7.871336949375643,-5.257932945806034,-3.0448386831080207,-2.5881636651835103
214,0.9458817239433273,-7.873007808589442,-5.257166395224858,-3.0487086587059227,-2.591699917801683
215,0.9383131516480875,-7.884969907962588,-5.265811851861108,-3.05690266353382,-2.5991683327794552
216,0.9414572638025759,-7.892578088767092,-5.271672107132381,-3.0635134952451373,-2.603249497793698
217,0.9395549348796259,-7.902154790022417,-5.274204394150417,-3.0685284353569617,-2.606327224778455
218,0.9378883861236802,-7.913275263826028,-5.279987724682318,-3.0762279060624427,-2.6121270841144635
219,0.9392793392430339,-7.9174102139343745,-5.280120085595965,-3.0795142763653116,-2.613463065149233
220,0.938168449197861,-7.9281419715184285,-5.286304236214718,-3.084626609661696,-2.617436339824936
221,0.9451971380727661,-7.932234468782219,-5.288200689285702,-3.0862622213490942,-2.6187040915204536
222,0.9431185966619038,-7.935897370381633,-5.292815651270903,-3.0864991218174986,-2.619536488043489
223,0.9448025664857734,-7.937910785678996,-5.2956240857036345,-3.084895440917302,-2.6177689372833157
224,0.9387093843684705,-7.9497986569872605,-5.304573758964519,-3.090816641653825,-2.6229618038118843
225,0.9391852952773818,-7.9605627032454445,-5.3123982255710205,-3.0950644250832267,-2.6257886137037882
226,0.9419709555967251,-7.966484742378317,-5.318147262553977,-3.0966504073615413,-2.6267081406088963
227,0.9325327055457877,-7.9787782515299375,-5.326841269416734,-3.102411901136798,-2.6306540166164076
228,0.941491615715237,-7.981387367192046,-5.329436606786909,-3.1086973680053798,-2.6377353943161475
229,0.9394888159677274,-7.989127668392641,-5.336277056216021,-3.1124816521172476,-2.640677732100337
230,0.9383880597014925,-7.9991511489383695,-5.3417417864879475,-3.1154564920707797,-2.641847470538062
231,0.9452755905511812,-8.003631642587093,-5.343879812884477,-3.1201434785693967,-2.6462610537970708
232,0.9428824643970417,-8.010810928069809,-5.350322083073822,-3.12449368288799,-2.649750528998281
233,0.9412387666797785,-8.017708429827566,-5.354688356997127,-3.129291690661568,-2.654541511734966
234,0.944516051677108,-8.020147997606605,-5.353845200198903,-3.134765405640273,-2.6586529008012816
235,0.9371594515298485,-8.029300851839375,-5.359936601037594,-3.1385773037429274,-2.6616782669529826
236,0.9380988825960508,-8.037774499997942,-5.365125426923424,-3.1397865223962604,-2.6636697546366555
237,0.9360228446442675,-8.048234692537235,-5.374053417369061,-3.1447040705015405,-2.6663108741769834
238,0.9391930064523802,-8.060708214599204,-5.3815462187170855,-3.1497607010498734,-2.670498841735092
239,0.9443434734678068,-8.066748475176492,-5.384722897001719,-3.153077871436714,-2.673200218306521
240,0.9403320012296342,-8.072707333777565,-5.390806256424878,-3.1560290665914947,-2.6764131373590523
241,0.9428868437949063,-8.074896000723152,-5.393850906382005,-3.157980754717708,-2.676763450921094
242,0.939394838326906,-8.081818315383506,-5.398521215304939,-3.1640239631311395,-2.682284491097365
243,0.9390884523122703,-8.088459016077593,-5.403284004398629,-3.168578982676894,-2.686544583072733
244,0.9399928135106,-8.096257961522237,-5.408217106089027,-3.170615900841112,-2.687909474853989
245,0.9402033327317572,-8.104570300008342,-5.4140342626506825,-3.1735670975012003,-2.690652527871494
246,0.9379175202636502,-8.113631978896231,-5.420267241128967,-3.1769841935324425,-2.6926124328314955
247,0.943824689018613,-8.119363741435297,-5.424749608934902,-3.1822510284835976,-2.6979281569725866
248,0.9434972775149514,-8.128271953928413,-5.429960942386781,-3.1846669226246727,-2.701049767077513
249,0.9453232668224579,-8.133705654761359,-5.432432226416611,-3.1896635658260593,-2.7044665268854
250,0.9437469966362326,-8.142367977171327,-5.437931327269362,-3.193679171752633,-2.7085764326865394
251,0.9396709323583181,-8.150937506295556,-5.442988051320339,-3.198507188537398,-2.714132997732992
252,0.9375283070141007,-8.15862807701069,-5.449857702498453,-3.200724451060423,-2.7148478011224304
253,0.9387067669172933,-8.164954644228692,-5.455167500685846,-3.2071214320361494,-2.721124676167808
254,0.9376910273868967,-8.175308321254615,-5.464064747170665,-3.210392649035012,-2.724895667785026
255,0.9414069674891324,-8.180804115763767,-5.468068857994117,-3.2121653091106857,-2.725934755152406
256,0.9467497986336924,-8.18209768898519,-5.468730936452015,-3.2174418439611214,-2.730656575214091
257,0.9427551360019364,-8.188365291995808,-5.473990414842893,-3.2198554714326106,-2.7335718131418854
258,0.9397032924390316,-8.195802773374151,-5.479462969115379,-3.2211647088394297,-2.7339765271757126
259,0.938442932728647,-8.20616740059891,-5.48692089330767,-3.2251330452833455,-2.738159242672153
260,0.937712924718864,-8.212633291573113,-5.491828071850665,-3.227277661689976,-2.740740896996944
261,0.9401620864054597,-8.222553807741816,-5.498610424366111,-3.2330109063952537,-2.7444714922198674
262,0.9409018343926022,-8.225952694066834,-5.499648498141978,-3.237000220731329,-2.745944707600436
263,0.9367918006672478,-8.234216816880993,-5.506178029456398,-3.239871037732242,-2.74803189059304
264,0.9457707843491892,-8.235060561657848,-5.506652636034721,-3.239821867376012,-2.7482269412334275
265,0.9451647757968665,-8.24028689531249,-5.511214264887996,-3.240743070175314,-2.7495182012615875
266,0.9385158158188343,-8.249132969910201,-5.516820465983199,-3.243152221760039,-2.752545770322703
267,0.9440412295681874,-8.249654637720038,-5.517315325131208,-3.2429934953446278,-2.752085714021987
268,0.9462201014375319,-8.253941868343958,-5.521064001346009,-3.248629579180356,-2.7554915734250396
269,0.9423977141467567,-8.262629253297877,-5.5247959648271685,-3.251932913305737,-2.7587349094863503
270,0.9340327594452416,-8.277745877950185,-5.53504730858037,-3.2577425701947362,-2.764345348687893
271,0.9428432887838288,-8.28414061261264,-5.540880274431184,-3.2626404669555717,-2.768776875255048
272,0.9388022419885463,-8.292130930734482,-5.543850214900447,-3.26537643926309,-2.769472377303755
273,0.9402253944402704,-8.295916076586005,-5.54497802156986,-3.2689452281096485,-2.7724823678165507
274,0.9414354644149577,-8.300600096908788,-5.548896062073934,-3.2707277057005855,-2.773475890045667
275,0.94172584591514,-8.306573032291979,-5.552794939114215,-3.272361412204309,-2.776053952768303
276,0.9375190769794274,-8.314324828623892,-5.558967277934796,-3.2756044478731217,-2.7787123123716997
277,0.9356162317091568,-8.319462486388563,-5.562538122733411,-3.277266851312602,-2.7811995254993302
278,0.9433514552608656,-8.32421381527646,-5.564946658703743,-3.2804052415965783,-2.7832776452509793
279,0.9370590310442145,-8.33438193932412,-5.572679347528052,-3.285892712864121,-2.7870290092347854
280,0.9390210965399274,-8.339206232996228,-5.5755150413132375,-3.2898626472451227,-2.7904275713697584
281,0.9402887139107612,-8.342779567645726,-5.576171658937133,-3.2914556000240434,-2.7908782575663196
282,0.9470683294203738,-8.342396899585843,-5.574804070110944,-3.29331390676504,-2.7920860247508497
283,0.945430319181152,-8.348094716504997,-5.577773216609366,-3.2985035795406903,-2.7957814586480194
284,0.9409807565493675,-8.3521641915313,-5.57967121134623,-3.3027478750682073,-2.7986295334810034
285,0.9357541899441341,-8.361394916001307,-5.585667171102571,-3.304195942941308,-2.800051943391696
286,0.9461952113437678,-8.36597734302297,-5.5897451119409025,-3.305683753516951,-2.80218817235124
