seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404,0.0703
42,7,5,5,0,0,0,0,380,118,3152,2772,2773,8,11,19,25,0,25,0.0182,0.0846
42,8,5,5,0,0,0,0,358,161,3132,2774,2774,6,9,15,4,0,4,0.0208,0.0964
42,9,5,5,0,0,0,0,360,165,3188,2828,2826,9,10,19,10,0,10,0.0195,0.1094
42,10,5,5,0,0,0,0,425,96,3532,3107,3105,13,10,23,5,0,5,0.0299,0.1224
42,11,5,5,0,0,0,0,337,170,2998,2661,2667,12,7,19,4,0,4,0.0391,0.1302
42,12,5,5,0,0,0,0,254,146,2352,2098,2098,14,8,22,6,0,6,0.0495,0.1406
42,13,5,5,0,0,0,0,171,84,1690,1519,1518,4,10,14,4,0,4,0.0495,0.1536
42,14,5,5,0,0,0,0,502,163,3220,2718,2719,12,8,20,9,0,9,0.0534,0.1641
42,15,5,5,0,0,0,0,369,118,3014,2645,2646,7,12,19,18,0,18,0.0391,0.1797
42,16,5,5,0,0,0,0,494,124,3212,2718,2714,12,13,25,10,0,10,0.0417,0.1966
42,17,5,5,0,0,0,0,421,159,3458,3037,3039,10,6,16,5,0,5,0.0482,0.2044
42,18,5,5,0,0,0,0,409,131,3028,2619,2623,5,11,16,4,0,4,0.0495,0.2188
42,19,5,5,0,0,0,0,309,53,2374,2065,2064,11,10,21,7,0,7,0.0547,0.2318
42,20,5,5,0,0,0,0,158,56,1616,1458,1455,7,4,11,4,0,4,0.0586,0.237
42,21,5,5,0,0,0,0,469,117,3058,2589,2585,10,6,16,4,0,4,0.0664,0.2448
42,22,5,5,0,0,0,0,425,99,3120,2695,2700,7,8,15,6,0,6,0.0677,0.2552
42,23,5,5,0,0,0,0,563,106,3292,2729,2726,9,10,19,6,0,6,0.0703,0.2682
42,24,5,5,0,0,0,0,569,106,3350,2781,2785,4,13,17,1,0,1,0.0742,0.2852
42,25,5,5,0,0,0,0,464,74,3178,2714,2710,9,6,15,10,0,10,0.0729,0.293
42,26,5,5,0,0,0,0,379,75,2434,2055,2055,2,5,7,2,0,2,0.0729,0.2995
42,27,5,5,0,0,0,0,199,68,1694,1495,1494,4,7,11,4,0,4,0.0729,0.3086
